,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26
0,0.054522615,-0.25638176272756824,0.5619992504299051,0.5620202471018151,0.562018758119368,0.6940810101849373,0.6938567781479456,0.7401418461337306,0.8002250548994828,0.800102674614157,0.8002279583815738,0.8001090160894787,0.798832470658701,0.7971761926391655,0.7916469891442811,0.7915252553767885,0.7914052355382334,0.791676092841236,0.7913819433653498,0.7913627583704982,0.7913633840599991,0.7918430462833422
1,0.059045225,-0.25638176272756824,0.5537740419959906,0.5537948325251058,0.5537933522324505,0.6828509995444486,0.6826320341823116,0.7265996125188033,0.7835079920306541,0.7834202528089423,0.7835794451055559,0.7834937005712713,0.7821744341599756,0.7805641209223707,0.7749980707142444,0.7749105566698623,0.7748240392982785,0.7750246767575949,0.7747283315434185,0.7747106904043909,0.7747112756560709,0.7751909378794141
2,0.06356784,-0.25638176272756824,0.5455488244686449,0.5455694088547376,0.5455679372518836,0.6716609433147943,0.6714471636495557,0.7131110692933316,0.7668900584895496,0.7668296317661475,0.7670156747388436,0.7669563300483252,0.7655951499731094,0.7640303556115237,0.7584420778956059,0.7583816594012595,0.7583217826582668,0.7584660601800167,0.7581770818473995,0.7581610750979358,0.758161615406279,0.7586412776296222
3,0.068090454,-0.25638176272756824,0.5373236087599856,0.5373439870031012,0.5373425240900465,0.6605106434148903,0.6603019692237297,0.6996762344233562,0.7503722695001626,0.7503327314909914,0.7505393890043338,0.7505003897555415,0.7490981392533947,0.7475783979912006,0.7419809547519508,0.7419413375606285,0.7419019905958869,0.7420021899977073,0.7417292960796531,0.7417150174030465,0.7417155079203605,0.7421951701437036
4,0.07261306,-0.25638176272756824,0.5290984076008161,0.529118579701319,0.5291171254780483,0.6493999055159075,0.6491962573227198,0.6862951285427025,0.7339556128698284,0.7339314351401895,0.7341533022974451,0.7341293641453625,0.7326869223369642,0.7312117485421441,0.7256166079633986,0.7255923372577532,0.7255681869009283,0.7256349766946686,0.7253860495721844,0.725373595823419,0.7253740313368373,0.7258536935601805
5,0.07713568,-0.25638176272756824,0.5208731809800394,0.5208931469372919,0.5208917014038321,0.638328465676878,0.6381297647765765,0.6729676866664955,0.717640940652723,0.7176274773486153,0.7178599843318006,0.7178466121429812,0.7163648935621494,0.7149337821506345,0.7093507953562239,0.7093372595076887,0.7093237694881251,0.7093661829666329,0.7091482833405065,0.7091377545765237,0.7091381294830639,0.7096177917064069
6,0.08165829,-0.25638176272756824,0.5126479725461249,0.5126677323605826,0.5126662955169146,0.6272961742147453,0.627102342615047,0.659693979590168,0.7014292401202065,0.7014227116943057,0.7016621216477009,0.7016556207306243,0.7001355753348821,0.6987480015372152,0.6931853926922477,0.6931788209984362,0.6931722631550592,0.6931976906763232,0.6930170737757911,0.6930085732493118,0.6930088815302571,0.6934885437536003
7,0.0861809,-0.25638176272756824,0.5044227641122104,0.5044423177838733,0.5044408896299969,0.616302799589586,0.6161137600409157,0.6464739777859358,0.6853213441926701,0.6853188181565548,0.6855622195735936,0.6855596992370692,0.6840023115402861,0.6826577315488703,0.6771221017429282,0.6771195566082748,0.6771170143455033,0.6771312090036027,0.6769933443840143,0.6769869785650425,0.6769872137575376,0.6774668759808807
8,0.09070352,-0.25638176272756824,0.4961975374914339,0.49621688501984607,0.49621546555578067,0.6053481120636277,0.6051637880510422,0.6333076522010088,0.6693180549701906,0.6693174234536773,0.6695627168229892,0.66956208587656,0.6679683742125134,0.6666662255883918,0.6611625703045448,0.6611619336188514,0.661161297220555,0.6611683946217991,0.6610779887484133,0.661073867326307,0.661074022493457,0.6615536847168002
9,0.09522613,-0.25638176272756824,0.4879723290575193,0.48799147044313684,0.487990059668863,0.5944319559671922,0.5942522716718776,0.6201950610597158,0.6534202485823518,0.6534202029602661,0.6536660819424565,0.65366603632757,0.6520370521728299,0.6507767540713283,0.645308493776899,0.6453084477670192,0.6453084017607696,0.6453109534520477,0.6452719747268664,0.645270210589821,0.6452702782893801,0.6457499405127234
10,0.099748746,-0.25638176272756824,0.4797471097114876,0.47976604495403685,0.4797646428695663,0.5835540899487566,0.583378970278173,0.6071361579013423,0.6376286417386017,0.6376286444692657,0.6378745718005725,0.6378745745311704,0.6362114011348622,0.6349923552404994,0.6295613794933305,0.6295613822472167,0.6295613850010695,0.6295604051122397,0.6295761122644156,0.6295768215049492,0.6295767937546611,0.6300564559780044
11,0.10427135,-0.25638176272756824,0.47152191218969053,0.4715406412897184,0.471539247895028,0.5727143559653186,0.5725437265115225,0.594130994593416,0.6219440376559768,0.6219442914381537,0.6221904697571964,0.6221907234117795,0.6204944748126932,0.6193160657139396,0.6139227892545573,0.6139230451171049,0.6139233009153303,0.6139183256854686,0.6139912978686,0.6139945997450047,0.6139944679869868,0.6144741302103299
