,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_52,eq_complex_53
389,0.7526001756513025,0.2446453390712501,0.14885346236014652,0.8304042014330995,0.8304251997948267,1.040128599209683,1.040425781656068,1.03823138460985,1.0382321645746329,1.056572018393139,1.056572711791065,1.0093406420772035,1.008021327990697,0.9400043213417708,0.9874831290008976,1.0005174949660656,0.9817883960495217,0.9740460301389438,0.9584910998365661,0.9259345053865793,0.927362120174057,0.9260229665023889,0.9247216568727323,0.9234564341207423,0.9222256535665176,0.9235373958840203,0.9223066450147912,0.9223068698793484,0.9223070947106213,0.9234914145287916,0.9222606339745667,0.9222606715383914,0.9249387540516638,0.923673613563504,0.93668224512591,0.9355158201890184,0.9343794915277281,0.9343797099741866,0.9341907719194376,0.9341909094315033,0.9331110157359757,0.9344546476898672,0.9394773118066422
390,0.754394719509018,0.2446453390712501,0.14816052947743275,0.8313493990091407,0.8313595206851081,1.0419046932208702,1.0420802467939048,1.0403174202279952,1.0403179291972569,1.058496293997428,1.0584967095054099,1.0091153846524374,1.0084691443601566,0.9414089284390987,0.9885401653778072,1.0017527335376661,0.9832478215095086,0.9752537437163658,0.9597446641061727,0.9266203196684686,0.9280536873795167,0.9267145337078488,0.925413224078192,0.924148001326202,0.9229172207719774,0.924191149231836,0.9229603818069874,0.9229605159122269,0.9229606499860594,0.9241681281690124,0.9229373476147875,0.9229373682337751,0.9255377241164213,0.9242725465032191,0.9376021489170672,0.9364357239801753,0.9352993953188853,0.9352995263164767,0.9351146477906849,0.9351147296417166,0.934034835946189,0.9353427818124715,0.9404101987955413
391,0.7561892633667334,0.2446453390712501,0.14746759659471909,0.8316314931213646,0.8316305681771055,1.042786874721082,1.042838823058088,1.0415110674788517,1.0415113009041164,1.0595082597035177,1.0595083926978908,1.008086017078936,1.008104351394055,0.9421376217293456,0.988760374034803,1.0021710245705113,0.9839655326534753,0.9758476418900499,0.9603608674339978,0.9269564231234535,0.9283926144892682,0.9270534608176002,0.9257521511879436,0.9244869284359536,0.9232561478817289,0.9244916982920195,0.9232609140589911,0.923260956877133,0.9232609996655894,0.9244919838628651,0.9232612033086405,0.923261206731242,0.9257833164628224,0.9245181012139141,0.9380536411211824,0.9368872161842905,0.9357508875230005,0.9357509294636142,0.9355680929997452,0.9355681191097049,0.9344882254141771,0.9357627743449031,0.9408679319139168
392,0.7579838072244489,0.2446453390712501,0.14677466371200537,0.8312501649424304,0.8312380358553269,1.0427741545815201,1.0427006582169702,1.0418109876253463,1.0418109412612095,1.059606490131308,1.0596063362987675,1.0062595981543054,1.0069301650248872,0.9421899910851235,0.9881555498542003,1.0017735870821212,0.9839399824172264,0.9758264996254953,0.9603389338760455,0.9269444711273309,0.9283805620345364,0.9270414083628684,0.9257400987332118,0.9244748759812218,0.9232440954269969,0.9244407019019438,0.9232099006067431,0.9232098510871216,0.9232098015393846,0.9244646413892335,0.9232338608350088,0.9232338468090533,0.9256767398563717,0.9244114864358297,0.9380375783124977,0.936871153375606,0.935734824714316,0.935734776210708,0.935551960669212,0.9355519304695339,0.9344720367740063,0.9357152016453159,0.9408516485631435
393,0.7597783510821643,0.2446453390712501,0.1460817308292917,0.8302058454556303,0.8301823674722071,1.0418665470643926,1.041665907493507,1.0412168442915366,1.0412165142048941,1.0587905843190437,1.0587901396661508,1.0036436393711818,1.0049503953514225,0.9415657787180702,0.986741941116434,1.000563707925084,0.9831712258135343,0.9751903606193697,0.9596788910664702,0.9265844046963121,0.9280174708463256,0.9266783171746578,0.925377007545001,0.9241117847930109,0.9228810042387863,0.9240380981861307,0.9228072795736815,0.9228071361268775,0.9228069926533804,0.9240860399868309,0.9228552594326063,0.9228552277046678,0.925217468933595,0.9239521767784311,0.9375539298225279,0.936387504885636,0.9352511762243461,0.9352510361116051,0.9350662202523989,0.935066132671581,0.9339862389760534,0.935199750693577,0.9403613080464208
394,0.7615728949398798,0.2446453390712501,0.145388797946578,0.8284997149677849,0.8284647564464511,1.0400650698069238,1.0397357333908726,1.039729303839874,1.0397286864188018,1.0570611664989833,1.0570604273613158,1.0002460828641393,1.0021694472240954,0.9402648792702601,0.9845400041183903,0.9985468346209014,0.9816609202128788,0.9739405366523923,0.9583815700881582,0.9258744509558845,0.9273015625354721,0.9259624088638045,0.9246610992341477,0.9233958764821577,0.922165095927933,0.9232821111265368,0.9220512749437426,0.9220510354273932,0.9220507958856301,0.923354401188768,0.9221236206345431,0.922123570952029,0.9244032484738833,0.9231379169976246,0.9366017789300238,0.9354353539931319,0.934299025331842,0.9342987926794699,0.9341099587299753,0.934109812179444,0.9330299184839164,0.9342152204077327,0.9393956929791616
395,0.7633674387975952,0.2446453390712501,0.1446958650638643,0.8261337017752424,0.8260871445138904,1.0373717426803482,1.0369123043864297,1.0373500346238425,1.0373491265861159,1.0544198857235296,1.054418848774465,0.9960752819179997,0.9985923213134789,0.9382873404416938,0.981574095540845,0.9957306743640466,0.9794123336697271,0.9720795881576882,0.9564486015714857,0.9248111372770045,0.926229353965563,0.9248902002938952,0.9235888906642384,0.9223236679122484,0.9210928873580237,0.9221692713642227,0.9209384173658441,0.9209380790722239,0.9209377407543327,0.9222662457438773,0.9210354651896526,0.9210353973057142,0.9232301118485438,0.921964740450391,0.9351793584261927,0.934012933489301,0.9328766048280108,0.9328762789628537,0.9326814163742867,0.9326812087345266,0.931601315038999,0.9327595573264174,0.9379524513899598
396,0.7651619826553105,0.2446453390712501,0.14400293218115062,0.8231104799844844,0.8230522195323786,1.0337895855251682,1.033198792495528,1.034081705116816,1.034080503518047,1.0508694143418769,1.05086807660099,0.9911399839190438,0.9942246154902357,0.9356333641952002,0.9778721071070602,0.9921252941125969,0.9764303606007636,0.9696112862634767,0.9538824079886341,0.9233893192111076,0.9247956858494333,0.9234565321777655,0.9221552225481089,0.9208899997961189,0.9196592192418942,0.920694451331378,0.9194635792888135,0.919463138934338,0.9194626985566023,0.920816424743762,0.9195856441895374,0.9195855578709047,0.9216924138134321,0.9204270018931846,0.9332841191452395,0.9321176942083476,0.9309813655470576,0.930980946086907,0.9307780556618126,0.9307777842687222,0.9296978905731945,0.9308299242297138,0.9360281775615862
397,0.766956526513026,0.2446453390712501,0.1433099992984369,0.8194334664898102,0.8193634124432019,1.0293226147652186,1.0285993697078646,1.029927980919226,1.0299264831606105,1.0464134453285179,1.04641180416958,0.9854493155960453,0.9890725263450955,0.9323033086037784,0.973465047972687,0.9877432158094253,0.972721543458974,0.9665405568152812,0.9506861920792158,0.921602222476477,0.9229937657200005,0.9216546120483327,0.9203533024186759,0.9190880796666858,0.9178572991124612,0.9188509149202062,0.9176200246332424,0.917619478350095,0.9176189320445747,0.9189981651901491,0.9177673846359244,0.9177672796737293,0.9197828779305439,0.9185174249094443,0.9309128287167998,0.9297464037799079,0.9286100751186177,0.928609562015869,0.9283966605717158,0.9283963222031202,0.9273164285075925,0.9284227989408043,0.9336185278761975
398,0.7687510703707414,0.2446453390712501,0.14261706641572325,0.8151068171115055,0.8150248933924502,1.0239758389043292,1.0231192033004153,1.0248935206474026,1.0248917244830613,1.0410566884662436,1.0410547416248084,0.9790127703666467,0.9831428506786966,0.9282976904274935,0.9683865810973549,0.9825995000108434,0.9682940984015991,0.9628734071214451,0.9468639213112557,0.9194414993570905,0.920815225633226,0.9194760719615582,0.9181747623319014,0.9169095395799114,0.9156787590256867,0.9166303819829824,0.9153994732945503,0.9153988166247049,0.9153981599332568,0.9168031303371607,0.915572349782936,0.9155722260065784,0.9174926590077543,0.9162271643553441,0.9280616965232433,0.9268952715863514,0.9257589429250614,0.9257583365193813,0.9255334622264844,0.9255330530887154,0.9244531593931877,0.9255340992826009,0.9307183663377092
