,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_37,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_42,eq_complex_44,eq_complex_45,eq_complex_46,eq_complex_48,eq_complex_50,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_61,eq_complex_62,eq_complex_63,eq_complex_64,eq_complex_65,eq_complex_67,eq_complex_72
0,0.054522615,-0.1553398044157128,-0.1553282645325063,-0.15528192257527268,-0.1552830882452632,-0.1553798159830202,-0.15535525249034518,-0.15537724600499112,-0.15537358757157949,-0.1553715643246769,-0.15538076400886142,-0.15530953574868184,-0.1553799656980876,-0.15538571817871377,-0.15537853314244313,-0.15538035307515663,-0.15538935735083503,-0.15538921697909483,-0.1553696118381396,-0.15536943252868882,-0.15536469259186692,-0.15536685943145523,-0.15536698773575927,-0.15536423184793594,-0.15536415197314385,-0.1553640908685659,-0.1553644339330414,-0.15536569475623097,-0.15536630798844908,-0.1553662290460549,-0.15536615154313949,-0.15536623801241148,-0.15536593775383392,-0.15536544294412935,-0.15536237175477358,-0.15538126305597752,-0.15536241995780312,-0.1553624301302977,-0.1553623087370917,-0.15536270944567782,-0.1553623293217439,-0.15536575183366882,-0.1553696452733229,-0.15537001159189553,-0.15537001157878824,-0.15537018693556884,-0.15537007690523197,-0.15537055989010692,-0.15536859520830376,-0.15537048333551332,-0.15536855019531842,-0.15536979267233048,-0.15536979345378865,-0.1553690206818794,-0.1553688878106639,-0.15536877864680923,-0.15536875905046543,-0.15536849025826624,-0.1553663752522861
1,0.05631715885771543,-0.1553398044157128,-0.15532818497620354,-0.15528246763084083,-0.15528366215762018,-0.15537964010963815,-0.1553553770010117,-0.15537720484020487,-0.15537367013154235,-0.1553716594080995,-0.15538050777930376,-0.15530996563702804,-0.15537979394447307,-0.1553857001572318,-0.15537850459703936,-0.15538022506786697,-0.15538903480577104,-0.1553888945550024,-0.15536944679892345,-0.15536926796511902,-0.1553646466074328,-0.15536664478226658,-0.15536677053060016,-0.15536410554556376,-0.15536402584755268,-0.15536397031262703,-0.155364315776897,-0.15536558270038492,-0.15536619605295976,-0.1553661170112383,-0.15536603941080684,-0.15536612588372337,-0.15536581155802676,-0.15536532439330017,-0.15536231127440409,-0.15537965110486504,-0.15536229208676677,-0.15536236509187495,-0.15536226102833206,-0.15536266116513567,-0.1553622807984075,-0.15536568578172738,-0.15536947729226605,-0.1553698344127281,-0.15536983440073757,-0.1553699665605155,-0.1553698983477185,-0.15537032955726027,-0.15536842818920618,-0.15537030848222902,-0.15536838674554718,-0.1553696304902805,-0.15536963263363635,-0.15536886373555944,-0.1553687316719953,-0.15536862269566815,-0.15536860377408285,-0.15536838041991113,-0.15536610502793272
2,0.05811170271543087,-0.1553398044157128,-0.15532810488321083,-0.15528302882707845,-0.15528425161025605,-0.15537946577231476,-0.15535550172523666,-0.15537716535198898,-0.15537375381201568,-0.1553717554077486,-0.1553802570626234,-0.1553104045150151,-0.15537962380299575,-0.15538567774786483,-0.15537847351197945,-0.15538009909978753,-0.15538871795604015,-0.15538857783465848,-0.15536928558555418,-0.15536910722881292,-0.15536460254886797,-0.15536643604455735,-0.15536655926705117,-0.15536398339170968,-0.15536390386275487,-0.15536385357068372,-0.15536420103887075,-0.15536547428192027,-0.15536608761377535,-0.15536600846864196,-0.1553659307666842,-0.15536601724649612,-0.1553656884112791,-0.1553652096001095,-0.15536225273225585,-0.1553781893339479,-0.15536216807115924,-0.1553623021463664,-0.15536221464706756,-0.15536261422334532,-0.1553622336206048,-0.15536562139554386,-0.1553693147002304,-0.15536966286539214,-0.15536966285446274,-0.15536975507009598,-0.15536972545515604,-0.15537010841969612,-0.1553682645616922,-0.1553701389080611,-0.1553682265626645,-0.15536947446576319,-0.1553694777924344,-0.1553687107797065,-0.15536857953113412,-0.15536847073780757,-0.15536845249525302,-0.15536827548734838,-0.1553658450688954
3,0.0599062465731463,-0.1553398044157128,-0.15532802425015693,-0.15528360600600535,-0.15528485644000936,-0.15537929296394648,-0.15535562665390434,-0.15537712754553445,-0.1553738386145013,-0.15537185232759013,-0.15538001178569877,-0.15531085235738198,-0.15537945526775992,-0.15538565107854133,-0.15537843996463158,-0.15537997515009408,-0.1553884067361779,-0.15538826675236989,-0.15536912816104614,-0.15536895028285239,-0.15536456039734428,-0.15536623311228712,-0.15536635383829683,-0.15536386531512933,-0.1553637859475521,-0.155363740581577,-0.15536408968472454,-0.15536536946821164,-0.15536598263922188,-0.1553659033865581,-0.15536582557903073,-0.1553659120689975,-0.15536556830936835,-0.1553650985229528,-0.15536219611267368,-0.15537686482270602,-0.15536204787429528,-0.15536224127361048,-0.15536216957899807,-0.15536256860605135,-0.15536218777368765,-0.15536555865753177,-0.15536915738283608,-0.15536949683041137,-0.15536949682048834,-0.15536955220018225,-0.15536955810734382,-0.15536989620350597,-0.15536810430687287,-0.15536997448888978,-0.15536806962433536,-0.15536932447695784,-0.1553693288238107,-0.15536856193879506,-0.15536843151310475,-0.15536832289758726,-0.15536830533959392,-0.15536817531298622,-0.15536559509711836
4,0.06170079043086173,-0.1553398044157128,-0.15532794307365483,-0.15528419900514204,-0.15528547647946223,-0.15537912167712795,-0.15535575177776045,-0.1553770914257672,-0.1553739245402461,-0.15537195017133967,-0.15537977187679178,-0.15531130913035987,-0.1553792883325979,-0.15538562027400082,-0.15537840402948305,-0.15537985319810757,-0.15538810108127454,-0.15538796124301368,-0.1553689744889177,-0.1553687970908327,-0.15536452013459032,-0.15536603588230616,-0.15536615414042057,-0.15536375124671828,-0.15536367203288393,-0.15536363128600034,-0.1553639816808124,-0.1553652682272565,-0.15536588109821828,-0.15536580173387146,-0.15536572381669753,-0.15536581032008676,-0.15536545124925719,-0.1553649911206897,-0.15536214140044677,-0.15537566558516613,-0.15536193145988336,-0.1553621824540048,-0.15536212581036843,-0.15536252429953992,-0.15536214324355346,-0.15536549755082857,-0.15536900522872896,-0.15536933619148638,-0.15536933618251583,-0.15536935769568166,-0.15536939618728027,-0.15536969264423361,-0.15536794740566376,-0.1553698151041969,-0.15536791590819682,-0.15536918040499398,-0.15536918562337487,-0.15536841733456483,-0.15536828774023095,-0.15536817929667104,-0.15536816243004076,-0.1553680797563407,-0.15536535484579975
5,0.06349533428857716,-0.1553398044157128,-0.15532786135030172,-0.15528480765755556,-0.15528611155698668,-0.1553789519041632,-0.15535587708741122,-0.1553770569973531,-0.1553740115902407,-0.15537204894245993,-0.15537953726553475,-0.15531177479142427,-0.15537912299108203,-0.15538558545584114,-0.15537836577825576,-0.15537973322329487,-0.1553878009269937,-0.1553876612420557,-0.155368824533197,-0.1553686476168683,-0.1553644817428848,-0.1553658442542909,-0.1553659600723398,-0.15536364111945958,-0.1553635620517753,-0.15536352562645536,-0.1553638769940783,-0.1553651705276728,-0.15536578296027506,-0.15536570348005785,-0.15536562544912638,-0.1553657119692137,-0.15536533722901866,-0.1553648873526515,-0.15536208858080677,-0.1553745805629964,-0.1553618187920427,-0.15536212566850416,-0.15536208332796292,-0.1553624812906334,-0.1553621000166399,-0.15536543805928904,-0.1553688581294755,-0.15536918083538678,-0.15536918082731574,-0.1553691713101746,-0.15536923958105497,-0.15536949748649737,-0.15536779383878396,-0.1553696606369438,-0.1553677653918608,-0.1553690421338713,-0.15536904808868895,-0.1553682770858866,-0.15536814833200488,-0.15536804005389715,-0.15536802388671905,-0.1553679886838463,-0.15536512405888864
6,0.06528987814629258,-0.1553398044157128,-0.1553277790766791,-0.15528543179190651,-0.1552867614967922,-0.1553787836370767,-0.15535600257332277,-0.15537702426470323,-0.1553740997652177,-0.1553721486441577,-0.15537930788291665,-0.1553122492890628,-0.15537895923653608,-0.15538554674256638,-0.1553783252800172,-0.155379615205269,-0.1553875062095895,-0.1553873666855671,-0.15536867825842687,-0.15536850182559786,-0.15536444520505002,-0.1553656581306806,-0.15536577153574282,-0.15536353486837273,-0.15536345593928544,-0.15536342354720886,-0.15536377559205386,-0.1553650763386961,-0.15536568819549282,-0.1553656085951827,-0.15536553044634815,-0.15536561698641688,-0.15536522624776392,-0.15536478717864818,-0.1553620376394261,-0.15537359959781438,-0.15536170983531908,-0.1553620708986183,-0.15536204211909949,-0.15536243956668483,-0.15536205807991962,-0.15536538016747803,-0.15536871597946172,-0.15536903065184715,-0.1553690306446235,-0.15536899280556613,-0.15536908817774403,-0.15536931048362676,-0.15536764358675542,-0.15536951097345417,-0.1553676180529171,-0.15536890955038035,-0.15536891611923673,-0.15536814130863746,-0.15536801340496567,-0.15536790528515765,-0.15536788982682703,-0.15536790196865882,-0.15536490249060325
7,0.06708442200400802,-0.1553398044157128,-0.15532769624935291,-0.15528607123249719,-0.15528742611897436,-0.15537861686762353,-0.15535612822582018,-0.15537699323197865,-0.1553741890656501,-0.155372249279381,-0.15537908366126943,-0.1553127325625599,-0.1553787970620463,-0.15538550424963557,-0.15537828260128628,-0.15537949912378926,-0.15538721686592183,-0.15538707751023983,-0.1553685356296695,-0.15536835968218882,-0.15536441050444505,-0.15536547741661574,-0.15536558843502696,-0.15536343243046408,-0.15536335363245837,-0.15536332499425123,-0.15536367744285529,-0.15536498563017634,-0.15536559677456035,-0.1553655170498991,-0.15536543877898093,-0.1553655253423218,-0.15536511830557237,-0.1553646905589747,-0.15536198856241573,-0.15537271339085326,-0.1553616045546992,-0.15536201812640946,-0.15536200217162427,-0.1553623991155723,-0.1553620174208951,-0.15536532386066365,-0.15536857867579537,-0.15536888553346664,-0.15536888552703906,-0.15536882195175197,-0.15536894186930938,-0.15536913139731445,-0.15536749662990296,-0.15536936600330103,-0.1553674738689364,-0.1553687825440253,-0.15536878961639225,-0.15536801011558457,-0.15536788307258637,-0.15536777510328642,-0.15536776036452618,-0.15536781949045234,-0.15536468990496916
8,0.06887896586172346,-0.1553398044157128,-0.15532761286487345,-0.15528672579932107,-0.15528810523956466,-0.1553784515872998,-0.1553562540350869,-0.15537696390309497,-0.155374279491749,-0.15537235085081608,-0.15537886453425379,-0.15531322454179886,-0.15537863646047229,-0.1553854580895114,-0.15537823780613513,-0.15537938495876108,-0.15538693283347044,-0.15538679365340005,-0.15536839661251037,-0.1553682211523413,-0.15536437762495953,-0.155365302019878,-0.15536541067723839,-0.1553633337446788,-0.15536325507027485,-0.155363229915256,-0.15536358251518034,-0.15536489837257425,-0.15536550866875246,-0.15536542881544563,-0.15536535041822766,-0.15536543700813865,-0.15536501340342387,-0.15536459745441694,-0.15536194133632328,-0.15537191345571055,-0.1553615029156241,-0.15536196733448993,-0.15536196347390582,-0.15536235992569367,-0.15536197802759313,-0.15536526912481008,-0.15536844611821193,-0.15536874537561202,-0.15536874536993,-0.15536865852629778,-0.15536880055050156,-0.15536895999728156,-0.15536735294835483,-0.15536922561919814,-0.15536733281747392,-0.15536866100694732,-0.15536866848338762,-0.15536788361627626,-0.155367757445168,-0.15536764961795443,-0.1553676356108393,-0.1553677411352106,-0.1553644860753766
9,0.07067350971943888,-0.1553398044157128,-0.15532752891977553,-0.15528739530811353,-0.15528879867058135,-0.15537828778735208,-0.1553563799911639,-0.15537693628172664,-0.15537437104346158,-0.155372453360884,-0.1553786504368448,-0.15531372514708208,-0.1553784774244573,-0.15538540837170955,-0.15537819095628608,-0.1553792726902355,-0.1553866540503475,-0.15538651505302076,-0.15536826117306146,-0.1553680862022916,-0.15536434655100703,-0.1553651318508316,-0.1553652381720133,-0.1553632387518541,-0.1553631601936056,-0.15536313825954046,-0.15536349077830475,-0.15536481453695722,-0.1553654238499273,-0.15536534386364367,-0.1553652653358737,-0.1553653519556598,-0.15536491154313273,-0.15536450782625702,-0.15536189594813082,-0.1553711920680761,-0.1553614048840011,-0.15536191850601952,-0.1553619260148298,-0.15536232198596078,-0.1553619398885599,-0.1553652159465706,-0.15536831820898378,-0.15536861007632433,-0.1553686100713382,-0.15536850231413166,-0.15536866411876585,-0.15536879606095705,-0.15536721252204377,-0.1553690897168956,-0.15536719487607295,-0.15536854483384993,-0.15536855262527985,-0.1553677619169396,-0.1553676366297404,-0.1553675289355714,-0.15536751567355472,-0.15536766679501443,-0.1553642907841561
