,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_28,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_38,eq_complex_39
10,0.099748746,0.7913917030586929,0.8329539618245807,0.9538939578384111,1.0090939770969711,1.0170554100539153,1.0169177911304352,1.0171635032059858,1.014666868064882,0.9701810879133512,0.9672793745000025,0.9957557644915749,0.9877080328108725,0.9855115542975853,0.9910204008643925,0.9842953596289948,1.0034471138472438,0.9797776705966574,0.9948878892815021,0.9948228978828826,0.9872792972029024,0.9929112718385107,0.9853789033803004,0.9855502950221022,0.9925578963789217,0.991428882418403,0.9844907997094495,0.9915417402079445,0.984799611517868,0.9849635300836811,0.9849613313222583,0.9846845937211376
11,0.10427135,0.7913917030586929,0.8324895995824287,0.948606975067656,1.0014713598568474,1.0111665517121882,1.0110372350062995,1.0113063073640065,1.008822727261931,0.9745818099259691,0.9710124726663141,0.9958385315770986,0.9793221980163476,0.9779850027450296,0.9841896889237666,0.9791736663113433,0.9971143124433763,0.9745238979638704,0.9899072734099651,0.9898417655629779,0.982303066443238,0.988333648243568,0.9817963274173587,0.9819540481156794,0.987924205434014,0.9865539646018396,0.9807415133196998,0.986709729410754,0.9810633834430724,0.981212862579975,0.9812102272277183,0.9809123149531788
12,0.10879397,0.7913917030586929,0.8320252356974629,0.9422103648538178,0.9923768546196482,1.0037364477767343,1.0036162350810662,1.0039061539733758,1.001436738896624,0.9792555131016425,0.975155826021994,0.9948665774467464,0.9700578329401875,0.9694225380130126,0.9764216163351058,0.9729643874190506,0.9898235197123325,0.9685255423353655,0.9841904094427759,0.9841239375838233,0.9766909338209943,0.9826793462895709,0.9773557546226757,0.9774973490621387,0.9822759989463423,0.9807491598314207,0.9762379375167659,0.9809536998132793,0.9765591934611454,0.9766922541920536,0.976689363838899,0.9763705349146183
13,0.11331658,0.7913917030586929,0.8315608728392557,0.9347493087118591,0.9818742290209692,0.9948172435535623,0.9947068763168678,0.9950150027596611,0.9925607386475463,0.9834215772132364,0.9790006073127272,0.9920792304271504,0.960145312123843,0.9600710086398961,0.9679404181646707,0.9658149837552193,0.981794333852654,0.9619714638672041,0.977898782053472,0.9778308100527495,0.9705910671672605,0.9761245600718211,0.972182158835104,0.9723062579392916,0.9757925892523058,0.9741907983675068,0.9711074867493912,0.9744515581197886,0.971415879287586,0.9715315844045647,0.9715286153593805,0.9711850974561325
14,0.11783919,0.7913917030586929,0.8310965099810486,0.9262764535043888,0.9700370485230483,0.9844714727327992,0.9843716276425383,0.984695220346001,0.9822569573231101,0.9860047307240816,0.9815574633246223,0.9867678379712774,0.9497855271638587,0.9501376574378967,0.9589454540574385,0.9578846842238258,0.9731969093226164,0.9550045655337137,0.9711435509074593,0.9710734515998556,0.9641007406420361,0.9688197588262789,0.9663739167123784,0.9664801450469084,0.9686228463995065,0.9670170268894944,0.9654429647090276,0.9673431336974361,0.9657285299507957,0.9658268513161903,0.9658239589137121,0.965448225844247
15,0.12236181,0.7913917030586929,0.8306321460960827,0.9168515784137882,0.9569482170512011,0.9727716606390997,0.9726829455642889,0.9730191842057457,0.970597625872426,0.985658629423,0.9815581353530627,0.9784156642074064,0.9391374068459265,0.9397792560697733,0.949598180822207,0.9493316966528974,0.9641407214042703,0.9477098195414295,0.9639744151832683,0.9639014730581221,0.9572574544848584,0.9608679775251718,0.9599835578665843,0.960072355293341,0.9608650704401118,0.9593105879530109,0.9592864595144209,0.9597129355949355,0.9595419202135396,0.9596235420526448,0.9596208511368294,0.9592020070770723
16,0.12688442,0.7913917030586929,0.8301677832378755,0.9065412454338051,0.9426994960101468,0.9597999072095199,0.9597228575111326,0.9600688662993101,0.9576645601717277,0.9809220640815997,0.9775709633840417,0.9667889143910403,0.9283088423359952,0.9290996834900909,0.9400121798950447,0.9402975726186453,0.9546723796961833,0.9401095464606597,0.9563760615994069,0.9562994816948036,0.9500367417544979,0.9523119932640771,0.9530050860203167,0.9530774926704281,0.952555661747226,0.9510903278679854,0.9526196937892127,0.9515815695506131,0.9528404652858127,0.9529065691453065,0.9529041704579447,0.9524284266478458
17,0.13140704,0.7913917030586929,0.8297034193529098,0.8954181791792118,0.9273906528939798,0.9456471235907938,0.9455821990762275,0.9459350706505709,0.9435484002289387,0.9705532032385404,0.9682864327564273,0.9519530311349924,0.9173509510872018,0.9181538173552293,0.9302462558841988,0.9308899978162158,0.9447809020332282,0.932164843512095,0.9482711365880904,0.9481900616732297,0.9423554425675748,0.943130637520181,0.9453681992451236,0.94542564380045,0.9436664600985176,0.9423108515718828,0.945360487550108,0.9429052046708565,0.9455444060577485,0.9455964712581361,0.9455944224414936,0.9450457180836831
18,0.13592964,0.7913917030586929,0.8292390575214612,0.8835609618736634,0.9111290497908944,0.9304126575187421,0.9303602396494095,0.9307170587641423,0.9283482367110715,0.9539904224769138,0.9529546966678333,0.9342270936687347,0.9062561292334809,0.9069561410756679,0.9203010593239414,0.9211665158729752,0.9344093049284392,0.9237827296666428,0.9395293620317697,0.9394429013057285,0.9340800185994266,0.9332442486240761,0.9369398293842381,0.9369839478659356,0.9341105514897001,0.932869959521105,0.937365357260686,0.9335826941645191,0.937512260758067,0.9375519012643537,0.9375502307764386,0.9369111287672353
19,0.14045227,0.7913917030586929,0.8287746926097368,0.8710531484670992,0.8940284375833741,0.9142031739524961,0.9141635639065654,0.91452143103606,0.9121704943902635,0.9317339342349434,0.931809387316942,0.9141115169065357,0.8949586594132225,0.8954910823895975,0.9101181850097331,0.9111206628776054,0.9234699618837727,0.9148278489081225,0.929981700872347,0.9298889732327502,0.9250389153351573,0.9225277602168936,0.9275327048448451,0.9275652026498711,0.923755046863541,0.922622416900609,0.9284378449364863,0.9234689016060966,0.9285491177685555,0.9285779635440481,0.9285766758766013,0.9278297193427282
20,0.14497487,0.7913917030586929,0.8283103307782882,0.8579831839858374,0.8762088535512802,0.897132560878741,0.8971059775972275,0.8974620320090765,0.8951288382389062,0.9053758738829409,0.9062047918583143,0.8922246475464182,0.8833389740022363,0.8837246503190791,0.899582791889635,0.900673967365643,0.9118631327719308,0.9051394790621122,0.9194404433622148,0.9193406376044719,0.9150399671763605,0.9108317797630732,0.9169229628398082,0.9169455247864664,0.9124412883889433,0.911400613964074,0.9183445957696152,0.9123948103066284,0.9184227654744598,0.918442390332019,0.9184414711796822,0.9175712081988757
21,0.14949748,0.7913917030586929,0.827845967920081,0.8444432039426928,0.8577949934517131,0.8793203857270413,0.8793069650734752,0.8796584073704395,0.8773426328921685,0.8771698921398167,0.8782908187842074,0.8692571329332315,0.8712298742916373,0.8716141476256009,0.8885283238425784,0.889674529338615,0.8994948863841776,0.8945519964437226,0.9077233216453673,0.9076157716576247,0.9038914032394171,0.8980088417613128,0.9048768672268425,0.904891112875304,0.90001000386614,0.8990397541178677,0.9068395483326651,0.9001921673405793,0.9068879910366353,0.9068998834847706,0.906899303931781,0.9058950812572257
22,0.1540201,0.7913917030586929,0.8273816040351152,0.8305287701032565,0.838915865785713,0.860891556894236,0.8608913509436975,0.8612354647963405,0.8589366046059215,0.8493556270346286,0.8503631378914663,0.8459360306944088,0.8584270687129053,0.8591167336176583,0.8767456340572264,0.877906021115291,0.8862937779220135,0.8829188742858172,0.8946816632703217,0.8945659317586323,0.8914270470183102,0.883944303105238,0.8911888396879879,0.8911963209838826,0.886331233055196,0.8854074141245043,0.8936989098797516,0.8867226547666729,0.8937217044938097,0.8937272790360944,0.8937269980967749,0.8925863910816768
23,0.15854271,0.7913917030586929,0.826917241176908,0.8163381514047106,0.8197038257813406,0.8419753931826339,0.8419883700926009,0.8423225431053006,0.8400399121864478,0.8236029807654202,0.8242465990125075,0.8229755662379672,0.8447036418171592,0.846194745894155,0.8639964234235286,0.8651078308746665,0.8722224943337875,0.8701363575445279,0.8802281574720403,0.8801041144143339,0.8775322948105878,0.8685866248158186,0.8757275884657545,0.8757298249166373,0.8713343043713933,0.8704327588064176,0.8787647273247295,0.8719071074393024,0.8787666751127029,0.878767320382092,0.8787672855828073,0.8774995950533754
24,0.16306531,0.7913917030586929,0.8264528793454594,0.8019715060862708,0.8002934794532878,0.8227045523087573,0.8227305968345298,0.8230523402478531,0.8207850768248588,0.8007953230972781,0.8009919123305406,0.801003649912412,0.8298297407817674,0.832817651099219,0.8500324651669122,0.8510073453813302,0.8572825273496705,0.8561626037431564,0.8643590611121642,0.8642269379570371,0.8621667165312751,0.8519712803486681,0.8584831851488676,0.8584817319151277,0.8550325258800374,0.8541300763368238,0.8619912396821904,0.8557496407667592,0.861978045245752,0.861975205482391,0.8619753514892105,0.8606041120387649
25,0.16758794,0.7913917030586929,0.8259885144337351,0.7875301059037523,0.7808206486022512,0.8032140048270161,0.8032529194133127,0.8035598864344626,0.8013069569500477,0.7811155810432513,0.7809061247450666,0.7804756997157369,0.8135981305992979,0.81896069783176,0.8346215029468965,0.8353627977983747,0.841510797877624,0.8410272761859618,0.8471645527654125,0.8470249527706126,0.8453776395481547,0.834231533576959,0.8396021298466215,0.8395986730799759,0.8375359926544371,0.8366101438772484,0.8434823109340486,0.8383502590798119,0.8434608936667896,0.8434561784053722,0.8434564240864454,0.8420195999644111
26,0.17211054,0.7913917030586929,0.8255241526022864,0.7731160686276791,0.761422022232003,0.7836406915105695,0.7836921974977629,0.7839822007130317,0.7817424060186884,0.764271416117437,0.7637648141810877,0.7616076041873785,0.7958556080904386,0.8046011803225361,0.8175799923108823,0.8180119091934527,0.8249691709403464,0.8248280916471498,0.8288226008925081,0.8286764525548469,0.8272998594998722,0.815591253724468,0.8193954057596589,0.819391877834836,0.8190473831943238,0.8180745604210646,0.823505273098168,0.8199009021650652,0.8234841488329325,0.8234794630562394,0.82347970777304,0.8220265593959233
27,0.17663316,0.7913917030586929,0.8250597887173207,0.7588309690308847,0.742233297959481,0.7641216604222927,0.7641854003502873,0.7644564269344468,0.7622284107536152,0.7497175414645906,0.7490466508807733,0.7443574155475938,0.7765358144531643,0.7897116466159527,0.7988083577782285,0.7989151373147143,0.8077271328943569,0.8077115577495786,0.809572810637007,0.8094212634035721,0.8081366757634757,0.7963363561654396,0.7983061495538865,0.7983048560682385,0.7998365996504774,0.7987892789512865,0.8024665063177193,0.8006607500979555,0.8024561584336755,0.8024538438217752,0.8024539640313559,0.8010385922479261
28,0.18115577,0.7913917030586929,0.8245954258591135,0.7447757257696502,0.7233890445154387,0.7447939237710156,0.7448694636383169,0.7451196896214067,0.7429019480028186,0.7368158321819531,0.7361119627464392,0.7284691178591826,0.7556911008019216,0.7742536639357355,0.7783260591283109,0.7781846517207444,0.789843644831422,0.7898436574299288,0.7896770218699719,0.7895213002746747,0.7881269031785589,0.7767722623806396,0.7768414728898314,0.7768452257768506,0.7802006277752972,0.7790440906027518,0.780850388667421,0.7809169810407194,0.780863550749285,0.7808665307098444,0.7808663779524332,0.779539354911277
29,0.1856784,0.7913917030586929,0.8241310609473891,0.7310494485162596,0.7050211666595289,0.7257928963789828,0.7258797287533578,0.7261075310126642,0.723898423650866,0.7249250558551994,0.7243072610275433,0.7135557464507438,0.7335134302693739,0.7581713945035081,0.7562960231480671,0.7560868188735719,0.7713494290153363,0.7713748949012159,0.7693726727132997,0.7692139161176954,0.7675019821119824,0.7571740157674292,0.755482065008776,0.7554943213462437,0.7604145135000157,0.7591041564492745,0.7591323425223127,0.7609366722358405,0.759184139303149,0.7591960660023115,0.7591954670640856,0.7579959153232623
30,0.190201,0.7913917030586929,0.8236666991159405,0.717749166908062,0.6872585551114662,0.7072520366490122,0.707349583870887,0.7075535509837942,0.7053513136512234,0.713440617676842,0.7130139387169144,0.699187412230657,0.7103391807670806,0.7413886492288881,0.7330324765104083,0.7330179492404573,0.7522355568707246,0.7524105556261287,0.7488326881996306,0.7486718074483006,0.7464460358313776,0.7377432898908111,0.7345985082113881,0.7346235202031866,0.7406875050924537,0.7391676001743921,0.7376936788360253,0.7409237485584858,0.7378016035381749,0.7378270117421228,0.73782577140874,0.7367761094518351
31,0.1947236,0.7913917030586929,0.8232023372844919,0.70496866106201,0.6702255349609352,0.6893012397360633,0.68940885794938,0.6895877983894101,0.6873905569863723,0.7018036052415291,0.7016614952446932,0.684950522011314,0.6866299499945956,0.723809168152728,0.7089836187898514,0.7094569209048178,0.7324488149573352,0.7329914568858568,0.7281392897482812,0.7279768652114493,0.7250668070063574,0.71857969028774,0.7143952787771654,0.714438264438805,0.7211322457208815,0.7193367847315819,0.7167604829476202,0.7209888595512266,0.7169442088372462,0.7169886859870094,0.7169865925730848,0.7160909922957357
32,0.19924621,0.7913917030586929,0.8227379744262847,0.6927981086361169,0.6540414084270428,0.6720663528773315,0.6721833362059059,0.6723362851079536,0.6701420707047374,0.6894970987401162,0.6897248539920218,0.6704724789420654,0.662932293760984,0.7053239686349572,0.6846916906743669,0.6859104230789073,0.7118980644042483,0.7130921033060263,0.7072801043676507,0.7071163379307476,0.703387540252844,0.6996739649709995,0.6948963504402244,0.6949636907490909,0.7017555693816533,0.6996115545904654,0.6963834292202951,0.7011409474879359,0.6966644307020463,0.6967348083256855,0.6967316424334346,0.6959777564084664
33,0.20376883,0.7913917030586929,0.8222736105413189,0.6813234131615251,0.6388195714618097,0.655668245716083,0.6557938308464776,0.65592005479183,0.6537268197955698,0.6760404825478377,0.6767176203997054,0.6554309966830066,0.6398216064251858,0.685826592438586,0.6607358157483092,0.662863221194904,0.6904715924909209,0.6926362396322139,0.6861661856059112,0.6860009064223246,0.6813613081753951,0.6809215537009867,0.6759677583017447,0.676067216561909,0.682470250447712,0.6799036153090046,0.6764567083108521,0.6813001475427845,0.6768576158139893,0.6769621752120408,0.6769577227491516,0.6763203085686128
34,0.20829144,0.7913917030586929,0.8218092476831117,0.6706256132303743,0.6246667392556129,0.6402219870717988,0.6403553581730547,0.6404543580762255,0.6382599933794817,0.6609912499572708,0.6621912115204176,0.6395806311157533,0.6178429313417155,0.6652391614677449,0.6376709326979011,0.6407438223349371,0.6680674895863987,0.6715297516609346,0.664670599493959,0.6645033154736573,0.6589077639011268,0.6621536331331224,0.6573664149537779,0.6575073545519403,0.6631254900778484,0.6600698592081089,0.6567669143507593,0.6613301227667223,0.6573104502971401,0.6574591116531578,0.6574531829235827,0.6568981547043828
35,0.21281406,0.7913917030586929,0.821344883798146,0.660780166481173,0.6116820079027259,0.6258358303963913,0.6259761244583882,0.6260476361209628,0.6238499890554146,0.6439629078140527,0.6457483814392542,0.6228131614597752,0.5974614991996925,0.6435513820083563,0.6159762208843792,0.6199080324289746,0.6446382548483263,0.6497092335031363,0.6426840807710694,0.6425140657826826,0.6359690815701505,0.6431809521285752,0.6388027913792059,0.6389963384529678,0.6435516172647049,0.6399602365432947,0.6370595746056787,0.6410854987907966,0.6377668425375433,0.6379712709236348,0.6379637281707149,0.6374516869554627
36,0.21733667,0.7913917030586929,0.8208805209399388,0.6518566051420583,0.59995640899687,0.6126107262477041,0.6127570385615679,0.6128010317477685,0.610597924724964,0.6246700967396386,0.6270818820835737,0.6052379563393873,0.5790335785708606,0.6208751505890201,0.5960241055189407,0.6006385829371004,0.620251727863766,0.6272056860054277,0.6201856350376795,0.6200120443957078,0.6125821349952527,0.623847969209995,0.6200106241711448,0.6202696741033078,0.6236163386725034,0.6194775351248859,0.6171156201671021,0.6204716689442736,0.6180034623834668,0.6182769696076911,0.6182677653795308,0.6177567678680426
37,0.22185928,0.7913917030586929,0.8204161580817315,0.6439178885643931,0.5895720649167743,0.6006393863742002,0.6007907763685276,0.6008074515288975,0.5985967011533014,0.6030117807547594,0.6060490617974956,0.5872420569389186,0.5627993632377898,0.5975120130438457,0.5780716860161754,0.5831537752210567,0.5951651364730071,0.6042187656332225,0.5973224476508947,0.5971444578792902,0.5889593206395639,0.6040940286084586,0.6008197532696773,0.6011586602241916,0.6032886629048301,0.598644665914352,0.5968322182933414,0.5995123926575482,0.5979094011483069,0.5982664590675886,0.5982556861189107,0.5977036128061894
38,0.2263819,0.7913917030586929,0.8199517941967658,0.6370200337846037,0.5806017126957789,0.5900057411926869,0.5901612384217512,0.590151021717987,0.5879304582501734,0.579202638053107,0.5827937431595046,0.5694900833376619,0.5488959645451055,0.5740262076848776,0.5622727402559228,0.5676207094820153,0.569904891170262,0.5811942038770953,0.5744913235032585,0.5743082931791081,0.5655676919837296,0.5840202897676573,0.5812325606257983,0.5816662776028058,0.5827082300357465,0.5776757581903289,0.5763059345957877,0.5784213461573054,0.5775681315535579,0.5780232482873676,0.5780111975779271,0.5773784370295801
39,0.2309045,0.7913917030586929,0.8194874323653172,0.6312117676401638,0.5731082553582931,0.580784427910843,0.5809430381885257,0.5809065749286634,0.5786740620481764,0.5539476268163648,0.5579147050746254,0.5528459367622967,0.5373830604549112,0.5513026424411209,0.5487028293380025,0.5541685148841192,0.545331088207791,0.5588851795720193,0.5524024845088181,0.5522141274286817,0.5431846470666877,0.5639561747635463,0.561500217510223,0.5620426159548286,0.5622521938178104,0.5570404571504108,0.5559102615841263,0.5576669148764488,0.5573343433711562,0.5579000490218825,0.5578872642573507,0.5571405075824338
40,0.23542711,0.7913917030586929,0.81902306950711,0.62653404251681,0.5671441393593439,0.5730400478104904,0.5732007595547572,0.5731389052913161,0.5708923596337814,0.5286183223230956,0.5326485243060279,0.5382349511337194,0.5282731875299536,0.5305545314212472,0.5373894431496655,0.5428990371405299,0.5226505195299094,0.5383650158050952,0.5320934225108099,0.531899971113801,0.5228970029429332,0.544511128796879,0.5421858645589328,0.5428470391259274,0.5425832909603442,0.5375013509692703,0.5363487368468071,0.538010099655015,0.5378878071860549,0.538571645709091,0.5385589513628735,0.5376765775171499
41,0.23994973,0.7913917030586929,0.8185587056221442,0.6230198811854687,0.5627511610267228,0.5668269205043254,0.5669887110942764,0.5669025215975809,0.5646399323389557,0.5053328402202484,0.5089808949365832,0.5264971715988288,0.5215612268656545,0.5132404263847441,0.5283419563646448,0.5338953828509176,0.5033364915879679,0.5209537316715529,0.5148557151809068,0.5146580353178615,0.5060095730703479,0.5265894848921968,0.5241908894429729,0.5249735431986028,0.5246549288518436,0.5200974943028422,0.5186541007151673,0.5204884843487917,0.5202357987805086,0.5210366167493303,0.5210250864670176,0.5200037936725312
42,0.24447234,0.7913917030586929,0.818094342763937,0.6206941019681139,0.5599601180571963,0.5621886447575815,0.5623504869745605,0.562241206565422,0.5599606547048661,0.4867844314286838,0.4895366187281825,0.5182824811460449,0.5172479262885432,0.500861903484363,0.521576191865429,0.5272275127593173,0.4889247067179753,0.5080310563113775,0.5020477938596393,0.5018474007662918,0.4938445790605221,0.5113366830147947,0.5087069789796228,0.5096025783589495,0.50964140571725,0.5060436122616492,0.5040955789257736,0.5063158040628737,0.5056267041790006,0.5065311903352779,0.5065220247758286,0.5053830240331005
43,0.24899496,0.7913917030586929,0.8176299788789713,0.6195731099020959,0.5587905529319582,0.5591577274298207,0.5593185959129416,0.5591876440381658,0.5568873209484175,0.47570102587777197,0.4771092788350384,0.5140118665802036,0.5153554642275011,0.49466366362179304,0.517131634636448,0.522955779890858,0.4807059270375545,0.5007554470811606,0.4948134936374853,0.4946124296853469,0.48746226028225137,0.4999940936086895,0.4970630176015165,0.498049128525599,0.4987746054923425,0.4965359646800759,0.49397518827468107,0.4966880320977605,0.4953544763163407,0.49633552912724394,0.4963298398711941,0.4951216482082146
44,0.25351757,0.7913917030586929,0.817165616020764,0.6196648218527492,0.5592506650795851,0.5577554370781652,0.5579143147503133,0.5577632716427261,0.5554414972713518,0.47402217139351044,0.4738636090832072,0.5138906959500991,0.5159339850382176,0.495325422416555,0.5150802671812955,0.5211330715914334,0.4794061621054133,0.49977233691404616,0.4937898152229623,0.4935903903291081,0.4873906871852353,0.49367072321220756,0.49047019771811873,0.4915107520941754,0.4931042627661021,0.4924988658820933,0.4893423321793186,0.4925299132045247,0.49047966314246716,0.49149814723796287,0.4914966956725222,0.4902915266320804
45,0.2580402,0.7913917030586929,0.8167012511090397,0.6209685951413333,0.5613372392641189,0.5579916038390784,0.558147488239822,0.5579780789699793,0.5556333188100677,0.48216862074169475,0.4805393662105694,0.5179366444654274,0.5190582573967539,0.5027728005230259,0.5155257921699807,0.5218052884362459,0.4849854684312774,0.5050313050839921,0.49892373289247094,0.4987281845828373,0.4934766042267606,0.49308724735612386,0.48972682513493165,0.49077638603225876,0.4932469464063119,0.4943520834150017,0.4907160260372011,0.49426212801547165,0.49155192292682587,0.4925622405206469,0.4925652293405009,0.491448141547109
46,0.26256278,0.7913917030586929,0.8162368913311082,0.6234751956887564,0.5650356081648793,0.5598645516091151,0.5600164612136223,0.5598305393120341,0.5574614211349043,0.4988598620849273,0.49613633728634726,0.5259899699361661,0.5248142263297212,0.516198496258681,0.5185928188034614,0.5250101225910575,0.49665179181929003,0.5157998153480927,0.509485765209003,0.5092959336545602,0.5049276309480497,0.49838700598234553,0.49499600768587,0.4960073084104012,0.4992211039033583,0.5018956458300151,0.4979334258353668,0.5016856919644348,0.49845088374514357,0.49940887069848006,0.49941588445658863,0.49846955813032345
