,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_20,eq_complex_22,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_37,eq_complex_38,eq_complex_40,eq_complex_42,eq_complex_44,eq_complex_46,eq_complex_47,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_61,eq_complex_62,eq_complex_64,eq_complex_65,eq_complex_66,eq_complex_67,eq_complex_70,eq_complex_72,eq_complex_73,eq_complex_74,eq_complex_75,eq_complex_76,eq_complex_77,eq_complex_78,eq_complex_79,eq_complex_80,eq_complex_91,eq_complex_92,eq_complex_93,eq_complex_97
10,0.07246805357715431,0.9898473825252608,0.9898829664850228,0.9898829542366842,0.989847101440273,0.9898974285438087,0.9898688204006064,0.9898626629126606,0.9898626600126246,0.9898656518768373,0.9899386571140163,0.9902306267891284,0.9902317518199145,0.9899870441144295,0.9901439957289002,0.9900563545383788,0.9900508165612232,0.9900273833567764,0.9901281294101897,0.9901282847957597,0.990095946202878,0.9901036041443001,0.9901493069123889,0.9901145481771928,0.9901507604974048,0.990116031082272,0.9901544616675482,0.9901544732977656,0.990136564817623,0.9900164913725492,0.9900018914723465,0.9900020449490433,0.9900422920563234,0.9900542326983562,0.9900701296013549,0.9900638676888933,0.9900919688541531,0.9900740190257062,0.9900914755793944,0.9901106215886398,0.9901118981101447,0.9901001766393365,0.9900749898958621,0.9900741109284437,0.9901019468321192,0.9899455861996119,0.9899462741281189,0.9899579263484624,0.9899464108086704,0.989998158979147,0.9899800388060482,0.9900164932749717,0.9900178964764688,0.9900179500850901,0.9899786314202573,0.9900049500951993,0.9900049500946952,0.989973979979496,0.989971094659919,0.9900025738116386,0.9900042197681046,0.9899820043273982,0.9899820008767701,0.9899839091802888,0.9899742105074415
11,0.07426259743486974,0.9898473825252608,0.9898828186828362,0.9898828064853711,0.9898471010731261,0.9898478733023446,0.9898195008918897,0.989813441765036,0.9898134735305095,0.9898236414071705,0.9898482854750176,0.9902954720450275,0.9902968065262133,0.9900416678440584,0.9901884098135376,0.9900903653058312,0.9900838418920331,0.9900599846967356,0.9901515111042843,0.9901525268326189,0.9901246380618146,0.9901260526455067,0.9901753101517055,0.9901453390976803,0.9901767109257508,0.9901469311772314,0.9901844408715251,0.9901856118365321,0.9901696104316202,0.9900428697004767,0.9900260066030089,0.990026203726704,0.9900726799423315,0.9900864199581361,0.9901046736544818,0.9900989097949576,0.990122840978112,0.9901018123451433,0.9901222951045464,0.9901455116839937,0.9901466879449745,0.9901336160303762,0.9901055906846925,0.9901046022458512,0.9901355042766882,0.9899779641997444,0.989978729824819,0.9899915672685158,0.9899729159885813,0.9900213092907085,0.9900000278875531,0.990038565534926,0.990040304760135,0.9900403669014607,0.9900112484425867,0.9900406304394763,0.9900406304053577,0.9900069241787297,0.9900032448154892,0.9900326379472973,0.9900341470685712,0.990014052032528,0.9900140500615354,0.9900164091689491,0.9900061082638534
12,0.07605714129258517,0.9898473825252608,0.9898826708806495,0.9898826587340581,0.9898471007029355,0.989798727599379,0.989771033994412,0.9897655538551341,0.9897659984254624,0.9897825389257364,0.9897584373302639,0.990353755294755,0.9903552852557417,0.9900936459762785,0.9902282229212926,0.9901215386832892,0.9901140822963971,0.9900902762771724,0.9901712785628612,0.9901731589060283,0.990150074869016,0.9901452544418274,0.9901974253949039,0.9901726218748436,0.9901987308788729,0.9901742838511771,0.9902108597979845,0.9902132031251617,0.9901993510493515,0.990067623189803,0.9900486409856347,0.9900488753909251,0.9901012080502711,0.9901165943205816,0.9901371859111564,0.99013199477026,0.9901491940185445,0.9901252226461671,0.9901486090365036,0.990175212003244,0.9901762864049608,0.990161894112614,0.9901314891831675,0.9901304004474177,0.9901638783489534,0.990008711736116,0.9900095520766463,0.9900235329239447,0.9899962622513357,0.9900432340679164,0.9900191769980738,0.990060923794888,0.9900629867830396,0.9900630557908943,0.9900421141951415,0.990074108407556,0.9900741080024661,0.9900381367513605,0.9900336851708106,0.9900593536660351,0.9900607243748237,0.9900447774282025,0.9900447846474272,0.9900476349129136,0.9900368546874181
13,0.07785168515030061,0.9898473825252608,0.9898825230784629,0.989882510982745,0.9898471003296724,0.9897502014574472,0.9897241616031159,0.9897202090368588,0.9897218740407437,0.989743158101149,0.9896730278955205,0.9904047672288251,0.9904064757912777,0.9901422761977361,0.9902629007721153,0.9901494033124625,0.9901410819821641,0.9901178305283773,0.9901871215800628,0.9901898598657687,0.9901718723187429,0.9901609036556002,0.9902153093906194,0.9901959851907535,0.9902164823613248,0.9901976761108504,0.9902333357018157,0.9902368341510843,0.9902253479964886,0.9900903139303153,0.9900693941433955,0.9900696594088538,0.9901273706187061,0.990144194839564,0.9901671477202508,0.9901625960594042,0.9901711588387428,0.9901443927943655,0.990170547788596,0.9901998766737833,0.9902008490185552,0.9901851736403555,0.9901528372515374,0.990151660339415,0.9901872310662143,0.990037326452431,0.9900382278866601,0.9900533065626337,0.9900164541986665,0.9900634925544628,0.9900370664983477,0.9900831277775939,0.9900854940930428,0.9900855682507894,0.9900706700134834,0.9901048361228134,0.9901048337906077,0.9900670708838415,0.9900618828807412,0.99008266056373,0.9900838931256671,0.9900737476782304,0.990073782060159,0.9900771712990047,0.9900660343442585
14,0.07964622900801603,0.9898473825252608,0.9898823752762762,0.989882363231432,0.9898470999533079,0.9897025004777962,0.9896795475857165,0.9896783740447894,0.9896822702418171,0.9897061783467954,0.9895955459027941,0.9904479024162227,0.9904497699673702,0.9901869018038759,0.9902919785146175,0.9901735271615186,0.9901644241295524,0.9901422503516087,0.9901987774429722,0.9902023559173211,0.9901896897429434,0.9901727363459855,0.9902286700306885,0.9902150649174991,0.9902296793793481,0.9902167433899981,0.9902515351043458,0.9902561403284705,0.9902472076592265,0.9901105165300162,0.990087876899557,0.9900881666916784,0.9901506759200914,0.9901686544782448,0.9901940555454695,0.9901902013534339,0.9901890098289865,0.9901596083558329,0.9901883850153088,0.9902198257614058,0.9902206971722909,0.9902037831375805,0.9901699389469378,0.9901686886963449,0.990205890317637,0.9900633221519648,0.990064258913071,0.9900803871069268,0.9900336702544739,0.9900816341064864,0.9900532752935007,0.9901047066024957,0.9901073480059246,0.9901074255889619,0.990096376501952,0.9901322980946266,0.9901322891305657,0.9900932057366958,0.9900873311053568,0.9901026747027865,0.9901037711245698,0.9901005156342719,0.9901006088220607,0.990104590992071,0.9900932188639042
15,0.08144077286573147,0.9898473825252608,0.9898822274740896,0.989882215480119,0.9898470995738126,0.9896558249694123,0.989637755101901,0.9896407156744211,0.9896478152191482,0.989672110395373,0.9895288170319037,0.9904826664073866,0.9904846708138115,0.9902269206019716,0.9903150669871728,0.9901935241409876,0.9901837372700132,0.9901631748022071,0.9902060350776068,0.9902104249113285,0.990203235290751,0.9901805347064484,0.9902372709215601,0.9902295496491655,0.9902380923839603,0.9902311751385636,0.9902651787148996,0.9902708110874276,0.9902645874377144,0.9901278246520205,0.9901037173522559,0.9901040255648543,0.9901706538152887,0.9901894143507037,0.9902174285492008,0.9902143202950514,0.9902030857993583,0.9901712184601285,0.9902024585296881,0.9902354546994272,0.9902362275093588,0.9902181262524704,0.9901831663658263,0.9901818600330657,0.9902202592364394,0.9900862119788938,0.9900871482372211,0.9901042750983483,0.9900481721765102,0.9900972086467082,0.9900673876011326,0.9901251660667164,0.9901280470839761,0.9901281264031497,0.9901187217431447,0.990156018026612,0.9901559914943056,0.9901160531561713,0.9901095555448579,0.9901196205576197,0.9901205844703126,0.9901246214673908,0.9901248201376484,0.9901294532530089,0.9901179650122182
16,0.08323531672344689,0.9898473825252608,0.989882079671903,0.9898820677288059,0.9898470991911569,0.9896103691082724,0.9895992303354766,0.9896075889196335,0.9896186389797039,0.9896412829442354,0.9894748428008279,0.9905086812776743,0.9905107981374519,0.990261793071695,0.9903318579541236,0.9902090601638733,0.9901987011084652,0.9901802843599444,0.9902087385580591,0.9902138999991769,0.9902122705100421,0.9901841307101212,0.9902409352688727,0.9902391855847348,0.9902415520120528,0.9902407197303593,0.9902740456558834,0.9902805947816762,0.9902772010659866,0.9901418577017953,0.9901165669898149,0.990116887875283,0.990186863491575,0.9902059410072267,0.9902368163518829,0.9902344923691014,0.9902137122087664,0.9901795580086536,0.9902130925637488,0.9902471453354372,0.9902478229484876,0.9902285927324511,0.9901928770348166,0.9901915339314378,0.9902307271942622,0.9901055036208843,0.9901063993478332,0.9901244696529136,0.9900602193921975,0.9901097794737624,0.9900790000903154,0.9901439970565683,0.9901470757334907,0.9901471551783053,0.9901372292714646,0.9901755645226945,0.9901754992524338,0.9901351631322506,0.9901281197388334,0.9901337563066005,0.9901345928294801,0.9901455955688135,0.9901459600663749,0.9901513031213356,0.9901398129830132
17,0.08502986058116233,0.9898473825252608,0.9898819318697163,0.989881919977493,0.989847098805311,0.9895663201303484,0.9895642931851557,0.9895790640278005,0.9895944905606296,0.989613848828336,0.9894347260913685,0.9905256895510204,0.9905278924815009,0.9902910496721006,0.9903421282461435,0.9902198585559732,0.9902090516984081,0.9901933057100469,0.990206789922926,0.9902126725968994,0.990216614260797,0.990183409144908,0.9902395490137366,0.9902437806869899,0.9902399520665166,0.9902451886126394,0.9902779769284884,0.9902853028381312,0.9902848232163904,0.9901522675668784,0.9901261068573722,0.9901264351463669,0.990198901271182,0.9902177454199158,0.9902518068539663,0.9902502948635864,0.9902211330105963,0.9901848795083719,0.9902205296515474,0.990255188034927,0.9902557747630899,0.9902354804600023,0.9901993416177358,0.9901979826909895,0.9902375918575288,0.9901207078031523,0.9901215271492378,0.9901404774347753,0.9900699984012563,0.9901189375482033,0.9900877292847261,0.9901606849681519,0.9901639137947622,0.9901639918752433,0.9901514657774565,0.9901905558231099,0.9901904161422486,0.9901501282193453,0.9901426293428192,0.9901453017817602,0.9901460173606432,0.990162963349919,0.9901635634803413,0.9901696722039788,0.9901582864068459
18,0.08682440443887776,0.9898473825252608,0.9898817840675297,0.9898817722261799,0.9898470984162444,0.9895238575617133,0.9895331349159756,0.9895549801406037,0.9895748790066213,0.9895898063430418,0.9894086825326369,0.9905335564659873,0.9905358174239735,0.9903142971955166,0.9903457427486574,0.9902257047304022,0.9902145858875235,0.9902020159640492,0.9902001512518694,0.9902066946082559,0.9902161458983645,0.9901783099875989,0.9902330631686643,0.9902432080516004,0.9902332516860649,0.9902444596308511,0.9902768780661472,0.9902848130816579,0.9902872933156577,0.9901587453005702,0.9901320536758159,0.9901323846821742,0.9902064083649091,0.9902244020720945,0.9902620339951232,0.990261350773935,0.9902254582785792,0.9901873006937686,0.9902248782975803,0.9902597218469409,0.9902602227264689,0.9902389355553133,0.9902026884445138,0.9902013358107328,0.9902409993113566,0.9901313565747196,0.9901320763515445,0.9901518303613983,0.9900775715504425,0.9901243161627427,0.9900932191094293,0.9901747199816204,0.9901780469646121,0.9901781223506658,0.9901610485220651,0.9902006638108405,0.9902003959877329,0.9901605872816593,0.9901527357366876,0.9901543768656597,0.9901549790794583,0.9901762525225642,0.9901771610611426,0.9901840824212838,0.9901728956759082
19,0.0886189482965932,0.9898473825252608,0.989881636265343,0.9898816244748669,0.9898470980239267,0.9894831524889102,0.9895058222821523,0.9895350111585135,0.9895592002399742,0.9895690299278248,0.9893961264218395,0.990532270569215,0.9905345601997841,0.9903312240818215,0.9903426561978494,0.9902264500496647,0.9902151649607642,0.9902062462564163,0.9901888459646161,0.9901959798672715,0.9902108076740375,0.9901688300744695,0.9902214953113319,0.9902374084306973,0.99022147666587,0.9902384794727412,0.9902707209337125,0.9902790721791886,0.9902845185100603,0.9901610276320132,0.990134165805652,0.9901344955136687,0.9902090784346362,0.9902255665233162,0.9902671853147006,0.9902673365125237,0.9902266317113518,0.9901867720346912,0.9902260805279095,0.9902606973676475,0.9902611179595354,0.9902389151825247,0.9902028691655642,0.990201545607099,0.9902409068871748,0.9901370259841483,0.9901376415977523,0.9901581070707774,0.990082845833323,0.9901256048380683,0.9900951484488969,0.9901856080019821,0.9901889778602351,0.9901890494173732,0.9901656524393619,0.9902056176148532,0.990205148112972,0.9901662290393572,0.990158139429901,0.9901609562262489,0.990161453556947,0.9901850032468836,0.9901862883240452,0.9901940538231541,0.9901831458696506
20,0.09041349215430862,0.9898473825252608,0.9898814884631564,0.9898814767235539,0.9898470976283267,0.9894443668725383,0.989482307236063,0.9895187311135103,0.9895468310976093,0.9895513044105227,0.9893958122682668,0.9905219426440798,0.9905242306538323,0.9903416046207524,0.9903329137599658,0.9902220148091946,0.9902107174185123,0.9902058846606039,0.9901729593148051,0.9901806047706154,0.9902006063105042,0.9901550240347726,0.9902049302052921,0.9902263918662605,0.9902047199012275,0.9902272651878382,0.9902595446418019,0.9902680971592102,0.9902764757283915,0.9901589031779146,0.9901322489418156,0.9901325740734206,0.9902066648200749,0.9902209900051353,0.990267009168988,0.9902679892769716,0.9902244203714039,0.9901830664847856,0.9902239016785193,0.990257864941302,0.9902582111209598,0.9902351756997598,0.9901996479797293,0.9901983764171381,0.990237071333625,0.9901373583003542,0.9901378852602891,0.9901589537338746,0.990085561065689,0.9901225613706556,0.9900932385740949,0.9901928820507623,0.9901962375051857,0.9901963043255407,0.9901650168910434,0.990205207173506,0.9902044436253368,0.9901667959380924,0.9901585937727725,0.9901648444021409,0.9901652459665946,0.9901887812033893,0.9901904990574424,0.9901991169791434,0.9901885498251338
21,0.09220803601202404,0.9898473825252608,0.9898813406609698,0.9898813289722409,0.9898470972294132,0.9894076529067998,0.9894624410639931,0.9895056701769681,0.9895371877969856,0.9895363580356206,0.9894060091957992,0.9905028030048689,0.9905050585549755,0.9903453019850549,0.9903166503861383,0.9902123902879643,0.9902012408390066,0.9902008783768299,0.9901526380617014,0.9901607080808424,0.990185613720597,0.9901370044630564,0.9901835195282713,0.9902102384004081,0.9901831409380789,0.9902109047508995,0.9902434555577195,0.9902519759752229,0.9902632128036853,0.9901522182262743,0.9901261614208764,0.9901264794807297,0.9901989872792173,0.990210529958992,0.9902613214550584,0.9902631139248931,0.9902184275959672,0.9901757924070089,0.9902179433571763,0.99025078921622,0.9902510669577071,0.9902272871711767,0.9901926153762939,0.9901914183282945,0.9902290633483085,0.9901320806727371,0.9901325512310958,0.9901541014151142,0.9900852968604983,0.9901150211730845,0.9900872602892347,0.9901961138683668,0.9901993969945317,0.9901994584221742,0.9901589520061898,0.9901992870829693,0.9901981224056994,0.9901620888064635,0.9901539094251119,0.9901656735573474,0.9901659888041456,0.99018719323193,0.9901893827503065,0.9901988296001074,0.990188645901482
