,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_30,eq_complex_31,eq_complex_34,eq_complex_35
285,0.5659676144488978,0.24464534871060592,0.2209185170441031,-0.29144162044005334,-0.4843744553237425,-0.4837756530559039,-0.4837087325809806,-0.4894488841677564,-0.48944974428223315,-0.48244162351243275,-0.5556027465196591,-0.6014338233476444,-0.5284214005534282,-0.5626908759701501,-0.5667201338823473,-0.6079523115284453,-0.5605136337640666,-0.5690139397386693,-0.5367716467204395,-0.536772683017456,-0.5662050435265071,-0.5665854048158192,-0.5572167577862368,-0.557217855750793,-0.5707095099776933,-0.5627764484940534,-0.5641199654774034,-0.5592375081824055,-0.5737142907429336,-0.571159030962811,-0.56583370699846
286,0.5677621583066133,0.24464534871060592,0.22022558518013446,-0.29917642411367035,-0.4949681948885765,-0.49436069112431974,-0.4942923784669006,-0.5003621310446462,-0.5003629513848096,-0.49325069839469254,-0.5682154341875472,-0.6222943843185169,-0.5443013711188371,-0.5759100030473077,-0.5797297035962392,-0.6263304519640458,-0.5774982772269168,-0.59414589505168,-0.5517510871630043,-0.551752076153416,-0.58172116939877,-0.5820840982407818,-0.5727187174467636,-0.5727197648942894,-0.587480336569969,-0.5795261996868015,-0.5808631836693263,-0.5776910567073934,-0.5925135013138938,-0.5901217564726979,-0.5839896813507022
287,0.5695567021643286,0.24464534871060592,0.21953265331616587,-0.3062964711783081,-0.5047311535544743,-0.5041156306814465,-0.5040459729549982,-0.5104390239879579,-0.5104397999237327,-0.5032314027289295,-0.5799254684005468,-0.6418033381077839,-0.5590175603689178,-0.5881379613447035,-0.5917261555186617,-0.6434670350987031,-0.5932344379124088,-0.6176741368096592,-0.5655950477314842,-0.5655959832999915,-0.5960565055280531,-0.5963997811820998,-0.587036410046847,-0.5870374005700927,-0.602993960621677,-0.5950205230157599,-0.5963505637505699,-0.5948618947340178,-0.609986788331697,-0.6077622097458422,-0.6008120019191721
288,0.571351246022044,0.24464534871060592,0.21883972145219727,-0.31279371285116725,-0.5136523649327727,-0.5130295143462043,-0.5129585597840969,-0.519668250548355,-0.5196689774493461,-0.5123725320483739,-0.5907158394291074,-0.6598668697120191,-0.5725296999016762,-0.5993526892058052,-0.6026864217580232,-0.6592924517955618,-0.6076813541896586,-0.6394574696387547,-0.5782782204434975,-0.5782790964763425,-0.6091868538815173,-0.6095082567727914,-0.6001457890500992,-0.6001467162454885,-0.6172175517018264,-0.6092265734671034,-0.6105495080218122,-0.6106875227211892,-0.6260731735233878,-0.6240157846604293,-0.6162546676738752
289,0.5731457898797595,0.24464534871060592,0.21814678958822864,-0.3186608043932955,-0.5217218081399808,-0.5210923294660657,-0.5210201274011048,-0.5280394498776608,-0.5280401231225711,-0.5206638244039423,-0.600570575399938,-0.6763986554937078,-0.5848022050770558,-0.6095339591666591,-0.6125894328133654,-0.6737428218758625,-0.6208027779608725,-0.6593755145258,-0.589777592766709,-0.5897784031693274,-0.6210902505254392,-0.6213875683156813,-0.6120250332836281,-0.6120258907686584,-0.6301215413279255,-0.6221147700042955,-0.6234306611024967,-0.6251111241218037,-0.6407181520526175,-0.6388246531670365,-0.6302774325062828
290,0.5749403337374749,0.24464534871060592,0.21745385772426004,-0.3238911134123696,-0.5289304190538844,-0.528295019363914,-0.5282216202070389,-0.5355432243600782,-0.535543839346168,-0.528095971884432,-0.6094747744225568,-0.69132033955421,-0.5958039581413661,-0.6186634272606681,-0.6214161960395059,-0.6867603000919211,-0.632566747156845,-0.677327492394491,-0.6000724437654481,-0.6000731824801486,-0.6317469488072887,-0.632017982467586,-0.6226545306226803,-0.6226553120533276,-0.6416795627875254,-0.6336587352784855,-0.6349678490935193,-0.6380818506484092,-0.6538738233634003,-0.6521379587309306,-0.6428455361282548
291,0.5767348775951904,0.24464534871060592,0.21676092586029141,-0.3284787273602164,-0.5352701004949598,-0.5346294935110953,-0.5345549487292305,-0.5421711501620765,-0.5421717023146502,-0.534660631065704,-0.6174146358816917,-0.7045618744557045,-0.6055080714445198,-0.626724677092672,-0.6291498657375396,-0.6982932835852329,-0.6429453727973498,-0.6932306067813914,-0.6091443390514455,-0.6091450000750895,-0.6411394028846671,-0.6413819727643828,-0.632016861996036,-0.6320175610841519,-0.6518683832693635,-0.643835227618281,-0.6451380112551135,-0.6495549589782152,-0.6654988428340527,-0.6639118026958668,-0.653929369901207
292,0.5785294214529058,0.24464534871060592,0.21606799399632282,-0.33241846021658866,-0.5407337313216483,-0.5400886366152211,-0.540012998708264,-0.5479157866890927,-0.5479162714709935,-0.5403504323771151,-0.6243774908155821,-0.7160617430528857,-0.6138916435596429,-0.6337032587624281,-0.6357758046618909,-0.7082965348382741,-0.6519146439930932,-0.7070181753288929,-0.6169771250563574,-0.6169777024580139,-0.6492522520467374,-0.6494642039329288,-0.6400967861516762,-0.6400973966823553,-0.660667832200212,-0.6526240692069831,-0.6539211280586243,-0.6594918159512628,-0.675558220897231,-0.6741090518889117,-0.6635041043910683
293,0.5803239653106212,0.24464534871060592,0.2153750621323542,-0.33570585835164973,-0.5453151744292866,-0.5446663166125294,-0.5445896390894653,-0.5527706849384395,-0.5527710978595426,-0.5451589883746952,-0.6303518312983585,-0.7257670818885607,-0.6209355198296294,-0.6395867227208278,-0.641281636779649,-0.7167312363606062,-0.6594542533779373,-0.7186376525578912,-0.6235569230707159,-0.6235574110092676,-0.6560723062034948,-0.6562515173654135,-0.6468812255535421,-0.6468817414024499,-0.6680607294478114,-0.6600080741188399,-0.6613001492357846,-0.6678597970904117,-0.6840230053530505,-0.6826990070213119,-0.6715493039045151
294,0.5821185091683366,0.24464534871060592,0.2146821302683856,-0.33833720556053076,-0.5490092836436995,-0.5483573915558142,-0.5482797289099408,-0.5567303947390381,-0.556730731365719,-0.5490809009117721,-0.6353273387429301,-0.7336337287253083,-0.626624067472894,-0.6443646486397832,-0.6456572911530614,-0.7235649944520852,-0.6655474447607534,-0.7280486741966263,-0.6288721234260488,-0.6288725161677282,-0.6615885328550162,-0.6617329180683866,-0.6523592537182061,-0.6523596688688473,-0.6740328167467686,-0.66597297958134,-0.6672609251474131,-0.6746321088939906,-0.6908698888421949,-0.6896569793736627,-0.6780485508968588
295,0.5839130530260521,0.24464534871060592,0.21398919840441696,-0.3403095272642776,-0.5518119095017173,-0.551157715390197,-0.5510791230734511,-0.5597904708698513,-0.5597907268344213,-0.5521117671990012,-0.6392949110393882,-0.7396262172985844,-0.6309449739353585,-0.648028669369376,-0.6488950368426936,-0.7287718093781204,-0.6701808842479746,-0.7352212377477301,-0.6329133801339866,-0.6329136720698167,-0.6657920457961837,-0.6658995633419647,-0.6565220842445387,-0.6565223928054555,-0.6785726953421569,-0.6705073834672572,-0.6717921444341903,-0.6797875684054033,-0.6960807864272669,-0.694963827316091,-0.6829891002342166
296,0.5857075968837675,0.24464534871060592,0.21329626654044836,-0.34162059387243066,-0.5537199039121223,-0.5530641426102412,-0.5529846770066151,-0.5619474780501434,-0.5619476490602313,-0.5542481847469929,-0.6422466884427065,-0.7437177413496854,-0.6338890757153903,-0.6505724900441465,-0.65098950874805,-0.7323320282481451,-0.6733445556839008,-0.7401341162906523,-0.6356736062376462,-0.6356737919007633,-0.6686760957614524,-0.6687447533936837,-0.6593630617391755,-0.6593632579610547,-0.6816717724336365,-0.6736026906069204,-0.6748852805040277,-0.6833103738486586,-0.6996424277904418,-0.6986055041685635,-0.6863615800801408
297,0.587502140741483,0.24464534871060592,0.21260333467647974,-0.34226892330344355,-0.554731123691788,-0.554074531793191,-0.553994250191227,-0.563198994795973,-0.5631990766438402,-0.5554877551859903,-0.6441760781225969,-0.7458901075739695,-0.6354502234368093,-0.6519919023850771,-0.6519377243161735,-0.7342322949265951,-0.6750316809608956,-0.7427735837737666,-0.637147970076011,-0.6371480441588442,-0.6702360631683371,-0.6702639240454555,-0.6608776547950845,-0.6608777330877629,-0.6833242185501123,-0.6752530700569916,-0.6765345489622845,-0.6851898976589113,-0.7015460047921058,-0.7005726648445212,-0.6881597528409171
298,0.5892966845991984,0.24464534871060592,0.21191040281251114,-0.34225378266008605,-0.5548444329730431,-0.5541877480043551,-0.5541067085687088,-0.5635436161385801,-0.5635436047103517,-0.5558290869583111,-0.6450777772877285,-0.7461336935067908,-0.6356251875141077,-0.652284794225727,-0.6517390910587988,-0.7344655085747858,-0.6752386655421321,-0.7431325109649769,-0.6373338926106586,-0.6373338499819454,-0.6704694530763957,-0.6704546416501136,-0.6610634511388869,-0.6610634060882363,-0.6835269374996458,-0.6754554249752718,-0.6767368776109752,-0.6854205282692845,-0.7017869083836497,-0.7008603710328662,-0.688380346263926
299,0.5910912284569138,0.24464534871060592,0.21121747094854254,-0.34157518905794043,-0.5540597044795503,-0.5534036640719389,-0.5533219258140065,-0.562980955201623,-0.5629808464864219,-0.5552717968805276,-0.6449477947961437,-0.7444474218190029,-0.6344136073466249,-0.6514511542709709,-0.6503954048273253,-0.7330307990930713,-0.6739650693932877,-0.7412098722114993,-0.6362310459154017,-0.6362308816370064,-0.6693758924398152,-0.6693166002952149,-0.6599201550239431,-0.6599199814086139,-0.6822795500298635,-0.6742093762400585,-0.6754918901392555,-0.6840015799625292,-0.7003645796620912,-0.6994679239993065,-0.6870229615017869
300,0.5928857723146292,0.24464534871060592,0.21052453908457391,-0.34023390960605254,-0.5523778196692728,-0.5517231607298916,-0.5516407834774899,-0.5615116436354899,-0.5615114337344569,-0.5538165105736326,-0.6437834711636483,-0.7408387572889497,-0.6318179855908286,-0.6494930720757732,-0.6479108388044217,-0.7299335239896017,-0.6712136034156364,-0.737010684356882,-0.6338413528823306,-0.633841062225845,-0.6669571296951191,-0.6668516213351166,-0.6574495869096182,-0.6574492797176255,-0.6795843918082536,-0.6715172604252182,-0.6728019041075894,-0.6809372815300698,-0.6972824888816236,-0.6963988412599085,-0.6840900617444625
301,0.5946803161723446,0.24464534871060592,0.20983160722060532,-0.33823146053976266,-0.5498006677443614,-0.5491481256286108,-0.5490651699947031,-0.5591373309082013,-0.5591370160433848,-0.5514648617607105,-0.6415834968821819,-0.7353237271612791,-0.6278437276839586,-0.6464147332103669,-0.6442919231838227,-0.7251852872365745,-0.6669901513913084,-0.7305463805325456,-0.6301689881516901,-0.6301685666147823,-0.6632170366901846,-0.663063655256874,-0.6536556854316558,-0.6536552398767865,-0.6754465257973183,-0.6673841422061295,-0.6686719432997101,-0.6762368450780276,-0.6925482442888604,-0.6916609793593478,-0.6795870418596743
302,0.5964748600300601,0.24464534871060592,0.20913867535663666,-0.3355701055066919,-0.5463311435290825,-0.545681451214608,-0.5455979785650753,-0.5558606824536947,-0.5558602589767985,-0.5482194904328974,-0.6383479289606957,-0.7279269600066984,-0.6224992254177644,-0.6422224095579987,-0.6395475155278831,-0.7188039766820915,-0.6613038173724828,-0.7218356029309607,-0.6252203802270491,-0.6252198235495321,-0.6581616129255385,-0.657958785850195,-0.6485445116332345,-0.6485439231712498,-0.6698737685640244,-0.6618178407346014,-0.663109763987092,-0.6699146068127084,-0.6861738205708765,-0.6852667908044057,-0.6735223763265963
