,x,eq_complex_1,eq_complex_2,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_38,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_50,eq_complex_52,eq_complex_61,eq_complex_63,eq_complex_64,eq_complex_65,eq_complex_66,eq_complex_68,eq_complex_69,eq_complex_73
10,0.07246805357715431,-0.15533980084461874,-0.15533980403907946,-0.1553274444105785,-0.15529174781308977,-0.15537812545878685,-0.15533942275806334,-0.15533727701242955,-0.15534256204922814,-0.15534838831873723,-0.15535734517495497,-0.15535231205336053,-0.1553822747577265,-0.15537887855681926,-0.15538723535708818,-0.1553852289809531,-0.15538434123711037,-0.15538608577131965,-0.15538522965289928,-0.15538724474236335,-0.15534776672708037,-0.1553469303878185,-0.15535040957908133,-0.15534823914461013,-0.15534883423135024,-0.1553528182356567,-0.15535841626219105,-0.15535372247207313,-0.1553559910229057,-0.15535599639243608,-0.15535600160020724,-0.1553574766172982,-0.1553575038990058,-0.15534985267595997,-0.15535764983120784,-0.1553510619954159,-0.15535106506062626,-0.15535144888942426,-0.15535135558522817,-0.15535411795253146,-0.15535393081931193,-0.1553545894751975,-0.15535475701323145,-0.1553508613815405,-0.15535087058706284,-0.15535087058468613,-0.15535088052189236,-0.15535124526275007,-0.1553510907203016,-0.15535109126598545,-0.1553513550620903
11,0.07426259743486974,-0.15533980084461874,-0.15533980403907946,-0.15532735933378633,-0.15529250073516362,-0.15537796459237957,-0.1553401885760593,-0.15533723165521948,-0.15534251669201807,-0.15534834662055869,-0.15535741747587797,-0.155352344342826,-0.15538199317320023,-0.15537868091555831,-0.15538697878677718,-0.1553850358113215,-0.1553841656791784,-0.15538590028953497,-0.15538502562397513,-0.15538700959638635,-0.15534793016558007,-0.15534712665503028,-0.15535058421414374,-0.1553484462140271,-0.1553490354565997,-0.15535295969062182,-0.15535855997943981,-0.15535398398147493,-0.1553562873301591,-0.1553562927424018,-0.15535629799022155,-0.15535787776085005,-0.15535790536772284,-0.15535012957480424,-0.1553579956533213,-0.15535141259906537,-0.1553514156844113,-0.1553517654761881,-0.15535167176944495,-0.15535440674719872,-0.15535422052439338,-0.15535488671146983,-0.155355049244519,-0.15535143404048082,-0.15535144390990968,-0.1553514439073622,-0.15535145455573537,-0.15535181992980415,-0.15535161582947085,-0.15535161641866946,-0.15535190944504731
12,0.07605714129258517,-0.15533980084461874,-0.15533980403907946,-0.1553272736858878,-0.15529326642156718,-0.15537780517868313,-0.15534094796849954,-0.1553371877921672,-0.1553424728289658,-0.15534830643100517,-0.1553574912006113,-0.15535237779634264,-0.15538171659712863,-0.1553784868685877,-0.15538672729627215,-0.15538484665480848,-0.15538399361921257,-0.15538571878590046,-0.15538482646468282,-0.15538677955756255,-0.15534809443449712,-0.15534732234405477,-0.15535075835088277,-0.15534865209638915,-0.15534923557354546,-0.15535309868442063,-0.15535869797016158,-0.15535424325031597,-0.1553565808692788,-0.15535658631735008,-0.15535659159851445,-0.1553582772109121,-0.15535830510953297,-0.15535040431170055,-0.15535833791021353,-0.155351760754771,-0.15535176386016628,-0.15535207949049704,-0.15535198526219046,-0.15535469306920005,-0.15535450774618043,-0.15535518064598966,-0.15535533822391856,-0.15535202489581834,-0.15535203535534753,-0.15535203535264844,-0.15535204663150737,-0.15535241155977175,-0.1553521600703237,-0.15535216069950086,-0.15535247926202567
13,0.07785168515030061,-0.15533980084461874,-0.15533980403907946,-0.15532718746335636,-0.15529404466568927,-0.1553776472080364,-0.15534170083778578,-0.1553371454589534,-0.155342430495752,-0.15534826778626878,-0.155357566361029,-0.1553524124352171,-0.15538144496267078,-0.15537829636140543,-0.15538648082820647,-0.15538466146048707,-0.15538382501933154,-0.15538554121150822,-0.1553846321251002,-0.15538655457001732,-0.1553482595399487,-0.15534751748462683,-0.1553509320205736,-0.15534885684007335,-0.15534943462934037,-0.15535323527610292,-0.15535883043797866,-0.1553545002522915,-0.1553568716240997,-0.15535687710104623,-0.15535688240878567,-0.15535867483397142,-0.1553587029899945,-0.15535067686700538,-0.15535867657028113,-0.15535210643020494,-0.15535210955556217,-0.15535239092168057,-0.15535229605288767,-0.15535497690559355,-0.15535479247193948,-0.15535547127199117,-0.15535562394756955,-0.15535263230015764,-0.15535264324176845,-0.15535264323894576,-0.1553526550307008,-0.15535301833785706,-0.15535272272079245,-0.15535272338445852,-0.15535306226738158
14,0.07964622900801603,-0.15533980084461874,-0.15533980403907946,-0.15532710066265046,-0.15529483525753024,-0.15537749067057202,-0.15534244709130762,-0.1553371046918211,-0.1553423897286197,-0.15534823072307521,-0.1553576429692555,-0.15535244828059325,-0.15538117820378045,-0.15537810934050897,-0.1553862393259258,-0.15538448017842355,-0.15538365984234495,-0.15538536751843574,-0.15538444255620418,-0.15538633457873358,-0.15534842548868044,-0.15534771210658263,-0.1553511052544657,-0.15534906049295327,-0.1553496326706514,-0.15535336952536233,-0.15535895758293877,-0.15535475496076562,-0.15535715957805424,-0.15535716507686367,-0.15535717040435318,-0.15535907049347256,-0.15535909887167088,-0.15535094722069312,-0.15535901160200788,-0.1553524495930433,-0.155352452738274,-0.15535269975845456,-0.15535260413072657,-0.15535525824326274,-0.15535507468875404,-0.1553557585824248,-0.15535590641123148,-0.15535325351022822,-0.15535326478799616,-0.15535326478508762,-0.15535327693132892,-0.15535363732950558,-0.15535330209582365,-0.1553533027862778,-0.15535365511291613
15,0.08144077286573147,-0.15533980084461874,-0.15533980403907946,-0.1553270132802134,-0.1552956379837585,-0.1553773355562242,-0.15534318664134797,-0.15533706552759333,-0.1553423505643919,-0.15534819527869992,-0.15535772103766715,-0.1553524853534545,-0.15538091625520636,-0.15537792575337483,-0.15538600273349185,-0.15538430275966084,-0.15538349805174353,-0.1553851976597294,-0.15538425770986744,-0.15538611952955073,-0.1553485922880507,-0.1553479062398542,-0.15535127808378,-0.155349263102411,-0.15534982974367129,-0.15535350149241725,-0.1553590796014161,-0.15535500734882476,-0.15535744471421706,-0.15535745022782815,-0.1553574555681972,-0.15535946405001613,-0.15535949261433124,-0.1553512153524054,-0.1553593429740187,-0.15535279021103326,-0.1553527933760478,-0.15535300598900018,-0.1553529094847177,-0.15535553706896757,-0.15535535438357648,-0.1553560425700343,-0.155356185610359,-0.1553538845173715,-0.1553538959453578,-0.15535389594241153,-0.15535390824172585,-0.15535426431800242,-0.15535389534547017,-0.155353896052618,-0.15535425322123594
16,0.08323531672344689,-0.15533980084461874,-0.15533980403907946,-0.15532692531247363,-0.15529645262776812,-0.15537718185473598,-0.15534391940498812,-0.15533702800369095,-0.15534231304048954,-0.15534816149098404,-0.15535780057889362,-0.15535252367462618,-0.15538065905249174,-0.15537774554843825,-0.15538577099568524,-0.15538412915620142,-0.15538333961168938,-0.15538503158938838,-0.15538407753885522,-0.155385909369163,-0.15534875994601527,-0.15534809991446444,-0.15535145053970625,-0.15534946471534883,-0.15535002589413,-0.15535363123790055,-0.15535919668603024,-0.15535525738932895,-0.1553577270153482,-0.15535773253666094,-0.15535773788300317,-0.15535985536156344,-0.15535988407515647,-0.15535148124149847,-0.15535967065513276,-0.15535312825205586,-0.15535313143676358,-0.15535330960103913,-0.15535321210374245,-0.1553558133693927,-0.1553556315432764,-0.1553563232274296,-0.155356461540173,-0.15535451992008711,-0.15535453127257515,-0.1553545312696495,-0.15535454347798164,-0.1553548936879035,-0.15535449827426553,-0.15535449898555925,-0.15535485071282001
17,0.08502986058116233,-0.15533980084461874,-0.15533980403907946,-0.15532683675584474,-0.15529727896973738,-0.15537702955566635,-0.15534464530401226,-0.15533699215814983,-0.15534227719494842,-0.15534812939835002,-0.1553578816058194,-0.1553525632647774,-0.15538040653197274,-0.155377568675073,-0.15538554405800753,-0.15538395932099083,-0.1553831844870061,-0.1553848692623484,-0.15538390199682126,-0.1553857040451168,-0.1553489284711127,-0.15534829316052234,-0.1553516226534008,-0.1553496653782009,-0.15535022116730612,-0.15535375882275726,-0.1553593090255817,-0.15535550505496193,-0.15535800646393583,-0.15535801198582097,-0.15535801733120358,-0.15536024428364628,-0.1553602731089509,-0.15535174486708916,-0.15535999461441455,-0.15535346368418482,-0.15535346688849413,-0.15535361058190572,-0.15535351197660094,-0.15535608713119314,-0.1553559061546867,-0.1553566005471561,-0.15535673419572815,-0.15535515286693147,-0.15535516388173443,-0.15535516387889703,-0.15535517571322968,-0.15535551838261752,-0.15535510520974966,-0.15535510591029966,-0.15535544041220223
18,0.08682440443887776,-0.15533980084461874,-0.15533980403907946,-0.15532674760672563,-0.15529811678668795,-0.15537687864839708,-0.15534536426481152,-0.1553369580296377,-0.1553422430664363,-0.15534809903981686,-0.15535796413158545,-0.155352604144423,-0.1553801586307763,-0.15537739508357157,-0.15538532186668244,-0.1553837932079008,-0.155383032643169,-0.15538471063446582,-0.1553837310383033,-0.1553855035058078,-0.1553490978724502,-0.15534848600821857,-0.1553517944559844,-0.15534986513694454,-0.15535041560803803,-0.15535388430814948,-0.15535941680500237,-0.15535575031827903,-0.15535828304223737,-0.15535828855754616,-0.155358293895019,-0.1553606306695823,-0.15536065956835912,-0.15535200620809939,-0.15536031482122395,-0.1553537964757413,-0.15535379969955967,-0.1553539089186153,-0.15535380909205687,-0.15535635834103684,-0.15535617820464648,-0.1553568745217601,-0.1553570035719768,-0.15535577509906112,-0.1553557854844619,-0.15535578548178805,-0.15535579662773277,-0.1553561299648926,-0.15535570895236606,-0.15535570962526624,-0.15535601395720203
19,0.0886189482965932,-0.15533980084461874,-0.15533980403907946,-0.15532665786150054,-0.1552989658525451,-0.1553767291221391,-0.1553460762182876,-0.15533692565747076,-0.15534221069426934,-0.1553480704550149,-0.15535804816959045,-0.15535264633392526,-0.1553799152868172,-0.1553772247251254,-0.15538510436865607,-0.1553836307717129,-0.15538288404629513,-0.15538455566250178,-0.15538356461871836,-0.15538530770047707,-0.1553492681596897,-0.15534867848782113,-0.15535196597854053,-0.15535006403711155,-0.15535060926073466,-0.15535400775536892,-0.15535952020532007,-0.15535599315175386,-0.1553585567323201,-0.1553585622338932,-0.15535856755649782,-0.15536101437069527,-0.15536104330408793,-0.155352265243299,-0.1553606312452645,-0.15535412659534473,-0.1553541298385788,-0.15535420459792926,-0.15535410343887984,-0.15535662698564498,-0.15535644768004161,-0.15535714514385032,-0.15535726966382887,-0.15535637711832712,-0.15535638656390793,-0.15535638656147763,-0.1553563966850391,-0.1553567188049253,-0.1553563008394297,-0.1553563014663235,-0.15535656202954412
20,0.09041349215430862,-0.15533980084461874,-0.15533980403907946,-0.15532656751653923,-0.15529982593819883,-0.15537658096593873,-0.15534678109975655,-0.15533689508162946,-0.15534218011842804,-0.15534804368420008,-0.15535813373349255,-0.1553526898534952,-0.15537967643879405,-0.15537705755180542,-0.1553848915115967,-0.15538347196810207,-0.15538273866313362,-0.15538440430410652,-0.15538340269435733,-0.15538511657920712,-0.1553494393430349,-0.1553488706296715,-0.15535213725211375,-0.15535026212379907,-0.15535080216938643,-0.15535412922575612,-0.15535961940363577,-0.1553562335278232,-0.15535882751610028,-0.15535883299677694,-0.15535883829755515,-0.15536139523653997,-0.15536142416513254,-0.1553525219513475,-0.15536094385663027,-0.15535445401195988,-0.15535445727451544,-0.1553544976064168,-0.1553543950058849,-0.1553568930518293,-0.15535671456784253,-0.15535741240615572,-0.1553575324662087,-0.15535694849839435,-0.1553569566895926,-0.15535695668748686,-0.15535696545080901,-0.1553572744117553,-0.15535687095093692,-0.1553568715128257,-0.15535707471549856
21,0.09220803601202404,-0.15533980084461874,-0.15533980403907946,-0.15532647656819706,-0.15530069681156541,-0.15537643416868366,-0.15534747884885175,-0.15533686634277435,-0.15534215137957294,-0.15534801876826793,-0.15535822083721068,-0.15535273472319405,-0.15537944202618523,-0.15537689351654263,-0.15538468324389362,-0.15538331675362024,-0.15538259646105568,-0.1553842565178038,-0.15538324522237942,-0.15538493009291687,-0.15534961143321843,-0.15534906246418093,-0.15535230830770833,-0.15535045944168058,-0.15535099437757574,-0.15535424878062587,-0.15535971457311254,-0.15535647141893036,-0.15535909537538173,-0.15535910082800838,-0.1553591061000106,-0.1553617731151318,-0.15536180199900776,-0.15535277631083386,-0.15536125262585124,-0.15535477869494024,-0.15535478197672226,-0.15535478793051338,-0.15535468378196954,-0.15535715652652707,-0.15535697885513938,-0.15535767630157998,-0.15535779197410793,-0.15535747834330915,-0.15535748497906413,-0.15535748497736043,-0.1553574920577567,-0.15535778591012253,-0.1553574084740439,-0.15535740895230774,-0.1553575419923227
22,0.09400257986973948,-0.15533980084461874,-0.15533980403907946,-0.1553263850128152,-0.15530157823765034,-0.15537628871910864,-0.1553481694094273,-0.1553368394822609,-0.1553421245190595,-0.15534799574876673,-0.1553583094949261,-0.15535278096293412,-0.15537921198924365,-0.1553767325731092,-0.1553844795146553,-0.15538316508568023,-0.15538245740804488,-0.15538411226297547,-0.15538309216080617,-0.15538474819335663,-0.1553497844414893,-0.15534925402182684,-0.15535247917628722,-0.15535065603501638,-0.15535118592848737,-0.15535436648119913,-0.15535980588297504,-0.15535670679756683,-0.1553593602918929,-0.15535936570933168,-0.15535937094562524,-0.1553621478531802,-0.1553621766519824,-0.15535302830031558,-0.1553615575239369,-0.1553551006140679,-0.15535510391498067,-0.15535507555657563,-0.15535496975614813,-0.15535741739683362,-0.15535724052917477,-0.15535793682325208,-0.15535804818263524,-0.1553579558819028,-0.15535796069431165,-0.15535796069307883,-0.1553579658041741,-0.15535824264879655,-0.15535790222691911,-0.15535790260448865,-0.15535795432205535
23,0.09579712372745491,-0.15533980084461874,-0.15533980403907946,-0.15532629284672064,-0.15530246997861152,-0.15537614460580082,-0.15534885272946122,-0.155336814542154,-0.1553420995789526,-0.15534797466791053,-0.15535839972108384,-0.15535282859247965,-0.15537898626899102,-0.15537657467609928,-0.15538428027370704,-0.15538301692253956,-0.15538232147268716,-0.1553839714998462,-0.15538294346851508,-0.15538457083310223,-0.15534995837960122,-0.15534944533314962,-0.1553526498887709,-0.15535085194766415,-0.1553513768649187,-0.15535448238854038,-0.15535989349851884,-0.15535693963631292,-0.15535962224732336,-0.1553596276224602,-0.1553596328161372,-0.15536251929632597,-0.15536254796931806,-0.15535327789835576,-0.15536185852241877,-0.15535541973958994,-0.15535542305953698,-0.15535536047093348,-0.15535525291758376,-0.15535767565003206,-0.15535749957737405,-0.15535819396457357,-0.1553583010870625,-0.15535837116972964,-0.1553583739442869,-0.15535837394357996,-0.15535837685702697,-0.15535863490990556,-0.1553583413236813,-0.15535834158627193,-0.15535830332045203
24,0.09759166758517035,-0.15533980084461874,-0.15533980403907946,-0.15532620006622638,-0.15530337179382347,-0.155376001817205,-0.15534952876095864,-0.15533679156524194,-0.15534207660204052,-0.15534795556859102,-0.1553584915303942,-0.1553528776314474,-0.15537876480721174,-0.15537641978091055,-0.15538408547158788,-0.15538287222328462,-0.15538218862416106,-0.15538383418946838,-0.15538279910523295,-0.1553843979655489,-0.1553501332598009,-0.15534963642874958,-0.1553528204760368,-0.1553510472230892,-0.1553515672292897,-0.15535459656350056,-0.1553599775811281,-0.1553571699078764,-0.1553598812233591,-0.1553598865491117,-0.15535989169329675,-0.15536288728938177,-0.15536291579551068,-0.1553535250835594,-0.15536215559339087,-0.15535573604225153,-0.15535573938113575,-0.15535564265993862,-0.15535553325561793,-0.15535793127362107,-0.15535775598737311,-0.15535844771926227,-0.15535855068286789,-0.15535871585493177,-0.15535871644971272,-0.15535871644956792,-0.15535871701557544,-0.15535895467396274,-0.15535871594326303,-0.15535871608056706,-0.15535858245662248
