,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19
29,0.1856784,-0.863893297736637,-0.8632990778790293,-0.8638564149317183,-0.8555127418698882,-0.8679858919380763,-0.8552629577982007,-0.8609789480168009,-0.8497017128403105,-0.8636880664052271,-0.8636882168698536,-0.8566208002133728,-0.856622857938588,-0.8563193540814177,-0.8551044638959044,-0.855723344245314,-0.8557922463489412
30,0.190201,-0.8608053684633005,-0.8602195772321615,-0.8607679549720736,-0.8526586189269275,-0.8649680862568404,-0.8525975443925956,-0.8579641942666313,-0.8467301400569305,-0.8606767047701462,-0.860676799099479,-0.8535670908676153,-0.8535691196837205,-0.853264037561034,-0.8520426701297623,-0.852711836854786,-0.8527778452066035
31,0.1947236,-0.8577174391899639,-0.8571400765852936,-0.8576794795179835,-0.8498012516486146,-0.8619514052624717,-0.8499396032334267,-0.8549508091163603,-0.8437757990705835,-0.8576681799156968,-0.85766821602996,-0.8505231887077465,-0.8505251807295432,-0.8502187889475724,-0.8489919950301666,-0.8497092455266383,-0.8497723967590869
32,0.19924621,-0.8546295030888529,-0.854060569129288,-0.8545909810517718,-0.8469406309775575,-0.8589358561136885,-0.847288737013891,-0.8519388107128639,-0.8408385198580065,-0.8546625182365302,-0.8546624940315911,-0.8474890170122523,-0.8474909647087783,-0.8471835292346452,-0.8459523503822186,-0.8467154767970004,-0.8467758094825522
33,0.20376883,-0.8515415601599673,-0.8509810548641445,-0.8515024588432619,-0.844076754161511,-0.8559214525683607,-0.8446445478777905,-0.848928224216609,-0.8379181180871468,-0.8516597515087843,-0.8516596648572139,-0.8444645008183879,-0.844466397074964,-0.8441581810487553,-0.8429236490965901,-0.843730439737544,-0.8437879943840774
34,0.20829144,-0.8484536240588563,-0.847901547408139,-0.8484139257759121,-0.8412096311324188,-0.8529082216141434,-0.8420066435316754,-0.8459190884345602,-0.8350144015571916,-0.8486599234150688,-0.8486597721674235,-0.8414495734875251,-0.8414514116636643,-0.8411426752143768,-0.8399058117735343,-0.8407540524445367,-0.8408088714957965
35,0.21281406,-0.8453656811299708,-0.8448220331429955,-0.8453253673688383,-0.8383392464764362,-0.8498961634710527,-0.8393746026060407,-0.8429114158913158,-0.8321271318917648,-0.8456630496657301,-0.8456628316510371,-0.8384441367045293,-0.8384459106862399,-0.8381369107467518,-0.8368987266691589,-0.8377862025488099,-0.8378383303479761
36,0.21733667,-0.8422777450288597,-0.8417425256869899,-0.8422367964057953,-0.8354656101502127,-0.8468853048716727,-0.8367480216941703,-0.8399052460521279,-0.8292560761809239,-0.8426691709865701,-0.84266888401401,-0.8354481138284565,-0.8354498180762648,-0.8351408082145341,-0.8339023031062217,-0.8348267998813278,-0.8348762826824556
37,0.22185928,-0.8391898089277486,-0.8386630182309842,-0.8391482051271849,-0.8325887130717744,-0.8438756524130568,-0.8341264749591824,-0.8369005987569039,-0.8264009625024488,-0.8396783066405799,-0.8396779485002048,-0.8324614033427495,-0.8324630329330516,-0.8321542631852666,-0.8309164249005861,-0.8318757305062778,-0.831922616443336
38,0.2263819,-0.8361018659988632,-0.8355835039658408,-0.8360595857127102,-0.8297085461282679,-0.8408672125256236,-0.8315095320256568,-0.8338974941794268,-0.8235614995576725,-0.8366904742587172,-0.8366900427226478,-0.8294838989051226,-0.829485449565826,-0.8291771662816693,-0.8279409704433176,-0.8289328765072321,-0.828977215580954
39,0.2309045,-0.8330139367255265,-0.832504003318973,-0.8329709575937314,-0.8268251256926756,-0.8378600180405033,-0.828896781447926,-0.8308959793599281,-0.8207374019246244,-0.8337057161456131,-0.8337052089699715,-0.8265155155813567,-0.8265169837218727,-0.8262094294104446,-0.8249758389093805,-0.825998141922402,-0.8260399860084864
40,0.23542711,-0.8299260006244156,-0.8294244958629674,-0.8298822991548148,-0.8239384299041204,-0.8348540616572583,-0.8262877732848207,-0.8278960618117055,-0.817928327817765,-0.8307240331679713,-0.8307234480932271,-0.8235561241337988,-0.8235575068665574,-0.8232509200643351,-0.822020884614336,-0.8230713877826679,-0.8231107905836956
41,0.23994973,-0.82683805769553,-0.826344981597824,-0.8267936091911532,-0.8210484559938954,-0.8318493557802287,-0.823682071550969,-0.8248977692679867,-0.8151339359333977,-0.8277454441199573,-0.8277447788728011,-0.8206056102661569,-0.820606905422796,-0.8203015205599156,-0.8190759762239112,-0.8201524906640297,-0.8201895077113709
42,0.24447234,-0.823750121594419,-0.8232654741418184,-0.8237049000731473,-0.8181552139930236,-0.8288459258082648,-0.8210792487443823,-0.8219011429930805,-0.8123538792434591,-0.8247699789612443,-0.8247692312564133,-0.817663867857227,-0.8176650739975656,-0.8173611212687723,-0.8161409899749136,-0.8172413360151687,-0.8172760246634392
43,0.24899496,-0.8206621786655335,-0.820185959876675,-0.8206161567621568,-0.8152586883558173,-0.8258437702552539,-0.8184788517128361,-0.8189061980107353,-0.8095877685247259,-0.8217976392503271,-0.8217968067914048,-0.8147307599414846,-0.8147318763540817,-0.8144295816174778,-0.8132157707533217,-0.8143377795395321,-0.8143701989294522
44,0.25351757,-0.8175742425644223,-0.8171064524206694,-0.8175273914381649,-0.812358889138176,-0.8228429138445001,-0.8158804481015637,-0.8159129760970383,-0.8068352220003128,-0.8188284506907257,-0.8188275311724621,-0.8118061707735621,-0.8118071974705319,-0.8115067821304338,-0.8103001840499358,-0.8114416987118979,-0.8114719097737437
45,0.2580402,-0.8144862928077625,-0.8140269313463881,-0.8144385820245779,-0.8094557943386435,-0.8198433477384155,-0.813283575014117,-0.8129214861756964,-0.8040958108457377,-0.8158624039114877,-0.8158613950204863,-0.8088899475325582,-0.8088908852352716,-0.8085925661686904,-0.807394057838283,-0.808552935057751,-0.8085810004694275
46,0.26256278,-0.8113983771899748,-0.810947444317796,-0.8113497746230758,-0.8065494461659365,-0.8168451289938714,-0.8106878255657879,-0.8099318035275509,-0.8013691506303617,-0.8128995527691668,-0.8128984521875863,-0.8059819971211388,-0.8059828472415524,-0.8056868366659401,-0.8044972790562717,-0.8056713900286434,-0.8056973742446337
47,0.26708543,-0.8083104137777659,-0.8078679096252392,-0.8082608854400952,-0.8036397647232487,-0.8138481882506555,-0.8080926828203572,-0.806943878040565,-0.7986547268083435,-0.8099398242265603,-0.8099386296300375,-0.8030820996085231,-0.8030828642176464,-0.8027893697129919,-0.8016096077608962,-0.8027968401459665,-0.8028208092913347
48,0.27160805,-0.8052224708488804,-0.8047883953600958,-0.8051719807943778,-0.8007268115413294,-0.8108526014753812,-0.8054977555107449,-0.8039578051927478,-0.7959521422476752,-0.8069832868099236,-0.8069819958739131,-0.8001901717511439,-0.8001908535483006,-0.7999000778759044,-0.7987309396301419,-0.7999291981378307,-0.7999512200891787
49,0.27613065,-0.8021345415755439,-0.8017088947132279,-0.8020830517208606,-0.7978105774704786,-0.8078583711621217,-0.8029025890626638,-0.8009736079023162,-0.7932609189948442,-0.8040299343643271,-0.80402854476379,-0.7973060549412022,-0.7973066572099807,-0.7970187983115595,-0.7958610947516802,-0.797068302793963,-0.7970884471086713
50,0.28065327,-0.7990465986466583,-0.7986293804480846,-0.7989940685912533,-0.7948910339526649,-0.8048654793781629,-0.8003067119170693,-0.7979912894657177,-0.7905805475698091,-0.801079738503645,-0.8010782479143308,-0.7944295670077329,-0.7944300935669188,-0.7941453445403222,-0.792999869281044,-0.7942139702474087,-0.7942323081319562
51,0.2851759,-0.7959586488899983,-0.7955498593738034,-0.7959050357364835,-0.7919681846429502,-0.8018739406655065,-0.7977096818343512,-0.7950108862987912,-0.7879105350263668,-0.7981327007229065,-0.7981311068244742,-0.7915605531755571,-0.7915610083250331,-0.7912795573548433,-0.790147086148326,-0.7913660445268401,-0.7913826488369862
52,0.28969848,-0.7928707332722107,-0.7924703723452111,-0.7928159914290162,-0.7890420655918515,-0.7988838019143919,-0.7951110863630836,-0.792032467802037,-0.7852504049875002,-0.7951888521281953,-0.7951871526075333,-0.7886988856842402,-0.7886992741445662,-0.7884213044307836,-0.7873025946357048,-0.7885243972269818,-0.7885393424632905
53,0.2942211,-0.7897827903433251,-0.7893908580800677,-0.7897268712543866,-0.7861126158084668,-0.79589501009247,-0.7925104283234743,-0.7890560046371509,-0.7825995807552397,-0.7922481231911611,-0.7922463157410802,-0.7858443373566641,-0.7858446642000385,-0.7855703540510341,-0.7844661447289721,-0.7856888019433113,-0.7857021641734515
54,0.29874372,-0.7866948474144396,-0.7863113438149243,-0.7866376993326102,-0.7831798583845352,-0.7929075973269738,-0.7899072870723278,-0.7860815531139038,-0.7799575507464724,-0.7893105259450849,-0.7893086082695969,-0.782996758882497,-0.7829970294626137,-0.7827265521823019,-0.781637563360327,-0.7828591102969618,-0.7828709671809205
55,0.30326632,-0.7836069181411031,-0.7832318431680565,-0.7835484858364654,-0.7802438035354998,-0.7899215816326913,-0.7873012327832419,-0.7831091563135552,-0.7773237806709128,-0.7863760561620556,-0.7863740259782837,-0.7801559837462094,-0.7801562036209343,-0.7798897275139244,-0.7788166598937272,-0.7800351575490984,-0.7800455883065888
56,0.30778894,-0.7805189752122175,-0.7801523289029131,-0.7804591996341446,-0.7773044225156504,-0.786936940487412,-0.7846918037130526,-0.7801388178313533,-0.7746976912181255,-0.7834446674114172,-0.7834425224505017,-0.7773218033849121,-0.7773219782343771,-0.7770596666595528,-0.7760032015032878,-0.7772167378628908,-0.7772258232302365
57,0.31231153,-0.7774310527666554,-0.777072835065183,-0.7773698707117292,-0.7743617450525151,-0.7839537097783759,-0.7820785930937562,-0.7771706002844476,-0.7720787459675085,-0.7805163682362478,-0.7805141062480947,-0.7744940613355552,-0.7744941968780661,-0.7742362081731581,-0.7731970066605428,-0.7744036979036373,-0.774411520135956
58,0.31683415,-0.7743431098377699,-0.7739933208000396,-0.7742804535143207,-0.7714157293243816,-0.7809718517598714,-0.7794611340836921,-0.7742044939353463,-0.7694663360165483,-0.777591092454624,-0.7775887112076256,-0.7716725280054666,-0.771672629908286,-0.7714191175060916,-0.770397820843236,-0.7715958122881614,-0.7716024551023374
59,0.32135677,-0.7712551669088844,-0.7709138065348962,-0.7711909635134201,-0.7684663920560307,-0.7779913869200559,-0.7768390156807954,-0.7712405479279878,-0.7668598965775695,-0.7746688285895833,-0.7746663258755637,-0.768857025830048,-0.7688570996193967,-0.7686082119798247,-0.7676054407626409,-0.7687929080744443,-0.7687984566482183
60,0.3258794,-0.7681672171522245,-0.767834285460615,-0.7681013883481804,-0.7655137239289826,-0.7750123081525293,-0.7742118079885981,-0.7682787849174348,-0.7642588324122058,-0.7717495355984603,-0.771746909234328,-0.7660473480336034,-0.7660473990015941,-0.7658032796727341,-0.7648196337579859,-0.7659947839380039,-0.7659993248722081
61,0.330402,-0.7650792878788879,-0.7647547848137473,-0.7650117492407628,-0.7625577482916943,-0.7720346399775185,-0.7715791148259813,-0.7653192599825633,-0.7616625704128751,-0.7688332009092146,-0.7688304487411183,-0.7632433146712139,-0.7632433477820516,-0.763004135372596,-0.7620401933887196,-0.7632012659630096,-0.7632048872643973
62,0.3349246,-0.7619913586055512,-0.7616752841668794,-0.7619220189424671,-0.7595984427789753,-0.7690583594261571,-0.7689405043449227,-0.7623619820044262,-0.7590704913781253,-0.7659197628933684,-0.7659168827976222,-0.7604446981824959,-0.7604447179775526,-0.7602105462606625,-0.7592668656437994,-0.7604121334856996,-0.7604149245233507
63,0.33944723,-0.7589034088488913,-0.7585957630925981,-0.7588321694619058,-0.7566357849352056,-0.7660834420910247,-0.76629554992749,-0.7594069594951917,-0.7564819710963604,-0.7630091560145493,-0.7630061459004978,-0.7576512670409736,-0.7576512775444475,-0.7574222754934979,-0.7564993922513434,-0.7576271625360627,-0.7576292140148404
64,0.34396985,-0.7558154659200058,-0.7555162488274547,-0.7557422197865709,-0.7536697981467905,-0.7631099080431936,-0.7636438716274611,-0.7564542462138444,-0.7538964210473699,-0.7601013557077988,-0.7600982135228194,-0.7548628289007997,-0.7548628335262629,-0.7546391252693441,-0.7537375534211456,-0.7548461688729702,-0.7548475728157351
65,0.34849244,-0.7527275434744436,-0.7524367549897246,-0.7526521742757348,-0.7507004927777148,-0.760137762493206,-0.7609850840944254,-0.753503882223067,-0.7513132375657045,-0.7571963202795371,-0.757193044011586,-0.7520791749127991,-0.7520791763710728,-0.7518608812462304,-0.7509811126741347,-0.752068952492162,-0.7520698022040825
66,0.35301507,-0.7496395937177837,-0.7493572339154435,-0.7495619746838229,-0.7477278200598165,-0.7571669497454347,-0.7583187554707094,-0.7505558482493231,-0.748731762734558,-0.7542939459672146,-0.7542905336452811,-0.7493000369018321,-0.7493000371112968,-0.7490872698116042,-0.7482297744838607,-0.7492952548533224,-0.7492956448811834
67,0.3575377,-0.7465516439611237,-0.7462777128411624,-0.7464716366399763,-0.7447518034396079,-0.7541974845077063,-0.7556445253989067,-0.7476101960449049,-0.7461513993430491,-0.751394195273474,-0.7513906449740614,-0.7465252104519486,-0.7465252104520474,-0.7463180809296956,-0.7454833061655177,-0.7465248816880622,-0.7465249078024597
68,0.3620603,-0.7434637146877872,-0.7431982121942945,-0.7433811674589506,-0.7417724598884361,-0.751229372875205,-0.7529620350536934,-0.7446669699454196,-0.7435715430760093,-0.748497019708047,-0.7484933295582263,-0.7437544809648085,-0.7437544808332842,-0.7435530943432161,-0.7427414646550883,-0.7437576292540363,-0.7437573884135102
69,0.3665829,-0.7403757854144506,-0.7401187115474267,-0.7402905317270931,-0.7387897668717344,-0.7482625794320825,-0.7502708976188381,-0.7417261742994364,-0.7409915547985432,-0.745602327729739,-0.7455984959086771,-0.7409875931937617,-0.74098759196853,-0.7407920491770463,-0.740003966393557,-0.7409932538767904,-0.7409928441910388
70,0.37110552,-0.737287842485565,-0.7370391972822832,-0.7371996988383209,-0.7358037083701823,-0.7452970731001343,-0.7475707399015007,-0.7387878189877268,-0.7384108012414868,-0.7427100295548645,-0.7427060542975414,-0.7382242942754477,-0.7382242898817601,-0.7380346868866055,-0.7372705299398532,-0.7382315148980785,-0.7382310355974497
71,0.37562814,-0.7341998995566795,-0.7339596830171399,-0.7341086631450278,-0.7328142947575059,-0.7423328466482827,-0.744861220747754,-0.7358519387542327,-0.7358286728741661,-0.7398200561878729,-0.7398159357898638,-0.7354643520168771,-0.7354643412005477,-0.7352807695063126,-0.7345408940636585,-0.7354721929704813,-0.7354717443733266
72,0.38015077,-0.7311119498000196,-0.7308801619428587,-0.7310173956876711,-0.7298215166015264,-0.7393698706459525,-0.7421419896212871,-0.7329185475969681,-0.7332445447240556,-0.7369323145406361,-0.7369280473607578,-0.7327075121477769,-0.732707490415108,-0.732530036996254,-0.7318147754722161,-0.7327150473368402,-0.7327147308146991
73,0.38467336,-0.7280240273544574,-0.7278006681051286,-0.7279259051806372,-0.7268254042091703,-0.7364081522844212,-0.7394127410079883,-0.7299876970262055,-0.7306578285714178,-0.734046744808033,-0.734042329273977,-0.7299535532418837,-0.729953514807251,-0.7297822620453697,-0.7290919231375191,-0.7299598707520251,-0.7299597886919581
74,0.38919598,-0.7249360844255719,-0.7247211538399853,-0.7248341143172824,-0.7238259084028922,-0.7334476173384854,-0.7366731061649349,-0.7270593592678368,-0.7280678707726527,-0.7311632055082112,-0.7311586401163556,-0.7272021771336012,-0.7272021148744865,-0.727037140736739,-0.7263720099636221,-0.7272063798551804,-0.7272066356302415
75,0.3937186,-0.7218481414966864,-0.7216416395748418,-0.7217420093363112,-0.7208230462284555,-0.7304882540913713,-0.733922786066724,-0.7241335697221539,-0.725474078806343,-0.728281613774128,-0.7282768970966219,-0.7244531429552259,-0.724453048376669,-0.724294426287777,-0.7236547653297459,-0.7244543492544862,-0.7244550471834384
76,0.39824122,-0.7187601985678009,-0.7185621253096984,-0.7186495501375334,-0.7178168148663645,-0.7275300280217678,-0.7311614733452538,-0.7212103425445682,-0.7228758476958481,-0.7254018622904107,-0.7253969929780808,-0.7217061879918488,-0.7217060511997536,-0.7215538500851796,-0.7209398968508365,-0.721703532354385,-0.7217047776666594
77,0.4027638,-0.7156722829500133,-0.7154826382811061,-0.715556716848349,-0.7148072381281761,-0.7245729274284362,-0.728388895212859,-0.7182897157585306,-0.7202726009477367,-0.7225238637917354,-0.7225188405794102,-0.7189610702737053,-0.7189608799585687,-0.7188151641824161,-0.7182271324927603,-0.7189537039968101,-0.7189556027895423
78,0.40728644,-0.7125843263655788,-0.7124031103976872,-0.7124633850636505,-0.7117942466222587,-0.7216168455708527,-0.7256047032069096,-0.7153716348873765,-0.7176636875938568,-0.7196474364479345,-0.7196422581536926,-0.7162174593892763,-0.7162172028179032,-0.7160780323726272,-0.7155161126922398,-0.7162045510722652,-0.7162072102945574
79,0.41180903,-0.7094964039200167,-0.7093236165599571,-0.7093695630730967,-0.7087779107938742,-0.718661809286083,-0.7228086884668076,-0.7124561787040001,-0.7150485845983952,-0.716772526433896,-0.7167671919703414,-0.7134751489117159,-0.7134748119343113,-0.7133422421184946,-0.71280660028549,-0.7134558853414924,-0.7134594127235524
80,0.41633165,-0.7064084609911312,-0.7062441022948137,-0.7062751154756333,-0.7057581744816476,-0.7157077173298644,-0.7200005358622819,-0.7095433009296443,-0.7124266668815931,-0.7138989534133141,-0.7138934617852174,-0.7107338137631224,-0.7107333808257654,-0.7106074624919193,-0.7100982407669093,-0.7107074003176532,-0.7107119043656357
