,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_19,eq_complex_21
56,0.30778894,-0.21312269391422176,-0.21311159240414954,-0.21311783607258675,-0.2134892267343854,-0.21390508379338072,-0.2119659754858467,-0.21171976389752048,-0.21064898015338104,-0.21065161473250663
57,0.31231153,-0.20519679189353376,-0.20518594558928901,-0.20519181975033893,-0.20554666214231407,-0.205943623474014,-0.20395041892301838,-0.20372898110033558,-0.2027098992890318,-0.20271253386815738
58,0.31683415,-0.19727083729742753,-0.19726024620070312,-0.19726574534337946,-0.19760443266599284,-0.19798293728450087,-0.19593649878118866,-0.19574005633939354,-0.1947736274667949,-0.1947762620459205
59,0.32135677,-0.18934488270132124,-0.18933454681211712,-0.18933966501982577,-0.18966259097844887,-0.1900230780388735,-0.18792429516159428,-0.1877530109667346,-0.18683989591402497,-0.18684253049315055
60,0.3258794,-0.18141891058007567,-0.18140882989895615,-0.18141356080487694,-0.18172111950649536,-0.1820640281397685,-0.17991381675433973,-0.17976779684449104,-0.17890838718567273,-0.17891102176479826
61,0.330402,-0.17349299103424828,-0.1734831655595205,-0.17348750230425472,-0.17378008847099533,-0.1741058579748115,-0.17190516026232242,-0.17178445524119504,-0.1709788911410047,-0.17098152572013028
62,0.3349246,-0.16556707148842084,-0.16555750122008475,-0.16556143639273216,-0.16583944517822777,-0.16614851474642642,-0.16389829786866464,-0.16380290494385033,-0.16305109285987993,-0.1630537274390055
63,0.33944723,-0.1576410993671752,-0.15763178430692373,-0.157635309884726,-0.1578991369447608,-0.15819194567897896,-0.15589320125492948,-0.15582306585881525,-0.15512469405303633,-0.15512732863216186
64,0.34396985,-0.14971514477106893,-0.14970608491833778,-0.14970919220435067,-0.14995923398631436,-0.15023622114912374,-0.14788996545289076,-0.14784498244789687,-0.1471995345961661,-0.14720216917529164
65,0.34849244,-0.14178924275038093,-0.14178043810347726,-0.1417831176463956,-0.14201977139550356,-0.14228137632781832,-0.1398886494850318,-0.13986866485231966,-0.13927543393140948,-0.13927806851053506
66,0.35301507,-0.13386327062913536,-0.13385472119031624,-0.1338569626855404,-0.13408062627354675,-0.13432728809385672,-0.13188915259805864,-0.1318939654860389,-0.13135206788795897,-0.13135470246708456
67,0.3575377,-0.12593729850788968,-0.12592900427715512,-0.12593079647297342,-0.12614186882844994,-0.12637402680743778,-0.12389156807326987,-0.12392093172143795,-0.12342931872738763,-0.12343195330651316
68,0.3620603,-0.11801137896206232,-0.1180033399377195,-0.1180046705139298,-0.11820355170238131,-0.11842164521676932,-0.11589597086190986,-0.11594959417616851,-0.11550706469023289,-0.11550969926935845
69,0.3665829,-0.11008545941623488,-0.1100776755982838,-0.11007853101963325,-0.11026562221962655,-0.11047009056267279,-0.10790232923476428,-0.10797987860711192,-0.10758509239012576,-0.10758772696925134
70,0.37110552,-0.10215950482012859,-0.10215197620969782,-0.10215234156226899,-0.10232804526516653,-0.10251932768699029,-0.0999106285842255,-0.10001172931045976,-0.09966321949806392,-0.09966585407718948
71,0.37562814,-0.09423355022402241,-0.09422627682111195,-0.09422613562338722,-0.09439085592904758,-0.09456939175519377,-0.09192092438874674,-0.09204516192017717,-0.09174134740120274,-0.09174398198032832
72,0.38015077,-0.08630757810277676,-0.08630055990795091,-0.08629989387924378,-0.0864540366483744,-0.08662026519186095,-0.08393321850218396,-0.08408014004876407,-0.0838193387324844,-0.08382197331160998
73,0.38467336,-0.07838167608208874,-0.0783749130930903,-0.0783737018893387,-0.07851767515070893,-0.07867203587044516,-0.07594761810865977,-0.07611673377609174,-0.07589717515603817,-0.07589980973516375
74,0.38919598,-0.07045572148598256,-0.07044921370450444,-0.07044743457929689,-0.07058164858270052,-0.07072458076664917,-0.06796401787468426,-0.06815480267479179,-0.06797464216392202,-0.0679772767430476
75,0.3937186,-0.06252976688987635,-0.06252351431591854,-0.06252114174154486,-0.06264600957623576,-0.06277795260673899,-0.05998248842332407,-0.060194383186342626,-0.06005171448336713,-0.06005434906249271
76,0.39824122,-0.05460381229377009,-0.054597814927332594,-0.054594820117220305,-0.054710758117116315,-0.05483215139071457,-0.05200304676560655,-0.05223545968363888,-0.05212832832289929,-0.0521309629020249
77,0.4027638,-0.0466779277982215,-0.04667218563704714,-0.046668535972356234,-0.046775964368786505,-0.04688724738369496,-0.04402577981916017,-0.04427808765642566,-0.04420450387943492,-0.0442071384585605
78,0.40728644,-0.03875193815183642,-0.03874645119931097,-0.03874210949420004,-0.038841452871230586,-0.038943064919225806,-0.0360505269383323,-0.03632207701287102,-0.03628002973402236,-0.036282664313147944
79,0.41180903,-0.0308260361311484,-0.030820804384450368,-0.03081572802929397,-0.03090741659533991,-0.030999797219070396,-0.028077497183722044,-0.02836760782477002,-0.02835507576541657,-0.028357710344542153
