,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_7,eq_complex_9,eq_complex_11,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_21,eq_complex_24,eq_complex_26,eq_complex_27,eq_complex_31,eq_complex_34,eq_complex_36
20,0.14497487,-0.8571797871386937,-0.6910010280362714,-0.6910007803514308,-0.651275767849163,-0.6521073450444106,-0.6521075446456657,-0.654817776777442,-0.6551009691971933,-0.6496626299868,-0.6495681180858027,-0.6539565404234662,-0.6495691353923507,-0.651449110191406,-0.652242757306267,-0.651780044835337,-0.6511340727545687,-0.65148847322469,-0.6514162901893434,-0.6512598915876058,-0.650711046928698
21,0.14949748,-0.8571797871386937,-0.6930913181876632,-0.6930910705028226,-0.6545289607834485,-0.6562102136967726,-0.656210410989049,-0.6596240779102204,-0.6595738705143364,-0.6542922477578577,-0.6542973282524697,-0.6588929333197925,-0.6546056815204947,-0.6564316445592417,-0.6571121989755271,-0.6567239496766049,-0.6560801316296169,-0.6564311119318432,-0.6563745436216158,-0.6562136305063869,-0.6556291100015523
22,0.1540201,-0.8571797871386937,-0.695181612960922,-0.6951813652760813,-0.6577610058327045,-0.6602876158431801,-0.6602878108418203,-0.6643825619125675,-0.6640093204286602,-0.6588820343495506,-0.6589867513993162,-0.6637661094986262,-0.659577539574668,-0.6613504876078448,-0.6619225504347606,-0.6616051306357855,-0.660963663694778,-0.6613109348381823,-0.6612701801538595,-0.6611048017693465,-0.6604888427271346
23,0.15854271,-0.8571797871386937,-0.6972719031123137,-0.6972716554274732,-0.6609720943873426,-0.6643395334524824,-0.664339726172839,-0.6690930649816554,-0.6684072234025576,-0.6634318887179478,-0.6636360824758294,-0.668576405605038,-0.6644850547366432,-0.6662059767732369,-0.6666741498481683,-0.6664239217458157,-0.6657850022529397,-0.6661282825963026,-0.666103529330369,-0.6659337363073027,-0.6652903263686261
24,0.16306531,-0.8571797871386937,-0.6993621886418386,-0.699361940956998,-0.664162429610722,-0.668365966693667,-0.6683661571510925,-0.6737554592003574,-0.6727675114863885,-0.6679417385961925,-0.6682450503983174,-0.6733242060295407,-0.669328620873641,-0.6709984977125244,-0.6713673757085481,-0.6711807046817879,-0.6705445281981448,-0.6708835439846169,-0.6708749683694815,-0.670700812689533,-0.6700337066842725
25,0.16758794,-0.8571797871386937,-0.7014524880369644,-0.7014522403521237,-0.6673322399933967,-0.6723669510094141,-0.6723671392192412,-0.6783696717857388,-0.677090162526591,-0.6724115592957679,-0.6728134373958288,-0.6780099611140322,-0.6741086991036556,-0.6757285026871367,-0.6760026651586784,-0.675875927021607,-0.6752426882942382,-0.6755771741416485,-0.6755849404932409,-0.675406475435221,-0.6747192112887264
26,0.17211054,-0.8571797871386937,-0.7035427735664892,-0.7035425258816486,-0.6704816813195718,-0.6763424333201976,-0.6763426192977885,-0.6829355423653999,-0.6813750664419123,-0.6768412354324759,-0.6773409377954378,-0.6826340412338222,-0.6788256689383863,-0.680396363268986,-0.6805803698738353,-0.6805099560348287,-0.6798798488725866,-0.6802095483857706,-0.6802338082607753,-0.6800510884797194,-0.6793470027962272
27,0.17663316,-0.8571797871386937,-0.7056330683397479,-0.7056328206549074,-0.6736109837816144,-0.6802924576618035,-0.680292641422496,-0.6874530369615733,-0.6856222257285524,-0.6812307682518427,-0.6818273700250452,-0.6871969530115046,-0.6834800488462436,-0.6850025885990403,-0.6851009702104142,-0.6850832953397484,-0.6844565126269148,-0.6847811787782445,-0.6848220709121028,-0.6846351523181657,-0.6839173941271072
28,0.18115577,-0.8571797871386937,-0.7077233584911398,-0.7077231108062991,-0.6767203193689821,-0.6842169977479502,-0.6842171793070968,-0.6919220553659426,-0.689831574817293,-0.6855800888642377,-0.6862724858296556,-0.6916991429922009,-0.6880722959784202,-0.6895476272078951,-0.6895648811602184,-0.6895963881696846,-0.6889731217515466,-0.6892925174368648,-0.6893501670139366,-0.6891591068305277,-0.6884306511998336
29,0.1856784,-0.8571797871386937,-0.7098136578862655,-0.7098134102014249,-0.6798098990043162,-0.688116079526944,-0.6881162588998826,-0.6963425715008102,-0.6940031119558735,-0.6898891945605069,-0.6906761096887561,-0.6961411385356626,-0.6926029498854622,-0.6940320092460968,-0.693972592155842,-0.694049758583496,-0.693430199252987,-0.6937440976721923,-0.6938186161325185,-0.6936234728234778,-0.6928871331364246
30,0.190201,-0.8571797871386937,-0.7119039434157903,-0.7119036957309497,-0.6828798765450853,-0.6919896599769249,-0.6919898371790174,-0.7007144955957717,-0.6981367693144437,-0.6941580146104658,-0.6950380017586991,-0.7005234080535426,-0.6970724899589786,-0.6984562053921034,-0.698324528723397,-0.6984438713612087,-0.697828208734945,-0.6981363939143422,-0.6982278782654905,-0.6980287115894064,-0.6972871512753591
31,0.1947236,-0.8571797871386937,-0.7139942289453153,-0.7139939812604746,-0.6859304581235021,-0.6958377650461987,-0.6958379400927927,-0.7050378305485604,-0.7022325605505746,-0.6983865626938639,-0.6993580137336185,-0.7048465171034892,-0.7014814946392793,-0.702820784437801,-0.7026212076416843,-0.7027792885015355,-0.7021677110273528,-0.7024699781227466,-0.702578510874285,-0.702375381793976,-0.7016311249560716
32,0.19924621,-0.8571797871386937,-0.716084519096707,-0.7160842714118664,-0.688961833656396,-0.6996604031588842,-0.6996605760653225,-0.7093125736125931,-0.7062904881360392,-0.7025748411576649,-0.7036359910751778,-0.7091110284666124,-0.7058305394944734,-0.7071263124154945,-0.7068631381016794,-0.7070565690539726,-0.7064492639389369,-0.7067454196322258,-0.7068710683849471,-0.7066640390675275,-0.7059194805147574
33,0.20376883,-0.8571797871386937,-0.7181748138699657,-0.7181745661851252,-0.6919741839525355,-0.7034575741459941,-0.7034577449276194,-0.7135387267225105,-0.710310553019958,-0.7067228510112925,-0.7078717833090358,-0.7133175116469487,-0.7101202069101591,-0.7113733621883731,-0.711050831364852,-0.71127627863871,-0.7106734317833949,-0.7109632946428655,-0.7111061117419224,-0.7108952455487499,-0.7101526600083046
34,0.20829144,-0.8571797871386937,-0.7202651040213576,-0.720264856336517,-0.6949676743617761,-0.70722926121562,-0.7072294298877845,-0.7177162878025742,-0.7142927462600491,-0.7108305833080205,-0.7120652353098557,-0.7174665333573469,-0.7143510763882062,-0.7155625038447644,-0.7151847915203342,-0.7154389798977225,-0.7148407758183545,-0.7151241766476922,-0.7152841988258517,-0.7150695603096833,-0.7143311108618657
35,0.21281406,-0.8571797871386937,-0.7223553987946163,-0.7223551511097757,-0.6979424945641384,-0.7109754810470116,-0.7109756476250583,-0.7218453062443428,-0.7182371019091084,-0.7148980737004987,-0.7162162430650395,-0.7215587116428199,-0.7185237797364177,-0.7196943593462334,-0.7192655696854213,-0.7195452867996707,-0.7189519086118895,-0.7192286906849764,-0.7194059389639528,-0.7191875938155423,-0.7184553396692428
36,0.21733667,-0.8571797871386937,-0.7244456889460082,-0.7244454412611676,-0.7008988056510999,-0.7146962170735778,-0.7146963815728589,-0.725925808951487,-0.7221436265431584,-0.7189253297462695,-0.7203246795252176,-0.725594641448328,-0.7226389251662534,-0.72376952737714,-0.723293690124654,-0.723595789966794,-0.723007419287738,-0.7232774386679977,-0.7234719179862463,-0.7232499330473049,-0.7225258365630709
37,0.22185928,-0.8571797871386937,-0.7265359790974,-0.7265357314125593,-0.703836786306532,-0.7183914776067786,-0.7183916400426416,-0.7299578644513779,-0.7260123604859987,-0.7229123940492719,-0.7243904591049846,-0.7295749572467674,-0.7266971611526578,-0.7277886465806663,-0.7272697129639425,-0.7275911195201485,-0.7270079364446727,-0.7272710621723995,-0.7274827613108454,-0.7272572045289215,-0.7265431376768363
38,0.2263819,-0.8571797871386937,-0.7286262738706587,-0.7286260261858182,-0.7067566129247551,-0.7220612707327575,-0.7220614311205454,-0.7339415549530153,-0.7298433512312907,-0.726859316838848,-0.7284135097326068,-0.7335003043284242,-0.7306991471549763,-0.7317523665722282,-0.7311942058713572,-0.7315319162807872,-0.7309540993279293,-0.7312102136190133,-0.7314391050445892,-0.7312100454528718,-0.7305077956294088
39,0.2309045,-0.8571797871386937,-0.7307165594001837,-0.730716311715343,-0.7096584340610534,-0.7257055721930845,-0.7257057305481539,-0.7378769416784744,-0.7336366200196004,-0.7307661215506572,-0.732393737835083,-0.7373713038178308,-0.7346455179519304,-0.7356613126141746,-0.7350677093133497,-0.7354187966452377,-0.7348465226553351,-0.7350955211317336,-0.735341560722003,-0.7351090684488604,-0.734420343577591
40,0.23542711,-0.8571797871386937,-0.7328068495515755,-0.7328066018667349,-0.7125424348248248,-0.7293244062461895,-0.7293245625838833,-0.7417641523290712,-0.7373922460843704,-0.734632891606718,-0.7363311168105394,-0.741188637881121,-0.7385369705087449,-0.7395161716584149,-0.7388908220549296,-0.7392524381403404,-0.7386858822932606,-0.7389276740247016,-0.7391908012056841,-0.7389549474071954,-0.7382813807638061
41,0.23994973,-0.8571797871386937,-0.7348971443248342,-0.7348968966399936,-0.7154087788685679,-0.7329177727230851,-0.7329179270587465,-0.745603301882101,-0.7411102904935268,-0.7384596919549397,-0.7402256070935677,-0.7449529708345338,-0.7423741835446241,-0.7433176126843658,-0.7426641225429321,-0.7430335002239095,-0.7424728359504048,-0.7427073436030488,-0.7429874811788807,-0.7427483380405322,-0.7420914923110489
42,0.24447234,-0.8571797871386937,-0.736987434476226,-0.7369871867913854,-0.7182576152873028,-0.7364856557331304,-0.7364858080821114,-0.7493945024212876,-0.7447908054429679,-0.7422465786712226,-0.7440771660198657,-0.7486649581162971,-0.7461578266832004,-0.7470662957570885,-0.7463881780658919,-0.7467626332820327,-0.7462080321834461,-0.7464351921214459,-0.7467322461781243,-0.7464898869067851,-0.7458512577406391
43,0.24899496,-0.8571797871386937,-0.7390777292494848,-0.7390774815646441,-0.7210891164808417,-0.7400280710543077,-0.7400282214319515,-0.7531379134367926,-0.7484338831131485,-0.7459936492290473,-0.7478857989839767,-0.7523252947147562,-0.7498886098145083,-0.750762920934868,-0.7500635935958055,-0.7504405272849171,-0.7498921591335129,-0.750111921389118,-0.7504257814579331,-0.7501802802306832,-0.7495612995694153
44,0.25351757,-0.8571797871386937,-0.7411680194008766,-0.741167771716036,-0.7239034277892362,-0.7435450030212932,-0.7435451514429517,-0.7568336746539737,-0.7520395905068101,-0.7497009754519185,-0.7516514912659495,-0.7559346485943219,-0.7535672152344075,-0.7544081610378558,-0.753690945255109,-0.7540678449107412,-0.7535258775433736,-0.7537382058825355,-0.754068744839668,-0.7538201768092049,-0.7532222154605199
45,0.2580402,-0.8571797871386937,-0.7432583187960022,-0.7432580711111616,-0.7267007237761751,-0.7470364748785909,-0.747036621359603,-0.760481980152568,-0.7556080416804306,-0.7533686777973898,-0.7553742835335054,-0.7594937323806427,-0.7571943707069094,-0.7580027340452022,-0.7572708525637386,-0.7576452935835494,-0.7571098929208492,-0.7573147647270283,-0.7576618390621072,-0.7574102802997633,-0.7568346505060184
46,0.26256278,-0.8571797871386937,-0.7453485950817933,-0.7453483473969527,-0.7294811153836042,-0.7505024328396588,-0.7505025773953935,-0.7640829569792654,-0.7591392791194128,-0.7569968034231767,-0.7590541480712288,-0.7630031841650602,-0.7607707279862944,-0.7615472827122511,-0.7608038588106082,-0.7611735056721187,-0.7606448355214466,-0.760842241891551,-0.7612056914629758,-0.7609512190010402,-0.7603991759015479
47,0.26708543,-0.8571797871386937,-0.7474389037206528,-0.7474386560358122,-0.7322448284914823,-0.7539429686995992,-0.7539431113453742,-0.767636896609843,-0.7626335006400189,-0.7605855593316506,-0.7626912252909189,-0.7664637924303008,-0.7642970920327529,-0.7650426017447122,-0.764290657681209,-0.7646532646140195,-0.7641314869022207,-0.7643214322293878,-0.7647010811073575,-0.7644437727931925,-0.7639165170344449
48,0.27160805,-0.8571797871386937,-0.7495291984939115,-0.7495289508090709,-0.7349919521621568,-0.7573580060469869,-0.7573581467981626,-0.7711439291471132,-0.7660907398052532,-0.7641349840368021,-0.76628549076133,-0.7698761778941587,-0.7677740967930191,-0.7684893164593782,-0.767731773147416,-0.7680851850533347,-0.7675704594472901,-0.7677529616454841,-0.7681486175091793,-0.7678885521219123,-0.7673872299923635
49,0.27613065,-0.8571797871386937,-0.7516194840234364,-0.7516192363385958,-0.7377226413377049,-0.7607475528553077,-0.76074769172724,-0.7746042853590666,-0.7695111230628477,-0.7676452117384325,-0.7698370231084954,-0.773241048188107,-0.7712024647304466,-0.7718881400113842,-0.7711278161158354,-0.7714699688942833,-0.7709624529152369,-0.7711375430641044,-0.7715489978275358,-0.7712862549828058,-0.77081195999424
50,0.28065327,-0.8571797871386937,-0.7537097787966951,-0.7537095311118546,-0.7404370669917356,-0.7641116391033066,-0.7641117761113347,-0.7780182308743611,-0.772894805655511,-0.7711164064152605,-0.7733459370316805,-0.7765591330143777,-0.7745829407357643,-0.7752398079073184,-0.7744794194805041,-0.7748083401437137,-0.7743081891698628,-0.7744759112581984,-0.7749029414332551,-0.7746376015425694,-0.7741913753769208
51,0.2851759,-0.8571797871386937,-0.7558000781918208,-0.7557998305069802,-0.7431353680384503,-0.7674502570991447,-0.7674503922586122,-0.7813860053467664,-0.7762419114500777,-0.7745487000859202,-0.7768123208518494,-0.7798311244416938,-0.7779162312975654,-0.7785450176976046,-0.7777871780365537,-0.7781009848515056,-0.777608351991932,-0.7777687627580643,-0.7782111295749556,-0.7779432738513017,-0.7775261065770059
52,0.28969848,-0.8571797871386937,-0.7578903544776119,-0.7578901067927712,-0.7458176522509727,-0.770763362888631,-0.7707634962149057,-0.7847078248555671,-0.7795525348788338,-0.7779421948736285,-0.7802362387519625,-0.7830576787574188,-0.7812030064006796,-0.7818044308419807,-0.7810516503976037,-0.7813485529437066,-0.7808635889045239,-0.7810167576398146,-0.7814742072152161,-0.7812039176739444,-0.7808167476929532
53,0.2942211,-0.8571797871386937,-0.7599806492508706,-0.75998040156603,-0.7484841147239897,-0.7740510224875465,-0.7740511539959597,-0.7879840281321393,-0.7828268868529866,-0.7812971125532592,-0.7836178816000493,-0.7862395579638828,-0.7844440436597371,-0.7850188156481562,-0.7842735023758789,-0.7845518006535906,-0.7840746539456517,-0.7842206619448703,-0.7846929261487027,-0.7844202855014327,-0.7840640006436032
54,0.29874372,-0.8571797871386937,-0.7620709440241293,-0.7620706963392887,-0.7511348716594692,-0.7773132064804382,-0.7773133361863376,-0.7912148702327132,-0.7860650893084816,-0.7846135839354399,-0.7869573543739632,-0.7893774288824391,-0.7876400236701527,-0.7881888443311851,-0.7874533039326337,-0.7877113883299638,-0.7872422050041343,-0.7873811454323952,-0.7878679418512711,-0.7875930335511669,-0.7872684701529185
55,0.30326632,-0.8571797871386937,-0.7641612295536543,-0.7641609818688136,-0.7537700497898798,-0.7805499006102133,-0.7805500285289543,-0.7944006338001313,-0.7892672859197533,-0.7878917623867445,-0.7902547907533805,-0.7924719707790151,-0.7907916396477933,-0.7913152017322844,-0.7905916381681107,-0.7908279887513473,-0.7903669123847994,-0.7904988898698234,-0.7909999223111434,-0.7907228305149491,-0.7904307733224751
56,0.30778894,-0.8571797871386937,-0.766251524326913,-0.7662512766420724,-0.7563898091528551,-0.7837611335037161,-0.7837612596506384,-0.7975416554598118,-0.7924336690491537,-0.7911318513639521,-0.7935103806480086,-0.7955239005901726,-0.7938996231109138,-0.7943986108079509,-0.7936891271569282,-0.7939023125608666,-0.7934494843209956,-0.7935746144557954,-0.7940895735997606,-0.7938103831132595,-0.7935515653768638
57,0.31231153,-0.8571797871386937,-0.768341805234571,-0.7683415575497303,-0.7589942559696702,-0.786946869743531,-0.7869469941339936,-0.8006382207187533,-0.7955643740379484,-0.7943339962165786,-0.7967242613739859,-0.7985338704356341,-0.7969646395054387,-0.7974397290870339,-0.7967463281221157,-0.7969350050430584,-0.7964905634809515,-0.7966089725251442,-0.7971375361408233,-0.7968563324351035,-0.7966314348068929
58,0.31683415,-0.8571797871386937,-0.7704321000078297,-0.7704318523229892,-0.7615835583535249,-0.7901071515939742,-0.7901072742433131,-0.8036907021985658,-0.7986596187414844,-0.7974984269503997,-0.7998966610065285,-0.801502601606118,-0.7999874246502453,-0.8004392840415644,-0.7997638695873297,-0.7999267811069608,-0.7994908623178701,-0.799602686568459,-0.8001445203719031,-0.7998613895075752,-0.7996710403273527
59,0.32135677,-0.8571797871386937,-0.7725223947810884,-0.7725221470962479,-0.7641578309884959,-0.7932419578383936,-0.7932420787619565,-0.8066994220173429,-0.8017195645869352,-0.8006253160945128,-0.8030277556270645,-0.8044307504965715,-0.8029686482150855,-0.8033979376335689,-0.802742315363171,-0.8028782902195869,-0.8024510276348353,-0.8025564130673895,-0.8031111710034249,-0.8028261996446263,-0.802670973662404
60,0.3258794,-0.8571797871386937,-0.7746126941762141,-0.7746124464913735,-0.7667172100000725,-0.7963512953236894,-0.7963514145368201,-0.8096647405586551,-0.8047444064229321,-0.803714870595506,-0.8061177614865713,-0.8073189946195671,-0.8059090013059778,-0.806316373218429,-0.8056822520330281,-0.8057902030742681,-0.8053717274951541,-0.8054708291849869,-0.8060381541272598,-0.8057514294977091,-0.8056318475170832
61,0.330402,-0.8571797871386937,-0.776702979705739,-0.7767027320208983,-0.7692618018268456,-0.7994351367185899,-0.7994352542366473,-0.8125869966256668,-0.8077343117078615,-0.8067672696787396,-0.8091668727348463,-0.8101679740931136,-0.8088091368929597,-0.8091952364223338,-0.8085842295398951,-0.8086631526136685,-0.8082535920732962,-0.8083465737178519,-0.8089260979404048,-0.8086377078154062,-0.80855423559802
62,0.3349246,-0.8571797871386937,-0.7787932652352639,-0.7787930175504233,-0.7717917509859331,-0.8024935027327835,-0.8024936185711149,-0.8154665854359201,-0.8106895002716097,-0.8097827462955454,-0.8121753427647179,-0.8129783674234833,-0.8116697469567061,-0.8120352117181204,-0.8114488384511427,-0.8114978104455937,-0.8110972903061241,-0.811184323558011,-0.811775669561284,-0.8114857022140127,-0.8114387503108733
63,0.33944723,-0.8571797871386937,-0.7808835646303895,-0.7808833169455489,-0.7743072001428476,-0.8055264134000084,-0.8055265275739504,-0.8183039115310121,-0.8136101965837488,-0.8127615383317255,-0.8151434352496123,-0.8157508455340241,-0.8144915156816271,-0.8148369759755147,-0.8142766632997674,-0.8142948405137808,-0.8139034834313853,-0.8139847473099221,-0.8145875284667529,-0.8142960726435768,-0.8142859956719918
64,0.34396985,-0.8571797871386937,-0.7829738594036484,-0.7829736117188077,-0.7768082515408185,-0.8085338417269676,-0.8085339542518715,-0.8210993456441438,-0.8164965852433625,-0.8157038432423815,-0.8180713789483482,-0.8184860294049983,-0.8172750763477892,-0.8176011556506663,-0.8170682394144368,-0.8170548563524012,-0.816672782098288,-0.8167484624652022,-0.8173622835202841,-0.8170694284369349,-0.8170965237772668
