,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_20,eq_complex_22,eq_complex_24,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_51,eq_complex_52,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_61,eq_complex_62,eq_complex_66,eq_complex_71,eq_complex_73,eq_complex_74,eq_complex_75,eq_complex_76,eq_complex_77,eq_complex_82,eq_complex_84,eq_complex_87,eq_complex_90,eq_complex_92,eq_complex_94,eq_complex_97
0,0.054522615,0.9898473821278814,0.9898844341222992,0.989833667759507,0.9898561908437713,0.989746874079982,0.9897946660494571,0.9897069839982532,0.9900344821130306,0.9890422752199356,0.9898259800931662,0.9898210985534415,0.9897724065209279,0.9895322667766123,0.9898135098362476,0.9897958510314472,0.9899434567451203,0.9899242570840252,0.9899319536891589,0.9898869628251834,0.9898854856741737,0.989883928452578,0.9898854429673839,0.9898923918072247,0.9898853470134436,0.9898837954585797,0.9899254754398497,0.98992374388288,0.9898899660029246,0.9898882364606932,0.9898672632280894,0.9900260531184463,0.9899585969278383,0.9900389510527653,0.9900519414148314,0.9899026053930327,0.9898761646636568,0.9899378216412001,0.9898906315469979,0.9899521690004152,0.9898325686013978,0.9898777954531996,0.989880575085123,0.9898831649119723,0.9898876423652664,0.989885608537108,0.9898882219272368,0.989880113383491,0.9898441652000836,0.989845368516632,0.9898459832678479,0.9898472582107923,0.9898376983727585,0.9898354656617929
1,0.05631715885771543,0.9898473821278814,0.9898842863615249,0.9898337616556914,0.989856225592126,0.9897448486624558,0.989794327902822,0.9897007212168971,0.9900351175759703,0.9890325884667106,0.9897975750905004,0.9897862145656622,0.9897563439521723,0.9896455070974967,0.9898491869982309,0.9898501282209725,0.9899997096046658,0.989978284116312,0.9899814376161636,0.9899253632664543,0.9899217398180429,0.9899202022243615,0.9899210333775699,0.989934599785186,0.9899208777974744,0.9899193580288257,0.9899667046381337,0.9899650221831666,0.9899334250294306,0.9899317279153851,0.9899096567441759,0.9900588221760019,0.9900160746813529,0.9900712172033378,0.9900888204032267,0.9899654437623051,0.9899461128585328,0.990003408923356,0.989959659103834,0.9900167162509002,0.9898484649470376,0.9899118460299342,0.9899210516342882,0.9899234264204136,0.9899331770424722,0.9899287575971938,0.9899311587392489,0.9899360439674567,0.9899005628213111,0.9899027381628493,0.9898857131606263,0.9898869432765436,0.9898677329513693,0.9898612694077993
2,0.05811170271543087,0.9898473821278814,0.9898841386007508,0.9898338548953756,0.989856260613534,0.9897663771147555,0.9897940035520687,0.9897672892148245,0.9900357594369156,0.9892088118097119,0.9897760510613647,0.9897597810539964,0.9897640466453579,0.9897782566213453,0.9898848848827295,0.9899044369365448,0.9900542872400054,0.9900308781412805,0.9900294225546833,0.9899620232895671,0.9899575646497936,0.9899560638317925,0.9899556107904639,0.989975694725998,0.9899554262772675,0.9899539545863277,0.990006500064203,0.9900048850373063,0.9899757729089357,0.9899741267502534,0.9899504184876198,0.9900863140780335,0.9900642704017695,0.9900962516190178,0.9901176881129058,0.9900192027056456,0.9900067525994884,0.990059125069898,0.9900192307307731,0.9900712629916925,0.9898645718766762,0.989941723408603,0.9899567757816877,0.9899589241211508,0.9899735464774577,0.989966933585541,0.9899691098253008,0.9899865841504604,0.9899520575698062,0.9899551363000001,0.9899218570184867,0.9899230289906163,0.9898973868794904,0.9898868177006056
3,0.0599062465731463,0.9898473821278814,0.9898839908399766,0.9898339474830511,0.9898562959111993,0.9898049291961531,0.9897936930357645,0.989886495873941,0.9900364075363732,0.9895154084589535,0.9897704036878455,0.9897528455535443,0.9897977744404116,0.9899165119595599,0.9899201954426768,0.9899581563987432,0.9901065638198663,0.9900814362834625,0.9900753590385255,0.9899966416593013,0.9899925997111063,0.9899911526661216,0.9899888516444248,0.9900152608243616,0.989988667992792,0.9899872601259363,0.9900444619427837,0.9900429319394195,0.9900165878302464,0.9900150105914005,0.9899887697681001,0.9901092437893321,0.9901036563947995,0.9901150652403617,0.9901393417817504,0.99006415004547,0.9900578269134365,0.9901049763592916,0.9900691501106285,0.9901158761181229,0.9898807805590902,0.9899673693087115,0.9899875962797822,0.9899895126901782,0.9900085159131399,0.9899999410885854,0.9900018857248193,0.9900312652356175,0.9899981532346233,0.9900019304481812,0.989954150821303,0.9899552530773685,0.9899263182109266,0.9899118183873304
4,0.06170079043086173,0.9898473821278814,0.9898838430792024,0.9898340394231779,0.9898563314883756,0.9898512126058601,0.9897933963907024,0.9900296085268417,0.9900370617050716,0.9898770981834545,0.9897852690012537,0.9897711015423702,0.9898523891428596,0.9900459627159439,0.9899547145856871,0.9900106718445707,0.9901559391015409,0.990129378249885,0.9901187206685222,0.9900289449060038,0.9900264856272185,0.9900251090512274,0.9900204454904464,0.9900528974882501,0.9900202911003622,0.9900189621349014,0.9900802083063756,0.990078780029272,0.9900554622447177,0.9900539711623443,0.9900241019417237,0.9901282467647292,0.9901350711845616,0.9901286799388666,0.9901547528900099,0.9901009431243016,0.9900997166722736,0.9901415530143274,0.9901098473507168,0.9901511939818171,0.989896985424001,0.989988827181185,0.9900134890628042,0.9900151733346565,0.9900379957276199,0.9900277210738024,0.9900294327716114,0.9900697849492921,0.9900385093360251,0.9900426530575287,0.9899824326210677,0.9899834554224444,0.9899541958206883,0.9899359886931226
5,0.06349533428857716,0.9898473821278814,0.9898836953184282,0.9898341307201848,0.9898563673483677,0.9898955654996274,0.9897931136519146,0.9901667518430118,0.9900377217635332,0.9902181155428222,0.9898196342153257,0.9898133052246522,0.9899169793987987,0.9901545470633908,0.9899880468027261,0.9900613815692503,0.9902018453295487,0.9901741529969128,0.9901590101527805,0.9900586876744284,0.9900588667747191,0.9900575769100984,0.9900500968004657,0.9900882227642962,0.9900499982055729,0.9900487624310532,0.9901133782407422,0.9901120673454579,0.9900920065551979,0.990090617978734,0.9900560029387498,0.9901438631720578,0.9901595095833713,0.9901380469009708,0.9901649140398685,0.990130438817398,0.9901331951757809,0.9901697818241891,0.9901421326813631,0.9901781785825224,0.9899130842495362,0.9900062297003326,0.9900345458973445,0.9900360023640441,0.9900620320434623,0.9900503406623247,0.990051822773109,0.9901020061267483,0.9900729415704518,0.9900770106229427,0.9900066383635843,0.9900075738366768,0.9899807036983771,0.9899590588614399
6,0.06528987814629258,0.9898473821278814,0.989883547557654,0.9898342213784695,0.9898564034945321,0.9899299125855393,0.9897928448526847,0.9902729562608666,0.9900383875216292,0.9904772299302402,0.9898672847829666,0.989871824557983,0.9899778131271408,0.990234321446016,0.9900198097040402,0.9901097038269261,0.9902437537705935,0.9902152450701779,0.990195765017779,0.9900856527988274,0.9900893940304407,0.9900882065132198,0.9900775266966437,0.9901208766272167,0.9900775081197222,0.9900763789248137,0.9901436349706747,0.9901424559201314,0.9901258526720963,0.9901245819118544,0.9900842567262537,0.9901565345093604,0.9901779783580062,0.990144002925173,0.990170744792455,0.9901535542347117,0.9901592254647843,0.9901907291472305,0.9901669947373659,0.9901979198999074,0.9899289779213564,0.9900197838632576,0.9900509593588182,0.9900521961212619,0.9900807926532805,0.9900679786993632,0.9900692385203304,0.9901279491876972,0.9901014164224812,0.9901048861258698,0.9900267945421629,0.9900276366536133,0.9900055450233636,0.9899807755458849
7,0.06708442200400802,0.9898473821278814,0.9898833997968798,0.989834311402399,0.989856439930278,0.9899489951839684,0.9897925900245598,0.9903319614487454,0.9900390587781139,0.9906165381261666,0.9899185714285529,0.9899348093335497,0.9900216453220277,0.9902822533609432,0.99004963841027,0.9901550835110524,0.9902811808095137,0.9902521805445759,0.9902285629246256,0.9901096511427784,0.9901177275966084,0.9901166573040885,0.990102474606098,0.9901505241012597,0.9901025575441053,0.9901015473094182,0.9901706687559989,0.9901696346851945,0.9901566573829359,0.9901555185672121,0.9901088201988448,0.9901666073001939,0.9901914092153907,0.9901472520684977,0.9901730436179931,0.9901711751566828,0.9901788137765385,0.9902054635419353,0.9901854558905344,0.9902115006524532,0.9899445698059218,0.9900297545248443,0.9900630050015184,0.9900640331411894,0.9900945490730721,0.9900809079535557,0.9900819559603036,0.99014777877279,0.9901240401915246,0.9901263343157773,0.9900430080819321,0.990043752561806,0.9900284459476992,0.9900009048830397
8,0.06887896586172346,0.9898473821278814,0.9898832520361056,0.9898344007963092,0.9898564766590688,0.9899508181847095,0.9897923491973613,0.9903375983383774,0.9900397353201406,0.9906239263897196,0.9899628227808835,0.9899891541140127,0.990038539057666,0.9902999108427473,0.9900771897482731,0.9901969985376783,0.9903136935358665,0.9902845324958015,0.9902570265292678,0.9901305212421861,0.990143539895744,0.9901426007954246,0.9901246998448708,0.9901768581830369,0.9901249026859216,0.9901240226830879,0.9901941995697222,0.9901933221617509,0.9901841054848785,0.990183111427586,0.9901297851987554,0.9901743404107088,0.9902006144404972,0.9901483627643524,0.9901724711309228,0.9901841025675677,0.9901929153888466,0.9902149714338091,0.9901984802138605,0.9902199142376857,0.9899597646841444,0.9900364472592824,0.9900710217428372,0.9900718545548394,0.9901036557680906,0.9900894749723557,0.9900903240568476,0.9901617852833913,0.9901410430314499,0.9901415697845602,0.9900554540072213,0.9900560982266352,0.9900491590138937,0.9900192351789125
9,0.07067350971943888,0.9898473821278814,0.9898831042753314,0.9898344895645064,0.9898565136844225,0.9899364272329712,0.9897921223991956,0.9902931001630249,0.9900404169227548,0.9905103908559244,0.9899907171410566,0.99002341098527,0.9900236588897036,0.9902923348113056,0.9901021462033563,0.990234965858147,0.9903409147565346,0.9903119259401796,0.990280827830634,0.9901481287892318,0.990166518526887,0.9901657235277113,0.9901439831340538,0.9901996025373774,0.9901443208087057,0.9901435811060723,0.9902139795329731,0.9902132689073803,0.9902079126344726,0.9902070747146482,0.9901473340173255,0.9901799138864898,0.9902062708475019,0.9901477734886446,0.9901695521209273,0.9901930264511641,0.9902023817500132,0.9902201131517004,0.9902069225918257,0.9902240228281001,0.9899744672000829,0.9900401914383465,0.9900753915599657,0.9900760438336714,0.9901085277542151,0.9900940787418938,0.9900947434851356,0.9901703624000492,0.9901527589254048,0.9901509482938168,0.9900643615645816,0.9900649043761529,0.9900674661372441,0.990035579146397
