,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_32,eq_complex_34,eq_complex_35
441,0.845916456252505,0.16662278895838667,0.019186561959368575,0.09258643638912396,0.08304596100127411,0.08190986404598115,0.0914999631992001,0.09628208191405507,0.08577476373980096,0.09012601589873892,0.10461270011839972,0.10461452983046243,0.23068806342964526,0.2306750781741268,0.2279817665048743,0.23161926469431432,0.23160636479450059,0.23318943930632974,0.233619625707023,0.2336068117800832,0.23350868465630964,0.23349587102156694,0.23348305767901092,0.23347024462860722,0.24823539689083102,0.24197730607071793,0.24129705651216787,0.24119892938839438
442,0.8477110001102204,0.16662278895838667,0.01841149085123117,0.07077409639513427,0.05338164371351091,0.0522339543777455,0.0618025560577217,0.06655589540183025,0.05590057106190084,0.06087828581517869,0.08156516605079153,0.08157236211985096,0.19907031539416203,0.1990571699736336,0.19742636703180172,0.20103987402614232,0.2010268153203792,0.20262654052036555,0.20324428734231098,0.20323131577801803,0.2031321588464322,0.20311918758430159,0.20310621662432002,0.20309324596645495,0.2174580570861287,0.21151576292685226,0.2108335196525727,0.21073436272098686
443,0.8495055439679359,0.16662278895838667,0.01763641974309374,0.0490701243725236,0.02384458035998316,0.02268663857813355,0.03222288502609624,0.03694213999436835,0.026150944135682364,0.031477470475817115,0.058139784411347886,0.05816050452543124,0.16692117532652262,0.16690788331569736,0.16635267965909892,0.16994193577601777,0.169928731653191,0.17154527266169992,0.17235391013166548,0.17234079412994172,0.17224059547177378,0.1722274797821349,0.17221436440456805,0.17220124933904002,0.186100908235831,0.18051992354283883,0.1798353921706574,0.17973519351248948
444,0.8513000878256513,0.16662278895838667,0.016861348634956336,0.0274990557726687,-0.005532040869686672,-0.006698870632228904,0.0027941703706933496,0.0074740841098365485,-0.0034406784005560076,0.001939936348990673,0.034295713116731213,0.0343447808256912,0.13427201675851425,0.1342585925348807,0.13479016647710593,0.1383549383564363,0.13834160299551956,0.13997510604861155,0.14097704822152105,0.14096380176129011,0.14086255054577054,0.14084930440748755,0.1408360585911399,0.14082281309669392,0.15419598412297167,0.1490178821819021,0.1483308454552154,0.14822959423969587
445,0.8530946316833667,0.16662278895838667,0.016086277526818932,0.006085275805067847,-0.034715212060526496,-0.03588954241174669,-0.026450537177851036,-0.02181516751404744,-0.0328410360053501,-0.027716832171359507,0.009996206728679763,0.01009773998256322,0.10115719164331556,0.10114365039469646,0.1027711256162452,0.106311208074852,0.10629775645298326,0.10794834761926986,0.10914502986678096,0.10913166771464364,0.10902935427798767,0.10901599245758305,0.1090026309688989,0.10898926981189849,0.12177869072275098,0.11704044290253332,0.11635077478302233,0.11624846134636635
446,0.8548891755410821,0.16662278895838667,0.015311206418681528,-0.015147008129134137,-0.06367214266028279,-0.06485256492623262,-0.05547839354315673,-0.05089271101022955,-0.062017083610576035,-0.05747395102305783,-0.014790572860505502,-0.01460032354021798,0.06761411603898286,0.06760047376809929,0.07033077738515196,0.07384599531033091,0.0738324432080337,0.07550022708190729,0.07689204586416089,0.07687858358034147,0.07677519950660532,0.07676173756420453,0.07674827596320723,0.0767348147035787,0.08888783697381852,0.08462121677461286,0.0839288966685986,0.08382551259486244
447,0.8566837193987976,0.16662278895838667,0.014536135310544096,-0.036173793802627946,-0.09237029632328203,-0.09355538223112575,-0.08425679818956056,-0.0797258803469032,-0.09093602875490941,-0.08731083260463351,-0.04009074228762216,-0.0397604817561133,0.03368334360390249,0.0336696171296364,0.03750733943229559,0.04099754970535044,0.04098391370860091,0.04266897208587374,0.0442552277994699,0.04424168174073968,0.04413721994421897,0.04412367423647061,0.04411012887968924,0.044096583873838885,0.05556564744505499,0.051796710720014905,0.05110183776575203,0.05099737596923136
448,0.858478263256513,0.16662278895838667,0.013761064202406692,-0.056971311295466925,-0.12077742746863557,-0.12196573086605667,-0.11275343073503463,-0.1082822840248665,-0.1195653684324598,-0.11720486421467691,-0.06592389119643494,-0.06538444616295805,-0.0005913750056914802,-0.0006051680506420354,0.00434208913735129,0.00780718257784388,0.007793480076683873,0.00949587061947052,0.011274714371270478,0.011261101690553166,0.011155556499344466,0.011141944179030222,0.011128332219102144,0.011114720619524482,0.02185775686560662,0.018606406433902656,0.01790921373096155,0.017803668539752848
449,0.8602728071142284,0.16662278895838667,0.012985993094269316,-0.07751604986599298,-0.14886161751175941,-0.15005167612066356,-0.1409362872494921,-0.13652984146650438,-0.14787292561524457,-0.14713107471331294,-0.0923023004468646,-0.09146402809597959,-0.035163048812927394,-0.03517688998829785,-0.029120588633094163,-0.025680685313118234,-0.025694436129714143,-0.02397468123122609,-0.022006296024292604,-0.022019957381922667,-0.02212659014162635,-0.02214025112960083,-0.02215391174793624,-0.022167571996668828,-0.01218681350531653,-0.014907172223235454,-0.015606303617188566,-0.015712936376892223
450,0.8620673509719439,0.16662278895838667,0.012210921986131884,-0.09778478452876899,-0.17659131072846868,-0.1777816479308687,-0.16877371619768522,-0.16443681905545843,-0.17582688540843955,-0.17706179685082796,-0.11923020207838225,-0.11798080860184917,-0.0699814212944779,-0.06999529136290406,-0.0628331703239732,-0.059418492567692854,-0.05943227272100571,-0.05769514808139953,-0.055541508323676825,-0.055555199628911034,-0.05566292254827243,-0.05567661347478903,-0.05569030402260508,-0.05570399419175795,-0.04651569773617181,-0.048698405031537356,-0.04939893257708605,-0.04950665549644745
451,0.8638618948296592,0.16662278895838667,0.011435850877994508,-0.11775460230946505,-0.2039353497113512,-0.20512447636526554,-0.19623445398632605,-0.19197186578651293,-0.20339583079780776,-0.20696633423082478,-0.1467031016197824,-0.14490603414001396,-0.10499296529417701,-0.1050068442361583,-0.09674498099368672,-0.0933555244622748,-0.09336931419736144,-0.09161484255415053,-0.08928151135821816,-0.08929521310962163,-0.08940402711289303,-0.08941772847673429,-0.08943142945302929,-0.0894451300418182,-0.08107324546422245,-0.08271853613575794,-0.08341974307720634,-0.08352855708047763
