,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12
331,0.6485166319038076,0.28961900249906014,0.2896110191574401,0.2896024022670555,0.2896613569869277,0.2880600153005479,0.28803643269837675,0.2883177636026118,0.2883176175274139,0.2883174722867506,0.28785593807855897
332,0.650311175761523,0.29309779310119005,0.29308971026615876,0.2930813972051273,0.29314175109016083,0.29153305986035083,0.29150939014402266,0.29179268758277344,0.29179255400980675,0.29179242125758986,0.29133187519871184
333,0.6521057196192385,0.2965765837033202,0.29656840137487767,0.2965603871739341,0.29662218516776423,0.2950065330105634,0.2949827826607006,0.29526800479354337,0.2952678841161703,0.2952677642449526,0.2948084080524825
334,0.6539002634769538,0.3000553743054501,0.30004709248359634,0.30003937235256994,0.3001026597122239,0.29848043538148644,0.2984566108884316,0.2987437162814603,0.29874360889009377,0.2987435022894746,0.2982855374015234
335,0.6556948073346693,0.30353416490758023,0.30352578359231525,0.30351835291162543,0.3035831752160428,0.3019547674552119,0.30193087531678947,0.3022198229742672,0.3022197292561466,0.3022196363125476,0.30176326380625995
336,0.6574893511923847,0.3070129555097101,0.3070044747010339,0.3069973290136853,0.3070637321717386,0.30542952956510766,0.30540557628437676,0.30569632568063015,0.30569624601959755,0.3056961671160391,0.30524158762569925
337,0.6592838950501002,0.31049174611184027,0.3104831658097528,0.3104763008137942,0.3105443310718468,0.3089047218953466,0.30888071397834677,0.3091732250898969,0.3091731598661739,0.3091730953820526,0.3087205090173114
338,0.6610784389078156,0.3139705367139701,0.31396185691847156,0.3139552684598867,0.3140249724089181,0.31238034448047347,0.31235628843396357,0.31265052177188646,0.3126504713618527,0.31265042167271956,0.3122000279369739
339,0.6628729827655311,0.31744932731610026,0.31744054802719046,0.31743423209319255,0.3175056566755207,0.31585639720501685,0.3158322995342083,0.31612821617672027,0.316128180952692,0.3161281464300316,0.31568014413898887
340,0.6646675266232465,0.3209281179182301,0.3209192391359091,0.3209131918486101,0.32098638436423904,0.31933287980313946,0.31930874700942374,0.31960630863468403,0.3196062889646943,0.31960626997570557,0.31916085717616366
341,0.666462070480962,0.32440690852036025,0.32439793024462804,0.32439214785505915,0.3244671559676754,0.3228097918583341,0.322785630437005,0.32308479935613027,0.32308479560371045,0.3230847925110877,0.3226421663999642
