,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16
30,0.190201,-0.503659044774018,-0.5031416246895959,-0.5036180027618106,-0.4925476625412893,-0.50977709173495,-0.4935426326215793,-0.4996372050132991,-0.5045298093492847,-0.49737730111341005,-0.4973860530216964,-0.49637978381792625,-0.4963801571331367,-0.49638053039091456,-0.49696729450127636
31,0.1947236,-0.4963989240105688,-0.4958889487979494,-0.4963572828466539,-0.4856032696021069,-0.5026216862892885,-0.48682588830983736,-0.4925319710481528,-0.4973002241012272,-0.49026623987573553,-0.49027513639670467,-0.48927522677872204,-0.4892755766678602,-0.48927592650544555,-0.48986593896865116
32,0.19924621,-0.48913878719413956,-0.48863625686978457,-0.4890965291245426,-0.47865436008722817,-0.49546793832640773,-0.4801177305323195,-0.48542919639467513,-0.49007167613626595,-0.48315762305504434,-0.48316666621414683,-0.4821732378838804,-0.4821735649838438,-0.48217389203772826,-0.48276718978468475
33,0.20376883,-0.4818786343247302,-0.4813835489051009,-0.4818357407944842,-0.4717009317950985,-0.48831586806658156,-0.473417663389934,-0.47832891096113134,-0.4828442005133856,-0.47605148495672756,-0.47606067678710834,-0.4750738540942766,-0.4750741590641733,-0.4750744639930686,-0.4756710835301347
34,0.20829144,-0.4746184975083009,-0.47413085697693585,-0.4745749491154679,-0.46474301330265405,-0.4811655272102887,-0.466725213273634,-0.47123117583617763,-0.4756178653181635,-0.468947891413934,-0.4689572339544162,-0.46797714393924583,-0.467977427459927,-0.4679777109442994,-0.46857768827445795
35,0.21281406,-0.4673583446388916,-0.4668781490122523,-0.4673141210761536,-0.45778057166685326,-0.4740169040448227,-0.46003984051758834,-0.46413598907797715,-0.46839267581616373,-0.46184684551708266,-0.46185634081204646,-0.460883113339612,-0.46088337611281355,-0.46088363885402567,-0.46148700943848864
36,0.21733667,-0.4600982078224623,-0.4596254570840873,-0.4600532878261569,-0.45081363550263037,-0.4668700498957782,-0.4533610582448318,-0.45704341122068715,-0.46116870230414525,-0.45474841324300236,-0.45475806333949076,-0.4537918311176489,-0.4537920738653992,-0.45379231658511887,-0.45439911524128707
37,0.22185928,-0.4528380710060331,-0.4523727651559223,-0.45279243229030214,-0.44384218724485214,-0.4597249684409691,-0.44668832931717734,-0.4499534553955914,-0.45394596829958817,-0.4476526135054375,-0.44766242045250365,-0.4467033191581582,-0.4467035426217399,-0.446703766060903,-0.44731402690816585
38,0.2263819,-0.44557791813662373,-0.4451200571912387,-0.44553153732682715,-0.43686620928754655,-0.45258166311330195,-0.44002111121100335,-0.44286613437172656,-0.4467244985055781,-0.4405594652557181,-0.4405694311026612,-0.439617599466808,-0.43961780440573645,-0.439618009323526,-0.44023176570217
39,0.2309045,-0.43831779737317456,-0.43786738129959235,-0.43827064994068554,-0.4298857457423355,-0.44544020021958747,-0.43335891538284327,-0.4357815231509586,-0.43950438268920194,-0.43346905015133275,-0.433479176944376,-0.4325347567741038,-0.43253494396512226,-0.43253513113796394,-0.4331524154917453
