Complexity,Loss,Equation
44,0.028931832,"((sin((exp(sin(sin(x0) + sin(sin(sin(cos(log(exp(cos((x0 + -0.5150405) / x0)))) / x0))))) + -0.28187206) * x0) + -0.16038181) / cos(cos(x0) + sin(sin(exp(cos((cos(cos(x0)) + x0) + x0))) * 0.47710675)))"
45,0.027692912,"((sin((exp(sin(sin(x0) + sin(sin(sin(sin(cos(log(exp(cos((x0 + -0.5150405) / x0)))) / x0)))))) + -0.28187206) * x0) + -0.16038181) / cos(cos(x0) + sin(sin(exp(cos((cos(cos(x0)) + x0) + x0))) * 0.47710675)))"
46,0.02639613,"((sin((exp(sin(sin(x0) + sin(sin(sin(sin(cos(log(exp(cos((x0 + -0.5150405) / x0)))) / sin(x0))))))) + -0.28187206) * x0) + -0.16038181) / cos(cos(x0) + sin(sin(exp(cos((cos(cos(x0)) + x0) + x0))) * 0.47710675)))"
47,0.025705565,"((sin(sin((exp(sin(sin(x0) + sin(sin(sin(cos(cos((cos(exp(x0)) / (x0 / 1.0996379)) / 1.2327162)) / x0))))) + -0.28187206) * x0)) + -0.16038181) / cos(cos(sin(x0)) + (sin(exp(cos((cos(cos(-0.43220094)) + x0) + x0))) * 0.47710675)))"
48,0.024756566,"((sin((exp(sin(sin(x0) + sin(sin(sin(cos(cos(sin(cos(exp(x0))) / x0)) / x0))))) + -0.28187206) * x0) + -0.16038181) / sin(cos(cos(x0) + (sin(exp(cos((cos(cos(0.34148702 / (cos(-1.7632252) / x0))) + x0) + x0))) * 0.47710675))))"
49,0.023913588,"((sin((exp(sin(sin(x0) + sin(sin(sin(sin(cos(cos(sin(cos(exp(x0))) / x0)) / x0)))))) + -0.28187206) * x0) + -0.16038181) / sin(cos(cos(x0) + (sin(exp(cos((cos(cos(0.34148702 / (cos(-1.7632252) / x0))) + x0) + x0))) * 0.47710675))))"
50,0.021937279,"((sin((exp(sin(sin(x0) + sin(sin(sin(sin(cos(cos(sin(cos(exp(x0))) / x0)) / sin(x0))))))) + -0.28187206) * x0) + -0.16038181) / sin(cos(cos(x0) + (sin(exp(cos((cos(cos(0.34148702 / (cos(-1.7632252) / x0))) + x0) + x0))) * 0.47710675))))"
53,0.021120694,"((sin((exp(sin(sin(x0) + sin(cos(cos(cos(exp(x0)) / x0) * -1.0668675) / (sin(sin(x0)) / 0.940984)))) + (-0.28187206 / 0.92063177)) * x0) + -0.16038181) / sin(cos(cos(x0) + sin(sin(exp(cos(sin(cos(cos(x0)) + sin(x0)) + (x0 + x0)))) * 0.47710675))))"
54,0.020687941,"((sin((exp(sin(sin(x0) + sin(cos(cos(cos(exp(sin(x0))) / x0) * -1.0668675) / (sin(x0) / 0.940984)))) + (-0.28187206 / 0.92063177)) * x0) + -0.16038181) / sin(cos(cos(x0) + sin(sin(exp(cos(sin(cos(cos(x0)) + sin(sin(x0))) + (x0 + x0)))) * 0.47710675))))"
55,0.020449752,"((sin((exp(sin(sin(x0) + sin(cos(cos(cos(exp(sin(x0))) / x0) * -1.0668675) / (sin(x0) / 0.940984)))) + (-0.28187206 / 0.92063177)) * x0) + -0.16038181) / sin(cos(cos(x0) + sin(sin(exp(cos(sin(cos(cos(x0)) + sin(sin(sin(x0)))) + (x0 + x0)))) * 0.47710675))))"
61,0.020290218,"((sin(sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(sin(cos(cos(sin(sin(sin(cos(exp(x0))))) / x0)) / sin(x0))))))))) + -0.28187206) * x0)) + -0.16038181) / sin(cos(cos(-0.12880701 + x0) + (sin(exp(cos(((cos(sin(cos(cos(x0 / x0) + -0.15077968))) / 1.0463545) + x0) + x0))) * sin(0.47710675)))))"
62,0.018774904,"((sin(sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(cos(cos(sin(sin(sin(cos(exp(x0))))) / x0)) / sin(x0)))))))) + -0.28187206) * x0)) + -0.16038181) / sin(cos(cos(-0.12880701 + x0) + (sin(exp(cos(((sin(cos(cos(cos(cos(x0))))) / 1.0463545) + ((x0 + 0.01580069) / (1.0697993 * 0.709154))) + x0))) * 0.47710675))))"
64,0.018441668,"((sin(sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(sin(cos(cos(sin(sin(sin(cos(exp(x0))))) / x0)) / sin(x0))))))))) + sin(-0.28187206)) * x0)) + -0.16038181) / sin(cos(cos(-0.12880701 + x0) + (sin(exp(cos(((sin(cos(cos(cos(cos(x0))))) / 1.0463545) + ((x0 + 0.01580069) / (1.0697993 * 0.709154))) + x0))) * 0.47710675))))"
65,0.018441655,"((sin(sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(sin(cos(cos(sin(sin(sin(cos(exp(x0))))) / x0)) / sin(x0))))))))) + sin(-0.28187206)) * x0)) + -0.16038181) / sin(cos(cos(-0.12880701 + x0) + (sin(exp(cos(((sin(cos(cos(cos(cos(x0))))) / 1.0463545) + ((x0 + sin(0.01580069)) / (1.0697993 * 0.709154))) + x0))) * 0.47710675))))"
