,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_29,eq_complex_30,eq_complex_31
57,0.15681161488977957,0.1666382205773249,0.316813876285055,0.3169151907547302,0.3548544936261104,0.3548516978910259,0.36549508433126854,0.3666446506969502,0.3456592419732304,0.45181172593920893,0.4813758151192991,0.4773819369493363,0.5058263987452708,0.4895724903846688,0.4895053074182955,0.4894388105685556,0.4889028994016294,0.47082385740780364,0.47106994377703143,0.4712533120376618,0.4717051444471621,0.4716842999729225,0.47188547740691805
58,0.15860615874749498,0.1666382205773249,0.31603880513149585,0.2954228706502846,0.32557068429929653,0.3255683235362367,0.3362853714220361,0.3374194186296225,0.31749806997758656,0.419078423948735,0.4565981608388074,0.45311690853639985,0.4801080287537695,0.4638116870069123,0.4637550419433938,0.46369897537651494,0.4632471239068717,0.44778620234887934,0.4479632106030018,0.4480954033789825,0.4483998149029706,0.4483871421799072,0.44853218276250045
59,0.16040070260521042,0.1666382205773249,0.3152637339779367,0.27378496356278953,0.2961082428396056,0.29610631970191303,0.3068850886987983,0.30800226301433065,0.28916085476959824,0.3852834162414884,0.43116095720137154,0.4281638556258132,0.4536012618906003,0.4372718142530998,0.4372257707237912,0.43718019742128317,0.4368129132292751,0.42409672524421366,0.4242150668791213,0.4243035397253134,0.42449328171915485,0.4244863777770632,0.4245835727845291
60,0.16219524646292585,0.1666382205773249,0.31448866282437754,0.25202593004431917,0.26650028309658036,0.26649879974573565,0.27732726196546725,0.2784262423610083,0.2606793790599167,0.35050422030441003,0.4050844340065593,0.4025419475251557,0.4263255138926072,0.40997248187963553,0.4099370916068227,0.4099020627627491,0.4096197584313864,0.39975376027063814,0.3998245099015817,0.39987739601996286,0.39998259611756776,0.3999794157235593,0.4000376590105182
61,0.1639897903206413,0.1666382205773249,0.31371359167081836,0.23017036757420525,0.23678008247275167,0.23677904057594362,0.24764509399763332,0.24872459370946903,0.23208559500888543,0.31482862245388,0.3783912341472302,0.3762729047482511,0.3983031686277299,0.38193622522368165,0.38191152796247946,0.3818870829259501,0.3816900755774324,0.3747570739811603,0.3747919421541997,0.3748179727197368,0.3748657650588384,0.37486466848789635,0.3748934404834207
62,0.16578433417835672,0.1666382205773249,0.31293852051725923,0.2082429827528463,0.20698104452203697,0.20698044525028927,0.21787192724537505,0.21893069527818468,0.2034115883901484,0.2783539896117368,0.35110641804525367,0.34938100633638736,0.36955959003666705,0.353188516413269,0.35317453990696335,0.3531607061379314,0.3530492170774133,0.3491080678466339,0.3491193688635378,0.34912778483810153,0.3491419634123003,0.3491417617783658,0.3491511089464832
63,0.16757887803607213,0.1666382205773249,0.3121634493637001,0.18626856337214934,0.17713666140632453,0.17713650543317921,0.18804120637914082,0.1890780289543889,0.17468954259581562,0.2411863781828286,0.3232574576236078,0.3218930860778477,0.34012312110759796,0.3237577628047004,0.3237545227535834,0.3237513157919991,0.32372547025899046,0.3228099862296726,0.3228106008688937,0.32281105694552314,0.3228117569977179,0.32281175444906945,0.32281226402162927
64,0.16937342189378757,0.1666382205773249,0.3113883782101409,0.16427195039419767,0.14728047625249585,0.14728076375325655,0.15818644072083374,0.15920014266770058,0.1459517025235947,0.20343945474225147,0.29487421972228534,0.2938385175245011,0.3100250697617679,0.29367529252752456,0.29368279257125735,0.2936902160196114,0.2937500430472916,0.2958681281113805,0.2958714611639995,0.2958739226083211,0.2958773349414726,0.29587736701409484,0.2958801368338896
65,0.171167965751503,0.1666382205773249,0.3106133070565818,0.14227800986980393,0.11744604545214762,0.11744677610368232,0.12834116660225245,0.12933061268950985,0.11723033838635583,0.16523324985019658,0.2659889389124695,0.2652491877541475,0.27929968158613366,0.26297532707486326,0.2629935587883879,0.2630116043076645,0.26315703669026824,0.2682900607064166,0.268309993286129,0.268324626564221,0.2683427495346433,0.2683432169568576,0.2683598203033974
66,0.17296250960921844,0.1666382205773249,0.3098382359030226,0.12031160482871038,0.08766690094640923,0.0876680739275136,0.09853890969319683,0.0995030059005274,0.08855770948478142,0.12669277228702364,0.2366361797109588,0.23615945987776057,0.24798409940823637,0.23169494093495752,0.23172388383796091,0.2317525311570054,0.2319834055253175,0.24008583292475932,0.2401366695549005,0.24017372775534118,0.24021416152635378,0.24021605877812063,0.24025850408750493
67,0.17475705346693388,0.1666382205773249,0.3090631647494635,0.09839756717319467,0.05797651253824784,0.05797812653056812,0.06881314734155226,0.06975084206888064,0.0599660279837269,0.08794651603437213,0.20685278824434455,0.20660612434124215,0.21611830976747898,0.19987400831791222,0.1999136298978324,0.19995284683612247,0.20026890384099605,0.21126818647227188,0.21136459700030946,0.21143430117041842,0.21150008853668723,0.2115050264884873,0.21158571192229858
68,0.17655159732464928,0.1666382205773249,0.30828809359590437,0.07656066960687595,0.028408250274604196,0.028410303464119047,0.039197270967659154,0.04010755618115869,0.031487422732978054,0.04912489615952935,0.17667783345996618,0.17662833912176376,0.1837450763959832,0.16755513708972575,0.16760539283827441,0.16765513534206966,0.16805601994576197,0.1818527622303372,0.18200971867090132,0.1821221362910747,0.18221165403397846,0.182221876023698,0.18235353888955774
69,0.17834614118236472,0.1666382205773249,0.30751302244234524,0.05482559763042788,-0.0010046530593462721,-0.0010021629802870746,0.009724548555192336,0.010606460868730683,0.003153903173014727,0.010358652192888895,0.14615253802781497,0.14626755896884538,0.1509098608807575,0.13478359008335675,0.13484442354651685,0.13490463573834588,0.1353898976133444,0.1518582994207443,0.15209100788173513,0.15225592979504893,0.15236283409594634,0.15238122484821087,0.15257688592632648
70,0.18014068504008016,0.1666382205773249,0.306737951288786,0.033216921635879026,-0.030229139291668122,-0.030226215121749944,-0.019571912719291235,-0.0187192910284443,-0.02500267663367517,-0.028222741497095083,0.11532019912428138,0.11556745388994258,0.11766073073692676,0.10160719401372247,0.10167853685516515,0.10174915109659449,0.10231824513148562,0.12130682494928463,0.12163065285144753,0.12185747004613087,0.12197069896798698,0.12200078581919918,0.12227368870451588
