0.05,0.16763349
0.054522615,0.04532767
0.059045225,-0.093500085
0.06356784,-0.2183999
0.068090454,-0.3238254
0.07261306,-0.22677518
0.07713568,-0.09886624
0.08165829,0.029107783
0.0861809,0.15207887
0.09070352,0.17560568
0.09522613,0.089270525
0.099748746,-0.0044812523
0.10427135,-0.10337405
0.10879397,-0.20448442
0.11331658,-0.18388918
0.11783919,-0.083171934
0.12236181,0.0165409
0.12688442,0.1130311
0.13140704,0.20449029
0.13592964,0.14541396
0.14045227,0.031865865
0.14497487,-0.081381336
0.14949748,-0.1904364
0.1540201,-0.28347853
0.15854271,-0.20699258
0.16306531,-0.08970511
0.16758794,0.01800352
0.17211054,0.15005639
0.17663316,0.19083495
0.18115577,0.101089045
0.1856784,-0.014361374
0.190201,-0.15338618
0.1947236,-0.23405863
0.19924621,-0.20655279
0.20376883,-0.09839498
0.20829144,0.010330998
0.21281406,0.13634096
0.21733667,0.23869781
0.22185928,0.15688214
0.2263819,0.079601526
0.2309045,-0.13159665
0.23542711,-0.21462746
0.23994973,-0.2765542
0.24447234,-0.19504684
0.24899496,-0.082483254
0.25351757,0.04223453
0.2580402,0.19704176
0.26256278,0.1855665
0.26708543,0.08230737
0.27160805,-0.037426174
0.27613065,-0.16118476
0.28065327,-0.24579625
0.2851759,-0.21045102
0.28969848,-0.13192946
0.2942211,0.02288571
0.29874372,0.16565336
0.30326632,0.22154453
0.30778894,0.15550171
0.31231153,0.07488727
0.31683415,-0.13214011
0.32135677,-0.23651269
0.3258794,-0.27382168
0.330402,-0.17969458
0.3349246,-0.062215477
0.33944723,0.062205452
0.34396985,0.20812996
0.34849244,0.18644942
0.35301507,0.07096451
0.3575377,-0.04966535
0.3620603,-0.15669523
0.3665829,-0.24867791
0.37110552,-0.20473535
0.37562814,-0.100646734
0.38015077,0.01623521
0.38467336,0.14179708
0.38919598,0.20333955
0.3937186,0.15967475
0.39824122,-0.0036316018
0.4027638,-0.11399749
0.40728644,-0.2154018
0.41180903,-0.29357082
0.41633165,-0.17112887
0.42085424,-0.04154283
0.42537686,0.090199664
0.42989948,0.2187498
0.43442208,0.17419744
0.4389447,0.096730195
0.44346732,-0.049315616
0.44798994,-0.19231568
0.45251256,-0.24859828
0.45703515,-0.19944677
0.46155778,-0.10059505
0.4660804,0.002282351
0.470603,0.16446899
0.4751256,0.224488
0.47964823,0.13210544
0.48417085,0.020421501
0.48869348,-0.13060479
0.49321607,-0.2334166
0.4977387,-0.263988
0.5022613,-0.15936786
0.5067839,-0.029557226
0.5113065,0.10005096
0.51582915,0.21626309
0.52035177,0.17585476
0.5248744,0.07252499
0.529397,-0.054974176
0.53391963,-0.17956682
0.5384422,-0.29665402
0.5429648,-0.20951147
0.54748744,-0.0983336
0.55201006,0.03127029
0.5565327,0.17443763
0.5610553,0.21682437
0.5655779,0.119328216
0.57010055,0.027144412
0.5746231,-0.14762762
0.5791457,-0.23391834
0.58366835,-0.26851168
0.588191,-0.15127763
0.5927136,-0.024548393
0.5972362,0.10684132
0.60175884,0.22387458
0.60628146,0.1581079
0.610804,0.09545923
0.61532664,-0.08992068
0.61984926,-0.20018187
0.6243719,-0.2756743
0.62889445,-0.20738985
0.63341707,-0.069452256
0.6379397,0.05977473
0.6424623,0.17570004
0.6469849,0.2011242
0.6515075,0.110594876
0.6560301,0.00056332716
0.66055274,-0.1835674
0.6650754,-0.22906524
0.66959804,-0.23215589
0.67412066,-0.13077661
0.6786433,-0.015959602
0.68316585,0.10961481
0.68768847,0.22412352
0.6922111,0.19120486
0.6967337,0.06969949
0.7012563,-0.087230355
0.7057789,-0.19365975
0.7103015,-0.23956937
0.71482414,-0.17371058
0.7193467,-0.030312693
0.7238693,0.0521263
0.72839195,0.18429083
0.73291457,0.19278167
0.7374372,0.1304907
0.7419598,0.005338711
0.74648243,-0.12507781
0.75100505,-0.22806185
0.7555276,-0.21656811
0.76005024,-0.11737512
0.76457286,-0.0125518665
0.7690955,0.090150595
0.7736181,0.18717033
0.7781407,0.14155392
0.78266335,0.03435276
0.78718597,-0.0766609
0.7917085,-0.18837412
0.79623115,-0.262439
0.8007538,-0.15147127
0.8052764,-0.042876147
0.80979896,0.06912495
0.8143216,0.18177809
0.8188442,0.14738043
0.8233668,0.058807958
0.8278894,-0.08061718
0.832412,-0.24308676
0.8369346,-0.27237955
0.84145725,-0.24220045
0.84597987,-0.14063962
0.8505025,-0.037309393
0.8550251,0.05039452
0.85954773,0.06004668
0.8640703,0.07116146
0.8685929,0.01927343
0.87311554,-0.04096708
0.87763816,-0.09554274
0.8821608,-0.12115142
0.8866834,-0.06699611
0.891206,-0.0056036385
0.89572865,0.062032197
0.9002512,0.10793258
0.90477383,0.15530959
0.90929645,0.10687774
0.9138191,0.041611563
0.9183417,-0.03206884
0.9228643,-0.09459609
0.92738694,-0.06695778
0.93190956,-0.025984304
0.9364321,0.0071628992
0.94095474,0.031577192
0.94547737,0.046589453
0.95,0.040645342
