,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35
12,0.10879397,-1.1352290533854186,-1.1183878018373545,-1.118413274110914,-1.0289698616160956,-1.0267884213331242,-0.9824380930612078,-0.9819979640915082,-0.9602931536228931,-0.9391258928736002,-0.9153990051346721,-0.9289420288298882,-0.9293268218866737,-0.9018806934554895,-0.9123362853830097,-0.9502404765113748,-0.9489018787154295,-0.9476027414020389,-0.9437572963556435,-0.9289691140958545,-0.9319895946251944,-0.9331138564877117,-0.9349695356343299,-0.9351367003968836,-0.9350262274648367,-0.9349179482603893,-0.9281738024906427,-0.92791713156796,-0.9327865574846883
13,0.11331658,-1.125601602783242,-1.108952822553695,-1.1089780047521682,-1.0216790605295913,-1.0176286007413662,-0.9778488704913071,-0.9769154315519375,-0.9558513010605643,-0.9372533896361264,-0.9127760767500326,-0.9263158952746735,-0.926686768420913,-0.9001382924947501,-0.9096756858255659,-0.947467235241334,-0.9461286374453888,-0.9448295001319982,-0.9409257856795561,-0.9260622999973613,-0.9290575092290418,-0.9316564530528613,-0.9336309577111124,-0.9333869105976751,-0.9332795456143921,-0.9331743119647291,-0.9269443811313203,-0.926696246117295,-0.9309994243650168
14,0.11783919,-1.1159741521810658,-1.099517843270036,-1.0995427353934222,-1.0143640219325392,-1.0086358121308356,-0.9732545834012212,-0.9718736649939899,-0.9514045466109076,-0.935324880513001,-0.910160366345828,-0.9236958290180541,-0.9240525353430222,-0.8984061237984635,-0.9070740996584241,-0.9446897443751687,-0.9433511465792235,-0.9420520092658327,-0.9380941288546334,-0.92318978318553,-0.9261588888775851,-0.9301034786733822,-0.9321901850216492,-0.9315855487665297,-0.9314813684505663,-0.9313792556250748,-0.9256141508567282,-0.9253745558140782,-0.9291628866224286
15,0.12236181,-1.1063466802915118,-1.090082843124575,-1.0901074451722332,-1.0070246721537115,-0.9998090667322292,-0.9686536810043531,-0.9668696976225928,-0.946951389286486,-0.9333382848559557,-0.9075479601015821,-0.9210779175593975,-0.9214202517832772,-0.8966799386955013,-0.9045271360482123,-0.941904494180547,-0.9405658963846018,-0.9392667590712109,-0.9352587959214498,-0.9203486214391972,-0.923290674112069,-0.9284556793131227,-0.9306481151331734,-0.9297299890712356,-0.929629066497293,-0.9295301461907837,-0.9241839836518724,-0.9239529338665768,-0.9272744116304572
16,0.12688442,-1.0967192296893353,-1.0806478638409158,-1.0806721758134874,-0.9996609861135093,-0.9911471817636592,-0.96404464506075,-0.961900541873717,-0.9424903596013641,-0.9312915679819986,-0.9049349697876174,-0.9184582743784673,-0.9187860730446209,-0.8949555097106405,-0.9020302751258533,-0.9391080214236529,-0.9377694236277077,-0.9364702863143168,-0.9324163018649834,-0.9175358224354588,-0.9204497225476878,-0.9267137645075394,-0.9290056065106722,-0.9278177289942444,-0.9277201336906766,-0.9276244741189845,-0.9226547110780796,-0.9224322129762752,-0.9253315856027109
17,0.13140704,-1.0870917577997814,-1.0712128636954548,-1.0712368855922982,-0.9922728735924204,-0.982648647471827,-0.9594259190902774,-0.9569631177497784,-0.9380199510573997,-0.9291827106952344,-0.9023174956640585,-0.9158330017423579,-0.9161461430196585,-0.8932286063768216,-0.8995788343301987,-0.9362968676818821,-0.9349582698859369,-0.9336591325725463,-0.9295631641927353,-0.9147483002681911,-0.917632764499527,-0.9248783775656517,-0.927263450318436,-0.925846351097025,-0.925752149188859,-0.9256598152290474,-0.9210270977846213,-0.9208131589758608,-0.9233320746354372
18,0.13592964,-1.0774643284849825,-1.0617779052735972,-1.0618016370959957,-0.9848603259040041,-0.9743118019261088,-0.9547960006382501,-0.9520543572507145,-0.9335387094470249,-0.9270097509775674,-0.8996916818816647,-0.913198246244401,-0.9134966498541743,-0.891495032139785,-0.8971680239345248,-0.9334676365937948,-0.9321290387978496,-0.9308299014844588,-0.9266959610974592,-0.9119829315384453,-0.9148364595348581,-0.9229501272856173,-0.9254224001950455,-0.9238135526628428,-0.9237228069429329,-0.9236338602030678,-0.9193018689954169,-0.9190964981398915,-0.9212736547377491
19,0.14045227,-1.0678368353080514,-1.0523428842663347,-1.0523663260123637,-0.9774232031212224,-0.9661345932331933,-0.950153308774798,-0.9471710686200865,-0.9290451046074968,-0.9247707228539559,-0.8970536443519872,-0.9105501264305025,-0.9108337529893182,-0.88975057705341,-0.8947928837263979,-0.9306169141584808,-0.9292783163625356,-0.9279791790491447,-0.9238112506355618,-0.9092364756439579,-0.9120573161626759,-0.9209295305404714,-0.9234831174337195,-0.9217170796710201,-0.9216298497644158,-0.9215443487446939,-0.9174796589760226,-0.9172828658923464,-0.919154144853572
20,0.14497487,-1.0582094059932523,-1.0429079258444771,-1.0429310775160607,-0.9699615458938127,-0.9581149315218607,-0.9454963792993243,-0.9423101479597238,-0.9245377193569129,-0.9224637493559269,-0.8943995845803832,-0.9078848470258545,-0.9081536978489604,-0.8879910933260868,-0.8924483907901646,-0.927741389421046,-0.9264027916251008,-0.9251036543117102,-0.9209056929624821,-0.9065056906638771,-0.9092918097302973,-0.9188170920288212,-0.9214462471851339,-0.9195548054607161,-0.9194711478376225,-0.9193891479431133,-0.9155610823251568,-0.9153728777325891,-0.9169714863922009
21,0.14949748,-1.048581955391076,-1.033472946560818,-1.033495808157315,-0.9624752302540691,-0.9502503132310121,-0.9408236496912996,-0.9374683581228169,-0.9200150413507067,-0.9200869394501203,-0.8917256704587351,-0.9051985792648853,-0.9054526953293833,-0.8862124168261956,-0.8901293565089572,-0.9248377236123229,-0.9234991258163776,-0.9221999885029868,-0.9179759178931337,-0.9037872056044576,-0.906536254269297,-0.916613208534832,-0.9193123265523402,-0.9173246264208572,-0.9172445945673569,-0.9171661482753573,-0.9135466474752474,-0.9133670431289354,-0.9147236376897481
22,0.1540201,-1.038954483501522,-1.0240379464153568,-1.024060517936126,-0.9549641977811001,-0.9425380799348222,-0.9361336032464231,-0.932642485707134,-0.9154756025892814,-0.9176384577084526,-0.8890281210708149,-0.9024875460051933,-0.9027270072211233,-0.884410423472956,-0.88783050809168,-0.9219026397036743,-0.920564041907729,-0.9192649045943384,-0.9150186155391273,-0.9010776052590141,-0.9037868899226753,-0.9143182292040937,-0.9170818423694747,-0.9150245199587763,-0.9149481644338424,-0.9148733213497935,-0.9114368108281372,-0.9112658193838719,-0.9124086325736427
23,0.15854271,-1.0293270328993456,-1.0146029671316976,-1.0146252485773801,-0.9474284233118833,-0.9349753842745872,-0.9314247494051204,-0.9278293248149427,-0.9109179603782012,-0.9151165166311028,-0.8863031987171341,-0.8997480137342062,-0.8999729380045054,-0.8825810244660532,-0.8855464859155329,-0.9189329118849827,-0.9175943140890375,-0.9162951767756469,-0.9120305255638466,-0.8983734175946945,-0.9010398722829143,-0.9119324471202779,-0.9147552233098313,-0.9126525306813205,-0.912579899183334,-0.9125087061060473,-0.9092319693328137,-0.9090696042446904,-0.9100245662735063
