Complexity,Loss,Equation
60,0.37895313,"(((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) / 0.94100887) + ((sin(-0.15484525) * exp(cos(exp(exp(sin(1.3841623 + x0))) / x0) + 0.4538522)) / cos(log(0.673116)))) * (sin(x0) + sin(sin(sin(sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0))) * (0.9909828 + 0.827223)))))"
61,0.3749444,"((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) + ((sin(-0.15484525) * (exp(cos(exp(exp(sin(1.3841623 + x0))) / x0)) * 1.3126938)) / cos(sin(sin(x0))))) * (sin(x0) + sin((sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0)) / sin(sin(0.9909828 * 0.52002174))) * 0.9909828)))"
62,0.37115896,"(((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) / 0.94100887) + ((sin(-0.15484525) * (exp(cos(exp(exp(sin(1.3841623 + x0))) / x0)) * 1.3126938)) / cos(sin(sin(x0))))) * (sin(x0) + sin(((sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0)) / sin(0.52002174)) / 0.9909828) * 0.9909828)))"
64,0.368018,"((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) + ((sin(-0.15484525) * (exp(cos(exp(exp(sin(1.3841623 + x0))) / x0)) * 1.3126938)) / exp(cos(exp(sin(sin(x0)))) + 0.132091))) * (sin(x0) + sin(((sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0)) / sin(0.52002174)) / 0.9909828) * 0.9909828)))"
67,0.36717176,"(((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) / 0.94100887) + (((sin(-0.15484525) / cos(sin(sin(exp(sin(-1.042393) + x0))))) * exp(cos(exp(exp(sin(1.3841623 + x0))) / x0))) / cos(0.673116))) * (sin(x0) + sin(sin((sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0)) / 0.9909828) * (0.9909828 + 0.827223)))))"
69,0.36617532,"(((sin(((x0 / exp(x0)) * x0) + sin(cos(exp(exp(sin(1.3841623 + x0)))))) / 0.94100887) + ((((sin(-0.15484525) / cos(sin(sin(exp(sin(-1.042393) + x0))))) / 0.9594333) * exp(cos(exp(exp(sin(1.3841623 + x0))) / x0))) / cos(0.673116))) * (sin(x0) + sin(sin((sin(x0 / sin(cos(cos(x0) / 1.9223077) + x0)) / 0.9909828) * (0.9909828 + 0.827223)))))"
75,0.3571074,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(sin(cos(cos(1.9260883))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * 1.9260883)"
76,0.3277453,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(sin(cos(1.9260883 * 0.024931144)) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * 1.9260883)"
77,0.32746345,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(sin(cos(cos(1.9260883) * 0.024931144)) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * 1.9260883)"
78,0.32023445,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + x0) + sin(sin(x0))))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(cos(cos(-0.29768538)))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + sin(-0.4197372))) * 1.9260883)"
80,0.3188759,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(sin(sin((x0 + 1.8249058) * 0.018984007) * sin(log(exp((sin((x0 * 1.9260883) * x0) * 1.1796501) * (x0 + x0)))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(cos(cos(-0.4197372)))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + sin(-0.4197372))) * (1.9260883 + 0.39072186))"
81,0.31886312,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(sin(sin(sin((x0 + 1.8249058) * 0.018984007) * sin(log(exp((sin((x0 * 1.9260883) * x0) * 1.1796501) * (x0 + x0))))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(cos(cos(-0.4197372)))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + sin(-0.4197372))) * (1.9260883 + 0.39072186))"
82,0.31440252,"(sin(cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(sin(sin(sin((x0 + 1.8249058) * 0.018984007) * sin(log(exp((sin((x0 * 1.9260883) * x0) * 1.1796501) * (x0 + x0))))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(cos(cos(-0.4197372)))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + sin(-0.4197372))) * (1.9260883 + 0.39072186))"
83,0.30633113,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + x0) + sin(x0)))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(cos(x0) / -1.3944346))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * (1.9260883 + sin(0.35650486)))"
90,0.3059026,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(sin(cos(cos(-1.8127946 + x0) * x0) / -1.3944346)))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * (1.9260883 + (0.35650486 / 1.2197134)))"
92,0.30588794,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + (x0 * 0.8946958)))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(sin(cos(cos(-1.8127946 + x0) * x0) / -1.3944346)))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * (1.9260883 + (0.35650486 / 1.2197134)))"
94,0.30579457,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(sin(cos(cos(-1.8127946 + x0) * x0) / -1.3944346)))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * ((1.9260883 + ((0.35650486 / 1.2197134) * 1.4799362)) / 1.0751909))"
95,0.30461624,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(x0)) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(sin(cos(cos(((x0 * (sin(x0) / 1.8249058)) + -1.8127946) + x0) * x0) / -1.3944346)))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * (1.9260883 + 0.35650486))"
98,0.30425093,"((cos(exp(exp(sin(sin(x0) + 1.8249058) * sin(x0 + 2.9752018)) + exp(sin(exp(((x0 + 1.8249058) * 0.018984007) * sin(log(exp(sin((x0 * 1.9260883) * x0) * ((x0 + sin(sin(x0))) + x0))))) + x0)))) * sin(exp(sin(exp(exp(sin(exp(sin(exp(x0) * log(exp(cos(sin(sin(cos(cos(sin(cos(cos(((x0 * (sin(cos(sin(-0.09325819))) / x0)) + -1.8127946) + x0) * x0) / -1.3944346)))))) * sin(sin(sin(x0) + 2.9752018)))))) + x0)))) / sin(0.9169043)) + -0.4197372)) * (1.9260883 + 0.35650486))"
