,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_22,eq_complex_24,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_34,eq_complex_39,eq_complex_40,eq_complex_41,eq_complex_46,eq_complex_48,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_54,eq_complex_56,eq_complex_58,eq_complex_60,eq_complex_61,eq_complex_62,eq_complex_63,eq_complex_64,eq_complex_65,eq_complex_66,eq_complex_67,eq_complex_68,eq_complex_69,eq_complex_71,eq_complex_73,eq_complex_77,eq_complex_78,eq_complex_79,eq_complex_80,eq_complex_81,eq_complex_83,eq_complex_86,eq_complex_87,eq_complex_99
10,0.07246805357715431,0.9898473821278814,0.9898829621533615,0.9898829542617888,0.9898346792294168,0.9900698826398039,0.9900610375996467,0.9899963482036402,0.9898250351648624,0.9898891487803393,0.9898895328833357,0.9899227462915364,0.9895615489983972,0.9896102738082371,0.9896791181609178,0.9896788354913999,0.9896298716965067,0.9896429183742188,0.989870312636251,0.9894796677620789,0.9898821536015276,0.9899314582722751,0.9899153552200846,0.9898668870921222,0.9898428800506562,0.9898565150159072,0.9898663798664521,0.989864659520678,0.989852928048384,0.9898430116609083,0.9898430111816694,0.989843782291833,0.9898435934984505,0.9898435121068109,0.9898434324769293,0.9898444730704216,0.9898453523962509,0.9898453146641059,0.9898452078099929,0.9898432026978313,0.9898450784692256,0.9898437755229128,0.9898437755272534,0.9898437614263972,0.9898435414858441,0.989844961479968,0.9898434291242237,0.989843775485133,0.9898441491186568,0.9899079112750515,0.9899072187642642,0.9898981864875944,0.9898444174728356,0.9898346632227233,0.9898392362332843,0.9898383873971839,0.9898383891556501,0.9898393880114033
11,0.07426259743486974,0.9898473821278814,0.9898828143691665,0.9898828065103715,0.98983476606499,0.9900737496713169,0.9900644393369334,0.9899989372186422,0.989826210863617,0.9898901676923185,0.9898905523799504,0.9899237552080321,0.9895120324042245,0.9895312286373334,0.9896440621995678,0.9896438364811125,0.9895845557404923,0.9896004610877147,0.989864811092407,0.9894024762360253,0.9898738234278909,0.9898607951359678,0.9898461974662581,0.9898082382776596,0.9898211046601898,0.9898163304753566,0.9898188096463222,0.9898213082238909,0.989838209021998,0.9898494058808659,0.989849405126069,0.9898488327346523,0.9898489088493736,0.9898489416637453,0.9898489737678465,0.9898485617980255,0.989848209300075,0.9898482246024386,0.9898482681912671,0.9898490643650796,0.9898483198711021,0.9898488468969731,0.9898488468966805,0.989848852765938,0.9898489411904899,0.9898483754927138,0.9898489877770715,0.989848846831971,0.9898486968407453,0.9899109886504304,0.9899103399700996,0.9899009020065584,0.9898485001910202,0.9898505550956063,0.9898494248642248,0.9898494330054889,0.9898494344959352,0.9898494056309438
12,0.07605714129258517,0.9898473821278814,0.9898826665849714,0.9898826587589542,0.9898348522924472,0.990077317941519,0.990067564225533,0.9900013262100567,0.9898274669137483,0.9898911418763434,0.9898915272515126,0.989924719672893,0.9894793679012327,0.9894682988046588,0.9896175922137429,0.9896174466359292,0.9895503386582287,0.9895684475762312,0.989855623368606,0.9893439416030696,0.9898598910168173,0.9897822065955951,0.9897701968424946,0.9897474359276038,0.9897925738965302,0.9897699057436958,0.9897681123029084,0.9897745595786905,0.9898196824035987,0.989863346520806,0.9898633456545602,0.9898615422204042,0.9898622849788021,0.9898626051624061,0.9898629184136052,0.9898589725316905,0.9898555525538686,0.9898557027408494,0.9898561331006923,0.989863783626806,0.9898566327480677,0.9898617690012768,0.9898617687230723,0.9898618277527342,0.9898626866661834,0.9898572414278289,0.9898631331067923,0.9898617686566712,0.9898603135498053,0.9899221564168015,0.9899215525799575,0.9899105773280596,0.9898582674240121,0.989872339434985,0.9898635371449575,0.9898633033460437,0.9898633045460362,0.9898635189688773
13,0.07785168515030061,0.9898473821278814,0.9898825188007764,0.989882511007537,0.9898349379159413,0.990080592197799,0.9900704196105018,0.9900035183563065,0.9898287967106133,0.9898920711981082,0.98989245737382,0.9899256395749674,0.9894647156411642,0.9894245376968346,0.9896013281992491,0.9896012839560668,0.9895293145773867,0.9895488406352362,0.9898441304096404,0.9893077018021919,0.989842444762914,0.9897007951405092,0.9896922492481106,0.9896829749303321,0.9897599508073833,0.9897207431696006,0.9897134496513628,0.9897236112336585,0.9897968699623803,0.9898811687708285,0.9898811679191916,0.9898784288414944,0.9898800573445549,0.989880759076105,0.9898814455973621,0.9898729591972952,0.9898655050768214,0.9898658362242913,0.9898667908887215,0.9898833031859374,0.9898678758249797,0.9898791403673748,0.9898791373611512,0.9898792708160388,0.9898811457859592,0.9898693651668334,0.9898821241965211,0.9898791373045288,0.9898759644566519,0.9899375002009495,0.9899369420709708,0.9899238434846948,0.9898733519526975,0.9898955175843674,0.9898787103962817,0.9898802743013645,0.9898802752481747,0.9898789731555039
14,0.07964622900801603,0.9898473821278814,0.9898823710165814,0.9898823632561197,0.9898350229395966,0.9900835769120241,0.9900730123389633,0.99000551665135,0.9898301937889767,0.9898929554802091,0.9898933425791379,0.989926514759552,0.9894683119201648,0.9894019369438197,0.9895964177105536,0.989596492428617,0.9895229669126483,0.9895430280350496,0.9898319602805882,0.9892963620888082,0.9898239568898728,0.9896221107833939,0.9896176381344619,0.9896158493522343,0.9897265034497663,0.9896728493850551,0.989655896089583,0.9896694115525757,0.9897699863207953,0.9898991205178685,0.9898991197655651,0.9898958571071188,0.9898983997654254,0.9898994946362484,0.9899005657274702,0.9898875765208793,0.9898760083346867,0.9898765282397869,0.9898780363447709,0.9899034076041068,0.9898797133102006,0.9898973060070961,0.9898972942745055,0.9898975091163921,0.9899004227449019,0.9898822772900786,0.9899019510154389,0.9898972942320587,0.9898923684707865,0.989952933904211,0.9899524221427746,0.9899371860526575,0.9898934153789979,0.9899158522714651,0.9898921882555305,0.9898996428083751,0.9898996435173821,0.9898930192196785
15,0.08144077286573147,0.9898473821278814,0.9898822232323863,0.9898822155047023,0.9898351073675078,0.9900862762578481,0.9900753487390682,0.9900073238894886,0.9898316518161282,0.9898937944960586,0.9898941826501129,0.989927345022387,0.989489500201801,0.9894013538358388,0.9896034687913617,0.9896036750706229,0.9895320816667571,0.9895517412954246,0.9898208479286307,0.9893113393365152,0.9898070695831503,0.989551733296861,0.9895516390634719,0.9895516253605424,0.9896957962053712,0.9896303941879475,0.9896000555705969,0.989616225738254,0.9897408920140222,0.9899138776139604,0.9899138770063798,0.9899105453835086,0.9899138584779105,0.9899152839013174,0.9899166782918647,0.9899000956657377,0.9898851149285929,0.9898857960124706,0.9898877841021395,0.9899203097976432,0.9898899464125295,0.9899128729185622,0.9899128463083953,0.9899131349055195,0.9899169123827498,0.9898935927868399,0.9899189051530443,0.9899128462799177,0.9899064653187708,0.9899647643054614,0.9899642993466591,0.9899474280696002,0.9899147658707166,0.9899299207690981,0.9899016843759904,0.9899170497164413,0.9899170501940929,0.9899032759435332
16,0.08323531672344689,0.9898473821278814,0.9898820754481913,0.989882067753285,0.989835191203741,0.9900886940903668,0.9900774346027637,0.9900089426517465,0.9898331645838733,0.9898945879640466,0.9898949773139323,0.9899281301038967,0.9895268070763767,0.9894225047544123,0.9896225116028713,0.9896228557733269,0.9895566978283321,0.9895750093988184,0.9898124876139285,0.9893527701188157,0.9897943687847526,0.9894948539236247,0.9894991255676069,0.9894995437588391,0.9896713596496048,0.9895973571463631,0.9895534941481483,0.9895711974439112,0.9897132808698135,0.9899229554560833,0.9899229550055808,0.9899199809000678,0.9899237889104381,0.9899254261887411,0.9899270277553414,0.9899083601673917,0.9898912479855382,0.9898920348140959,0.9898943463167831,0.9899311262972775,0.9898968049048437,0.9899231533583657,0.9899231119503497,0.9899234538602641,0.9899277737533824,0.989901340077377,0.9899300668215912,0.9899231119332221,0.989915820074501,0.9899701622285009,0.9899697443483458,0.9899521355738662,0.9899303531151433,0.9899355181389161,0.9899056673401068,0.9899259099100426,0.9899259101866044,0.9899080367001194
17,0.08502986058116233,0.9898473821278814,0.9898819276639962,0.9898819200018678,0.9898352744523338,0.9900908339280052,0.9900792751718176,0.9900103752937431,0.9898347259995215,0.9898953355419389,0.9898957262367214,0.9899288696836639,0.9895780560509233,0.9894640215952109,0.9896529909633593,0.9896534721501034,0.9895960977279792,0.9896121501142227,0.9898083897909675,0.9894194880935734,0.9897881639110264,0.9894558904150357,0.9894642081439218,0.989468890442973,0.9896563693337879,0.9895771929281654,0.9895240489192457,0.9895418812303414,0.9896917267952401,0.9899249707473619,0.9899249704421329,0.9899226934359939,0.9899266437255215,0.9899283418272484,0.9899300028689587,0.9899110400073365,0.9898933973418865,0.9898942174585434,0.9898966425120053,0.9899341842993562,0.9898991648786907,0.9899264858536717,0.9899264385102071,0.9899268040365382,0.9899312636384512,0.9899042186330744,0.9899336465990125,0.989926438501058,0.9899189161024047,0.9899674929481289,0.9899671224052325,0.9899499046490419,0.9899341527740443,0.9899318808355658,0.9899035394564749,0.9899222472973214,0.9899222474306427,0.9899064900390944
18,0.08682440443887776,0.9898473821278814,0.9898817798798012,0.9898817722504505,0.9898353571172955,0.9900926989365272,0.990080875126596,0.9900116239349879,0.9898363300759855,0.9898960368215087,0.989896429018172,0.9899295633751316,0.9896405104160647,0.9895235645043952,0.9896937900997949,0.9896943996707636,0.9896488377414017,0.989661799274479,0.9898097534866864,0.9895090718600933,0.9897902907253397,0.989438165037967,0.9894499341557246,0.9894650247502138,0.9896533613535496,0.9895725432367405,0.9895167122721299,0.9895332851179796,0.9896800946600612,0.9899197458785488,0.9899197456921504,0.9899183758061744,0.9899220996254361,0.9899237008949182,0.9899252672498322,0.989907765671187,0.9898912350572866,0.9898920115558859,0.9898943229378292,0.9899291505147804,0.9898966740038654,0.9899224083559105,0.9899223677637291,0.9899227228035044,0.989926907607831,0.9899017597029521,0.989929159530704,0.9899223677594775,0.9899153137297629,0.9899564898049936,0.9899561669726121,0.9899405125041032,0.9899255835898181,0.9899197381022001,0.9898956998272682,0.9899078931475859,0.9899078931997508,0.9898988376169449
19,0.0886189482965932,0.9898473821278814,0.9898816320956062,0.9898816244990332,0.9898354392026071,0.990094291915074,0.9900822385771562,0.9900126904495332,0.9898379709211023,0.9898966913233956,0.9898970851863961,0.9899302107205264,0.9897110354531966,0.9895979812733221,0.9897432840092854,0.9897440054564629,0.9897128172683947,0.9897219760348617,0.9898173636365152,0.9896179600864353,0.9898019522167069,0.9894436686614384,0.9894580701889013,0.9894876562380004,0.9896640077348772,0.9895850178127243,0.9895320823221314,0.9895463139999136,0.9896803343364041,0.9899082726308052,0.9899082725308407,0.9899078652911011,0.9899110378080876,0.9899124029815495,0.9899137384481846,0.9898991441266328,0.9898851451336569,0.9898858093694282,0.9898878000159705,0.9899170030876845,0.9898897800367278,0.9899116804103184,0.9899116547319144,0.9899119663496179,0.9899155160945236,0.9898943807736392,0.9899174405165727,0.9899116547302577,0.9899056750347179,0.9899382716958944,0.9899379971119622,0.9899249300096659,0.989909213420164,0.9899012038713085,0.9898834917557054,0.9898886556087284,0.9898886556247043,0.9898863010287223
20,0.09041349215430862,0.9898473821278814,0.9898814843114111,0.9898814767476158,0.9898355207122216,0.9900956152841427,0.9900833690562653,0.990013576457925,0.9898396427262797,0.9898972984921871,0.9898976941930029,0.9899308111859966,0.9897862699315297,0.9896835015885859,0.9897994190693895,0.98980022834685,0.9897853816430854,0.9897901800025067,0.9898315205775795,0.9897416266269179,0.9898236088668468,0.9894729259394238,0.9894889807238977,0.9895320705569772,0.9896889681123986,0.9896150599149273,0.9895670758837988,0.9895783417072042,0.9896923366624732,0.9898925535953921,0.9898925535504867,0.9898930040432399,0.9898953970513534,0.989896427624167,0.9898974358226114,0.9898866662130296,0.9898761701689288,0.9898766731203764,0.9898781908552454,0.9898998691946473,0.989879666738606,0.9898961641377965,0.9898961528673205,0.9898963949886338,0.9898990608146879,0.989883334842682,0.9899005173078076,0.9898961528668128,0.9898916646454532,0.9899152055978471,0.9899149799122355,0.9899051977773183,0.9898907678169702,0.9898795135483519,0.9898690396093255,0.9898700378724415,0.9898700378759377,0.9898710119698446
21,0.09220803601202404,0.9898473821278814,0.9898813365272161,0.9898813289961986,0.9898356016500642,0.990096671075426,0.9900842695140167,0.9900142833204013,0.9898413397545688,0.9898978576917206,0.9898982554083935,0.9899313641569629,0.9898627971574934,0.989775953093222,0.9898598140402679,0.9898606803532372,0.9898634526968639,0.9898635143092156,0.9898520061797439,0.9898748048482763,0.9898549254735359,0.989524967776214,0.989541608624432,0.9895920003187996,0.9897278266474597,0.9896619037898253,0.9896170590470008,0.9896251765507398,0.9897147417422403,0.9898753352392268,0.9898753352238299,0.98987639203235,0.9898779136997791,0.9898785694361584,0.9898792109617338,0.9898725160495992,0.9898658824262854,0.9898662034191062,0.989867178907017,0.9898807418041555,0.9898681058920622,0.9898785807543203,0.9898785777909611,0.9898787363628422,0.989880423632483,0.9898705615114664,0.9898813529537979,0.9898785777908526,0.9898757382344954,0.9898906175066722,0.9898904413650483,0.9898841732510968,0.9898739156464799,0.9898586180032238,0.9898549887097424,0.9898549107269037,0.9898549107272865,0.9898557868173359
22,0.09400257986973948,0.9898473821278814,0.989881188743021,0.9898811812447813,0.9898356820200325,0.9900974609234521,0.9900849423137614,0.9900148121312947,0.9898430563282565,0.9898983682006064,0.9898987681172754,0.9899318689336803,0.9899373066989261,0.9898709858874172,0.9899218764625648,0.989922763472832,0.9899436792229853,0.9899388273187567,0.9898780881641353,0.9900117476847884,0.9898947771215661,0.989597408522456,0.98961355469055,0.9896622966916909,0.9897791154027378,0.9897236236570489,0.9896779918699676,0.9896831067510581,0.9897460698447222,0.9898597544103978,0.9898597544071822,0.9898610521312299,0.9898617691832495,0.9898620782876589,0.9898623806996756,0.9898592990124577,0.9898561925072358,0.9898563443041567,0.9898568089336331,0.9898630951715193,0.9898572401709828,0.9898621683224295,0.9898621680053333,0.9898622449576726,0.9898630360348593,0.9898584541172404,0.9898634754010585,0.989862168005321,0.9898608369929927,0.9898683739101864,0.9898682478442651,0.9898651713398852,0.9898600482607486,0.9898426772580626,0.9898441757877313,0.9898442309518064,0.9898442309517685,0.9898438021346418
23,0.09579712372745491,0.9898473821278814,0.989881040958826,0.989881033493364,0.9898357618259966,0.9900979860589643,0.9900853892291245,0.9900151637145994,0.9898447868160725,0.9898988292079723,0.9898992315143961,0.9899323247270099,0.9900067392053928,0.9899642926252705,0.9899829277364497,0.9899837951230144,0.9900225986630876,0.9900128647911403,0.9899085612611027,0.9901465082049612,0.9899413123441828,0.9896866174476008,0.989701246077621,0.989740242330273,0.9898404181659959,0.9897972663914004,0.989747584755463,0.9897500471525092,0.9897855299605461,0.9898489395735429,0.9898489395734072,0.9898500453125996,0.989850185030006,0.9898502452644412,0.9898503041950865,0.9898497181292736,0.9898491166687319,0.989849146346603,0.9898492378539724,0.9898504422421533,0.9898493207605813,0.9898502793393512,0.9898502793369525,0.989850294776339,0.9898504480838323,0.9898495681147843,0.989850533969145,0.9898502793369521,0.9898500214121162,0.9898523849764351,0.9898523093550914,0.9898515416316052,0.9898500279397835,0.989835524720041,0.9898392700583174,0.989839049342662,0.9898390493426502,0.9898382059298281
24,0.09759166758517035,0.9898473821278814,0.989880893174631,0.9898808857419467,0.9898358410717994,0.9900982473039984,0.9900856114419265,0.9900153386206767,0.9898465256200969,0.9898992398094324,0.9898996447005002,0.9899327306544032,0.9900684083584101,0.9900518126359414,0.9900403298990678,0.990041135190693,0.9900968009892016,0.9900824240061467,0.9899418212213257,0.9902732247731246,0.9899920673591082,0.9897879675672082,0.9898001773076894,0.9898252310020685,0.9899085425899926,0.9898790539555056,0.9898251331110174,0.9898254256209456,0.9898331218512588,0.9898456210367859,0.9898456210368015,0.9898460881588111,0.989846020313803,0.9898459910646412,0.98984596244858,0.9898462400016751,0.9898465301864408,0.9898465157292989,0.9898464708186342,0.9898458958849679,0.9898464311174895,0.9898459665398115,0.9898459665400924,0.9898459588213624,0.9898458847969329,0.9898463058772594,0.9898458429556747,0.9898459665400924,0.9898460910856425,0.9898460984731239,0.9898460735200044,0.9898462374575466,0.9898460056426577,0.9898401726879889,0.9898424272772363,0.9898418997678908,0.9898418997678907,0.9898417090253836
