Complexity,Loss,Equation
48,0.38742882,"(sin((sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0)) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0 + 0.060201637)) * 1.0374519) / x0)))) + exp(sin(sin(sin((1.665342 * sin(x0)) + (-0.124394365 / x0)))))) * 1.2909461)"
51,0.37861735,"(sin(sin((sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0)) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0 + 0.060201637)) * 1.0374519) / x0)))) + exp(sin(sin((1.665342 * x0) + ((-0.124394365 / x0) + -0.20002489)))))) * (1.2909461 + 0.047917053))"
55,0.37455484,"(((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1000602 * 0.96860117)) / x0)))) + exp(sin(sin(x0) * 0.96860117))) * cos(cos((x0 / sin(-0.35608286)) / sin(0.50572467)))) * 1.8736504) + -0.118028276)"
56,0.36977944,"(((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1000602 * 0.96860117)) / x0))))) + exp(sin(sin(x0) * 0.96860117))) * cos(cos((x0 / sin(-0.35608286)) / sin(0.50572467)))) * 1.8736504) + -0.118028276)"
57,0.35314748,"(((sin((sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0)) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1000602 * 0.96860117)) / x0)))) + exp(sin(sin(x0) * 0.96860117))) * cos(cos((x0 / sin(-0.35608286)) / sin(cos(0.50572467))) * -1.2407556)) * 1.8736504) + -0.118028276)"
59,0.3413763,"((sin((sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0)) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1083965 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(cos(x0 * x0)))) * cos(cos((x0 / -0.35531634) / 0.46682242) / -0.828638)) * (cos(cos(x0)) + 1.0952741))"
60,0.32138333,"((sin((sin(sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0))) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (-1.0960199 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(cos(x0 * x0)))) * cos(cos((x0 / -0.35531634) / 0.46682242) / -0.828638)) * (cos(cos(x0)) + 1.0952741))"
66,0.31483695,"((sin((sin(sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0))) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (-1.0960199 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(cos(x0 * x0)))) * cos(cos(((x0 * cos(x0)) / -0.35531634) / (0.46682242 * x0)) / -0.828638)) * (cos(-1.0960199 + 0.6600913) + 1.0952741))"
69,0.31060982,"(((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin((cos(exp(x0 + sin(x0)) * 1.1000602) / x0) + -0.0625307)))) + exp(sin(x0) * sin(cos(sin((x0 * x0) + x0))))) * cos(cos(((cos(x0) / -0.35608286) / sin(0.560504)) + -0.20806974))) * (1.0903072 + sin(cos(0.21053185 / x0)))) + -0.113362126)"
70,0.3051666,"(((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin((cos(exp(x0 + sin(x0)) * 1.1000602) / x0) + -0.0625307)))) + exp(sin(x0) * cos(sin((x0 * x0) + x0)))) * cos(cos(((cos(x0) / -0.35608286) / sin(0.560504)) + -0.20806974))) * (cos(0.21053185) + sin(sin(cos(0.21053185 / x0))))) + -0.118028276)"
72,0.30419013,"(((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin((cos(exp(x0 + sin(x0)) * 1.1000602) / x0) + -0.0625307)))) + exp(sin(x0) * (cos(sin((x0 * x0) + x0)) * 0.9345327))) * cos(cos(((cos(x0) / -0.35608286) / sin(0.560504)) + -0.20806974))) * (cos(0.21053185) + sin(sin(cos(0.21053185 / x0))))) + -0.118028276)"
73,0.30068573,"((((sin((sin(sin((cos(cos(-2.7793186 / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin((cos(exp(x0 + sin(x0)) * 1.1000602) / x0) + -0.0625307)))) + exp(sin(1.2226255 * x0) * sin(cos(sin((x0 * x0) + x0))))) * cos(cos(((cos(x0) / -0.35608286) / sin(0.560504)) + -0.20806974))) * (1.0903072 + sin(cos(0.21053185 / x0)))) + -0.118028276) + -0.113362126)"
74,0.29502636,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0 / 1.0061628)) * 1.1000602) / x0)))) + exp(x0 * cos(sin(x0 + sin(x0))))) * cos(cos((cos(x0) / (0.3403808 / sin(x0))) / 0.560504) * x0)) * (cos(sin(cos(x0))) + cos(0.21053185 / sin(sin(x0))))) + -0.118028276)"
75,0.2946039,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0)) * 1.1000602) / sin(x0))))) + exp(x0 * cos(sin(x0 + sin(x0))))) * cos(cos(((cos(x0) / (0.3403808 / sin(x0))) / 0.560504) + -0.20806974) * x0)) * (cos(sin(cos(x0))) + cos(0.21053185 / sin(sin(x0))))) + -0.118028276)"
76,0.2819653,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(x0 / 1.0061628)) * 1.1000602) / x0)))) + exp(x0 * cos(sin(x0 + sin(x0))))) * cos(cos(((cos(x0) / (0.3403808 / sin(x0))) / 0.560504) + -0.20806974) * x0)) * (cos(sin(cos(x0))) + cos(0.21053185 / sin(sin(x0))))) + -0.118028276)"
81,0.27653244,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(sin(x0))) * 1.1000602) / x0)))) + exp(x0 * cos(sin((0.21053185 + sin(x0)) + sin(exp(x0)))))) * cos(cos((cos(x0) / sin(sin(0.1888596 + (0.1888596 * 0.80472606)))) / sin(sin(0.560504))) * x0)) * (cos(sin(sin(cos(x0)))) + cos(0.21053185 / x0))) / 0.92982626)"
84,0.2758655,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(sin(x0))) * 1.1000602) / x0)))) + exp(x0 * cos(sin((0.21053185 + sin(x0)) + sin(exp(x0)))))) * cos(cos(((cos(x0) + 0.009428109) / sin(sin(0.1888596 + sin(0.1888596 * 0.80472606)))) / sin(sin(0.560504))) * x0)) * (cos(sin(sin(cos(x0)))) + cos(0.21053185 / x0))) / 0.92982626)"
86,0.27428663,"(((sin((sin(sin((cos(cos((-2.7793186 / -0.97944045) / x0)) * (-2.7793186 + x0)) * (x0 + x0))) / sin(1.8736504 + cos(sin(cos(exp(x0 + sin(sin(x0))) * 1.1000602) / x0)))) + exp(x0 * cos(sin((0.21053185 + sin(x0)) + sin(exp(x0)))))) * cos(cos(((cos(x0) + 0.009428109) / sin(sin(0.1888596 + sin(0.1888596 * 0.80472606)))) / sin(sin(0.560504))) * x0)) * (cos(sin(sin(cos(x0) + 0.23271741))) + cos(0.21053185 / x0))) / 0.92982626)"
94,0.26909554,"(((sin((sin(sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0))) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1083965 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(sin((-2.828196 + (x0 + x0)) * (0.7306701 + (0.63110733 * (x0 / (0.7479371 + x0))))) * x0))) * cos(cos(((x0 / sin(-0.35531634)) / sin(0.5024195)) + -0.22256766) / 0.91570884)) * (sin(cos(0.0037313898)) + (cos(sin(exp(cos(x0 / exp(cos(0.7334777) + -2.7488866))) + -0.14794408)) * 1.2080761))) + -0.10054073)"
95,0.26847586,"(((sin((sin(sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0))) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1083965 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(sin((-2.828196 + (x0 + x0)) * (0.7306701 + (0.63110733 * (x0 / (0.7479371 + x0))))) * x0))) * cos(cos(((x0 / sin(sin(-0.35531634))) / sin(0.5024195)) + -0.22256766) / 0.91570884)) * (sin(cos(0.0037313898)) + (cos(sin(exp(cos(x0 / exp(cos(0.7334777) + -2.7488866))) + -0.14794408)) * 1.2080761))) + -0.10054073)"
98,0.26847583,"(((sin((sin(sin((cos(cos(-2.8576083 / x0)) * (-2.8236384 + x0)) * (x0 + x0))) / sin(1.8804148 + cos(sin(cos(exp(x0 + sin(x0)) * (1.1083965 * 0.9781061)) / x0)))) + exp(sin(x0) * cos(sin((-2.828196 + (x0 + x0)) * (0.7306701 + (0.63110733 * (x0 / (0.7479371 + x0))))) * x0))) * cos(cos(((x0 / sin(sin(-0.35531634))) / sin(0.5024195)) + -0.22256766) / 0.91570884)) * (sin(cos(0.0037313898 * sin(-2.7793186))) + (cos(sin(exp(cos(x0 / exp(cos(0.7334777) + -2.7488866))) + -0.14794408)) * 1.2080761))) + -0.10054073)"
