,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_30,eq_complex_31,eq_complex_33
32,0.19924621,-0.9027245520575412,-0.79942108013619,-0.7994212063127888,-0.8064383166617387,-0.7790572353697349,-0.7652064384009771,-0.7857512724082039,-0.7854321501466055,-0.786453507663172,-0.7875749513115422,-0.7858913665909496,-0.7875184524452646,-0.7901649852468204,-0.7898034206445226,-0.7894675107193437,-0.79115250842221,-0.7880132992800036,-0.789744495016252,-0.7912531660530089,-0.7913653123947322,-0.7920621063362413,-0.7922338849603432,-0.7919181123893402,-0.7914439751646424,-0.7914476202886106,-0.7914512083412333,-0.7920614673702453
33,0.20376883,-0.9027245520575412,-0.8009515052937842,-0.8009516308227079,-0.8085045676977233,-0.7811865667506575,-0.7674723309475675,-0.788715579360535,-0.7883401837385378,-0.7893315029322503,-0.7906107655522321,-0.7889750240064805,-0.7907986489809826,-0.7936433165363413,-0.7932380379352277,-0.7928639065549233,-0.7944154447729097,-0.7913709559902053,-0.7932297126366028,-0.7946493472962775,-0.7946712941334934,-0.7954251238022367,-0.7955437079307434,-0.7952441648724078,-0.7948084416768044,-0.7948118615634304,-0.7948152276962155,-0.7953845588552019
34,0.20829144,-0.9027245520575412,-0.8024819270674436,-0.8024820519486936,-0.8105448039178168,-0.7833069545166794,-0.7697617914160655,-0.7916584784113778,-0.7912276499999173,-0.7921893792695529,-0.7936243360718658,-0.7920376636741534,-0.7940589218749627,-0.7970836108701728,-0.7966322103992451,-0.7962182337982017,-0.7976426513966928,-0.7947003269546127,-0.7966672454982149,-0.7979964770370391,-0.7979366131980519,-0.7987291301987662,-0.7988046924783163,-0.798523140228925,-0.7981255572325441,-0.7981287484802141,-0.7981318893371376,-0.7986594450099513
35,0.21281406,-0.9027245520575412,-0.8040123522250379,-0.8040124764586126,-0.8125592346609402,-0.7854184080446331,-0.7720741291448266,-0.7945799825748945,-0.7940945616997702,-0.7950271493132528,-0.7966155667785361,-0.7950790561433841,-0.7972984916199415,-0.8004852787767197,-0.7999854694561758,-0.7995301930148917,-0.800834048682921,-0.798000444565065,-0.800056224190586,-0.8012940325149965,-0.8011613341777948,-0.8019748876071464,-0.8020167693677205,-0.8017549704419948,-0.8013950698410109,-0.8013980296969566,-0.8014009425605226,-0.8018859729223434
36,0.21733667,-0.9027245520575412,-0.8055427739986972,-0.8055428975845983,-0.8145480592349902,-0.7875209179972161,-0.77440862612314,-0.7974800789315643,-0.796940906159995,-0.7978448005141193,-0.7995843376441296,-0.7980989493360391,-0.8005165504819363,-0.8038477359804769,-0.8032973707835397,-0.8027995229678832,-0.8039895500047081,-0.8012703262827651,-0.803395864072926,-0.804541575364219,-0.8043455108282795,-0.8051632858670571,-0.805179958327306,-0.8049396566251614,-0.8046168001333031,-0.8046195265036844,-0.8046222093049409,-0.8050640669551498
37,0.22185928,-0.9027245520575412,-0.8070731957723566,-0.807073318710584,-0.8165114981747587,-0.7896144890529622,-0.7767645728707476,-0.800358773964808,-0.7997666897423739,-0.8006423391690032,-0.8025305511337448,-0.801097115859014,-0.8037123141526719,-0.8071704565711868,-0.8065675458679497,-0.8060260497266746,-0.807109110842422,-0.8045090290705491,-0.8066855189081792,-0.8077388015763021,-0.8074892333533118,-0.8082953709566114,-0.8082944129264511,-0.8080773141666362,-0.8077906888273401,-0.8077931802813958,-0.8077956316041154,-0.8081937753308934
38,0.2263819,-0.9027245520575412,-0.8086036209299509,-0.808603743220503,-0.8184497795608647,-0.7916991258113452,-0.7791412535314923,-0.8032160739687634,-0.8025719186268386,-0.803419771396871,-0.8054541121476775,-0.8040733327328582,-0.8068850014736441,-0.8104529502870389,-0.809795678599295,-0.8092096616605553,-0.8101927067597436,-0.8077156303838633,-0.8099246580487678,-0.8108855171390574,-0.8105926041524406,-0.8113723010939846,-0.8113603929095602,-0.8111681451811433,-0.8109167706289312,-0.8109190264023307,-0.8109212454864112,-0.8112752440713671
39,0.2309045,-0.9027245520575412,-0.8101340393196753,-0.8101341609625552,-0.820363122143325,-0.7937748144739432,-0.7815379247944577,-0.8060519600610172,-0.8053565742735932,-0.8061770788408237,-0.8083549024721743,-0.8070273554759254,-0.8100338081470388,-0.8136947341935908,-0.8129814763651912,-0.8123502790451245,-0.8132403060863777,-0.8108892034041846,-0.8131128378900867,-0.8139816082908605,-0.8136557088278698,-0.8143952991388909,-0.8143782311724792,-0.8142124057293436,-0.8139951428026708,-0.8139971628006912,-0.8139991495453908,-0.8143086857041876
40,0.23542711,-0.9027245520575412,-0.8116644610933347,-0.8116645820885409,-0.8222517778516901,-0.7958415688391781,-0.7839538688914286,-0.8088664511239827,-0.8081206752224337,-0.8089142798577601,-0.8112328451790464,-0.8099589837822951,-0.8131579781280547,-0.8168954049330044,-0.8161247398990121,-0.8154479210158957,-0.8162519371577823,-0.8140288907164274,-0.8162497716677054,-0.8170271074068205,-0.8166786826349604,-0.8173656998532385,-0.817348393890655,-0.8172104672388689,-0.8170260289280533,-0.817027813721314,-0.8170295686811576,-0.8172944417374519
41,0.23994973,-0.9027245520575412,-0.813194886250929,-0.8131950065984599,-0.8241159932359802,-0.7978993888477552,-0.7863883464494812,-0.8116595470156975,-0.8108642213369729,-0.811631374314267,-0.8140878465286465,-0.8128680024784427,-0.8162567420874176,-0.820054573588662,-0.8192252979736184,-0.8185026392650441,-0.8192276265067262,-0.817133843679297,-0.8193352632412844,-0.8200221269174048,-0.8196616474740841,-0.8202848698581459,-0.8202714120621766,-0.8201627484973623,-0.8200097116504449,-0.8200112624731547,-0.8200127868563202,-0.8202329159824833
42,0.24447234,-0.9027245520575412,-0.8147253080245883,-0.8147254277244456,-0.8259560142479,-0.7999482653995513,-0.7888406015319112,-0.8144312353844902,-0.8135872004846587,-0.8143283501947672,-0.8169198029729535,-0.8157541887362445,-0.8193293265601129,-0.823171873897693,-0.8222830141938936,-0.8215145228895364,-0.8221674059337616,-0.820203233321634,-0.8223692129076837,-0.8229668633643091,-0.8226047186104328,-0.8231541979677816,-0.8231478814026014,-0.8230697167269115,-0.8229465351873163,-0.8229478539328292,-0.8229491495968851,-0.8231245766169732
43,0.24899496,-0.9027245520575412,-0.8162557331821826,-0.8162558522343647,-0.8277721106253013,-0.8019882075551598,-0.7913098943668152,-0.8171815284873906,-0.8162896247071184,-0.8170052194258957,-0.8197286387850744,-0.8186173505231348,-0.8223749963473806,-0.8262470036400835,-0.8252978262053018,-0.8244837351877623,-0.8250713509887757,-0.8232362940701803,-0.8253516546550882,-0.8258616321106597,-0.82550804302209,-0.8259751171264045,-0.8259784923441086,-0.825931919329918,-0.8258369386401254,-0.8258380278512862,-0.8258390972937957,-0.8259699885176784
44,0.25351757,-0.9027245520575412,-0.817786154955842,-0.8177862733603503,-0.8295645432614617,-0.8040192062935168,-0.793795458206896,-0.8199104141620103,-0.8189714820536497,-0.8196619701699599,-0.822514255972815,-0.8214572756558254,-0.8253930017634385,-0.829279669378995,-0.8282696900465081,-0.8274104570875233,-0.8279395283563423,-0.8262322722760269,-0.8282826988634207,-0.8287068104458256,-0.828371746819278,-0.8287490389408231,-0.8287639707151767,-0.8287499255375269,-0.8286813981038441,-0.8286822609653338,-0.8286831073164307,-0.8287697557564444
45,0.2580402,-0.9027245520575412,-0.819316583497371,-0.8193167012542029,-0.8313336001361429,-0.8060412750572759,-0.7962965487787543,-0.8226179104389886,-0.8216327902457246,-0.8222986199833782,-0.8252765900515225,-0.8242737887482507,-0.8283826406807289,-0.8322696472389712,-0.8311986382507016,-0.8302949426961981,-0.8307720528234803,-0.8291904890434176,-0.8311625872746211,-0.8315028898391157,-0.8311959925229717,-0.8314773964509704,-0.831505125327322,-0.8315243762731342,-0.8314804778749022,-0.8314811181989584,-0.8314817452073936,-0.8315245714719671
46,0.26256278,-0.9027245520575412,-0.8208469951192258,-0.8208471122283881,-0.833079537422107,-0.8080543826383652,-0.7988123616658865,-0.8253039756253997,-0.8242735082969412,-0.8249151282569432,-0.8280155183064393,-0.8270666577718825,-0.8313431608376317,-0.8352166832739235,-0.8340846807254568,-0.833137420100998,-0.8335689925014499,-0.832110244465115,-0.8339915926790538,-0.8342503776097108,-0.8339808851070243,-0.8341615418105187,-0.8342027483173691,-0.8342558851565751,-0.8342347312168931,-0.8342351534343455,-0.8342355654587694,-0.8342351196248639
