,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_19,eq_complex_21
66,0.17296250960921844,0.16662278072745906,0.30983851284314673,0.12030178621702721,0.08761872157056312,0.10373547910471571,0.09155293237851449,0.1066634398546703,0.12369968669940537,0.17572866769538745,0.21266657511566095,0.25178108971055707,0.24417246220558964,0.25858226341737167,0.24659121184489263
67,0.17475705346693388,0.16662278072745906,0.30906344019067017,0.09838783052796653,0.05792503153325275,0.0739895534488063,0.06325044880188001,0.07828342907125276,0.08872257401506906,0.13804750450626221,0.18041212125365225,0.2202063770543619,0.21220294059383335,0.229094165377069,0.21744699740354284
68,0.17655159732464928,0.16662278072745906,0.30828836753819366,0.07655102556124735,0.028353523790681595,0.044347754872731904,0.0350474168939105,0.049993180185808825,0.05373532010095923,0.10023328936654122,0.1476691436487571,0.1880479008949312,0.17964995988598523,0.1989140194614941,0.18773999012137288
69,0.17834614118236472,0.16662278072745906,0.3075132948857171,0.05481605659331469,-0.0010625656897098879,0.014843398345107922,0.006975599785076003,0.021824699032967382,0.018817643194082495,0.062403336456037295,0.11449551134144628,0.15535532663963056,0.1465634375682191,0.16804025758689073,0.15747327769895672
70,0.18014068504008016,0.16662278072745906,0.30673822223324054,0.033207493780759184,-0.030290175617958437,-0.014490355639126734,-0.020933368033334815,-0.006190134699978256,-0.015951528936332837,0.024673829683868692,0.08095183621219017,0.12218189522464899,0.1129968800418068,0.13647654652445876,0.12665314523165805
71,0.1819352288977956,0.16662278072745906,0.305963149580764,0.01174976438514544,-0.05929645653976953,-0.04362053832839932,-0.04864801633593188,-0.03401960352879588,-0.050494566467463836,-0.012841147801318425,0.047101183655762116,0.08858421899527323,0.07900717955502391,0.10423306534815856,0.09529000028015572
72,0.183729772755511,0.16662278072745906,0.3051880769282875,-0.009532874840635253,-0.08804880775663804,-0.07251440976870399,-0.07613707462651936,-0.061632188057809345,-0.08473562366030535,-0.050030542097010716,0.013008766775499059,0.05462205097274829,0.04465438430075229,0.07132774849342552,0.06339930487927309
73,0.18552431661322644,0.16662278072745906,0.3044130042758109,-0.030616365073253243,-0.11651491396637487,-0.10113949560064128,-0.10336950739798245,-0.08899660265456494,-0.11860109820663522,-0.08678720279191537,-0.021258372421292193,0.020358030129195237,0.010001444287834116,0.03778743456335851,0.03100247923967056
74,0.18731886047094187,0.16662278072745906,0.30363793162333436,-0.05147687261608491,-0.14466278158287832,-0.1294636235579557,-0.13031454914907298,-0.11608183087333401,-0.15202005879602304,-0.12300869186379354,-0.05563169123265546,-0.014142594429560257,-0.024886064123042395,0.0036488569162798634,-0.0018722621990234778
75,0.1891134043286573,0.16662278072745906,0.30286285897085785,-0.07209081584185814,-0.17246077469431703,-0.15745495962654116,-0.15694173911857734,-0.14285716058735742,-0.18492463644468432,-0.1585980174415646,-0.09004148023069919,-0.04881225724927693,-0.05994023189958814,-0.031040587865439867,-0.0351891839543553
76,0.19090794818637274,0.16662278072745906,0.3020877863183813,-0.09243489185035875,-0.19987765061932405,-0.18508204382328602,-0.1832209556977129,-0.1692922187900866,-0.21725037571942046,-0.19346428411482613,-0.12441719935501216,-0.08358138499009482,-0.09509112594389574,-0.06622235254062403,-0.06890445334801762
77,0.19270249204408818,0.16662278072745906,0.30131271366590473,-0.11248610281104027,-0.2268825950212246,-0.21231382555452993,-0.20912245048186373,-0.19535700602598205,-0.24893654262868886,-0.22752325306068405,-0.1586878125666496,-0.11837871616895035,-0.1302671092221923,-0.10182658153962165,-0.10296575343661957
78,0.1944970359018036,0.16662278072745906,0.30053764101342817,-0.1322217819607756,-0.25344525654084243,-0.23911969851440418,-0.23461688192322022,-0.22102193041188956,-0.27992638662584607,-0.26069780691994143,-0.19278211762650788,-0.1531316287364522,-0.1653951689650231,-0.1377723167089242,-0.13731211745473476
79,0.19629157975951902,0.16662278072745906,0.2997625683609516,-0.15161961922735495,-0.2795357809089579,-0.2654695350838289,-0.259675348546258,-0.24625784121042604,-0.3101673548631082,-0.2929183160518239,-0.22662906774287056,-0.18776647205474717,-0.20040124949243304,-0.17396808105576472,-0.17187400834306765
80,0.19808612361723446,0.16662278072745906,0.2989874957084751,-0.17065768644976126,-0.3051248445000728,-0.2913337201915007,-0.28426942168848357,-0.2710360619173101,-0.3396112575353897,-0.3241229044891648,-0.26015808206212593,-0.22220889991169634,-0.23521058628405672,-0.21031283350187446,-0.20657365567545433
81,0.1998806674749499,0.16662278072745906,0.29821242305599854,-0.1893144621667261,-0.3301836872897855,-0.31668318459882977,-0.30837117772940525,-0.29532842282512023,-0.36821438384773486,-0.35425761556667923,-0.29329934224800025,-0.256384201329119,-0.2697480380334766,-0.246697265431288,-0.2413256493908963
82,0.20167521133266533,0.16662278072745906,0.29743735040352204,-0.2075688559455185,-0.35468414517870794,-0.3414894375713877,-0.3319532297711734,-0.3191072930264975,-0.3959375688161727,-0.383276478769064,-0.3259840727016153,-0.29021762609462776,-0.30393841359544943,-0.28300538898026606,-0.2760377761638648
83,0.20346975519038074,0.16662278072745906,0.2966622777510455,-0.22540023222349803,-0.378598681646628,-0.3657245989001817,-0.35498875873502567,-0.34234561182050227,-0.42274621175825855,-0.41114148081256074,-0.3581448023102842,-0.32363470216264706,-0.3377067909486471,-0.319116349511073,-0.3106120711125353
84,0.20526429904809618,0.16662278072745906,0.2958872050985689,-0.2427884336354506,-0.4019004187013139,-0.3893614302367363,-0.3774515438382109,-0.36501691948641235,-0.44861024793593585,-0.4378224453069174,-0.38971560596959054,-0.3565615423242082,-0.37097882554909534,-0.3549063821313041,-0.34494604594755285
85,0.2070588429058116,0.16662278072745906,0.29511213244609236,-0.25971380380035375,-0.424563167087189,-0.41237336570678096,-0.39931599241681537,-0.3870953873900125,-0.4735040753711932,-0.46329682652352566,-0.42063232449378485,-0.38892513783102767,-0.4036810457344384,-0.390250825515712,-0.37893404556492927
86,0.20885338676352705,0.16662278072745906,0.2943370597936158,-0.27615720954180567,-0.4465614557199229,-0.43473454176812776,-0.4205571690605747,-0.408555847388136,-0.49740643935698003,-0.48754942380401634,-0.4508327619063067,-0.4206536369698407,-0.43574113314922625,-0.4250261060416308,-0.41246867919809305
