,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_26,eq_complex_28,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_42,eq_complex_43,eq_complex_46,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_67,eq_complex_73,eq_complex_84,eq_complex_85,eq_complex_86
10,0.07246805357715431,-0.15533980470424355,-0.1553274444105785,-0.1552880795704037,-0.1552917355266619,-0.15532888490575658,-0.1553130742221453,-0.15532036006284924,-0.15530064320902628,-0.15530537161157468,-0.15532173536815916,-0.15532884925748475,-0.15533018813731803,-0.1553350322925664,-0.1553336591799667,-0.1553362880151359,-0.15535456583903381,-0.15535614803828415,-0.15535562209331394,-0.1553413677834152,-0.15535628518424524,-0.1553497161731929,-0.15535029030954128,-0.15534262783211014,-0.15534501014178861,-0.15534413032561145,-0.1553517923052336,-0.15535290304292732,-0.15535286748857582,-0.15535312230166903,-0.15535537002313468,-0.1553421381049608,-0.15534310862976095,-0.15535469871472096,-0.15535519296773953,-0.1553401066549845,-0.1553566394918171,-0.15534002301311675,-0.1553406238329772,-0.1553399003777575,-0.1553456022896233,-0.15534807090873617,-0.1553421127566806,-0.1553452443141609,-0.15534702144005189
11,0.07426259743486974,-0.15533980470424355,-0.15532735933378633,-0.15528877839356747,-0.1552924882888086,-0.15532968439136616,-0.15531419385657627,-0.15532118703759273,-0.1553011400553969,-0.15530571533249926,-0.15532223221452976,-0.15532942644133388,-0.15533058548329604,-0.15533550213667693,-0.15533411299684857,-0.15533673207256946,-0.15535476163825201,-0.15535639958471426,-0.15535588165144187,-0.15534151117246767,-0.1553564045622513,-0.15535018256288644,-0.15535075561041117,-0.15534308352388504,-0.15534550613805514,-0.1553446492443211,-0.15535207542007767,-0.15535316184704515,-0.15535312768642684,-0.15535338192414544,-0.1553556987780183,-0.15534265134215827,-0.15534360327044688,-0.1553550141295039,-0.15535548579687705,-0.15534054938247982,-0.1553569229372755,-0.1553405773134098,-0.15534117774304126,-0.155340449339661,-0.1553460594077151,-0.15534847208245126,-0.1553427092952272,-0.15534566624623466,-0.15534742682639238
12,0.07605714129258517,-0.15533980470424355,-0.1553272736858878,-0.1552894915808818,-0.1552932538203895,-0.15533047908270026,-0.1553153091931732,-0.1553220089375061,-0.15530164740638971,-0.15530606929533292,-0.1553227395655226,-0.15533001168103416,-0.15533099122242983,-0.1553359779205671,-0.15533457338362508,-0.15533718487659554,-0.15535496202376747,-0.1553566550417514,-0.1553561453361038,-0.1553416588041777,-0.15535652617655513,-0.15535064405672147,-0.15535121580000028,-0.15534353944647233,-0.15534599721646214,-0.15534516295219133,-0.1553523565691282,-0.15535341874969194,-0.15535338596986953,-0.15535363905705005,-0.1553560240565636,-0.15534317345860815,-0.1553441059603578,-0.15535532694724333,-0.15535577355937413,-0.1553410043725671,-0.15535720393369298,-0.15534113850262476,-0.15534173809765664,-0.1553410051785944,-0.15534652219471495,-0.1553488773782049,-0.1553433118418777,-0.15534609291292295,-0.15534783628282636
13,0.07785168515030061,-0.15533980470424355,-0.15532718746335636,-0.15529021893158,-0.15529403191480692,-0.15533126882833329,-0.15531641996033158,-0.15532282568894668,-0.15530216507147215,-0.15530643356959,-0.15532325723060503,-0.15533060478107524,-0.15533140520302355,-0.15533645948947633,-0.15533504018519737,-0.1553376463708649,-0.1553551669982671,-0.15535691435035,-0.15535641308825196,-0.15534181080389856,-0.15535665006233856,-0.15535110064802307,-0.15535167087867433,-0.1553439955303704,-0.1553464830605448,-0.15534567111544598,-0.1553526356181205,-0.15535367363639957,-0.15535364222401163,-0.1553538936281295,-0.15535634572607632,-0.15534370337245987,-0.15534461567433053,-0.15535563708228065,-0.15535605631739702,-0.15534147076199278,-0.155357482392789,-0.15534170624125898,-0.15534230454795483,-0.15534156755136755,-0.15534699034309257,-0.15534928652785618,-0.1553439197681545,-0.15534652407347566,-0.15534824956461787
14,0.07964622900801603,-0.15533980470424355,-0.15532710066265046,-0.1552909602409083,-0.1552948223620729,-0.15533205348244308,-0.1553175258946419,-0.1553236372236046,-0.15530269285682582,-0.15530680821847512,-0.1553237850159587,-0.15533120554366975,-0.1553318272708103,-0.15533694668705864,-0.1553355132446445,-0.15533811648927054,-0.15535537656044177,-0.15535717744638447,-0.15535668484355025,-0.15534196730060235,-0.15535677625539396,-0.15535155233266257,-0.15535212084923797,-0.15534445170397407,-0.15534696338175377,-0.15534617342983406,-0.15535291244185936,-0.1553539264004481,-0.15535389634174812,-0.15535414557096874,-0.1553566636660144,-0.15534424002392913,-0.15534513140953654,-0.15535594445400158,-0.15535633413623176,-0.15534194769093343,-0.1553577582321707,-0.15534228018320578,-0.15534287673929761,-0.1553421361085245,-0.15534746353659792,-0.15534969925943656,-0.15534453242870788,-0.15534695948583152,-0.15534866642669468
15,0.08144077286573147,-0.15533980470424355,-0.1553270132802134,-0.1552917153001836,-0.15529562494886567,-0.1553328329047325,-0.15531862674080915,-0.15532444347834393,-0.1553032305654119,-0.15530719329831438,-0.15532432272454474,-0.1553318137688143,-0.15533225726900557,-0.15533743935543137,-0.1553359924032737,-0.1553385951557289,-0.15535559070475935,-0.15535744426060205,-0.15535696053232156,-0.1553421284266825,-0.15535690479195152,-0.15535199910891656,-0.15535256571679054,-0.15534490789357117,-0.15534743791874192,-0.15534666961989618,-0.15535318692388264,-0.15535417694261866,-0.15535414822351246,-0.15535439482477623,-0.1553569777675267,-0.15534478237780416,-0.15534565218776378,-0.15535624898671765,-0.15535660708387616,-0.15534243430461203,-0.15535803137515727,-0.15534285997610142,-0.15534345431166496,-0.15534271049469903,-0.15534794145068784,-0.15535011529747178,-0.15534514916378475,-0.15534739890676982,-0.1553490866238149
16,0.08323531672344689,-0.15533980470424355,-0.15532692531247363,-0.15529248389685196,-0.15529643945858737,-0.1553336069603495,-0.15531972225156854,-0.15532524439504586,-0.1553037779970373,-0.15530758885799448,-0.15532487015617014,-0.15533242925435112,-0.15533269503836128,-0.15533793733522414,-0.1553364775006708,-0.1553390822839821,-0.15535580942124494,-0.15535771471858786,-0.15535724007950713,-0.15534229431774266,-0.15535703570849496,-0.15535244097733045,-0.15535300548858672,-0.15534536402335955,-0.15534790643659682,-0.1553471594381672,-0.15535345895613142,-0.1553544251709473,-0.1553543977770288,-0.1553546413341731,-0.15535728793299164,-0.15534532942582396,-0.1553461770575761,-0.15535655060954764,-0.15535687523066255,-0.155342929754971,-0.1553583017506049,-0.15534344526169866,-0.15534403690006657,-0.15534329034899644,-0.15534842375300134,-0.15535053436332735,-0.15534576930180535,-0.15534784209206987,-0.15534950991073895
17,0.08502986058116233,-0.15533980470424355,-0.15532683675584474,-0.15529326581454864,-0.1552972656714224,-0.15533437551980592,-0.15532081218759825,-0.15532603992045407,-0.1553043349484223,-0.15530799493841113,-0.15532542710755515,-0.1553330517960305,-0.15533314041722066,-0.15533844046562853,-0.15533696837475172,-0.1553395777774218,-0.1553560326952699,-0.15535798874074208,-0.15535752340463851,-0.15534246511237046,-0.15535716904156524,-0.15535287794058658,-0.15535344017390215,-0.15534582001548217,-0.15534836872602667,-0.15534764266432513,-0.1553537284386278,-0.1553546710004802,-0.15535464491706596,-0.15535488504898598,-0.1553575940755563,-0.15534588018890164,-0.15534670509632614,-0.15535684925629875,-0.15535713864890918,-0.15534343320237867,-0.1553585692927337,-0.15534403567626445,-0.15534462413497482,-0.15534387530539984,-0.15534891010388124,-0.15535095617557487,-0.1553463921620242,-0.15534828879667797,-0.1553499360424055
18,0.08682440443887776,-0.15533980470424355,-0.15532674760672563,-0.15529406083315897,-0.15529810336439684,-0.15533513845889468,-0.15532189631742882,-0.1553268300060224,-0.15530490121326912,-0.1553084115719284,-0.15532599337240197,-0.15533368118757393,-0.15533359324157417,-0.1553389485844481,-0.15533746486181418,-0.15534008152893558,-0.15535626050735007,-0.15535826624226942,-0.15535781042182234,-0.15534264095189435,-0.15535730482755128,-0.15535331000337677,-0.15535386978390417,-0.15534627579007934,-0.15534882460250696,-0.15534811910429366,-0.1553539952791598,-0.15535491435303078,-0.15535488956519278,-0.15535512592404407,-0.1553578961186778,-0.15534643371917012,-0.15534723541199943,-0.15535714486534824,-0.15535739741259902,-0.15534394381734665,-0.15535883394095618,-0.15534463085099995,-0.15534521564277692,-0.15534446499319862,-0.15534940015693954,-0.15535138045037775,-0.1553470170572515,-0.15534873877488095,-0.15535036477411152
19,0.0886189482965932,-0.15533980470424355,-0.15532665786150054,-0.15529486872888026,-0.15529895231143848,-0.15533589565860578,-0.15532297441735002,-0.15532761460776467,-0.15530547658233138,-0.15530883878185112,-0.15532656874146425,-0.15533431722073784,-0.1553340533451162,-0.155339461528149,-0.1553379667965902,-0.15534059342077675,-0.15535649283295383,-0.15535854713318137,-0.15535810103973824,-0.15534282198012242,-0.15535744310246788,-0.15535373717227932,-0.15535429433152698,-0.15534673126535659,-0.15534927390539524,-0.1553485885893078,-0.1553542593929739,-0.1553551551569392,-0.1553551316495363,-0.15535536391898014,-0.15535819399566864,-0.15534698910183203,-0.15534776714487394,-0.15535743737952495,-0.15535765159708415,-0.15534446078223646,-0.15535909563970748,-0.15534523041248102,-0.15534581104624418,-0.15534505903743692,-0.15534989355966286,-0.15535180690189443,-0.15534764329661035,-0.15534919178048473,-0.1553507958616949
20,0.09041349215430862,-0.15533980470424355,-0.15532656751653923,-0.15529568927428483,-0.155299812283438,-0.1553366470050413,-0.1553240462713145,-0.15532839368610685,-0.15530606084348494,-0.1553092765819116,-0.15532715300261782,-0.15533495968537814,-0.15533452055930258,-0.155339979131911,-0.15533847401229908,-0.15534111332445782,-0.1553567296423209,-0.15535883131831113,-0.15535839516164981,-0.155343008343061,-0.15535758390172014,-0.15535415945564063,-0.15535471383135196,-0.1553471863576665,-0.15534971649702123,-0.15534905097494922,-0.1553545207024746,-0.15535539334683424,-0.15535537110454217,-0.155355598998036,-0.15535848764924676,-0.15534754545679982,-0.1553482994689816,-0.1553577267459914,-0.1553579012788142,-0.15534498329293617,-0.1553593543382778,-0.15534583398311685,-0.15534640996501634,-0.1553456570593801,-0.15535038995405517,-0.15535223524269626,-0.1553482701883049,-0.155349647566998,-0.15535122906171894
21,0.09220803601202404,-0.15533980470424355,-0.15532647656819706,-0.15529652223838405,-0.15530068304831074,-0.15533739238932917,-0.15532511167083923,-0.15532916720574136,-0.15530665378179948,-0.15530972497577294,-0.15532774594093235,-0.1553356083695153,-0.15533499471340878,-0.15534050122967902,-0.15533898634070084,-0.15534164110066923,-0.15535697090029255,-0.1553591186973415,-0.15535869268542912,-0.15534320018861186,-0.15535772725985408,-0.15535457686346094,-0.1553551282994926,-0.1553476409816036,-0.15535015226175813,-0.15534950614015983,-0.15535477913693185,-0.15535562886339804,-0.15535560787073827,-0.15535583112987225,-0.15535877703109163,-0.15534810194011586,-0.15534883159336307,-0.15535801291612653,-0.1553581465350871,-0.15534551056048787,-0.15535960999064696,-0.15534644118162508,-0.15534701201609855,-0.1553462586769972,-0.15535088897731397,-0.15535266518419863,-0.15534889704237562,-0.15535010588781922,-0.15535166413165818
22,0.09400257986973948,-0.15533980470424355,-0.1553263850128152,-0.1552973673866934,-0.1553015643710592,-0.1553381317075362,-0.15532617041490443,-0.1553299351354839,-0.15530725517961125,-0.15531018395655005,-0.1553283473387441,-0.15533626305940013,-0.15533547563458916,-0.1553410276542151,-0.1553395036121504,-0.15534217659922275,-0.15535721656615398,-0.15535940916484606,-0.15535899350359467,-0.1553433976662459,-0.15535787321029368,-0.15535498940728468,-0.155355537753484,-0.15534809505011016,-0.15535058110508188,-0.15534995398623969,-0.15535503463219552,-0.15535586165313434,-0.15535584189450116,-0.15535606028738258,-0.1553590621014077,-0.1553486577451472,-0.15534936276311073,-0.15535829584540864,-0.15535838744382122,-0.1553460418126503,-0.15535986255532158,-0.15534705162352094,-0.15534761681436923,-0.15534686350545654,-0.15535139026253603,-0.1553530964371027,-0.1553495231734173,-0.15535056649642665,-0.1553521008300848
23,0.09579712372745491,-0.15533980470424355,-0.15532629284672064,-0.1552982244812983,-0.1553024560138367,-0.15533886486057993,-0.15532722230985016,-0.15533069744813258,-0.15530786481659667,-0.15531065350635084,-0.15532895697572952,-0.15533692353958015,-0.15533596314793688,-0.1553415582371507,-0.15534002565565194,-0.15534271965902124,-0.15535746659348948,-0.15535970261034293,-0.15535929750336303,-0.15534360092665211,-0.15535802178506383,-0.15535539710009505,-0.15535594221217716,-0.1553485484745926,-0.15535100295262344,-0.15535039443583631,-0.1553552871304178,-0.15535609166813982,-0.15535607312782654,-0.15535628644751248,-0.1553593428284955,-0.15534921210355204,-0.15534989226019774,-0.1553585754932996,-0.15535862408334722,-0.15534657629538148,-0.15536011199517435,-0.15534766492161892,-0.1553482239730963,-0.1553474711576335,-0.15535189343944886,-0.1553535287118456,-0.1553501479032376,-0.15535102914657067,-0.15535253891685466
24,0.09759166758517035,-0.15533980470424355,-0.15532620006622638,-0.1552990932809213,-0.1553033577360114,-0.1553395917541402,-0.15532826716927087,-0.155331454120329,-0.1553084824698471,-0.1553111335958385,-0.15532957462897995,-0.15533758959296667,-0.1553364570765444,-0.15534209280903966,-0.15534055229891416,-0.1553432701080544,-0.15535772093005082,-0.1553599989183623,-0.15535960456671394,-0.1553438101213598,-0.15535817301449972,-0.1553557999562128,-0.15535634169563756,-0.15534900116504635,-0.1553514177492201,-0.155350827431931,-0.15535553657978257,-0.15535631886587947,-0.15535630152810312,-0.1553565095910827,-0.15535961918833177,-0.15534976428601943,-0.15535041940409497,-0.15535885182312945,-0.1553588565322182,-0.15534711327422907,-0.15536035827728656,-0.15534828068654444,-0.15534883310446032,-0.1553480812446273,-0.15535239813516402,-0.15535396171905685,-0.15535077056343374,-0.1553514935924671,-0.15535297815329266
25,0.09938621144288577,-0.15533980470424355,-0.15532610666763166,-0.15529997354098996,-0.15530426929423125,-0.15534031229856957,-0.15532930481390794,-0.15533220513242227,-0.1553091079139444,-0.15531162418381733,-0.15533020007307727,-0.15533826100090223,-0.1553369572415651,-0.15534263119941122,-0.1553410833684056,-0.1553438277634212,-0.15535797951764,-0.15536029796852666,-0.1553599145704693,-0.1553440254023328,-0.1553583269269427,-0.15535619799119924,-0.1553567362250483,-0.15534945303018846,-0.15535182545796963,-0.15535125293682728,-0.15535578293424265,-0.15535654320896577,-0.15535652705789071,-0.15535672970261705,-0.15535989116415916,-0.15535031360278576,-0.1553509435521796,-0.1553591248019823,-0.15535908486903713,-0.1553476520356177,-0.1553606013727928,-0.1553488985272543,-0.15534944382008178,-0.1553486933762853,-0.15535290397494775,-0.15535439517001867,-0.1553513904978679,-0.15535195958899128,-0.15535341830237653
26,0.1011807553006012,-0.15533980470424355,-0.15532601264722198,-0.15530086501370555,-0.15530519044248975,-0.15534102640880348,-0.15533033507154048,-0.15533295046833484,-0.1553097409210374,-0.15531212521684296,-0.15533083308017023,-0.15533893754322886,-0.1553374634622753,-0.1553431732368239,-0.15534161868941082,-0.15534439243137962,-0.1553582422920064,-0.15536059963564416,-0.15536022738638539,-0.1553442469215339,-0.155358483548423,-0.15535659122176335,-0.15535712582261751,-0.15534990397759652,-0.15535222605929236,-0.1553516709311472,-0.15535602615326435,-0.1553567646649422,-0.15535674968470242,-0.15535694677017536,-0.1553601587460859,-0.15535085940393506,-0.15535146409994216,-0.15535939440058313,-0.15535930917230048,-0.15534819188802498,-0.15536084125672914,-0.15534951805156308,-0.15535005573155147,-0.15534930716173276,-0.15535341058300467,-0.1553548287771281,-0.15535200706502214,-0.15535242689187195,-0.15535385912891858
27,0.10297529915831663,-0.15533980470424355,-0.15532591800126927,-0.15530176744811297,-0.1553061209321923,-0.15534173400426987,-0.1553313577768744,-0.1553336901154309,-0.15531038126091926,-0.15531263662885947,-0.15533147342005213,-0.1553396189983568,-0.15533797555613713,-0.1553437187489192,-0.1553421580860868,-0.15534496390742317,-0.1553585091827593,-0.15536090378981515,-0.1553605428812591,-0.15534447483045857,-0.15535864290232995,-0.1553569796656729,-0.15535751051149005,-0.1553503539138529,-0.15535261955000457,-0.15535208141283907,-0.15535626620157925,-0.1553569832060709,-0.1553569693807913,-0.15535716078519052,-0.15536042193069638,-0.15535140107949164,-0.15535198048100055,-0.15535966059318573,-0.15535952952025667,-0.1553487321630389,-0.15536107790788384,-0.15535013886667443,-0.15535066845096113,-0.15534992220990596,-0.15535391758327066,-0.15535526225435856,-0.155352619640217,-0.15535289525788437,-0.15535430039974485
28,0.10476984301603207,-0.15533980470424355,-0.15532582272603215,-0.15530268059017135,-0.15530706051222318,-0.15534243500879816,-0.15533237277142994,-0.1553344240643872,-0.155311028701106,-0.15531315834086407,-0.15533212086023887,-0.1553403051433336,-0.15533849333886207,-0.15534426756247616,-0.15534270138151982,-0.15534554197638523,-0.155358780113296,-0.1553612102965512,-0.155360860917047,-0.1553447092796365,-0.1553588050090708,-0.1553573633416696,-0.15535789031566316,-0.1553508027446932,-0.15535300594240678,-0.15535248439620047,-0.1553565030489436,-0.1553571988091252,-0.15535718612294167,-0.15535737174231062,-0.15536068072067266,-0.15535193805931585,-0.1553524921669312,-0.15535992335746204,-0.1553597459907784,-0.1553492722162927,-0.15536131130865138,-0.1553507605797151,-0.15535128159143333,-0.15535053813008673,-0.1553544246002101,-0.15535569531771856,-0.1553532276176783,-0.15535336444504186,-0.15535474188387113
