Complexity,Loss,Equation
52,0.027839495,"(((exp(sin((0.35012132 / (x0 + -0.066696085)) / sin(1.0631057))) * sin(((exp(sin(sin(x0 / x0) / (exp(x0) * x0))) + -0.356269) * sin((cos(cos(exp(sin(1.0631057)))) + exp(cos(cos(-0.34698248 / (x0 + sin(-0.11155564)))))) * (x0 + -0.121377565))) + -0.13193104)) + -0.31542116) * 1.1108941)"
53,0.02698907,"(((exp(sin((0.36517626 / (x0 + -0.066696085)) / sin(1.0631057))) * sin(((exp(sin(sin(x0 / x0) / (exp(x0) * x0))) + -0.356269) * sin((cos(cos(exp(x0 * -0.5864911))) + exp(cos(cos(-0.34698248 / sin(x0 + -0.11155564))))) * (x0 + -0.121377565))) + -0.13193104)) + -0.31542116) * 1.1108941)"
54,0.026295483,"(((exp(sin((0.35012132 / sin(x0 + -0.066696085)) / sin(1.0631057))) * sin(((exp(sin(sin(x0 / sin(x0)) / (exp(x0) * x0))) + -0.356269) * sin((cos(cos(exp(sin(x0)))) + exp(cos(cos(-0.34698248 / sin(x0 + -0.11155564))))) * (x0 + -0.121377565))) + -0.13193104)) + -0.31542116) * 1.1108941)"
55,0.026211286,"(((exp(sin((0.35012132 / sin(x0 + -0.066696085)) / sin(1.0631057))) * sin(((exp(sin(sin(sin(x0) / sin(x0)) / (exp(x0) * x0))) + -0.356269) * sin((cos(cos(exp(sin(x0)))) + exp(cos(cos(-0.34698248 / sin(x0 + -0.11155564))))) * (x0 + -0.121377565))) + -0.13193104)) + -0.31542116) * 1.1108941)"
56,0.024934456,"((exp((0.76521856 / (x0 + ((-0.04294897 / 0.48726937) / (sin(-1.590628) * x0)))) * sin(exp(0.76521856))) * sin((((exp(sin(1.0946759 / (exp((exp(x0) + x0) * x0) * x0))) / 0.8647447) * sin(((cos(sin(x0)) + exp(0.7538178 + -0.2270108)) * x0) + sin(-0.22431049))) + log(0.67961)) * 0.9168128)) + -0.25958705)"
57,0.024816554,"((exp((0.76521856 / (x0 + ((-0.04294897 / 0.48726937) / (sin(-1.590628) * x0)))) * sin(exp(0.76521856))) * sin((((exp(sin(1.0946759 / (exp((exp(sin(x0)) + x0) * x0) * x0))) / 0.8647447) * sin(((cos(sin(x0)) + exp(0.7538178 + -0.2270108)) * x0) + sin(-0.22431049))) + log(0.67961)) * 0.9168128)) + -0.25958705)"
58,0.024431204,"((exp((0.76521856 / (x0 + ((-0.04294897 / 0.48726937) / (sin(-1.590628) * sin(x0))))) * sin(exp(0.76521856))) * sin((((exp(sin(1.0946759 / (exp((exp(sin(x0)) + x0) * x0) * x0))) / 0.8647447) * sin(((cos(sin(x0)) + exp(0.7612551 + -0.2270108)) * x0) + sin(-0.22431049))) + log(0.67961)) * 0.9168128)) + -0.25958705)"
67,0.021923756,"((exp(((0.76521856 * 0.7371075) / (x0 + ((-0.04294897 / 0.48726937) / sin(sin(sin(-1.0865196)) * x0)))) * (0.7371075 + cos(-0.69233054))) * sin(sin((exp(sin(cos(-0.16454515 * exp(0.29158485)) / (exp(((cos(cos(exp(0.7371075))) + x0) + sin(0.7538178 / x0)) * x0) * x0))) * sin(((cos(sin(x0)) + exp(0.7538178 + -0.2270108)) * x0) + -0.22431049)) + -0.39448494))) + -0.25958705)"
73,0.021071622,"((exp(((0.76521856 * 0.7371075) / (x0 + ((-0.04294897 / 0.48726937) / sin(sin(sin(-1.0865196)) * x0)))) * (cos(0.7371075) + cos(-0.69233054))) * sin(sin(((exp(sin(cos(x0 * exp(-1.4619066)) / (exp(((cos(log(cos(sin(0.48726937)))) + x0) + sin(0.7538178 / sin(x0))) * sin(x0)) * x0))) * sin(((cos(sin(x0)) + exp(0.7538178 + -0.2270108)) * x0) + -0.22431049)) + -0.39448494) * 0.9168128))) + -0.25958705)"
84,0.020433292,"((exp(((0.76521856 * 0.7371075) / (x0 + ((-0.04294897 / 0.48726937) / sin(sin(sin(-1.0865196)) * x0)))) * (cos(cos(0.7371075)) + cos(sin(cos(-0.69233054))))) * sin(sin(((exp(sin(cos(x0) / (exp((((sin(cos(sin(sin(cos(log(cos(sin(0.48726937) * -0.14502655))) + x0)))) + 0.9168128) / 1.2801063) + sin(0.7538178 / sin(sin(x0)))) * sin(x0)) * x0))) * sin(((cos(sin(x0)) + exp(0.7538178 + -0.2270108)) * x0) + -0.22431049)) + -0.39448494) * 0.9168128))) + -0.25958705)"
85,0.020073116,"((exp(((0.76521856 * 0.7371075) / (x0 + ((-0.04294897 / 0.48726937) / (sin(sin(sin(-1.590628)) * cos(sin(sin(cos(cos(-0.04294897 / x0)))))) * sin(x0))))) * (sin(0.7371075) + sin(exp(0.08729194)))) * sin(((exp(sin(sin(1.0946759) / (exp((((exp(cos(1.5060868)) + sin(cos(exp(x0) * sin(x0)) / x0)) + x0) + x0) * sin(x0)) * x0))) * sin(((cos(sin(x0)) + exp(0.7538178 + sin(-0.2270108))) * x0) + -0.22431049)) + -0.39448494) * 0.9168128)) + -0.25958705)"
86,0.01921385,"((exp(((0.76521856 * 0.7371075) / (x0 + ((-0.04294897 / 0.48726937) / (sin(sin(sin(-1.590628)) * cos(sin(sin(cos(cos((0.85567755 + x0) / 0.48726937)))))) * sin(x0))))) * (sin(0.7371075) + sin(exp(0.08729194)))) * sin(((exp(sin(sin(1.0946759) / (exp((((exp(cos(1.5060868)) + sin(cos(sin(x0)) / x0)) + sin(x0)) + x0) * sin(sin(x0))) * x0))) * sin(((cos(sin(x0)) + exp(0.7538178 + sin(-0.2270108))) * x0) + -0.22431049)) + -0.39448494) * 0.9168128)) + -0.25958705)"
