,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_25,eq_complex_26,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36
144,0.312936930511022,0.1666382252141244,0.24938284594997617,-0.11681562646363519,-0.21109632057097955,-0.21063970102743484,-0.22306991880771088,-0.19548498934308067,-0.19225309678453484,-0.19255597241160566,-0.1435562095769899,-0.13688009523060318,-0.12324808368167861,-0.12034152071181337,-0.11156864320810761,-0.0644628468560629,-0.07383112518119192,-0.08191074020423136,-0.08338104484161901,-0.0828816718411571,-0.0780410223716824,-0.07884967893956765,-0.08867087411436186,-0.0885378810246763,-0.08859431919496147,-0.08871872256307833,-0.08897020265286643,-0.08855684809905146,-0.08855684739464742,-0.08803091881968622
145,0.31473147436873744,0.1666382252141244,0.2486077732974996,-0.0968313121073453,-0.1838515931973007,-0.18338593179922674,-0.19598917522637982,-0.16937954107275927,-0.1664037797093516,-0.16663393866564874,-0.10794601181357583,-0.1033793205572403,-0.09035219150305046,-0.08665782563925417,-0.07816204309692779,-0.02877202580592292,-0.03973297436942266,-0.04828655986724972,-0.04964796866012172,-0.04918457171673396,-0.04443841706872348,-0.045185180462603336,-0.05679132738819817,-0.05644983196324513,-0.05635944081122346,-0.05639142713250611,-0.05654384538198762,-0.056362337372511145,-0.05636233735746746,-0.05582304866205498
146,0.3165260182264529,0.1666382252141244,0.24783270064502308,-0.07654916395200126,-0.15621286154625458,-0.1557388288895527,-0.16850078277900649,-0.1428847555597353,-0.14016040957441633,-0.14032500830113803,-0.07222081712127831,-0.0700051733713728,-0.05759155687695938,-0.05319109379754075,-0.04499114939019774,0.006259571365820948,-0.006351330747859957,-0.01522822436179394,-0.016483197165648972,-0.01605629736032893,-0.011433847736417868,-0.012120335847543212,-0.025271583336800102,-0.024705783468623038,-0.02446118551544396,-0.024421977930981942,-0.024469405717064324,-0.024472586330313434,-0.024472581233672935,-0.023921218415836693
147,0.3183205620841683,0.1666382252141244,0.24705762799254655,-0.0559921097333731,-0.12821119598457265,-0.12772946045541966,-0.14063564282694796,-0.11603021417516757,-0.11355169654904368,-0.11365821909135276,-0.03645246666130755,-0.036820313554008555,-0.025024851045060803,-0.02000256515585777,-0.01211465283831295,0.04058095757662694,0.026289207108017798,0.017228236027048066,0.016076217528812886,0.01646614015540479,0.02094042162871476,0.0203120252103198,0.0058782313447012235,0.00667797376736004,0.007079183322115878,0.007170764366748461,0.007230491661056937,0.0070856767557745115,0.007085718552358011,0.007647892884313667
148,0.32011510594188375,0.1666382252141244,0.24628255534007,-0.03518338795182874,-0.09987807487490419,-0.09938930174611693,-0.11242508025617404,-0.08884591558240035,-0.08660676690299007,-0.08666301214411992,-0.000712394392264587,-0.0038819466398282987,0.007294634867978961,0.012853290928132644,0.02041566927874111,0.07415726223658392,0.058179519924078354,0.04906011265822943,0.048006742719521545,0.04835924970685457,0.052665715455677053,0.052092780626183666,0.036651070713018014,0.03768776002309679,0.038243034472646015,0.038370768518877996,0.038536152529311724,0.038287857418904336,0.03828800300042673,0.03885974768288519
149,0.3219096497995992,0.1666382252141244,0.24550748268759343,-0.014146521602619283,-0.07124534918909067,-0.07075019973321661,-0.08390080826307417,-0.06136224226026024,-0.059355131519292864,-0.059369199568980346,0.0349287113138268,0.028758391684838736,0.03931912359881545,0.045328850237468854,0.05255495202026211,0.10696815720316857,0.08932332056226179,0.08025628009767474,0.07929662930199764,0.07961132426271135,0.08373500752909327,0.08321457625886537,0.06704193716302861,0.06831180381024698,0.06901392612442153,0.06916423287130785,0.06943041197955406,0.06911149223919927,0.06911183388038737,0.06969194611536408
150,0.3237041936573146,0.1666382252141244,0.2447324100351169,0.007094708415437578,-0.04234520670256159,-0.04184433732285475,-0.055094892703734494,-0.033609926580562055,-0.03182665400373744,-0.03180693174971383,0.07040124801866228,0.061054910968499104,0.07100635428367609,0.07738323544451733,0.0842650706306111,0.13900593507823977,0.11973442174377365,0.11081528211798064,0.10994398982958917,0.11022051889522337,0.11415083575414642,0.1136797340978131,0.09704701412077409,0.09853969681202955,0.0993772795097785,0.09953913187258595,0.0998983351047111,0.09953628516642982,0.09953692241466786,0.1001242612426582
151,0.32549873751503006,0.1666382252141244,0.24395733738264036,0.02851629018281543,-0.013210135810118151,-0.012704197190513689,-0.02603971604677932,-0.005620016477663553,-0.004051518425916556,-0.004006664258786097,0.10563703789303039,0.0929675077534638,0.10231946256763975,0.10898206113755471,0.11551431647051275,0.17027339108854006,0.14943408780266054,0.1407433712341458,0.1399548221198325,0.14019287433874555,0.1439232059727394,0.1434981451693598,0.12666297127072562,0.12836199231845064,0.12932014224703473,0.1294848844012308,0.12992698837188918,0.12954414213791107,0.12954516404500072,0.13013867249201294
152,0.3272932813727455,0.1666382252141244,0.2431822647301638,0.050094007903298834,0.01612711099623823,0.016637474721066248,0.0032320590297230667,0.02257615925162923,0.02393980327281653,0.02400087554936034,0.1405696610157987,0.12446158529385494,0.13322675143188634,0.14009704382759722,0.1462769452658405,0.20078164646332744,0.17844859540972716,0.17005260817396778,0.16934108750448776,0.1695403951915156,0.1730675928283226,0.17268525681136176,0.15588643775257802,0.15776992487858874,0.1588310130142794,0.15899211463346818,0.15950525182290687,0.15911917295957137,0.15912064459140807,0.15971936627176822
153,0.32908782523046093,0.1666382252141244,0.24240719207768724,0.07180346927846554,0.045633553946353295,0.046147705999808886,0.03268752635634242,0.05094702597905226,0.05211658416888544,0.05218472222890652,0.17513477958334883,0.155507766917782,0.1637013692189027,0.17070550254623226,0.176532625169305,0.23054802876712438,0.2068070836561401,0.1987591010858097,0.19811892603296036,0.19827926507042357,0.20160311550469381,0.20126023362201595,0.1847136295457414,0.18675522475586143,0.1878997011197114,0.1880524759302489,0.1886236469742787,0.18824764052531506,0.1882495952187529,0.18885268386027584
