,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_43,eq_complex_44,eq_complex_47,eq_complex_48,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_53,eq_complex_61,eq_complex_62,eq_complex_63,eq_complex_65,eq_complex_66,eq_complex_68,eq_complex_87,eq_complex_88
76,0.19090794818637274,-0.15533980433711161,-0.1553204333973119,-0.15535748332830673,-0.1553675569654024,-0.1553666287164463,-0.1553396897117685,-0.15533967484989514,-0.15537347532391643,-0.15537359742456647,-0.15537083272693897,-0.15537014912415617,-0.15536910046951435,-0.15536940078082082,-0.15536948658310937,-0.155360162552683,-0.15536168179063073,-0.1553611978140535,-0.1553611522249493,-0.15536122936562927,-0.1553611837092889,-0.15536573887596902,-0.1553657394814054,-0.15536074884610265,-0.15536441948147506,-0.1553638949476258,-0.15536395180388674,-0.15536697229007962,-0.15536543521490212,-0.15536508771911006,-0.1553665897971535,-0.15536384504935624,-0.15536683793814518,-0.15536013582112818,-0.15536237382522722,-0.15535775784417014,-0.15536095909406777,-0.15535974161392274,-0.15535981835068377,-0.1553605279274785,-0.15536041099860082,-0.15536049557667575,-0.15536203467220547,-0.1553620005533329,-0.1553619928597839,-0.15536058299754696,-0.15536061469689927
77,0.19270249204408818,-0.15533980433711161,-0.1553203024916644,-0.1553585279149324,-0.15536791047225557,-0.15536674183180457,-0.1553398520304454,-0.15533985819448815,-0.15537351235795674,-0.15537363954723066,-0.15537075561711092,-0.15537006193944597,-0.15536902256083002,-0.15536946252164394,-0.15536953880258839,-0.1553602486730993,-0.15536180503285033,-0.15536131462652997,-0.15536126864702068,-0.15536134659781814,-0.15536130054996802,-0.15536587440840138,-0.15536587502694235,-0.15536084465561356,-0.15536450839123628,-0.15536397164189827,-0.1553640323564355,-0.15536702838648442,-0.15536549558225543,-0.1553651435862655,-0.15536664139843992,-0.15536411131492656,-0.15536705791055086,-0.1553603485868918,-0.15536255487558628,-0.15535797423431116,-0.1553611310002298,-0.15535988586773877,-0.15535996135253788,-0.15536068683876814,-0.1553605307617107,-0.15536061519913688,-0.1553621660685178,-0.15536213103460147,-0.15536212335952737,-0.15536073530188368,-0.15536076511127747
78,0.1944970359018036,-0.15533980433711161,-0.15532017075858037,-0.15535956744843368,-0.15536825724710895,-0.15536685394354485,-0.15534001962860408,-0.15534004750243957,-0.15537355234039568,-0.15537368474907096,-0.15537067935254553,-0.15536997549863177,-0.1553689452784927,-0.15536952300683543,-0.15536958953488128,-0.15536033491086537,-0.15536192908759644,-0.15536143221435655,-0.15536138583822612,-0.15536146460714872,-0.15536141816155888,-0.15536600918089544,-0.15536600981219645,-0.15536094161687838,-0.15536459632214358,-0.15536404736639522,-0.15536411212087428,-0.1553670822925923,-0.1553655541556349,-0.15536519761084872,-0.15536669100442324,-0.15536437852202747,-0.15536727746836207,-0.15536056399723042,-0.15536273656685803,-0.15535819415025812,-0.1553613043600084,-0.15536003246425453,-0.155360106710082,-0.1553608472173153,-0.15536065216123635,-0.15536073645626486,-0.15536229859786302,-0.15536226262547698,-0.15536225496893058,-0.15536088935979672,-0.1553609172004248
79,0.19629157975951902,-0.15533980433711161,-0.15532003819405568,-0.15536060164825935,-0.1553685973257206,-0.15536696502814704,-0.15534019257242396,-0.1553402428485013,-0.15537359526113848,-0.1553737330224466,-0.15537060392302396,-0.15536988978942715,-0.15536886861300844,-0.15536958222601563,-0.1553696387659113,-0.15536042125429067,-0.15536205395192634,-0.15536155057525608,-0.1553615037962133,-0.15536158339128034,-0.15536153654164558,-0.1553661431995386,-0.1553661438432527,-0.15536103979498458,-0.1553646833105513,-0.15536412215983061,-0.15536419114058642,-0.15536713406098684,-0.15536561099038393,-0.1553652498467609,-0.1553667386658078,-0.15536464653880555,-0.1553674965199094,-0.15536078199913825,-0.15536291883423395,-0.15535841757902125,-0.15536147912216444,-0.1553601813859915,-0.1553602544057393,-0.15536100895129093,-0.1553607757465304,-0.15536085989639323,-0.15536243262241772,-0.15536239568733484,-0.1553623880494136,-0.15536104513157686,-0.1553610709446443
80,0.19808612361723446,-0.15533980433711161,-0.1553199047940947,-0.1553616302352977,-0.1553689307442292,-0.15536707506187936,-0.15534037092714156,-0.15534044430636024,-0.15537364111027083,-0.15537378435997107,-0.15537052931837625,-0.15536980479956114,-0.1553687925548562,-0.15536964016902388,-0.15536968648176788,-0.15536050769135581,-0.15536217962258697,-0.15536166970669482,-0.15536162251837274,-0.15536170294761165,-0.15536165568755095,-0.1553662764708501,-0.15536627712662818,-0.15536113925765807,-0.1553647693935531,-0.15536419606159316,-0.15536426945959936,-0.15536718374565647,-0.15536566614318198,-0.15536530034917923,-0.15536678443461024,-0.15536491523060347,-0.155367714972413,-0.1553610025367756,-0.15536310161283715,-0.1553586445053635,-0.15536165523489132,-0.15536033261517698,-0.15536040442163976,-0.15536117193366028,-0.15536090205356465,-0.15536098605448523,-0.1553625685028458,-0.1553625305800039,-0.15536252296085207,-0.15536120257602543,-0.15536122632268695
81,0.1998806674749499,-0.15533980433711161,-0.15531977055471116,-0.15536265293195176,-0.15536925753910197,-0.15536718402079722,-0.15534055475695038,-0.15534065194852523,-0.15537368987803438,-0.1553738387544882,-0.1553704555284831,-0.15536972051677916,-0.15536871709448968,-0.155369696825928,-0.1553697326687157,-0.15536059420971013,-0.1553623060960073,-0.15536178960587718,-0.15536174200183256,-0.15536182327327508,-0.15536177559633108,-0.15536640900178714,-0.15536640966927778,-0.15536124007548865,-0.15536485460897456,-0.1553642691117387,-0.15536434712257022,-0.15536723140197925,-0.15536571967202648,-0.15536534917453673,-0.15536682836414695,-0.15536518446000164,-0.15536793273198907,-0.15536122555138762,-0.15536328483776096,-0.15535887491168276,-0.1553618326458327,-0.15536048613371536,-0.15536055673959115,-0.15536133606350022,-0.15536103159191358,-0.1553611154391415,-0.15536270658749132,-0.15536266765096457,-0.15536266005077373,-0.15536136165046838,-0.155361383311532
82,0.20167521133266533,-0.15533980433711161,-0.1553196354719289,-0.1553636694622143,-0.1553695777470836,-0.15536729188074197,-0.15534074412489768,-0.1553408658462103,-0.1553737415548011,-0.15537389619904735,-0.15537038254327756,-0.1553696369288441,-0.1553686422223393,-0.15536975218703442,-0.15536977731320373,-0.15536068079666968,-0.15536243336829061,-0.15536191026974028,-0.15536186224345314,-0.15536194436513143,-0.15536189626476993,-0.15536654079975082,-0.15536654147860066,-0.15536134232220516,-0.15536493899536652,-0.15536434135098268,-0.1553644241747718,-0.15536727708670808,-0.15536577163621523,-0.1553653963805029,-0.15536687050902184,-0.1553654540868652,-0.15536814970365906,-0.1553614509812246,-0.15536346844410748,-0.15535910877789288,-0.15536201130210173,-0.1553606419231585,-0.1553607113410496,-0.15536150124677767,-0.15536116483451876,-0.1553612485223839,-0.15536284720352875,-0.1553628072265042,-0.1553627996455122,-0.15536152231079225,-0.15536154188618947
83,0.20346975519038074,-0.15533980433711161,-0.15531949954178273,-0.15536467955174227,-0.15536989140514623,-0.1553673986173396,-0.15534093909277774,-0.1553410860692143,-0.15537379613104732,-0.1553739566868779,-0.15537031035274676,-0.15536955402353708,-0.15536856792881382,-0.15536980624289834,-0.15536982040187472,-0.15536076743921548,-0.1553625614352071,-0.15536203169494883,-0.15536198323982198,-0.15536206621976442,-0.1553620176893739,-0.15536667187259304,-0.15536667256244663,-0.15536144607500668,-0.15536502259199758,-0.15536441282069266,-0.1553645006620783,-0.15536732085795682,-0.15536582209632965,-0.1553654420259646,-0.1553669109251152,-0.15536572396839726,-0.15536836579136273,-0.15536167876146462,-0.15536365236702576,-0.15535934608130286,-0.15536219115030117,-0.15536079996467528,-0.15536086820708925,-0.15536166739668422,-0.15536130221023803,-0.15536138573221953,-0.1553629906501481,-0.15536294960490685,-0.15536294204339532,-0.15536168451150295,-0.15536170201953198
84,0.20526429904809618,-0.15533980433711161,-0.15531936276031932,-0.15536568292793085,-0.15537019855044065,-0.15536750420599937,-0.15534113972102254,-0.15534131268579715,-0.15537385359732672,-0.1553740202113631,-0.15537023894693372,-0.15536947178865881,-0.15536849420430235,-0.1553698589843343,-0.15536986192157493,-0.1553608541239918,-0.15536269029218608,-0.15536215387788999,-0.15536210498724845,-0.15536218883347536,-0.15536213986636652,-0.1553668022286232,-0.15536680292912322,-0.15536155141495633,-0.15536510543884746,-0.15536448356288118,-0.15536457663095105,-0.15536736277518678,-0.15536587111421865,-0.15536548617100798,-0.15536694966957268,-0.15536599395919815,-0.15536858089797484,-0.1553619088241382,-0.1553638365417493,-0.15535958679649509,-0.15536237213654444,-0.15536096023902027,-0.15536102731837073,-0.15536183443363027,-0.15536144409896654,-0.15536152744777118,-0.1553631371936757,-0.15536309505157778,-0.15536308750986885,-0.15536184820580826,-0.15536186368216165
85,0.2070588429058116,-0.15533980433711161,-0.15531922512359805,-0.15536667931998707,-0.1553704992202484,-0.15536760862191257,-0.15534134606858865,-0.15534154576255246,-0.15537391394424266,-0.15537408676601291,-0.15537016831593928,-0.15536939021203042,-0.1553684210391761,-0.15536991040242712,-0.1553699018593642,-0.15536094083730512,-0.15536281993430834,-0.1553622768146681,-0.15536222748175887,-0.1553623122022778,-0.15536226279168325,-0.15536693187661554,-0.1553669325874028,-0.15536165842744434,-0.15536518757659984,-0.15536455362019855,-0.15536465212842435,-0.1553674028991944,-0.15536591875298308,-0.15536552887690072,-0.15536698680079555,-0.15536626391133074,-0.15536879492532546,-0.1553621410980559,-0.15536402090363283,-0.15535983089520242,-0.15536255420647796,-0.15536112272650135,-0.15536118865510903,-0.15536200228500235,-0.15536159082894926,-0.15536167399659623,-0.15536328706439226,-0.15536324379586525,-0.1553632362743174,-0.15536201334572405,-0.15536202684231712
86,0.20885338676352705,-0.15533980433711161,-0.15531908662769198,-0.15536766845900282,-0.15537079345193514,-0.15536771184005102,-0.1553415581928417,-0.15534178536427665,-0.1553739771624196,-0.15537415634443624,-0.1553700984499237,-0.15536930928149453,-0.15536834842379033,-0.15536996048854304,-0.1553699402025263,-0.15536102756512288,-0.1553629503562985,-0.15536240050109995,-0.15536235071909146,-0.15536243632189253,-0.15536238646096626,-0.15536706082581664,-0.15536706154653027,-0.15536176720272737,-0.15536526904663547,-0.15536462303592571,-0.15536472720209127,-0.15536744129209923,-0.15536596507696138,-0.15536557020607533,-0.15536702237843136,-0.15536653367439246,-0.155369007774225,-0.15536237550873871,-0.15536420538818876,-0.1553600783461843,-0.15536273730530384,-0.15536128740694655,-0.15536135219704023,-0.15536217088477994,-0.15536174267579497,-0.15536182565370305,-0.1553634404547146,-0.15536339602924495,-0.15536338852824816,-0.15536217988220308,-0.15536219146582445
87,0.21064793062124249,-0.15533980433711161,-0.1553189472686887,-0.15536865007802744,-0.15537108128290492,-0.1553678138351657,-0.15534177614943728,-0.1553420315538346,-0.1553740432424737,-0.15537422894031191,-0.15537002933910876,-0.15536922898491648,-0.155368276348486,-0.15537000923434138,-0.15536997693857968,-0.1553611142930731,-0.1553630815525175,-0.15536252493270974,-0.15536247469469155,-0.1553625611877424,-0.1553625108695595,-0.1553671890859534,-0.15536718981623082,-0.15536187783655073,-0.15536534989102532,-0.15536469185396753,-0.1553648019000893,-0.1553674780173334,-0.15536601015171575,-0.1553656102221129,-0.15536705646336554,-0.15536680309559375,-0.15536921934449346,-0.1553626119783517,-0.15536438993112234,-0.15536032911510236,-0.15536292137780397,-0.15536145425966955,-0.15536151792338707,-0.15536234017309775,-0.15536189986263918,-0.15536198264171522,-0.1553635975183501,-0.15536355190447698,-0.15536354442444775,-0.1553623477652854,-0.15536235751609487
88,0.21244247447895792,-0.15533980433711161,-0.15531880704269138,-0.1553696239121398,-0.15537136275055566,-0.15536791458178537,-0.1553419999921988,-0.15534228439202183,-0.1553741121749824,-0.1553743045473591,-0.1553699609737797,-0.15536914931018533,-0.15536820480359187,-0.1553700566317864,-0.15537001205528836,-0.15536120100644393,-0.15536321351695492,-0.15536265010472444,-0.15536259940370684,-0.1553626867949473,-0.1553626360125037,-0.15536731666724132,-0.1553673174067184,-0.15536199043086052,-0.15536543015252366,-0.1553647601188458,-0.1553648762710861,-0.1553675131396313,-0.15536605404401949,-0.1553656489897281,-0.155367089117714,-0.1553670720198435,-0.15536942953499486,-0.15536285042564127,-0.155364574468366,-0.15536058316439574,-0.1553631063683643,-0.15536162326343445,-0.1553616858128237,-0.15536251009582858,-0.15536206256088866,-0.1553621451316157,-0.15536375837001265,-0.15536371153532424,-0.15536370407670003,-0.15536251694426836,-0.15536252495417027
89,0.21423701833667333,-0.15533980433711161,-0.15531866594581964,-0.15537058969851977,-0.15537163789223551,-0.15536801405421485,-0.15534222977299278,-0.15534254393742328,-0.1553741839504531,-0.15537438315930635,-0.155369893344287,-0.15536907024521515,-0.1553681337794262,-0.15537010267315954,-0.15537004554067346,-0.15536128769018384,-0.1553633462432216,-0.1553627760120691,-0.1553627248409829,-0.15536281313831965,-0.15536276188453166,-0.15536744358039317,-0.15536744432870433,-0.155362105094612,-0.1553655098745612,-0.1553648278756927,-0.15536495036426518,-0.15536754672502096,-0.15536609682184518,-0.15536568657475486,-0.15536712040481648,-0.15536734028984164,-0.1553696382436764,-0.15536309076587648,-0.15536475893611285,-0.15536084045315596,-0.1553632922210003,-0.15536179439641903,-0.1553618558434391,-0.15536268060425043,-0.15536223089099896,-0.15536231324352456,-0.15536392308529898,-0.15536387499643134,-0.15536386755966475,-0.15536268736789388,-0.15536269373881706
90,0.21603156219438877,-0.15533980433711161,-0.1553185239742107,-0.15537154717651916,-0.1553719067452004,-0.15536811222653374,-0.15534246554160047,-0.1553428102462687,-0.15537425855929085,-0.15537446476986005,-0.15536982644104852,-0.1553689917779461,-0.15536806326629882,-0.15537014735107213,-0.1553700773830249,-0.15536137432890204,-0.15536347972454198,-0.1553629026493626,-0.15536285100105882,-0.15536294021235947,-0.15536288848006366,-0.155367569836628,-0.1553675705934063,-0.1553622219446799,-0.15536558910123813,-0.15536489517024396,-0.15536502422931153,-0.1553675788408159,-0.1553661385543542,-0.15536572304413296,-0.15536715038923116,-0.15536760774617883,-0.1553698453676136,-0.15536333291079435,-0.15536494327084904,-0.15536110093700226,-0.15536347887938246,-0.1553619676361772,-0.15536202799269935,-0.155362851654853,-0.15536240492278736,-0.15536248704701308,-0.15536409170035886,-0.1553640423229974,-0.15536403490855025,-0.15536285898455005,-0.1553628638266665
91,0.2178261060521042,-0.15533980433711161,-0.15531838112402022,-0.15537249608773207,-0.15537216934657266,-0.15536820907259472,-0.15534270734558725,-0.15534308337228475,-0.15537433599176492,-0.15537454937267126,-0.15536976025455151,-0.1553689138963458,-0.15536799325451284,-0.15537019065847854,-0.1553701075709136,-0.15536146090686934,-0.15536361395374707,-0.1553630300109133,-0.1553629778781629,-0.15536306801125013,-0.15536301579320308,-0.15536769544768073,-0.15536769621255783,-0.15536234110687566,-0.15536566787731734,-0.15536496204883252,-0.15536509791639727,-0.1553676095556084,-0.15536617931188682,-0.1553657584658959,-0.15536717913672993,-0.15536787422744414,-0.15537005080306104,-0.15536357676855014,-0.15536512740938468,-0.15536136456795724,-0.15536366628686288,-0.15536214295959996,-0.15536220223740876,-0.15536302320933204,-0.15536258467485553,-0.15536266656052983,-0.15536426421104665,-0.15536421350993132,-0.1553642061182681,-0.1553630317424844,-0.15536303517239977
92,0.21962064990981964,-0.15533980433711161,-0.15531823739142347,-0.1553734361760646,-0.1553724257333004,-0.15536830456602183,-0.1553429552301685,-0.1553433633665438,-0.15537441623797424,-0.15537463696130185,-0.1553696947753547,-0.15536883658841047,-0.1553679237343667,-0.15537023258868943,-0.15537013609320383,-0.1553615474080196,-0.1553637489232669,-0.1553631580907152,-0.15536310546620885,-0.15536319652885403,-0.1553631438177322,-0.15536782042581176,-0.1553678211984182,-0.1553624627170754,-0.15536574624821745,-0.1553650285583819,-0.15536517147616719,-0.1553676389392638,-0.15536621916595425,-0.15536579290915967,-0.15536720671429516,-0.1553681395703403,-0.15537025444550903,-0.1553638222436724,-0.15536531128888392,-0.15536163129432332,-0.15536385438650185,-0.15536232034287517,-0.15536237855366966,-0.1553631952348145,-0.1553627701127883,-0.1553628517496055,-0.155364440571313,-0.15536438851024797,-0.15536438114182877,-0.15536320559002534,-0.15536320772897377
93,0.22141519376753507,-0.15533980433711161,-0.15531809277261652,-0.155374367187804,-0.1553726759421183,-0.15536839868020902,-0.15534320923807307,-0.15534365027730962,-0.15537449928781177,-0.15537472752918918,-0.1553696299940903,-0.1553687598421664,-0.15536785469615613,-0.15537027313538582,-0.1553701629390663,-0.15536163381595153,-0.15536388462512374,-0.15536328688244394,-0.1553632337587921,-0.15536332575870873,-0.1553632725471082,-0.15536794478381744,-0.15536794556378258,-0.15536258692245988,-0.15536582426000578,-0.15536509474639992,-0.15536524495972412,-0.15536766706291602,-0.15536625818923128,-0.15536582644411262,-0.15536723319011744,-0.15536840360980742,-0.15537045618974724,-0.1553640692370237,-0.15536549484689346,-0.15536190106056025,-0.15536404312109506,-0.15536249976144606,-0.15536255691684084,-0.1553633677043566,-0.15536296114590192,-0.15536304252361094,-0.15536462069067922,-0.15536456723254827,-0.15536455988782102,-0.15536338047580836,-0.15536338144788311
94,0.22320973762525048,-0.15533980433711161,-0.15531794726381704,-0.15537528887168714,-0.15537292000950909,-0.15536849138831832,-0.15534346940940383,-0.15534394414987976,-0.1553745851309277,-0.15537482106960954,-0.15536956590146628,-0.15536868364567108,-0.15536778613017604,-0.15537031229263332,-0.1553701880979914,-0.15536172011393098,-0.15536402105092492,-0.1553634163794537,-0.15536336274918616,-0.15536345569402307,-0.15536340197445958,-0.15536806853504062,-0.15536806932199282,-0.1553627138828654,-0.15536590195939154,-0.1553651606609722,-0.1553653184186146,-0.15536769399896438,-0.15536629645555053,-0.1553658591420069,-0.15536725863359452,-0.15536866617915515,-0.1553706559299346,-0.15536431764576705,-0.15536567802137008,-0.15536217380716405,-0.15536423243320086,-0.15536268118996835,-0.1553627373014947,-0.15536354059775317,-0.15536315762243855,-0.1553632387309647,-0.15536480443073533,-0.15536474953752394,-0.15536474221691604,-0.15536355634900376,-0.15536355627945303
95,0.22500428148296592,-0.15533980433711161,-0.1553178008612657,-0.15537620097896823,-0.15537315797166623,-0.15536858266327808,-0.1553437357814956,-0.1553442450264252,-0.15537467375669115,-0.15537491757564045,-0.15536950248826847,-0.15536860798701493,-0.1553677180267226,-0.15537035005489694,-0.15537021155980313,-0.15536180628489393,-0.15536415819185626,-0.15536354657477355,-0.15536349243033967,-0.15536358632767386,-0.15536353209258263,-0.1553681916933818,-0.1553681924869485,-0.1553628437722414,-0.15536597939371852,-0.15536522635075592,-0.15536539190481405,-0.1553677198210718,-0.15536633403989805,-0.15536589107515075,-0.15536728311533166,-0.15536892711020353,-0.1553708535596769,-0.15536456736333848,-0.1553658607507064,-0.1553624494705478,-0.1553644222651681,-0.15536286460226595,-0.15536291968137303,-0.15536371390269796,-0.1553633593232418,-0.1553634401528263,-0.15536499160071277,-0.15536493523353925,-0.15536492793744763,-0.15536373315954255,-0.15536373217315716
96,0.22679882534068135,-0.15533980433711161,-0.15531765356122723,-0.15537710326348617,-0.1553733898644575,-0.1553686724777812,-0.15534400838877027,-0.15534455294582666,-0.15537476515415088,-0.15537501704012138,-0.1553694397453628,-0.1553685328543224,-0.15536765037609518,-0.15537038641705633,-0.1553702333146731,-0.15536189231144976,-0.15536429603867538,-0.15536367746110508,-0.15536362279487353,-0.15536371765220272,-0.15536366289393855,-0.1553683142733107,-0.1553683150731184,-0.15536297678020486,-0.15536605661095812,-0.15536529186497353,-0.15536546547071206,-0.15536774460416433,-0.15536637101841047,-0.15536592231690238,-0.15536730670714316,-0.15536918623343335,-0.15537104897211124,-0.15536481827942655,-0.15536604297375584,-0.15536272798292472,-0.15536461255916373,-0.15536304997128522,-0.15536310402934134,-0.15536388761633033,-0.15536356595410672,-0.15536364649546713,-0.15536518195230933,-0.15536512407146594,-0.15536511680024637,-0.15536391085833756,-0.15536390907795372
97,0.2285933691983968,-0.15533980433711161,-0.15531750535999161,-0.1553779954817307,-0.15537361572338962,-0.15536876080428333,-0.1553442872625897,-0.15534486794350846,-0.15537485931199446,-0.15537511945561316,-0.1553693776636975,-0.15536845823575368,-0.15536758316859836,-0.15537042137442147,-0.15537025335313534,-0.1553619781758855,-0.15536443458170557,-0.1553638090308195,-0.15536375383507836,-0.15536384965981323,-0.15536379437065048,-0.1553684362898781,-0.1553684370955527,-0.15536311311367582,-0.15536613365970212,-0.1553653572534063,-0.1553655391690977,-0.15536776842443215,-0.15536640746837352,-0.15536595294166528,-0.15536732948205562,-0.15536944337814593,-0.15537124205999872,-0.15536507027995894,-0.15536622462985566,-0.15536300927219351,-0.15536480325720062,-0.1553632372690479,-0.15536329031734158,-0.15536406174719966,-0.15536377713717342,-0.15536385738168818,-0.155365375174085,-0.1553653157390904,-0.15536530849304533,-0.15536408939749644,-0.15536408694263312
98,0.23038791305611223,-0.15533980433711161,-0.15531735625387527,-0.15537887739290834,-0.15537383558357376,-0.15536884761500092,-0.15534457243110592,-0.15534519005126926,-0.15537495621850594,-0.1553752248143558,-0.15536931623430528,-0.15536838411950607,-0.1553675163945441,-0.15537045492274898,-0.1553702716661016,-0.15536206386017043,-0.1553645738108297,-0.15536394127595574,-0.15536388554291264,-0.15536398234236873,-0.1553639265145014,-0.1553685577587285,-0.15536855856989512,-0.1553632529985703,-0.15536621058915515,-0.1553654225663883,-0.15536561305314447,-0.15536779135933226,-0.15536644346822215,-0.15536598302488497,-0.15536735151431227,-0.15536969837263262,-0.15537143271582507,-0.15536532324709632,-0.1553664056588493,-0.15536329326182718,-0.1553649943011655,-0.1553634264666024,-0.15536347851634363,-0.1553642363176666,-0.15536399240193313,-0.15536407234185265,-0.15536557088590372,-0.15536550985556855,-0.1553655026349336,-0.15536426873052425,-0.15536426571617065
99,0.23218245691382763,-0.15533980433711161,-0.1553172062392224,-0.15537974875900734,-0.15537404947969216,-0.15536893288190926,-0.15534486391910912,-0.15534551929711052,-0.15537505586152237,-0.15537533310822493,-0.15536925544830577,-0.15536831049381572,-0.1553674500442537,-0.15537048705825882,-0.15537028824487678,-0.1553621493459614,-0.15536471371548438,-0.15536407418821874,-0.15536401791000082,-0.1553641156913901,-0.155364059316932,-0.15536867869611287,-0.1553686795123961,-0.15536339668151528,-0.15536628744912745,-0.15536548785479978,-0.15536568717639532,-0.15536781348759263,-0.15536647909754261,-0.15536601264304725,-0.1553673728793793,-0.15536995104435503,-0.15537162083190945,-0.15536557705923482,-0.15536658600110678,-0.15536357987076507,-0.1553651856328466,-0.15536361753397349,-0.15536366859629497,-0.155364411366741,-0.15536421117663532,-0.15536429080531988,-0.15536576863406945,-0.15536570596657492,-0.15536569877150422,-0.15536444881251352,-0.15536444534807728
100,0.23397700077154307,-0.15533980433711161,-0.15531705531240608,-0.1553806093448618,-0.15537425744596564,-0.15536901657674065,-0.15534516174787347,-0.1553458557050621,-0.15537515822838835,-0.15537544432868627,-0.15536919529690765,-0.15536823734695906,-0.15536738410805995,-0.15537051777765157,-0.1553703030811753,-0.15536223461460907,-0.1553648542846548,-0.1553642077589782,-0.15536415092763237,-0.15536424969805446,-0.15536419276903937,-0.15536879911890206,-0.15536879993992606,-0.15536354443153788,-0.1553663642900272,-0.15536555317006104,-0.15536576159274743,-0.15536783488921815,-0.15536651443707586,-0.15536604187367822,-0.15536739365395336,-0.15537020122013545,-0.15537180630052239,-0.1553658315910167,-0.1553667655975444,-0.15536386901330876,-0.15536537719396137,-0.15536381044011083,-0.1553638605260691,-0.15536458695332264,-0.15536443278112022,-0.15536451209330282,-0.15536596788798615,-0.15536590354097565,-0.15536589637152615,-0.15536462960031924,-0.15536462578874288
101,0.2357715446292585,-0.15533980433711161,-0.15531690346982982,-0.15538145891821523,-0.155374459516122,-0.15536909867098211,-0.1553454659350007,-0.15534619929500576,-0.15537526330590928,-0.1553755584667488,-0.15536913577141104,-0.15536816466725456,-0.15536731857630925,-0.15537054707812645,-0.15537031616713778,-0.15536231964716463,-0.15536499550686958,-0.1553643419792678,-0.15536428458676096,-0.15536438435319402,-0.15536432686157595,-0.1553689190446007,-0.1553689198699892,-0.1553636965416623,-0.15536644116285261,-0.15536561856412595,-0.15536583635643708,-0.15536785564549827,-0.1553665495687232,-0.15536607079534598,-0.15536741391597125,-0.1553704487263587,-0.15537198901401209,-0.15536608671334998,-0.15536694438964288,-0.15536416059902255,-0.15536556892618392,-0.1553640051528355,-0.15536405427341224,-0.15536476315975864,-0.15536465642234562,-0.15536473541441553,-0.15536616803935477,-0.15536610197003722,-0.15536609482615274,-0.15536481105271796,-0.15536480698976546
102,0.23756608848697394,-0.15533980433711161,-0.15531675070792858,-0.15538229724978322,-0.15537465572336548,-0.15536917913587356,-0.15534577649426173,-0.15534655008249626,-0.15537537108030297,-0.15537567551291587,-0.15536907686320964,-0.15536809244306435,-0.15536725343936375,-0.15537057495739953,-0.15537032749534835,-0.15536240442438742,-0.15536513737019614,-0.15536447683978521,-0.15536441887800442,-0.15536451964729567,-0.15536446158494907,-0.15536903849136152,-0.15536903932073803,-0.15536385333032657,-0.15536651811918423,-0.15536568408947543,-0.15536591152202398,-0.1553678758390166,-0.15536658457555358,-0.15536609948766408,-0.1553674337446211,-0.15537069338918505,-0.15537216886494054,-0.15536634229343815,-0.15536712231946473,-0.1553644545326388,-0.1553657607711722,-0.1553642016387852,-0.15536424980488842,-0.1553649400955565,-0.1553648811941123,-0.15536495986441043,-0.1553663684050917,-0.15536630057035342,-0.15536629345184877,-0.1553649931305495,-0.15536498890426195
103,0.23936063234468938,-0.15533980433711161,-0.15531659702317047,-0.1553831241133153,-0.1553748461003471,-0.15536925794240544,-0.15534609343543662,-0.1553469080785805,-0.15537548153714928,-0.15537579545713456,-0.15536901856379315,-0.155368020662796,-0.15536718868760346,-0.155370601413723,-0.1553703370588525,-0.15536248892675353,-0.1553652798622367,-0.15536461233089235,-0.15536455379164524,-0.15536465557050094,-0.1553645969292212,-0.15536915747800015,-0.155369158310988,-0.15536401514250364,-0.15536659521117652,-0.15536574979911108,-0.15536598714437586,-0.1553678955536624,-0.15536661954181302,-0.15536612803129687,-0.15536745322035547,-0.15537093503477512,-0.15537234574622846,-0.15536659819481935,-0.1553672993296701,-0.15536475071396866,-0.15536595267059494,-0.1553643998633579,-0.15536444708582312,-0.1553651179009845,-0.1553651060826932,-0.1553651844318066,-0.1553665682352861,-0.15536649859180618,-0.15536649149835294,-0.15536517579684067,-0.15536517148715623
