,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_39,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_47,eq_complex_51,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_60,eq_complex_61,eq_complex_64,eq_complex_71,eq_complex_73,eq_complex_74
10,0.07246805357715431,-0.15533980507438108,-0.1553274444105785,-0.15529173345670727,-0.15537812545878685,-0.15535839288232314,-0.15535848897885784,-0.15535092756314176,-0.15535086357597117,-0.1553784525185277,-0.15537914944865008,-0.15538189745995987,-0.15538143677786287,-0.15537916664678586,-0.1553844001964242,-0.15538223560303024,-0.15536258173541614,-0.15536283700393233,-0.15536916784619068,-0.15536567449598226,-0.15536750920301592,-0.15536753783560991,-0.15536751918367628,-0.15537170946513346,-0.15536705840285484,-0.15537002719541634,-0.15537010805620316,-0.1553701883958015,-0.1553702675589545,-0.15537016991434507,-0.15537024902934599,-0.15537032655378197,-0.15536975498836691,-0.15536152999644284,-0.15536146166819156,-0.15536405718517304,-0.15536361435691975,-0.1553620997102604,-0.1553619421087472,-0.1553605054734609,-0.15536119379847402,-0.15535920490119595,-0.1553613908954267,-0.15536137904557237,-0.1553613429541403,-0.15536199470021608,-0.15536141347029325,-0.1553625264336413,-0.15536102587009962
11,0.07426259743486974,-0.15533980507438108,-0.15532735933378633,-0.15529248619189753,-0.15537796459237957,-0.1553585333606654,-0.15535866934455184,-0.15535108932731648,-0.15535102342639243,-0.1553782467418846,-0.15537902454188424,-0.15538167758467308,-0.15538124309316287,-0.1553790409236125,-0.15538421993986024,-0.15538211940417115,-0.15536248139732378,-0.15536273550195473,-0.15536904375148838,-0.15536556536991197,-0.15536739022512458,-0.1553674146250726,-0.15536739889729262,-0.15537158756253044,-0.15536695154612884,-0.15536993133793858,-0.15537001143028698,-0.15537009113415728,-0.15537016975799114,-0.15537007471891728,-0.15537015330013743,-0.15537023036214018,-0.1553696864851327,-0.1553614926693095,-0.15536143318188742,-0.15536403994507697,-0.15536357282811364,-0.15536204629384598,-0.1553618965152596,-0.15536049802370713,-0.15536116357766816,-0.1553591865434292,-0.15536136281997137,-0.15536132356557195,-0.15536128822480902,-0.15536196034537603,-0.15536138383472897,-0.15536249137413718,-0.15536099640211018
12,0.07605714129258517,-0.15533980507438108,-0.1553272736858878,-0.1552932516973821,-0.15537780517868313,-0.1553586739681914,-0.1553588511838289,-0.15535125292990448,-0.15535118506775972,-0.1553780459310896,-0.15537890080167308,-0.15538145897738276,-0.15538105231121294,-0.15537891712198731,-0.15538404259944164,-0.15538200523996468,-0.15536238441627123,-0.15536263736802128,-0.15536892245107836,-0.15536545884407016,-0.15536727530774896,-0.15536729586922846,-0.1553672827621723,-0.15537146883109543,-0.15536684764730826,-0.15536983747228633,-0.15536991680907286,-0.15536999589209805,-0.15537007399243263,-0.15536998148679793,-0.15537005954986838,-0.15537013616538134,-0.1553696197724369,-0.15536145706824556,-0.15536140587239491,-0.15536402359652715,-0.15536353304300332,-0.15536199469301856,-0.15536185264832958,-0.15536049169719457,-0.15536113515238692,-0.1553591695627234,-0.15536133610730923,-0.155361270037445,-0.15536123542864305,-0.15536192744671717,-0.1553613556331205,-0.15536245781315752,-0.15536096838120353
13,0.07785168515030061,-0.15533980507438108,-0.15532718746335636,-0.15529402976656562,-0.1553776472080364,-0.15535881469317453,-0.15535903449623203,-0.15535141837965283,-0.15535134850798984,-0.15537785002384022,-0.15537877822836146,-0.15538124163687317,-0.1553808644103793,-0.15537879521996725,-0.15538386815809982,-0.1553818930910349,-0.15536229075185679,-0.15536254256167795,-0.15536880389934118,-0.1553653548748995,-0.15536716443292065,-0.15536718153539125,-0.15536717076020248,-0.15537135318783668,-0.15536674678120202,-0.1553697456198732,-0.1553698242141676,-0.15536990269147177,-0.15536998028438148,-0.155369890224159,-0.15536996778492815,-0.15537004397010817,-0.15536955481605394,-0.1553614232034322,-0.15536137972915628,-0.1553640081586281,-0.15536349500187022,-0.15536194490855984,-0.15536181051133816,-0.15536048645221145,-0.15536110845742776,-0.15535915390652943,-0.1553613107186577,-0.15536121841363637,-0.1553611845185744,-0.15536189596613575,-0.15536132884620063,-0.15536242572380357,-0.15536094182376464
14,0.07964622900801603,-0.15533980507438108,-0.15532710066265046,-0.15529482018946206,-0.15537749067057202,-0.1553589555237257,-0.1553592192809184,-0.15535158568499527,-0.15535151375468467,-0.15537765895918015,-0.15537865682198326,-0.15538102556139702,-0.15538067936877167,-0.1553786751957619,-0.15538369659845877,-0.15538178293814364,-0.15536220036457563,-0.15536245104336496,-0.15536868805179077,-0.15536525341996887,-0.15536705758555877,-0.15536707159386645,-0.15536706287630755,-0.15537124055181126,-0.15536664902561245,-0.15536965580504902,-0.1553697336701215,-0.15536981155707968,-0.15536988865890353,-0.155369800940358,-0.15536987801490268,-0.155369953786131,-0.15536949158456886,-0.1553613910857912,-0.155361354744342,-0.1553639936518187,-0.15536345870663612,-0.1553618969426987,-0.15536177010908048,-0.15536048224771906,-0.15536108342906446,-0.15535913952381195,-0.155361286616607,-0.15536116864824714,-0.1553611354491782,-0.15536186586694098,-0.15536130345749738,-0.15536239508244346,-0.15536091674695698
15,0.08144077286573147,-0.15533980507438108,-0.1553270132802134,-0.15529562275275136,-0.1553773355562242,-0.1553590964477923,-0.15535940553664912,-0.15535175485404062,-0.15535168081511994,-0.15537747267748125,-0.1553785365822694,-0.1553808107486924,-0.15538049716425942,-0.15537855702773154,-0.15538352790285256,-0.1553816747621895,-0.15536211321580823,-0.15536236277440565,-0.15536857486504851,-0.1553651544379476,-0.15536695475340803,-0.1553669660179042,-0.1553669590983843,-0.15537113084407606,-0.1553665544611959,-0.1553695680549759,-0.15536964520430477,-0.15536972251655223,-0.15536979914390384,-0.15536971364787225,-0.15536979025250905,-0.15536986562640218,-0.15536943004907783,-0.15536136072694662,-0.15536133091282747,-0.15536398009781324,-0.15536342416079887,-0.15536185079904966,-0.15536173144770726,-0.15536047904346237,-0.15536106000512978,-0.15535912636515234,-0.15536126376511084,-0.15536112069701757,-0.15536108817665598,-0.1553618371138435,-0.15536127945331188,-0.1553623658686757,-0.15536089316873042
16,0.08323531672344689,-0.15533980507438108,-0.15532692531247363,-0.155296437239837,-0.15537718185473598,-0.15535923745315747,-0.15535959326177914,-0.15535192589456073,-0.15535184969623406,-0.15537729112042567,-0.1553784175086554,-0.1553805971959993,-0.15538031777448658,-0.15537844069438503,-0.15538336205334216,-0.1553815685442066,-0.15536202926780912,-0.155362277716995,-0.15536846429681828,-0.15536505788857977,-0.15536685592697425,-0.15536686478365114,-0.15536685941723502,-0.15537102398764077,-0.15536646317131583,-0.15536948239949977,-0.1553695588467784,-0.15536963560021988,-0.15536971176999742,-0.15536962836223034,-0.15536970451352666,-0.15536977950694728,-0.15536937018291105,-0.15536133213918624,-0.15536130823216607,-0.15536396751954143,-0.15536339136936694,-0.15536180648255077,-0.15536169453466595,-0.15536047680007908,-0.1553610381250969,-0.15535911438284883,-0.15536124212947797,-0.1553610745173119,-0.15536104265882103,-0.1553618096729449,-0.15536125682269877,-0.15536233806529606,-0.1553608711078286
17,0.08502986058116233,-0.15533980507438108,-0.15532683675584474,-0.1552972634309044,-0.15537702955566635,-0.1553593785274394,-0.1553597824542467,-0.15535209881397857,-0.15535202040461654,-0.15537711423098802,-0.15537829960028887,-0.1553803849000756,-0.15538014117688617,-0.1553783261743773,-0.155383199031731,-0.15538146426536317,-0.15536194848369536,-0.1553621958341885,-0.15536835630586174,-0.15536496373265946,-0.15536676109945688,-0.1553667678701,-0.15536676382649806,-0.15537091990742286,-0.15536637524188918,-0.15536939887101647,-0.15536947463015996,-0.15536955084097887,-0.1553696265703748,-0.15536954510193993,-0.15536962081672526,-0.1553696954467932,-0.15536931196137918,-0.15536130533542286,-0.15536128670255833,-0.15536395594108648,-0.15536336033879347,-0.15536176399940152,-0.1553616593786414,-0.15536047547920637,-0.15536101773015887,-0.1553591035310122,-0.15536122167636573,-0.1553610300681054,-0.15536099885508556,-0.15536178351172913,-0.15536123555744935,-0.15536231165826764,-0.15536085058379603
18,0.08682440443887776,-0.15533980507438108,-0.15532674760672563,-0.15529810110298034,-0.15537687864839708,-0.1553595196580904,-0.15535997311156302,-0.15535227361935589,-0.15535219294649666,-0.15537694195341753,-0.15537818285603697,-0.15538017385721242,-0.15537996734869366,-0.15537821344650674,-0.15538303881958018,-0.15538136190695986,-0.1553618708274352,-0.15536211708989064,-0.1553682508519744,-0.15536487193200632,-0.15536667026667925,-0.1553666752590375,-0.15536667232257537,-0.15537081853020407,-0.15536629076122763,-0.15536931750433325,-0.1553693925894849,-0.15536946827415227,-0.15536954358066316,-0.15536946388841222,-0.15536953918378918,-0.1553696134678923,-0.15536925536154148,-0.15536128032915578,-0.15536126632681715,-0.1553639453876224,-0.15536333107691008,-0.15536172335700055,-0.15536162598949654,-0.15536047504358463,-0.15536099876330536,-0.1553590937656569,-0.15536120237377488,-0.15536098730997264,-0.15536095672644956,-0.15536175859905468,-0.15536121565207778,-0.15536228663669394,-0.15536083161698472
19,0.0886189482965932,-0.15533980507438108,-0.15532665786150054,-0.15529895002999314,-0.1553767291221391,-0.15535966083239622,-0.1553601652308015,-0.15535245031738076,-0.15535236732773136,-0.15537677423322024,-0.15537806727449338,-0.1553799640632492,-0.15537979626695947,-0.15537810248971223,-0.1553828813982222,-0.15538126145042774,-0.15536179626383664,-0.15536204144884397,-0.1553681478959618,-0.1553647824494419,-0.15536658342701526,-0.15536658693498992,-0.15536658490455751,-0.15537071978458872,-0.15536620981987462,-0.15536923833652522,-0.1553693127620629,-0.15536938793734623,-0.15536946283878228,-0.1553693847458823,-0.15536945963923798,-0.1553695335950432,-0.1553692003619965,-0.15536125713443244,-0.1553612471103286,-0.15536393588535038,-0.1553633035928603,-0.15536168456388366,-0.15536159437821273,-0.15536047545715845,-0.15536098116939664,-0.1553590850447866,-0.15536118419104564,-0.15536094620507823,-0.1553609162354917,-0.1553617349051487,-0.1553611971038094,-0.15536226299279512,-0.15536081422856
20,0.09041349215430862,-0.15533980507438108,-0.15532656751653923,-0.15529980998283355,-0.15537658096593873,-0.15535980203747532,-0.1553603588085871,-0.15535262891435503,-0.15535254355379366,-0.1553766110171412,-0.15537795285398523,-0.15537975551358832,-0.15537962790856072,-0.1553779932830702,-0.15538272674877446,-0.15538116287732615,-0.1553617247585363,-0.15536196887661757,-0.15536804739961657,-0.15536469524876617,-0.15536650058131365,-0.1553665028851665,-0.1553665015741456,-0.1553706236009635,-0.1553661325104395,-0.1553691614067877,-0.15536923518732973,-0.15536930987030184,-0.15536938438479658,-0.1553693077013258,-0.15536938221034288,-0.15536945585580725,-0.15536914694269416,-0.15536123576581032,-0.15536122906100788,-0.1553639274614344,-0.15536327789703303,-0.15536164762966198,-0.1553615645568306,-0.15536047668517344,-0.15536096489523374,-0.15535907732847373,-0.15536116709885556,-0.1553609067171689,-0.1553608773463619,-0.15536171240160215,-0.15536117991257192,-0.15536224072188692,-0.15536079844050613
21,0.09220803601202404,-0.15533980507438108,-0.15532647656819706,-0.15530068072941672,-0.15537643416868366,-0.15535994326027794,-0.1553605538410854,-0.15535280941618143,-0.15535272162976035,-0.15537645225314678,-0.1553778395925798,-0.15537954820320904,-0.1553794622502123,-0.15537788580579118,-0.1553825748521515,-0.15538106616934033,-0.15536165627798804,-0.15536189933959624,-0.1553679493256958,-0.15536461029473478,-0.15536642173281912,-0.15536642309940044,-0.15536642233557071,-0.155370529911459,-0.15536605892742988,-0.15536908675628433,-0.1553691599066953,-0.15536923411474302,-0.15536930826076295,-0.1553692327843712,-0.15536930692703937,-0.15536938028042102,-0.15536909508476912,-0.15536121623831917,-0.15536121218925117,-0.15536392014393646,-0.15536325400099602,-0.15536161256496075,-0.1553615365383909,-0.15536047869426936,-0.155360949889625,-0.1553590705789326,-0.15536115106921847,-0.1553608688115677,-0.15536084002477582,-0.1553616910613664,-0.15536116408098874,-0.15536221982236212,-0.15536078427563121
22,0.09400257986973948,-0.15533980507438108,-0.1553263850128152,-0.15530156203474474,-0.15537628871910864,-0.15536008448758548,-0.1553607503239917,-0.1553529918283506,-0.15535290156029985,-0.15537629789040708,-0.15537772748809117,-0.15537934212668136,-0.15537929926847702,-0.15537778003721642,-0.1553824256890768,-0.15538097130827883,-0.15536159078945172,-0.15536183280496899,-0.1553678536378989,-0.15536452755303673,-0.15536634688709036,-0.1553663475700869,-0.15536634719551007,-0.15537043864991246,-0.15536598916708372,-0.1553690144279914,-0.1553690869633879,-0.15536916071422072,-0.1553692345105749,-0.15536916002720821,-0.1553692338218354,-0.15536930690170492,-0.15536904477039473,-0.15536119856742397,-0.1553611965078819,-0.15536391396175173,-0.1553632319174299,-0.1553615793813585,-0.15536151033687606,-0.15536048145256856,-0.15536093610344798,-0.155359064760586,-0.1553611360754852,-0.15536083245516993,-0.15536080423801102,-0.15536167085875144,-0.15536114961437433,-0.15536220029567455,-0.15536077175757143
23,0.09579712372745491,-0.15533980507438108,-0.15532629284672064,-0.15530245366097006,-0.15537614460580082,-0.15536022570600969,-0.15536094825251975,-0.1553531761559279,-0.1553530833496599,-0.1553761478792782,-0.15537761653808632,-0.15537913727817906,-0.15537913893977515,-0.1553776759568141,-0.15538227924009343,-0.15538087827607056,-0.15536152826098218,-0.15536176924071834,-0.1553677603008457,-0.15536444699027263,-0.1553662760519155,-0.15536627629211913,-0.15536627616300092,-0.15537034975183217,-0.15536592332720134,-0.15536894446653896,-0.1553690164022948,-0.1553690897139537,-0.15536916317980343,-0.15536908946449163,-0.1553691629297156,-0.1553692357549672,-0.15536899598265727,-0.15536118276898828,-0.15536118203209232,-0.15536390894454366,-0.15536321166006242,-0.15536154809132718,-0.1553614859671521,-0.1553604849297598,-0.15536092348970684,-0.15535905984012446,-0.1553611220923455,-0.15536079761644103,-0.15536076995490516,-0.15536165176942518,-0.15536113652073183,-0.1553621821463251,-0.15536076091079462
24,0.09759166758517035,-0.15533980507438108,-0.15532620006622638,-0.15530335536745982,-0.155376001817205,-0.15536036690199193,-0.15536114762139083,-0.15535336240354003,-0.1553532670016548,-0.1553760021712849,-0.15537750673989145,-0.15537893365149275,-0.15537898124039304,-0.15537757354417547,-0.1553821354855745,-0.1553807870547618,-0.15536146866141806,-0.15536170861560913,-0.15536766928005546,-0.15536436857393318,-0.15536620923722463,-0.15536620926282127,-0.1553662092493513,-0.15537026315436303,-0.15536586150697945,-0.1553688769180489,-0.15536894826980072,-0.15536902116066661,-0.1553690943155351,-0.15536902113324108,-0.15536909428804088,-0.155369166877904,-0.15536894870544982,-0.1553611688592386,-0.15536116877937972,-0.1553639051226793,-0.1553631932436035,-0.1553615187081732,-0.1553614634449115,-0.1553604890971773,-0.15536091200358504,-0.15535905578655937,-0.1553611090958315,-0.15536076426541603,-0.155360737145856,-0.15536163377041426,-0.15536112481075182,-0.1553621653818496,-0.15536075176060327
25,0.09938621144288577,-0.15533980507438108,-0.15532610666763166,-0.1553042669108606,-0.15537586034162867,-0.15536050806180238,-0.15536134842482213,-0.15535355057536157,-0.155353452519653,-0.15537586071910303,-0.1553773980905979,-0.15537873124004206,-0.15537882614649132,-0.1553774727790107,-0.15538199440573233,-0.15538069762651302,-0.15536141196037082,-0.15536165089917764,-0.15536758054192587,-0.1553642922723784,-0.15536614645499972,-0.15536614648187877,-0.1553661464680486,-0.1553701787962535,-0.15536580380684734,-0.15536881182997075,-0.15536888261362303,-0.15536895510242574,-0.15536902796620786,-0.15536895507273643,-0.15536902793644433,-0.15536910031049495,-0.1553689029233851,-0.1553611568547294,-0.15536115676947748,-0.1553639025271651,-0.15536317668368108,-0.15536149124597917,-0.15536144278661684,-0.15536049392787463,-0.15536090160249288,-0.15535905257126864,-0.1553610970633227,-0.15536073237370132,-0.15536070578282304,-0.15536161684010646,-0.15536111449781295,-0.1553621500128083,-0.15536074433313657
26,0.1011807553006012,-0.15533980507438108,-0.15532601264722198,-0.15530518804516422,-0.15537572016724638,-0.15536064917153936,-0.1553615506565155,-0.1553537406751012,-0.15535363990656406,-0.15537572347654235,-0.1553772905870678,-0.1553785300368879,-0.1553786736341122,-0.15537737364114468,-0.1553818559806272,-0.15538060997359526,-0.15536135812821383,-0.15536159606172073,-0.15536749405371272,-0.155364218054817,-0.15536608771918195,-0.15536608795126622,-0.15536608783466568,-0.15537009661782372,-0.1553657503283063,-0.1553687492509155,-0.15536881948264575,-0.1553688915884727,-0.15536896418144489,-0.1553688913244091,-0.15536896391672228,-0.15536903609489483,-0.15536885862172695,-0.15536114677230936,-0.15536114602428086,-0.15536390118958326,-0.15536316199677755,-0.15536146571954715,-0.15536142400944536,-0.1553604993966934,-0.15536089224611005,-0.1553590501680365,-0.1553610859735525,-0.1553607019144779,-0.1553606758393314,-0.1553616009582543,-0.1553611055979834,-0.1553621360527764,-0.15536073865537198
