,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_47,eq_complex_48,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_53,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_61
0,0.054522615,-0.15533980403372086,-0.1553282645325063,-0.15528192257527268,-0.15528746223031079,-0.15531223103132105,-0.15530062834036465,-0.15537358757157949,-0.1553715643246769,-0.1553808174676713,-0.15536313527759418,-0.1553323958597756,-0.15533342715903836,-0.15534846137489133,-0.15534717190137928,-0.15533829907604402,-0.15534137469854498,-0.15534769070887122,-0.15535115057431248,-0.15534433168955467,-0.1553434915107539,-0.15535832194417012,-0.15535533065753943,-0.15535725739641948,-0.1553457672251742,-0.1553492164658604,-0.15533876602511637,-0.1553391724734604,-0.15537698216059545,-0.15534343346267737,-0.1553436493392113,-0.1553434819046904,-0.1553435439158053,-0.15534424313915207,-0.1553440090444851,-0.15534392539770478,-0.15534399488721354,-0.15534413320736673,-0.15534428191460634,-0.15534436556128042,-0.15534370333538777,-0.1553417673310673,-0.1553418751718605,-0.1553436754647151,-0.1553434400246693,-0.1553414931176833,-0.155344086434463,-0.15534390065874767,-0.15534357965238318,-0.15534383370082502,-0.15534435815617878,-0.15534436331093013,-0.1553442532520347,-0.155342897704291
1,0.05631715885771543,-0.15533980403372086,-0.15532818497620354,-0.15528246763084083,-0.155288122803055,-0.1553130603369025,-0.15530180661168086,-0.15537367013154235,-0.1553716594080995,-0.15538055662622902,-0.1553627772067661,-0.1553324571871182,-0.15533341899972283,-0.15534860732173997,-0.15534736013918,-0.15533830581078123,-0.1553413885548442,-0.15534762558012202,-0.15535108793409547,-0.1553443812088239,-0.15534353783994775,-0.15535823711982732,-0.1553552533591195,-0.15535744991995143,-0.15534611820193764,-0.15534935873697955,-0.15533964255481295,-0.15533970568694902,-0.15537692585198887,-0.15534364596369774,-0.155343855965305,-0.15534382815205622,-0.15534386709506676,-0.15534461770140756,-0.1553443306594065,-0.15534425810241864,-0.15534430120665635,-0.1553444368182423,-0.15534459330181094,-0.15534467530468388,-0.1553441020770539,-0.15534202485560808,-0.15534214662786697,-0.15534396012728477,-0.15534372282309672,-0.15534180043544585,-0.15534440461132865,-0.15534417077378765,-0.15534384372143864,-0.1553441052480645,-0.15534462823117573,-0.15534463362249687,-0.15534452491842324,-0.15534319775164665
2,0.05811170271543087,-0.15533980403372086,-0.15532810488321083,-0.15528302882707845,-0.1552887968878888,-0.1553138888346723,-0.1553029837352641,-0.15537375381201568,-0.1553717554077486,-0.15538030153928598,-0.15536242017754992,-0.15533252414455834,-0.15533341954718458,-0.1553487491294859,-0.15534754389789268,-0.1553383115741425,-0.15534140414092798,-0.15534756352097742,-0.15535102809761772,-0.15534443532288802,-0.1553435880063237,-0.15535815601706499,-0.1553551797377582,-0.15535763830036337,-0.1553464642044872,-0.15534950046474913,-0.15534051416797015,-0.15534023843678357,-0.15537686999184788,-0.15534385962963218,-0.1553440636738672,-0.15534417842883755,-0.1553441897964638,-0.15534498997091484,-0.15534465137949807,-0.15534459464018455,-0.15534460708950992,-0.1553447400122431,-0.1553449038210674,-0.15534498419220938,-0.15534449344370177,-0.15534228392125643,-0.1553424196654248,-0.15534424618154302,-0.15534400704256568,-0.15534210941138135,-0.1553447238152607,-0.15534444162848784,-0.15534410824827374,-0.1553443775358155,-0.15534489901674903,-0.15534490464246103,-0.15534479730539805,-0.15534349778408232
3,0.0599062465731463,-0.15533980403372086,-0.15532802425015693,-0.15528360600600535,-0.15528948430857364,-0.15531471626616877,-0.15530415934389405,-0.1553738386145013,-0.15537185232759013,-0.1553800521280224,-0.1553620642970981,-0.15533259651427703,-0.15533342854723373,-0.15534888690258325,-0.15534772325024568,-0.15533831645485138,-0.1553414214555288,-0.15534750451213544,-0.15535097105950735,-0.1553444940305157,-0.1553436420257859,-0.15535807867669002,-0.15535510983203,-0.1553578225632853,-0.1553468051842772,-0.15534964168568632,-0.15534138055044713,-0.15534077057370754,-0.15537681392448702,-0.15534407447187187,-0.15534427249520452,-0.15534453277323168,-0.15534451210315345,-0.1553453599987861,-0.15534497129636257,-0.15534493504994512,-0.15534491262129815,-0.155345042874558,-0.15534521356546377,-0.15534529231675764,-0.15534487784302628,-0.155342544493005,-0.1553426942493572,-0.15534453357501418,-0.1553442926329834,-0.15534242003797719,-0.1553450440180628,-0.15534471319732907,-0.1553443732235638,-0.15534465053752494,-0.15534517048646723,-0.15534517634414188,-0.15534507038576528,-0.15534379776295895
4,0.06170079043086173,-0.15533980403372086,-0.15532794307365483,-0.15528419900514204,-0.15529018488538443,-0.1553155423792795,-0.15530533307937117,-0.1553739245402461,-0.15537195017133967,-0.15537980831521897,-0.15536170967388124,-0.15533267408249707,-0.15533344574467464,-0.1553490207447949,-0.15534789826886433,-0.15533832054216704,-0.15534144049848714,-0.1553474485351724,-0.15535091681489985,-0.15534455732980432,-0.15534369991342917,-0.15535800513804646,-0.15535504367915534,-0.155358002735573,-0.15534714109412778,-0.15534978243660783,-0.15534224138987607,-0.1553413019472433,-0.15537675687706498,-0.15534429050448004,-0.15534448246157337,-0.15534489121459397,-0.1553448340950971,-0.15534572783556175,-0.15534529049820642,-0.15534527936270145,-0.1553452178846777,-0.1553453454875282,-0.15534552262488208,-0.15534559976803408,-0.15534525567258634,-0.15534280653429586,-0.15534297034295164,-0.15534482225342447,-0.15534457954248457,-0.15534273230743914,-0.15534536519166378,-0.15534498545377962,-0.15534463863778056,-0.15534492422560411,-0.15534544261288924,-0.15534544869984562,-0.1553453441312988,-0.15534409765125137
5,0.06349533428857716,-0.15533980403372086,-0.15532786135030172,-0.15528480765755556,-0.15529089843515637,-0.1553163669282151,-0.15530650459247963,-0.1553740115902407,-0.15537204894245993,-0.1553795700252381,-0.1553613564177059,-0.15533275663951188,-0.1553334708835909,-0.1553491507591455,-0.15534806902624798,-0.15533832392587463,-0.15534146127075968,-0.15534739557256896,-0.1553508653594572,-0.15534462521817013,-0.15534376168353223,-0.15535793543902035,-0.15535498131500403,-0.15535817884530512,-0.1553474718879459,-0.15534992275456452,-0.155343096375928,-0.15534183240579916,-0.1553766979537361,-0.15534450774413497,-0.1553446936070973,-0.15534525377358183,-0.15534515584904052,-0.15534609353118448,-0.155345609069834,-0.15534562760166237,-0.15534552295942383,-0.15534564793063294,-0.1553458310859964,-0.15534590663254694,-0.15534562731872129,-0.1553430700070419,-0.15534324790798076,-0.15534511216074268,-0.15534486771746917,-0.15534304621162112,-0.15534568730808435,-0.15534525837031876,-0.15534490448119967,-0.1553451985714535,-0.15534571536759062,-0.15534572168089214,-0.15534561851276696,-0.1553443974134903
6,0.06528987814629258,-0.15533980403372086,-0.1553277790766791,-0.15528543179190651,-0.1552916247713329,-0.15531718967347927,-0.15530767354294492,-0.1553740997652177,-0.1553721486441577,-0.15537933718400493,-0.15536100463973074,-0.15533284397971164,-0.15533350370763,-0.15534927704787788,-0.15534823559475036,-0.15533832669627565,-0.15534148377442714,-0.15534734560773486,-0.15535081668938652,-0.1553446976923381,-0.15534382734955104,-0.15535786961604464,-0.1553549227740979,-0.15535835092178074,-0.15534779752044706,-0.15535006267677734,-0.15534394520058203,-0.15534236179678063,-0.1553766361307439,-0.155344726210061,-0.15534490596767722,-0.15534562046230074,-0.15534547743849644,-0.15534645713497414,-0.15534592709264528,-0.15534597978239412,-0.1553458279224191,-0.1553459502804778,-0.15534613903227373,-0.15534621299360785,-0.15534599315576028,-0.1553433348716497,-0.15534352690472467,-0.15534540323922336,-0.15534515710264274,-0.155343361741954,-0.15534601033940235,-0.15534553191846753,-0.15534517074390727,-0.1553454735454943,-0.15534598872119662,-0.15534599525764844,-0.15534589349996614,-0.15534469701570058
7,0.06708442200400802,-0.15533980403372086,-0.15532769624935291,-0.15528607123249719,-0.1552923637040145,-0.15531801038183518,-0.15530883959938588,-0.1553741890656501,-0.155372249279381,-0.15537910971898825,-0.15536065445248173,-0.15533293590160677,-0.15533354396028803,-0.15534939971241263,-0.15534839804656303,-0.15533832894417815,-0.15534150801270144,-0.15534729862503305,-0.1553507708014586,-0.1553447747483314,-0.1553438969241112,-0.1553578077041036,-0.15535486808961388,-0.15535851899551617,-0.15534811794687747,-0.15535020224057397,-0.15534478755839687,-0.15534288996670576,-0.15537657025270726,-0.15534494592394835,-0.1553451195808949,-0.15534599128445203,-0.15534579893373096,-0.1553468186956039,-0.155346244644636,-0.15534633591296976,-0.15534613284764417,-0.15534625261078525,-0.1553464465439771,-0.15534651893133491,-0.1553463535454749,-0.15534360108704337,-0.155343807291994,-0.15534569542945248,-0.1553454476410591,-0.15534367888937453,-0.15534633425771732,-0.15534580606882584,-0.15534543741580628,-0.15534574911720692,-0.15534626264342197,-0.1553462693995687,-0.15534616906176105,-0.15534499642533775
8,0.06887896586172346,-0.15533980403372086,-0.15532761286487345,-0.15528672579932107,-0.1552931150400083,-0.15531882882626832,-0.1553100024392618,-0.155374279491749,-0.15537235085081608,-0.15537888755918122,-0.1553603059698658,-0.15533303220784958,-0.15533359138519398,-0.15534951885331105,-0.15534855645370255,-0.15533833076088688,-0.1553415339899326,-0.15534725460980248,-0.15535072769302555,-0.15534485638146028,-0.15534397041900033,-0.15535774973673716,-0.15535481729338635,-0.1553586830982418,-0.15534843312273816,-0.1553503414833262,-0.15534562314678496,-0.1553434167613241,-0.1553764990303695,-0.15534516690986183,-0.15534533448590904,-0.1553463662354816,-0.1553461204017524,-0.15534717826107725,-0.155346561800401,-0.15534669599411796,-0.15534643780617105,-0.15534655499238736,-0.1553467536981713,-0.15534682452265797,-0.15534670883673174,-0.15534386861069,-0.15534408902715466,-0.15534598867039534,-0.15534573927416498,-0.15534399764425338,-0.15534665903511424,-0.1553460807911164,-0.15534570448662205,-0.15534602525517605,-0.15534653710311713,-0.15534654407524107,-0.15534644516613197,-0.15534529561122296
9,0.07067350971943888,-0.15533980403372086,-0.15532752891977553,-0.15528739530811353,-0.15529387858287863,-0.15531964478594554,-0.1553111617488147,-0.15537437104346158,-0.155372453360884,-0.1553786706350822,-0.15535995930718294,-0.1553331327052538,-0.15533364572639322,-0.15534963457024195,-0.15534871088800137,-0.1553383322381931,-0.15534156171161498,-0.1553472135483801,-0.1553506873620386,-0.1553449425863109,-0.1553440478451598,-0.15535769574604483,-0.1553547704159096,-0.15535884326289842,-0.15534874300351142,-0.15535048044238842,-0.15534645166628844,-0.15534394202573998,-0.15537642104009877,-0.155345389194139,-0.1553455507233448,-0.15534674530272954,-0.15534644190630337,-0.15534753587870606,-0.1553468786311395,-0.15534706001937085,-0.15534674286615838,-0.15534685749322058,-0.15534706056873035,-0.15534712984132595,-0.1553470593653092,-0.15534413739862615,-0.15534437206615348,-0.1553462828994475,-0.15534603194184776,-0.1553443179963236,-0.1553469846436265,-0.15534635605423489,-0.15534597194590763,-0.1553463019271423,-0.15534681206832124,-0.15534681925244084,-0.1553467217802281,-0.1553455945434782
10,0.07246805357715431,-0.15533980403372086,-0.1553274444105785,-0.1552880795704037,-0.15529465413299828,-0.1553204580461713,-0.1553123172230067,-0.15537446372046873,-0.15537255681173764,-0.15537845887867527,-0.15535961458113698,-0.15533323720481257,-0.1553337067286306,-0.1553497469619523,-0.15534886142110269,-0.15533833346836426,-0.155341591184393,-0.15534717542812185,-0.15535064980706517,-0.15534503335673336,-0.15534412921267596,-0.15535764576268946,-0.15535472748633977,-0.15535899952363333,-0.15534904754438986,-0.155350619155037,-0.15534727282085692,-0.15534446560453907,-0.15537633472543838,-0.15534561280527778,-0.15534576833517644,-0.1553471284655805,-0.1553467635078553,-0.15534789159508935,-0.1553471952046636,-0.1553474279752104,-0.15534704809284872,-0.15534716017832234,-0.1553473672263473,-0.15534743495791606,-0.15534740545384698,-0.15534440740548602,-0.15534465636354555,-0.15534657805248778,-0.155346325582485,-0.1553446399346085,-0.15534731105519822,-0.15534663182630642,-0.15534623978304854,-0.15534657910006014,-0.15534708750632073,-0.15534709489818974,-0.15534699887042744,-0.15534589319346273
11,0.07426259743486974,-0.15533980403372086,-0.15532735933378633,-0.15528877839356747,-0.15529544148760085,-0.15532126839834046,-0.15531346856545303,-0.15537455752218227,-0.155372661205258,-0.15537825222341092,-0.1553592719098448,-0.15533334552171485,-0.15533377413763233,-0.15534985612624203,-0.1553490081244594,-0.15533833454413357,-0.15534162241606644,-0.1553471402374225,-0.15535061502730532,-0.1553451286858295,-0.1553442145307714,-0.15535759981590055,-0.15535468853249673,-0.1553591519157959,-0.15534934670000938,-0.1553507576584106,-0.15534808631812655,-0.1553449873419192,-0.15537623840101314,-0.15534583777381436,-0.15534598736460334,-0.15534751569561395,-0.15534708526360594,-0.15534824545609296,-0.15534751158540838,-0.15534779984121347,-0.15534735354856777,-0.15534746310982936,-0.1553476737385455,-0.1553477399398448,-0.15534774741190152,-0.1553446785845309,-0.15534494187252293,-0.15534687406393424,-0.15534662013299705,-0.15534496344734977,-0.1553476382416461,-0.1553469080747478,-0.1553465079872669,-0.1553468567401618,-0.15534736338371424,-0.15534737097882106,-0.15534727640240256,-0.155346191533711
12,0.07605714129258517,-0.15533980403372086,-0.1553272736858878,-0.1552894915808818,-0.1552962404408336,-0.15532207563988792,-0.15531461548835082,-0.1553746524477424,-0.15537276654305088,-0.15537805060418675,-0.1553589314128436,-0.1553334574753607,-0.15533384770038688,-0.1553499621599428,-0.15534915106933767,-0.15533833555868928,-0.15534165541559522,-0.1553471079657348,-0.15535058302260824,-0.15534522856594046,-0.1553443038077952,-0.15535755793347733,-0.15535465358086545,-0.15535930047593297,-0.15534964042418625,-0.1553508959894514,-0.15534889186969977,-0.15534550708182424,-0.15537613025909183,-0.15534606413219154,-0.15534620785591965,-0.15534790695675504,-0.1553474072274791,-0.1553485975068301,-0.1553478278344445,-0.1553481755901948,-0.15534765929272504,-0.15534776634697764,-0.15534798016969195,-0.15534804485138062,-0.15534808553608567,-0.15534495088768047,-0.15534522854494465,-0.15534717086680264,-0.15534691552890165,-0.15534528852193552,-0.15534796617462066,-0.15534718476633524,-0.15534677654762513,-0.15534713481302673,-0.15534763966648266,-0.1553476474600504,-0.15534755434119177,-0.15534648953787375
13,0.07785168515030061,-0.15533980403372086,-0.15532718746335636,-0.15529021893158,-0.15529705078381137,-0.15532287957423588,-0.15531575771240366,-0.15537474849601454,-0.15537287282644316,-0.15537785395732784,-0.1553585932110968,-0.15533357288937544,-0.15533392716542485,-0.15535006515890162,-0.15534929032682493,-0.15533833660566373,-0.1553416901931035,-0.15534707860358737,-0.1553505537934878,-0.1553453329886336,-0.15534439705121308,-0.1553575201417913,-0.15535462265659725,-0.15535944524178322,-0.15534992866965924,-0.15535103418484728,-0.15534968919142597,-0.15534602466808164,-0.15537600837909477,-0.15534629191461796,-0.1553464298543777,-0.15534830220542506,-0.15534772945012723,-0.15534894779164246,-0.15534814400949304,-0.1553485551883481,-0.15534796538181644,-0.1553480699461039,-0.155348286581012,-0.15534834975365802,-0.15534842011027297,-0.15534522426554534,-0.15534551633136867,-0.15534746839276747,-0.15534721170437163,-0.15534561514482823,-0.1553482948255672,-0.15534746186727752,-0.1553470454530293,-0.15534741328365653,-0.15534791632006445,-0.15534792430705135,-0.15534783265127575,-0.1553467871806627
