,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_26,eq_complex_29,eq_complex_31,eq_complex_34,eq_complex_36,eq_complex_37
274,0.546227632014028,0.24464534071129712,0.22854313510140123,-0.10932607298171065,-0.16871473744576782,-0.16871543431325908,-0.316728832779487,-0.31672981037242814,-0.3121644701012402,-0.3121654553815993,-0.31799537414823026,-0.33371972699290237,-0.3333667164354795,-0.31055556449109795,-0.36040031826615976,-0.29774783444754166,-0.32196681868882765,-0.3189230156784772,-0.31444768002770535,-0.30505327595783566,-0.30632757404119587,-0.3020807156090007,-0.2795466493317255,-0.28865598012164934,-0.29595548569225866,-0.2956934639130086,-0.2956457501007866
275,0.5480221758717435,0.24464534071129712,0.22785030511194085,-0.12222914533537516,-0.18248958205376753,-0.18249028426435276,-0.3354687770679505,-0.33546976241004284,-0.33105682225954497,-0.3310578158896919,-0.33683391638591537,-0.3618521536118497,-0.3594841292222842,-0.3366880471334928,-0.38916002975627323,-0.3269280654747055,-0.35119717629057584,-0.34687172345603273,-0.3430203539678603,-0.3334875953701227,-0.33478291134581345,-0.33047059034982457,-0.30760653129677545,-0.3169436161319262,-0.32540242356116983,-0.3249197877646925,-0.32469115835589785
276,0.5498167197294589,0.24464534071129712,0.22715747512248052,-0.13484762818073198,-0.19578171276329515,-0.19578241745741354,-0.35355689663747397,-0.3535578857445189,-0.34930230704367543,-0.3493033050519801,-0.3550226753096523,-0.38899932359424655,-0.38469521304458304,-0.3619057506863211,-0.4165368359236637,-0.35519868017320083,-0.3794966123399545,-0.3738893372500785,-0.37082494497883306,-0.36118934139030107,-0.3625009760820606,-0.3581392229272143,-0.3355449734126427,-0.34509300332562837,-0.3543155231960335,-0.3536188309258926,-0.35321245037642784
277,0.5516112635871744,0.24464534071129712,0.22646464513302011,-0.14717173316559273,-0.20857610783420888,-0.2085768120852009,-0.37097286738032037,-0.3709738561741816,-0.36688042352775857,-0.3668814218471837,-0.37254108519926393,-0.415117881117998,-0.40896140980211076,-0.3861700278712324,-0.44247201527192953,-0.38248523940823814,-0.4067927071012691,-0.3999218285885516,-0.3977846561208747,-0.38808041112293407,-0.38940381735763435,-0.3850081200433461,-0.3633106823666166,-0.3730445266973001,-0.3825754765517618,-0.38167605201680826,-0.38109904957778556
278,0.5534058074448898,0.24464534071129712,0.2257718151435598,-0.15919190029122254,-0.22085830802876322,-0.220859008848586,-0.38769712042619014,-0.3876981047427099,-0.38377142065188224,-0.3837724151278628,-0.38936932967689203,-0.44016861530009904,-0.4322475928586153,-0.40944569823272975,-0.4669249903134794,-0.4087223339137846,-0.43302223951792834,-0.424921947539137,-0.4238273827407136,-0.41408691808365156,-0.41541776442753203,-0.4110028555117327,-0.3908445078339315,-0.40072688399582773,-0.4100636417724161,-0.40897695818775975,-0.4082399921470257
279,0.5552003513026051,0.24464534071129712,0.22507898515409944,-0.1708988053281844,-0.23261443295232942,-0.23261512729741085,-0.4037108641301342,-0.40371183972724173,-0.39995631941471604,-0.3999573058132358,-0.4054883641217865,-0.46411633320755913,-0.4545219728076873,-0.4317009503622014,-0.48987232290986443,-0.433853188583546,-0.4581307236752729,-0.4488485427448375,-0.44888612687512547,-0.4391396527766896,-0.44047388153487027,-0.43605354579432704,-0.41807679749207177,-0.42805472627706004,-0.43666476179461394,-0.4354096692888438,-0.4345263584788183
280,0.5569948951603206,0.24464534071129712,0.22438615516463906,-0.1822833670492855,-0.24383119673994352,-0.2438318815171664,-0.41899610518714964,-0.41899706775315276,-0.4154169341986273,-0.41541790821447727,-0.4208799372221062,-0.48692970085021864,-0.47575597790557195,-0.4529072185738639,-0.5113063011225054,-0.45782910233869883,-0.4820717875155907,-0.4716658801367312,-0.4728992914006486,-0.4631744310237777,-0.46450830938752824,-0.460095215886869,-0.44492400505366453,-0.4549260302764972,-0.46226951889575835,-0.4608673651571183,-0.459853622534303
281,0.558789439018036,0.24464534071129712,0.2236933251751787,-0.1933367542740237,-0.2544959230709636,-0.25449659514377015,-0.43353566884975075,-0.43353661401179183,-0.4301358932033344,-0.4301368504685427,-0.4355266116393593,-0.5085810562982434,-0.49592411232289585,-0.47303903726639823,-0.5312332200691559,-0.48060877466966606,-0.5048064463356017,-0.49334298735859733,-0.49581085425222565,-0.4861323283705265,-0.48746249185119933,-0.4830680532339268,-0.4712850078818281,-0.48121975066512696,-0.48677678425705223,-0.4852504801880905,-0.4841237883357267
282,0.5605839828757515,0.24464534071129712,0.22300049518571832,-0.20405039271907494,-0.2645965594948733,-0.26459721568947997,-0.447313218225802,-0.4473141415584713,-0.44409665796515435,-0.44409759405757293,-0.4494117837620952,-0.5290461992512898,-0.5150037955204669,-0.4920738763566876,-0.5496714591815994,-0.5021575655168384,-0.5263023184693076,-0.5138530426273347,-0.5175704268566179,-0.5079598026607468,-0.5092832902152449,-0.5049175510956705,-0.49703783685680153,-0.5067944948107228,-0.5100954475885453,-0.5084685307402463,-0.5072472007161126
283,0.5623785267334669,0.24464534071129712,0.222307665196258,-0.21441597164949333,-0.2741216910520266,-0.274122328163739,-0.4603132726349121,-0.46031416966899846,-0.4572835419398839,-0.4572844523919167,-0.4625197025264495,-0.5483041615022286,-0.532975186156738,-0.5099919612726642,-0.5666494517785807,-0.5224467288772257,-0.5465328236887887,-0.5331728196354666,-0.5381332043084401,-0.5286087102971646,-0.5299229908134957,-0.5255945462266316,-0.5220377326341883,-0.5314890752995913,-0.5321457463572807,-0.5304414910440396,-0.5291439441179642
