,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_16,eq_complex_18,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_42,eq_complex_45,eq_complex_46,eq_complex_47,eq_complex_48,eq_complex_51,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_59,eq_complex_60,eq_complex_66,eq_complex_69,eq_complex_70,eq_complex_72,eq_complex_73,eq_complex_74,eq_complex_75,eq_complex_76,eq_complex_81,eq_complex_84,eq_complex_86,eq_complex_94,eq_complex_95,eq_complex_98
10,0.07246805357715431,0.9898473797482807,0.9898829512958249,0.9898829677624145,0.9898469152305651,0.989848428189047,0.9895985094105174,0.9896167653730483,0.9896285989932943,0.9896677668172248,0.9895918114721446,0.9897597817098968,0.9898194138910489,0.9898336514610505,0.9897460301286481,0.9897333079365945,0.9897334778389544,0.9897147174046609,0.9897836626098889,0.9900119727503075,0.9900117552757745,0.9898453397353132,0.9898453772851595,0.9898790250900392,0.9902932486179004,0.9902483856533514,0.9901938407311152,0.9901749457026577,0.9901743195657473,0.9901931551327593,0.9901742106753333,0.9901742627099286,0.9902053217838017,0.9902693674893239,0.9902193273083301,0.990201516796031,0.9901643699458339,0.9901606964045815,0.9902519278392796,0.9900993474136127,0.9902387382330677,0.9902237993566388,0.9899913878905459,0.99022244552386,0.9902802554092619,0.990242277774257,0.9902142525156444,0.9901727189761618,0.9901670478426401,0.9901503544755922,0.9898935930875492,0.9897779565185717,0.9897793609498269,0.9900163627639865,0.9899726945700524,0.9899724656210684,0.9900534381766063,0.9900915930853147,0.9900915935968472
11,0.07426259743486974,0.9898473797482807,0.9898828035567268,0.9898828199549222,0.9898469146194061,0.9898481133121233,0.9898016898980881,0.9898097281986151,0.9898127936324603,0.9898607296427916,0.989792574926982,0.9898274153260864,0.9898870475072385,0.9898970651676041,0.9898026429137216,0.9897883886714871,0.9897884765361071,0.9897697981395535,0.9898192271286235,0.9899665115169423,0.9899664339690192,0.9897771157579223,0.9897771511658128,0.989810002432865,0.9902833603292681,0.9902212018654745,0.9901529793247957,0.9901314722617477,0.9901307101342389,0.9901521307343077,0.9901305769066779,0.9901306396486877,0.9901661449698536,0.9902130524685449,0.9901630122875511,0.9901430156308699,0.9901010022397512,0.9900968150763102,0.9901934138681068,0.9900355009636063,0.9902013315221371,0.9901839481587732,0.9899654263873268,0.9901463855856723,0.9902263230434638,0.9901929933201895,0.990183165849309,0.990145645200036,0.9901393861269632,0.9901186215854876,0.9898718954768132,0.989768277575237,0.9897715598374636,0.9899824984311417,0.989943355612503,0.9899431043657793,0.9900085084698986,0.9900378766221183,0.9900378770415983
12,0.07605714129258517,0.9898473797482807,0.9898826558176287,0.9898826721474299,0.9898469140031805,0.9898477957666976,0.9900097743507487,0.9900131302108793,0.9900118475313595,0.9900641316550558,0.9900005774121646,0.989906446233928,0.9899660784150801,0.9899521599883429,0.9898715506203595,0.9898588149291655,0.9898587979002867,0.989840224397232,0.9898626617286127,0.9899032544475862,0.98990324692818,0.9897146468723198,0.989714676100477,0.9897429110502316,0.9902713409758743,0.990193644908773,0.9901136087888963,0.9900901359831783,0.9900892554517728,0.990112616611589,0.9900891007088775,0.9900891725108336,0.9901280298229866,0.990159520628654,0.9901094804476601,0.9900878690293528,0.9900436748441618,0.9900390318957618,0.9901382383958431,0.9899769203931199,0.9901686106910033,0.9901493242783413,0.9899409467325144,0.9900785170977509,0.9901796923502657,0.9901505054589341,0.990156399716133,0.9901222908987007,0.9901156056176829,0.9900915339400189,0.9898534353388817,0.989760577182563,0.9897659576739656,0.9899535558105801,0.9899186511193432,0.9899184082524644,0.9899713744559662,0.9899935859980329,0.9899935863418009
13,0.07785168515030061,0.9898473797482807,0.9898825080785305,0.9898825243399376,0.9898469133818403,0.9898474755323617,0.9901791143932586,0.9901540559420304,0.9901322553356622,0.9902050573862069,0.9901718961895842,0.9899792952643168,0.990038927445469,0.9899881138742125,0.9899378926501584,0.9899291812093753,0.9899290593763288,0.9899105906774418,0.9899050630717222,0.9898304399359379,0.9898304401328492,0.9896646951129656,0.9896647150472336,0.9896852281554881,0.9902588579995107,0.99016808340911,0.9900784532063077,0.9900535689328644,0.9900525903153647,0.9900773407531489,0.9900524174027957,0.9900524964359799,0.9900937638740192,0.9901121737928583,0.9900621336118645,0.9900393877050687,0.9899950362955423,0.9899899882155253,0.9900897186348645,0.9899271157675011,0.9901414724897041,0.9901207895276727,0.9899194214175623,0.9900217634051691,0.9901413296685374,0.9901156608051778,0.9901346538727455,0.9901033055142681,0.9900963234670224,0.9900697116370673,0.9898380094307122,0.9897548681677525,0.9897621903139041,0.989929255847914,0.9898982122732257,0.9898979989730949,0.9899422259701869,0.9899588585020115,0.9899588587866025
14,0.07964622900801603,0.9898473797482807,0.9898823603394324,0.9898823765324453,0.9898469127553373,0.989847152588821,0.9902792419153715,0.990217961106501,0.990178278052085,0.9902689625506774,0.9902753809998838,0.9900301952312724,0.9900898274124246,0.9899984259974507,0.9899883337866262,0.9899852033027247,0.9899849980298705,0.989966612770791,0.9899382053812051,0.98975690659132,0.9897569347473941,0.989632277417597,0.9896322860953016,0.9896429429555493,0.9902473881090795,0.9901464564741468,0.9900495986232146,0.9900237545626248,0.9900226988979371,0.9900483907318192,0.9900225113404916,0.9900225957648259,0.9900655021445339,0.9900735736380445,0.9900235334570507,0.9900000349370651,0.9899569499182864,0.9899515362405643,0.990050322950245,0.9898884298595135,0.9901202149617326,0.9900985866951117,0.9899020088282635,0.989977530735735,0.9901112177150196,0.9900884217142989,0.9901181685949068,0.9900889246974725,0.9900817484069749,0.9900533316524848,0.9898252528718525,0.9897511123977757,0.9897599368679949,0.9899090494559737,0.9898814787553051,0.9898813088411295,0.9899206506168649,0.9899330805345746,0.9899330807755513
15,0.08144077286573147,0.9898473797482807,0.9898822126003343,0.9898822287249529,0.989846912123623,0.9898468269159112,0.9902966574030375,0.9902259624635819,0.9901832316047874,0.9902769639077582,0.9902966772835267,0.9900484256989022,0.9901080578800543,0.9899815645019737,0.9900134300443522,0.9900163348780515,0.9900160832375503,0.9899977443461179,0.989955856299069,0.9896910000732301,0.9896911365118621,0.9896203544998764,0.9896203511821033,0.989620105822545,0.9902381541955683,0.9901302512903574,0.9900285405862106,0.9900020924136219,0.9900009802519667,0.9900272621194312,0.9900007815425637,0.9900008696052923,0.9900448038197399,0.9900455263371268,0.989995486156133,0.9899715263341191,0.9899306431276381,0.9899248911587212,0.9900217706146592,0.9898622249935285,0.9901047847973709,0.9900826047109027,0.9898896064934581,0.9899461008039336,0.9900887990507355,0.9900682717424625,0.9901069156377714,0.9900791393557281,0.990071850812112,0.9900423184614168,0.9898147667263031,0.9897492582416387,0.9897589620490423,0.9898923186034044,0.9898678698899546,0.9898677517082892,0.9899059610729697,0.9899152914916916,0.9899152917031422
16,0.08323531672344689,0.9898473797482807,0.9898820648612361,0.9898820809174607,0.9898469114866478,0.9898464984936153,0.9902345139724625,0.9901865706880206,0.9901550247296145,0.9902375721321971,0.9902381244946314,0.9900300461858297,0.9900896783669818,0.9899406459719116,0.9900088830609408,0.9900172426160005,0.9900169896235063,0.9899986520840669,0.9899545941594758,0.9896397088843403,0.9896400086499489,0.9896297757265246,0.9896297608372633,0.989618647269052,0.9902320838524984,0.9901205144173015,0.9900162690480508,0.9899894967469952,0.989988347794169,0.9900149443567341,0.9899881413305629,0.9899882313931456,0.9900327087298683,0.990029211086445,0.9899791709054512,0.9899549702693419,0.9899168744719562,0.9899108011989595,0.9900051724360726,0.9898492111594528,0.9900949699285423,0.9900725826085774,0.9898829153212031,0.9899270296716332,0.9900733059790007,0.9900545155390325,0.9901007489594777,0.9900738294986189,0.9900664967423083,0.9900364930300264,0.9898061906836231,0.9897492620745131,0.9897591301462014,0.9898784926567935,0.9898568792191688,0.9898568170000207,0.989897427493245,0.9899044681716543,0.9899044683661545
17,0.08502986058116233,0.9898473797482807,0.989881917122138,0.9898819331099683,0.989846910844362,0.9898461673020824,0.9901092695713296,0.9900900848121087,0.9900770311095075,0.9901410862562852,0.9901155607922779,0.9899780323071204,0.9900376644882726,0.989882406002994,0.9899756885508884,0.9899881122506597,0.9899879026451925,0.9899695217187261,0.9899341052585581,0.9896080836624213,0.9896085138376828,0.9896594351617342,0.989659410125589,0.9896384323733327,0.990229782557111,0.9901178746975497,0.990013353454174,0.9899864915712157,0.9899853250800885,0.9900120066963776,0.9899851142350053,0.9899852047405108,0.9900298165250091,0.99002530384103,0.9899752636600362,0.9899510001355414,0.989916073649625,0.9899096906869576,0.9900011633121458,0.9898497479957811,0.9900905325232517,0.9900682490233382,0.98988249481487,0.9899194806673963,0.990063975479058,0.9900464734450473,0.9900995102054292,0.9900728579732458,0.9900655415597761,0.9900356761797297,0.9897992383078547,0.9897510989987941,0.9897604057965257,0.9898671055897235,0.9898481182892822,0.9898481128885388,0.9898944257546206,0.9898997023354744,0.9898997025243367
18,0.08682440443887776,0.9898473797482807,0.9898817693830398,0.9898817853024761,0.9898469101967151,0.9898458333216469,0.9899456766363165,0.9899383595749216,0.9899352989451154,0.989989361019098,0.9899533886869358,0.9899010796185198,0.9899607117996719,0.9898157761435284,0.9899193839341621,0.9899339801208801,0.9899338511402916,0.9899153895889464,0.9898970098707807,0.989598948237489,0.9895993996853139,0.9897065822720311,0.9897065492854731,0.9896774992133168,0.9902315141476523,0.990122558299709,0.9900199975815235,0.9899932716935235,0.9899921073720761,0.9900186536368926,0.9899918956594952,0.989991985061813,0.9900363379491574,0.9900340568703718,0.989984016689378,0.9899598591957585,0.9899284197957213,0.9899217412701727,0.9900099874037039,0.9898640142115859,0.9900912855486304,0.990069401988933,0.9898887915893646,0.9899224531712958,0.990060166457758,0.9900435873678025,0.9901030893712057,0.9900761241318404,0.9900688834999877,0.9900397472990744,0.989793711397347,0.989754766979311,0.9897628517054137,0.9898578191423741,0.9898413331251184,0.9898413821700554,0.9898965200387987,0.9899002950422385,0.9899002952359123
19,0.0886189482965932,0.9898473797482807,0.9898816216439418,0.9898816374949837,0.9898469095436563,0.9898454965328487,0.9897714092695923,0.9897652749948772,0.9897633082833787,0.9898162764390536,0.9897792078308895,0.9898115495055471,0.9898711816866992,0.9897503672967404,0.98984870436604,0.9898634058618708,0.9898633819952158,0.9898448153299372,0.9898483124505894,0.9896128758976145,0.989613232001,0.9897672283849746,0.9897671901547719,0.9897324230364292,0.9902371828583046,0.9901343823610913,0.9900360438873973,0.9900097096232623,0.990008568738073,0.9900347294918075,0.990008360020402,0.9900084467022531,0.9900520978218863,0.9900553079608976,0.9900052677799038,0.9899814119967152,0.9899538355885655,0.9899468887091079,0.9900315098326107,0.9898919899152615,0.9900971173434242,0.9900759345315698,0.9899021268661122,0.9899348965952512,0.9900613998750393,0.9900454567637292,0.990111441695911,0.9900835781637325,0.9900764781097222,0.9900486596674153,0.9897895057513865,0.9897602862181764,0.98976662725449,0.9898504312297953,0.9898364101506003,0.9898365076081094,0.9899034959054969,0.9899057898614056,0.9899057900699236
20,0.09041349215430862,0.9898473797482807,0.9898814739048436,0.9898814896874915,0.9898469088851338,0.9898451569164545,0.9896123312033055,0.9896179240928931,0.9896260354777707,0.9896689255370695,0.9896190368573476,0.9897230892539464,0.9897827214350985,0.9896950992078818,0.9897739764407469,0.98978683171152,0.9897869218950902,0.9897682411795864,0.9897945979073371,0.9896483818793351,0.9896485859644832,0.9898365943743197,0.989836553852344,0.9897987490456905,0.9902463145153593,0.9901527220707843,0.9900609195444809,0.990035300301868,0.9900342065944925,0.9900596641937393,0.9900340052617879,0.9900340874713766,0.9900764819565613,0.9900884088117986,0.9900383686308047,0.9900150717509181,0.9899918886222634,0.9899847264109772,0.9900651442658425,0.9899332352719862,0.990107966146053,0.9900878083132189,0.9899226332513408,0.9899557175532048,0.9900673377232354,0.9900518186970234,0.990124559773082,0.9900951951085303,0.9900883126120815,0.9900624113475207,0.9897866148542677,0.9897676924539798,0.9897719851160768,0.989844880722583,0.9898333796166361,0.9898335147854214,0.989915353089808,0.9899159600373905,0.989915960270772
21,0.09220803601202404,0.9898473797482807,0.9898813261657455,0.9898813418799991,0.9898469082210956,0.98984481445348,0.9894890184805719,0.9895225542014815,0.9895489395035609,0.9895735556456579,0.9894937612750307,0.9896483972663139,0.989708029447466,0.9896571348229899,0.9897055383457098,0.9897149367820105,0.9897151340465326,0.9896963462500769,0.9897431047972881,0.989702272079366,0.9897023462932653,0.9899095537183457,0.9899095138557709,0.9898714433289401,0.9902580390324792,0.9901764560369164,0.9900935305995281,0.990069049521888,0.9900680295273212,0.9900923667386796,0.9900678405714811,0.9900679164075693,0.9901083347779172,0.9901320801450437,0.99008203996405,0.9900596506873539,0.9900416077149742,0.9900343229199398,0.990109703357161,0.989986495395084,0.9901237426873686,0.9901049729083466,0.9899501379043747,0.9899836996269586,0.9900777094373232,0.9900624784951111,0.9901423969641205,0.990110905131641,0.9901043366822078,0.9900809675239498,0.9897851313326615,0.9897770194748704,0.9897792557268145,0.9898412502737506,0.9898324147858832,0.9898325707474069,0.9899322585071748,0.9899307557398376,0.9899307560083618
22,0.09400257986973948,0.9898473797482807,0.9898811784266474,0.9898811940725067,0.989846907551489,0.9898444691252141,0.9894147731841936,0.9894765939953262,0.9895163971273652,0.9895275954395025,0.989417065160965,0.9895974715637765,0.9896571037449287,0.9896411967897226,0.9896524005621015,0.989657218664915,0.9896575018953174,0.9896386281329813,0.9897008002272335,0.989770086273572,0.9897700967935249,0.9899810358763862,0.9899809994135177,0.9899453212766198,0.9902710813431177,0.9902039055091892,0.9901321265407897,0.9901093275078592,0.9901084098877105,0.9901310885897282,0.9901082387954634,0.9901083062665162,0.9901458304479099,0.9901842212759309,0.9901341810949371,0.99011316033121,0.9901012412390011,0.9900939797933652,0.9901631989928495,0.9900492429844102,0.9901441960786299,0.9901272245758077,0.9899839993176532,0.9900173627187006,0.9900921873570189,0.9900771904874609,0.9901647364418116,0.9901304752992561,0.9901243445980524,0.9901041282521749,0.9897852387873588,0.989788263244042,0.9897888023551525,0.9898397585122043,0.9898338145964812,0.9898339663211835,0.9899544505735793,0.9899502082742011,0.9899502085884417
23,0.09579712372745491,0.9898473797482807,0.9898810306875493,0.9898810462650145,0.9898469068762605,0.9898441209132429,0.9893950628758095,0.9894667924673675,0.9895100946381383,0.9895177939115439,0.9893947974743884,0.9895765216804775,0.9896361538616297,0.9896492740395098,0.9896212754447534,0.9896209450011808,0.9896212822579029,0.9896023544692473,0.9896735630377157,0.9898465791816956,0.9898465791817066,0.9900463661452132,0.9900463354466534,0.9900154238967115,0.9902837724017266,0.990232793070328,0.990174173862704,0.9901537255893038,0.9901529391974732,0.990173295763747,0.9901527916021433,0.9901528487751927,0.9901863565807127,0.9902417232537909,0.9901916830727971,0.9901726101154372,0.9901680067149061,0.990160978325721,0.9902226407484622,0.990117384435793,0.9901687192515234,0.9901539987272687,0.9900229189270252,0.9900547959910424,0.9901102094820449,0.9900954847003102,0.9901910022683237,0.9901533402796029,0.990147805685028,0.9901313375158654,0.9897871795162779,0.9898013190573803,0.9898009246234317,0.9898407225663596,0.9898379475529246,0.9898380602130941,0.9899820775928102,0.9899742802081429,0.9899742805786316
