,x,eq_complex_3,eq_complex_13,eq_complex_24
73,0.38467336,-0.15530089265159489,-0.15534796882205643,-0.15537922279044114
74,0.38919598,-0.15530030133490036,-0.15534738306957757,-0.15537985663330217
75,0.3937186,-0.15529970458020223,-0.15534679724420872,-0.15538051527168628
76,0.39824122,-0.15529910254771825,-0.15534621367719692,-0.15538120417138468
77,0.4027638,-0.1552984954185097,-0.15534563494714684,-0.1553819302406796
78,0.40728644,-0.1552978833710872,-0.15534506387035016,-0.15538270236914797
79,0.41180903,-0.1552972666294708,-0.15534450355561466,-0.1553835321325844
80,0.41633165,-0.15529664541003949,-0.15534395735917725,-0.15538443503470006
81,0.42085424,-0.15529601996735595,-0.15534342892348948,-0.1553854323019887
82,0.42537686,-0.15529539055951283,-0.1553429221318456,-0.15538655394541936
