Complexity,Loss,Equation
47,0.02458319,"(sin(exp(sin(exp(sin((sin(sin(sin(x0))) + x0) + 0.91444874)) * (x0 + x0))) * sin((exp(sin(sin(sin(x0) * x0) + (cos(sin(sin(0.5607797 / x0) * 1.0726026)) / x0))) * x0) + -0.24732545)) / cos(cos(x0) + 0.23136772))"
48,0.024480293,"(sin(exp(sin(exp(sin((sin(sin(sin(x0))) + x0) + 0.91444874)) * (x0 + x0))) * sin((exp(sin(sin(sin(x0) * x0) + (cos(sin(sin(0.5607797 / x0) * 1.0726026)) / x0))) * x0) + -0.24732545)) / sin(cos(cos(x0) + 0.23136772)))"
49,0.024287751,"(sin(exp(sin(exp(sin((sin(sin(sin(x0))) + x0) + 0.91444874)) * (x0 + x0))) * sin((exp(sin(sin(sin(x0) * x0) + (cos(sin(sin(0.5607797 / x0) * 1.0726026)) / x0))) * x0) + -0.24732545)) / sin(cos(cos(x0) + sin(0.23136772))))"
50,0.022615895,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(cos(sin(sin(-0.66841525) / x0)) / x0)))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
51,0.021548815,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / x0))))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
52,0.021338783,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / sin(x0)))))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
53,0.020735199,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / sin(x0))))))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
54,0.020473858,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / sin(x0)))))))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
55,0.020403033,"(sin(exp(sin(exp(sin((sin(sin(x0)) + x0) + sin(0.9549037))) * (x0 + x0))) * sin((exp(sin(sin(x0) + sin(sin(sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / sin(sin(x0))))))))) * x0) + (-0.15084581 * (1.4118632 / sin(0.9549037))))) / sin(cos(cos(x0) + 0.22924864)))"
60,0.020322194,"(sin(exp(sin(exp(sin(sin((x0 + x0) + cos(x0)))) * (x0 + sin(x0)))) * sin(sin((exp(sin(sin((sin(sin(0.83258134) + x0) * x0) / 0.9905363) + sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / x0))))) * x0) + (-0.15084581 * (1.4118632 / cos(sin(0.72561693))))))) / cos(cos(x0) + 0.22924864))"
61,0.019599233,"(sin(exp(sin(exp(sin(sin((x0 + x0) + cos(x0)))) * (x0 + sin(x0)))) * sin(sin(sin((exp(sin(sin((sin(sin(0.83258134) + x0) * x0) / 0.9905363) + sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / x0))))) * x0) + (-0.15084581 * (1.4118632 / cos(sin(0.72561693)))))))) / cos(cos(x0) + 0.22924864))"
62,0.018488172,"(sin(exp(sin(exp(sin(sin((x0 + x0) + sin(cos(x0))))) * (x0 + sin(x0)))) * sin(sin((exp(sin(sin((sin(sin(0.83258134) + x0) * x0) / 0.9905363) + sin(sin(sin(sin(cos(sin(sin(-0.66841525) / x0)) / x0)))))) * x0) + (-0.15084581 * (1.4118632 / cos(sin(0.72561693))))))) / cos(cos(x0) + 0.22924864))"
