,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_12,eq_complex_13,eq_complex_17,eq_complex_18,eq_complex_20,eq_complex_21,eq_complex_22
20,0.029897809,-0.6999866887625535,-0.6998806345791672,-0.6998863877432312,-0.6998806770008404,-0.6985303775226843,-0.7020408689217571,-0.7020408598356117,-0.7064687756449121,-0.7152061626926527,-0.716639875309223,-0.7166250644872013,-0.7166213685163833,-0.7166139846335259,-0.7166102967149812,-0.7166066114740316
21,0.059795618,-0.6475200107514011,-0.647423578956762,-0.6474288101312223,-0.6474236175294797,-0.6464251393048548,-0.6485103815150243,-0.648510380496766,-0.6525365403913123,-0.6535470171965347,-0.654828685418888,-0.6548277652976888,-0.6548275353330688,-0.6548270754826095,-0.6548268455967602,-0.6548266157371578
22,0.08969343,-0.5950533274756475,-0.5949665180707212,-0.5949712272555256,-0.5949665527944832,-0.5942545398840755,-0.5957057991621293,-0.5957057988709573,-0.5993302101512381,-0.5988106221179818,-0.599960228664877,-0.5999600057269174,-0.5999599499986128,-0.5999598385494251,-0.5999597828285415,-0.599959727110131
23,0.119591236,-0.5425866547290961,-0.5425094677119515,-0.5425136549072045,-0.5425094985867583,-0.5420251035620531,-0.5430731439164141,-0.5430731437957206,-0.5462958070989682,-0.5453160567211912,-0.546336733740477,-0.5463366482798178,-0.5463366269159043,-0.5463365841895786,-0.5463365628271666,-0.5463365414652548
24,0.14948905,-0.4901199679436087,-0.4900524033168205,-0.4900560685223826,-0.49005243034267115,-0.4897433185343517,-0.49050779710845005,-0.49050779704730146,-0.4933287123769502,-0.4922630703794674,-0.4931559052051936,-0.4931558638343043,-0.49315585349195545,-0.49315583280770586,-0.49315582246580514,-0.49315581212405374
25,0.17938685,-0.43765330572625916,-0.4375953634853216,-0.43759850670143724,-0.437595386662218,-0.4374157395602517,-0.437975744357227,-0.4379757443220867,-0.4403949118997965,-0.43941745245984076,-0.4401829511954722,-0.4401829281188949,-0.44018292234989176,-0.44018291081205485,-0.44018290504322105,-0.4401828992744437
26,0.20928466,-0.38518662596023967,-0.38513830610837113,-0.3851409273348657,-0.38513832543631193,-0.38504884408625806,-0.385462543135245,-0.3854625431132258,-0.3874799628175101,-0.3866856975167465,-0.3873241368594214,-0.38732412270033995,-0.38732411916063214,-0.3873241120812915,-0.3873241085416587,-0.38732410500205094
27,0.23918247,-0.3327199461942202,-0.3326812487314208,-0.33268334796829424,-0.3326812642104059,-0.33264917176832154,-0.33296107351210824,-0.33296107349741205,-0.33457674533406895,-0.3340231953241029,-0.334534743153854,-0.3345347338502596,-0.33453473152439206,-0.33453472687269425,-0.33453472454686395,-0.3345347222210461
28,0.26908028,-0.28025326642820075,-0.2802241913544704,-0.28022576860172277,-0.2802242029844999,-0.28022324703366,-0.2804673947274985,-0.2804673947172068,-0.28168131868915486,-0.2814059423521574,-0.281790708194241,-0.2817907017571387,-0.28179070014788,-0.28179069692938263,-0.2817906953201441,-0.28179069371091225
29,0.2989781,-0.2277865691135114,-0.2277671164320686,-0.22776817168952523,-0.22776712421314116,-0.2277775785802879,-0.22797913572756645,-0.2279791357200812,-0.2287913116945448,-0.22881986163102958,-0.2290779208615904,-0.22907791622457213,-0.22907791506532726,-0.2290779127468493,-0.22907791158761612,-0.22907791042838685
30,0.3288759,-0.17531990689616186,-0.17531007660056974,-0.17531060986857983,-0.17531008053268796,-0.175318746646834,-0.17549485690166572,-0.17549485689605257,-0.1759052851427134,-0.17625622441003216,-0.17638763125999082,-0.17638762780983624,-0.17638762694730353,-0.17638762522224527,-0.17638762435971972,-0.17638762349719653
31,0.3587737,-0.12285324467881233,-0.12285303676907085,-0.12285304804763446,-0.12285303685223474,-0.12285324466783548,-0.1230135311649126,-0.12301353116059587,-0.1230222116800296,-0.12370922773954222,-0.12371402239751272,-0.12371401976139537,-0.12371401910236983,-0.1237140177843233,-0.1237140171253023,-0.12371401646628284
32,0.38867152,-0.07038654736412295,-0.07039596184666899,-0.07039545113543691,-0.07039595808087597,-0.07038756652111404,-0.07053443829220127,-0.07053443828881058,-0.07014137081264021,-0.07117489175154545,-0.07105310478274499,-0.07105310272345616,-0.07105310220863648,-0.07105310117900013,-0.07105310066418345,-0.07105310014936779
33,0.41856933,-0.01791986759810346,-0.017938904469718575,-0.017937871768865382,-0.017938896854969924,-0.017928293842053147,-0.01805714254106243,-0.018057142538350765,-0.017262327201197025,-0.018650479950624105,-0.018402135306565204,-0.01840213366737095,-0.018402133257574088,-0.01840213243798247,-0.018402132028187704,-0.01840213161839359
34,0.44846714,0.03454681216791594,0.03451815290723173,0.034519707597706034,0.03451816437093602,0.03451806237026808,0.034418731200931335,0.03441873120313385,0.03561529440110109,0.03386605316575364,0.03424093647465068,0.03424093780066931,0.034240938132172744,0.0342409387951782,0.03424093912668022,0.03424093945818171
35,0.47836494,0.08701347438526558,0.08697519273873072,0.08697726941865153,0.08697520805138934,0.08694495692969328,0.08689343316468359,0.08689343316649681,0.08849174409078406,0.08637619981877437,0.08687760638558656,0.08687760747338708,0.08687760774533634,0.0868776082892338,0.08687760856118198,0.08687760883312987
36,0.50826275,0.139480154151285,0.13943225011568106,0.13943484878522294,0.1394322692772953,0.13934589859829422,0.1393672029704997,0.13936720297201027,0.1413672617569045,0.13888114232215654,0.13950905959403315,0.13950906049742412,0.13950906072327124,0.13950906117496464,0.13950906140081099,0.1395090616266571
37,0.53816056,0.1919468339173045,0.19188930749263144,0.19189242815179447,0.19188933050320128,0.19171434532210957,0.19184018196115105,0.19184018196242264,0.19424198860786018,0.19138175039106115,0.19213616791432364,0.1921361686727397,0.1921361688623432,0.19213616924154975,0.1921361694311527,0.19213616962075541
38,0.5680584,0.24441356632933348,0.2443464175059361,0.24435006015524396,0.24434644436546543,0.24404382731932306,0.2443125481088927,0.24431254810997327,0.2471161030190272,0.24387877373212302,0.24475968286201139,0.24475968350488525,0.24475968366560336,0.24475968398703912,0.24475968414775678,0.24475968430847428
39,3.0352053e-17,-0.7524533667737059,-0.7523376902015723,-0.75234396535524,-0.7523377364722011,-0.7505637557068626,-0.724751326053779,-0.7247736050257039,-0.7295809806238011,-0.7235692864920791,-0.7249940620557215,-0.7250951884838435,-0.7251203049887542,-0.7251703418825253,-0.7251952628377132,-0.7252201191731306
40,0.028955346,-0.7016405859681456,-0.7015342284600117,-0.7015399980786556,-0.701534271003015,-0.7001717469357654,-0.7037667590101101,-0.7037667489347664,-0.7082073299549478,-0.7176284979350069,-0.7190686377529835,-0.7190514691134773,-0.7190471855675806,-0.7190386287803235,-0.7190343555297863,-0.719030085701873
41,0.057910692,-0.6508278051625851,-0.650730766718451,-0.6507360308020712,-0.6507308055338287,-0.6497121449303465,-0.6518516026881935,-0.6518516015633122,-0.655903090007847,-0.657093428322944,-0.658383670047453,-0.6583826362618499,-0.6583823778952,-0.6583818612575555,-0.6583816029865477,-0.6583813447474074
42,0.086866036,-0.6000150278667588,-0.5999273084859806,-0.5999320670346121,-0.5999273435737329,-0.5991908611555072,-0.6006892536717592,-0.6006892533504813,-0.6043516573931028,-0.6039110772167322,-0.6050729797163643,-0.6050727311566506,-0.605072669024137,-0.6050725447680065,-0.605072482644389,-0.6050724205237361
43,0.115821384,-0.5492022435514643,-0.5491238432353296,-0.5491280962489025,-0.5491238745954561,-0.5486137971104825,-0.549704854694455,-0.5497048545613601,-0.5529781747637396,-0.5520291608766295,-0.5530660154932744,-0.5530659205416051,-0.5530658968051791,-0.5530658493341167,-0.55306582559948,-0.5530658018654399
44,0.14477673,-0.4983894627459039,-0.4983203814937689,-0.49832412897231804,-0.4983204091262698,-0.49798687886122694,-0.4987900978780014,-0.49879009781059336,-0.5016743343221017,-0.5006076669069068,-0.5015206091638842,-0.5015205632894897,-0.5015205518213348,-0.5015205288855571,-0.5015205174179345,-0.5015205059504892
45,0.17373207,-0.44757669246954546,-0.44751693027947914,-0.44752017222310925,-0.44751695418435516,-0.447316032244656,-0.44790975228963936,-0.44790975225091084,-0.4504049051891795,-0.44940188142603743,-0.45019143826310076,-0.45019141270723506,-0.45019140631843596,-0.45019139354103854,-0.4501913871524402,-0.45019138076390885
46,0.20268741,-0.3967639221931869,-0.3967134790651893,-0.3967162154739004,-0.3967134992424405,-0.3966071684454064,-0.39704891255745756,-0.39704891253319397,-0.3991549819124376,-0.3983144009596812,-0.39898086004010336,-0.3989808443738434,-0.39898084045735244,-0.3989808326244593,-0.3989808287080572,-0.3989808247916846
47,0.23164277,-0.34595111681948865,-0.3459099927599966,-0.3459122236334396,-0.34591000920962034,-0.34586617654177165,-0.3462001631068806,-0.34620016309068846,-0.3479171486485532,-0.34729876053666586,-0.3478422960866803,-0.3478422857995649,-0.34784228322782274,-0.3478422780843825,-0.34784227551268443,-0.347842272941001
48,0.26059812,-0.2951383289944603,-0.29510652400025533,-0.2951082493386048,-0.295106536722253,-0.2950990353128127,-0.29535948255671185,-0.2953594825453736,-0.29668738441945064,-0.2963300681959157,-0.29675079388843983,-0.29675078677446476,-0.29675078499599084,-0.2967507814390668,-0.2967507796606167,-0.2967507778821745
49,0.28955346,-0.2443255587181018,-0.24430307278596552,-0.24430429258939604,-0.24430308178033838,-0.24431167270246473,-0.24452443815742103,-0.24452443814917524,-0.2454632564755997,-0.2453937251749143,-0.24569171925106661,-0.2456917141285226,-0.24569171284789804,-0.24569171028666276,-0.24569170900605203,-0.24569170772544588
50,0.3185088,-0.19351278844174336,-0.19349962157167575,-0.19350033584018728,-0.19349962683842375,-0.19351000040816513,-0.1936934700122509,-0.1936934700060678,-0.19424320478586943,-0.19448060127433098,-0.1946559198503461,-0.19465591604018628,-0.19465591508765334,-0.1946559131825959,-0.1946559122300714,-0.19465591127754966
51,0.34746414,-0.14270001816538486,-0.14269617035738594,-0.1426963790909785,-0.14269617189650913,-0.14269994858399482,-0.14286555296838782,-0.142865552963633,-0.1430262041974462,-0.14358471427627592,-0.14363739898762584,-0.14363739607723347,-0.14363739534963987,-0.143637393894458,-0.14363739316686977,-0.1436373924392833
52,0.37641948,-0.09188724788902636,-0.09189271914309613,-0.09189242234176973,-0.0918927169545945,-0.09188744792740408,-0.09203997904368887,-0.09203997903995423,-0.09181154672818712,-0.09270197445784584,-0.09263205704826144,-0.09263205477523272,-0.09263205420697851,-0.09263205307047363,-0.09263205250222298,-0.0926320519339735
53,0.40537483,-0.04107446006399791,-0.041089250383354786,-0.04108844804693483,-0.041089244467227046,-0.04107841174854669,-0.041216226019584884,-0.04121622601659827,-0.04059871002514932,-0.04182947350214859,-0.04163697868549833,-0.04163697687651982,-0.04163697642427722,-0.04163697551979445,-0.04163697506755429,-0.04163697461531492
54,0.4343302,0.009738362858370181,0.009714253467289352,0.009715561339152051,0.009714263111045757,0.009721246851114806,0.009606093100416435,0.00960609310284219,0.010612693042533122,0.009034907294968142,0.009349959923614454,0.00934996138673272,0.009349961752510877,0.009349962484065444,0.00934996284984188,0.009349963215617763
55,0.46328554,0.06055113313472868,0.06051770468157916,0.060519518088360785,0.06051771805296041,0.0605055101299469,0.060427167228835815,0.0604271672308328,0.06182285071551266,0.05989264401497135,0.060330238426000826,0.06033023962609488,0.060330239926117385,0.06033024052616115,0.06033024082618241,0.06033024112620325
56,0.49224088,0.11136390341108715,0.11132115589586897,0.1113234748375696,0.11132117299487507,0.11126850170103286,0.11124726032021642,0.11124726032188001,0.1130320273514534,0.11074497742130623,0.11130510058057214,0.11130510157709136,0.11130510182622044,0.1113051023244776,0.11130510257360574,0.11130510282273362
57,0.52119625,0.1621767263334553,0.1621246597465132,0.16212748422365653,0.16212468057314794,0.16200434646868955,0.1620665891831385,0.16206658918453892,0.16424044016205663,0.16159287891488194,0.16227552013280072,0.16227552096930403,0.16227552117842925,0.16227552159667913,0.16227552180580374,0.16227552201492806
58,0.5501516,0.21298951415848355,0.2129281285062543,0.2129314585184912,0.2129281530605152,0.21270703091753124,0.21288519552964158,0.21288519553083163,0.21544813018749348,0.21243698230352565,0.21324213242043716,0.21324213312942952,0.21324213330667718,0.213242133661172,0.2132421338384191,0.2132421340156661
59,1.3223901e-17,-0.752453366773706,-0.7523376902015724,-0.7523439653552401,-0.7523377364722013,-0.7505637557068627,-0.7247513260537798,-0.7247736050257046,-0.7295809806238018,-0.7235692864920793,-0.7249940620557217,-0.7250951884838438,-0.7251203049887545,-0.7251703418825254,-0.7251952628377134,-0.7252201191731307
60,0.028299885,-0.7027908328386058,-0.7026842643751958,-0.7026900454376157,-0.7026843070025811,-0.7013132388111062,-0.7049701247706502,-0.7049701139211372,-0.7094195033858244,-0.7193605632540734,-0.7208053631755451,-0.720786251820372,-0.7207814842798371,-0.7207719615152848,-0.7207672062794882,-0.720762455133512
61,0.05659977,-0.6531282989035057,-0.6530308385488195,-0.6530361255199916,-0.6530308775329613,-0.6519980265339592,-0.6541767062875643,-0.6541767050795982,-0.6582458089478905,-0.6595713285564071,-0.6608675633681155,-0.6608664392648487,-0.6608661583307296,-0.6608655965724727,-0.660865315748319,-0.6608650349608043
62,0.08489966,-0.6034657561940706,-0.6033774039497172,-0.6033821968295543,-0.6033774392906148,-0.6026236257874008,-0.6041559869504812,-0.6041559866057762,-0.6078448135887728,-0.607464506900447,-0.6086349764341903,-0.6086347076957963,-0.6086346405196429,-0.6086345061774685,-0.6086344390114466,-0.6086343718488016
63,0.11319954,-0.5538032310333053,-0.5537239868960664,-0.553728285684743,-0.5537240185937213,-0.5531955820631398,-0.5543176994765808,-0.5543176993338423,-0.5576262502272114,-0.5567021808117839,-0.5577502969312846,-0.5577501945348067,-0.5577501689373785,-0.5577501177445514,-0.5577500921491525,-0.5577500665544299
64,0.14149943,-0.5041406883238702,-0.5040705522969642,-0.5040743569943057,-0.504070580351375,-0.5037193830619289,-0.5045507400087763,-0.5045507399365026,-0.5074790147373722,-0.5064143046764935,-0.5073412389083345,-0.5073411895094494,-0.5073411771602301,-0.5073411524623935,-0.5073411401137764,-0.5073411277653599
65,0.16979931,-0.4544781631631049,-0.4544171352433134,-0.4544204458494945,-0.4544171596544813,-0.4542005893613255,-0.4548190319769211,-0.454819031935404,-0.45736703081785596,-0.45634835744592717,-0.45715465230133623,-0.45715462480801927,-0.45715461793487905,-0.4571546041888253,-0.45715459731591185,-0.457154590443074
66,0.1980992,-0.40481562045366976,-0.40476370064421124,-0.4047665171590572,-0.40476372141213496,-0.4046446942198286,-0.4051072810248001,-0.4051072809987927,-0.40727500384370036,-0.4064039810540426,-0.40708993227185053,-0.40708991542901996,-0.40708991121839583,-0.4070899027972478,-0.4070898985867239,-0.4070898943762334
67,0.22639908,-0.35515309529290456,-0.3551102835905605,-0.355112606014246,-0.3551103007152414,-0.3550572632082933,-0.3554079628778924,-0.35540796286053805,-0.35719540980913156,-0.3565334409318464,-0.3570992276360756,-0.35709921658176125,-0.357099213818224,-0.3570992082911993,-0.3570992055277118,-0.3570992027642408
68,0.25469896,-0.3054905701321393,-0.30545686653690973,-0.3054586948694348,-0.3054568800183478,-0.30544381132380477,-0.3057168877461648,-0.30571688773401356,-0.307124058789743,-0.3067110756901845,-0.30715681455218974,-0.3071568069105265,-0.3071568050001331,-0.30715680117937305,-0.30715679926900646,-0.30715679735864887
69,0.28299886,-0.2558280098740343,-0.255803414392356,-0.25580474863337144,-0.2558034242305487,-0.25580983759698117,-0.2560315294458093,-0.2560315294369727,-0.2570584243329791,-0.2569218515133324,-0.2572476227044821,-0.2572476172036017,-0.2572476158283945,-0.2572476130779957,-0.2572476117028041,-0.25724761032761756
70,0.31129873,-0.20616550226193892,-0.20615001488415668,-0.20615085503418623,-0.2061500210791078,-0.2061609651139109,-0.2063503965758838,-0.20635039656925808,-0.2069970157097663,-0.20715649848801243,-0.2073623597084698,-0.20736235561788852,-0.2073623545952511,-0.20736235254998572,-0.20736235152735777,-0.20736235050473298
71,0.33959863,-0.15650294200383394,-0.15649656273960305,-0.15649690879812292,-0.15649656529130876,-0.156502624927174,-0.15667233423465954,-0.15667233422956453,-0.1569386772121337,-0.15740877013912924,-0.15749476396647497,-0.15749476084250696,-0.15749476006152002,-0.15749475849955213,-0.15749475771857124,-0.15749475693759235
72,0.3678985,-0.10684043439173857,-0.10684316323140373,-0.10684301519893771,-0.10684316213986787,-0.10684045921089966,-0.10699672294449339,-0.10699672294049167,-0.1068827901686802,-0.10767457496269038,-0.10764073407562103,-0.10764073163619871,-0.10764073102634646,-0.10764072980664596,-0.10764072919679772,-0.10764072858695081
