,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_33,eq_complex_36,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_45,eq_complex_46,eq_complex_47,eq_complex_48,eq_complex_49,eq_complex_51,eq_complex_52,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_59,eq_complex_62,eq_complex_63,eq_complex_65,eq_complex_70,eq_complex_71,eq_complex_80
0,0.054522615,-0.15533980469907926,-0.1553282645325063,-0.1552832407379852,-0.1552867286339144,-0.1553103179252824,-0.1553573206091394,-0.15535676621324268,-0.15535380458635126,-0.15534936162828364,-0.1553514615435525,-0.15537989648095796,-0.1553774972639101,-0.1553705013770062,-0.15536901876563058,-0.1553773588527625,-0.1553809171578701,-0.15537851192388072,-0.1553787987168802,-0.15537498287280013,-0.15535493681119855,-0.15535172667363706,-0.1553483997410217,-0.1553515751112102,-0.1553515993482057,-0.1553516225790542,-0.1553556442239972,-0.15535519994292335,-0.15535628201956705,-0.15535838898990184,-0.15534560389307586,-0.15535187076633566,-0.1553488093057558,-0.15534927361192735,-0.1553492487733501,-0.155347968017718,-0.15535048530010057,-0.15534945345519025,-0.15535174790736392,-0.15535719418264243,-0.1553571934465509,-0.15535125734342722,-0.15535078743059583,-0.1553536563873553,-0.15535124047324111,-0.155351239559579,-0.155349589148147,-0.15534960636187856,-0.15535121487170053
1,0.05631715885771543,-0.15533980469907926,-0.15532818497620354,-0.1552838182098059,-0.15528737660452388,-0.15531114245258706,-0.1553574617887653,-0.15535693189588543,-0.15535405720846152,-0.15534950406635642,-0.15535153254096093,-0.15537971738746625,-0.1553773492844006,-0.1553703615876323,-0.15536890145399446,-0.15537721709583682,-0.1553806607079702,-0.15537828691728114,-0.15537856990076612,-0.15537476147363832,-0.15535495940100447,-0.15535177006116374,-0.1553484849746865,-0.15535164058499168,-0.15535166498548353,-0.15535168837282817,-0.15535564904178184,-0.15535523022309963,-0.15535634573911034,-0.1553583739784984,-0.1553454515366776,-0.15535185044819894,-0.15534870406210416,-0.15534929700742087,-0.15534927243476204,-0.15534798703234912,-0.15535051114542034,-0.15534936617749853,-0.15535168678211028,-0.15535696682707445,-0.15535696608369226,-0.1553512914199803,-0.15535082190093927,-0.15535368689656037,-0.15535127503529778,-0.15535127414669572,-0.15534969344094726,-0.15534971834152908,-0.15535125034723066
2,0.05811170271543087,-0.15533980469907926,-0.15532810488321083,-0.15528441114555636,-0.15528803840675254,-0.1553119667184332,-0.15535760321053993,-0.1553570990375923,-0.15535431127402724,-0.15534964820120786,-0.15535160433357298,-0.15537953988914655,-0.15537720236603003,-0.15537022302653025,-0.15536878496284726,-0.15537707658149552,-0.1553804089663745,-0.15537806607601226,-0.15537834525504965,-0.15537454408376344,-0.15535498416955557,-0.1553518157818073,-0.1553485726974044,-0.15535170839845172,-0.155351732961264,-0.15535175650397767,-0.1553556541743403,-0.15535526118948007,-0.15535641008750442,-0.1553583614702339,-0.15534531404858903,-0.15535183786332046,-0.15534861154903137,-0.1553493255500992,-0.15534930124363805,-0.15534801128303305,-0.15535054144560229,-0.15534929121747443,-0.15535163632827115,-0.15535674484307616,-0.15535674409239858,-0.15535132992733536,-0.1553508608442761,-0.15535372118422694,-0.15535131402674038,-0.15535131316316023,-0.15534980267210075,-0.15534983407132621,-0.15535129024180044
3,0.0599062465731463,-0.15533980469907926,-0.15532802425015693,-0.15528501938146205,-0.15528871386600238,-0.15531279045363114,-0.1553577448641272,-0.15535726764123686,-0.15535456676558548,-0.15534979404333027,-0.1553516769326994,-0.15537936397909713,-0.15537705651118375,-0.155370085688161,-0.15536866929379434,-0.15537693730409616,-0.15538016193327253,-0.1553778494095647,-0.15537812478898072,-0.15537433070300838,-0.1553550111033974,-0.15535186382098984,-0.15534866289270788,-0.1553517785359749,-0.15535180325992384,-0.15535182695687189,-0.15535565963355122,-0.15535529284330554,-0.15535647506285347,-0.15535835142500873,-0.15534519170790864,-0.15535183293699487,-0.15534853188405467,-0.15534935929978738,-0.15534933525980243,-0.15534804083368461,-0.15535057623812049,-0.15534922868161063,-0.15535159656800354,-0.15535652843323158,-0.1553565276752584,-0.15535137290059703,-0.15535090429651086,-0.1553537592708434,-0.15535135748255816,-0.15535135664395838,-0.15534991680442412,-0.15534995355157027,-0.15535133459013795
4,0.06170079043086173,-0.15533980469907926,-0.15532794307365483,-0.15528564274952245,-0.15528940280407236,-0.15531361339532135,-0.15535788673903392,-0.15535743770940097,-0.1553548236652174,-0.1553499416030029,-0.15535175034974238,-0.15537918965013028,-0.15537691172185822,-0.15536994956676514,-0.15536855444813505,-0.1553767992577726,-0.1553799196082458,-0.15537763692671577,-0.15537790851108801,-0.15537412133068482,-0.15535504018896143,-0.15535191416401048,-0.15534875554400066,-0.15535185098182286,-0.15535187586571692,-0.15535189971575736,-0.15535566543135107,-0.15535532518582237,-0.15535654066324023,-0.15535834380300725,-0.15534508476874326,-0.15535183558839002,-0.1553484651633423,-0.15534939831300773,-0.15534937453977662,-0.1553480757449435,-0.15535061555764929,-0.1553491786554994,-0.15535156750673557,-0.15535631780090714,-0.15535631703564268,-0.1553514203720684,-0.1553509522907305,-0.1553538011745959,-0.15535140543493606,-0.15535140462127187,-0.15535003579751042,-0.15535007678026003,-0.15535138342417038
5,0.06349533428857716,-0.15533980469907926,-0.15532786135030172,-0.15528628107755735,-0.15529010503920546,-0.1553144352869563,-0.1553580288246087,-0.15535760924436576,-0.15535508195454542,-0.15535009089028248,-0.15535182459619692,-0.15537901689478403,-0.1553767679996713,-0.15536981465637204,-0.15536844042687056,-0.15537666243644432,-0.15537968199028115,-0.15537742863554102,-0.15537769642919055,-0.15537391596559424,-0.15535507141257338,-0.15535196679605362,-0.1553488506345659,-0.1553519257201429,-0.15535195076278285,-0.15535197476476623,-0.1553556715797358,-0.1553553582182904,-0.15535660688673428,-0.15535833856471787,-0.15534499345914574,-0.15535184573095584,-0.15534841146163048,-0.15534944264282605,-0.1553494191366254,-0.15534811607401697,-0.15535065943598286,-0.15534914120376742,-0.15535154913352864,-0.15535611314998538,-0.15535611237743877,-0.1553514723711728,-0.15535100485712539,-0.15535384691133178,-0.15535145791317653,-0.15535145712439977,-0.15535015960776505,-0.1553502037530509,-0.15535143677294608
6,0.06528987814629258,-0.15533980469907926,-0.1553277790766791,-0.15528693418925454,-0.15529082038613654,-0.15531525587827832,-0.15535817111004127,-0.1553577822481028,-0.15535534161473052,-0.1553502419149937,-0.15535189968365232,-0.15537884570533358,-0.15537662534587193,-0.15536968095080858,-0.15536832723071164,-0.1553765268338253,-0.15537944907778356,-0.15537722454342542,-0.15537748855040898,-0.1553737146060392,-0.15535510476046105,-0.15535202170219692,-0.1553489481475744,-0.15535200273497585,-0.1553520279351548,-0.15535205208792435,-0.15535567809076267,-0.15535539194199116,-0.15535667373139989,-0.1553583356709517,-0.1553449179801162,-0.15535186327282333,-0.1553483708322074,-0.1553494923386997,-0.15534946909980507,-0.15534816187452422,-0.15535070790195807,-0.1553491163700767,-0.1553515414214828,-0.1553559146845833,-0.15535591390476852,-0.15535152892437878,-0.15535106202291332,-0.15535389649452663,-0.15535151494362456,-0.15535151417968368,-0.15535028818844282,-0.15535033446321417,-0.15535149466255999
7,0.06708442200400802,-0.15533980469907926,-0.15532769624935291,-0.15528760190421834,-0.15529154865614136,-0.1553160749252933,-0.15535831358436153,-0.15535795672226502,-0.15535560262646952,-0.15535039468671924,-0.1553519756237935,-0.15537867607380226,-0.15537648376135005,-0.1553695484437077,-0.1553682148600862,-0.15537639244343254,-0.15537922086858827,-0.15537702465707443,-0.15537728488117666,-0.1553735172498335,-0.1553551402187619,-0.15535207886741884,-0.1553490480660923,-0.1553520820102638,-0.15535210736676722,-0.15535213166915898,-0.15535568497655233,-0.15535542635823593,-0.1553567411953039,-0.15535833508286037,-0.1553448585046741,-0.15535188811719278,-0.15534834330696273,-0.15534954744632817,-0.15534952447501377,-0.15534821319634295,-0.15535076098138062,-0.15534910417718914,-0.15535154432817952,-0.15535572260875508,-0.1553557218216913,-0.15535159005512839,-0.15535112381226712,-0.1553539499352541,-0.1553515765495959,-0.1553515758104358,-0.15535042148968534,-0.15535046890159665,-0.15535155711608223
8,0.06887896586172346,-0.15533980469907926,-0.15532761286487345,-0.15528828403801953,-0.15529228965708625,-0.1553168921902408,-0.15535845623643868,-0.15535813266817747,-0.15535586496999268,-0.15535054921479002,-0.1553520524284025,-0.1553785079919723,-0.15537634324664612,-0.15536941712851662,-0.15536810331514675,-0.15537625925859447,-0.15537899735997282,-0.15537682898252456,-0.1553770854272506,-0.15537332389431258,-0.15535517777353025,-0.15535213827660593,-0.15534915037308816,-0.1553521635298572,-0.15535218904146308,-0.15535221349230582,-0.15535569224929074,-0.1553554614683735,-0.15535680927652334,-0.15535833676195243,-0.15534481517700705,-0.155351920162709,-0.1553483288964991,-0.15534960800750564,-0.15534958530404439,-0.15534827008545837,-0.15535081869695455,-0.15534910462709192,-0.1553515577961568,-0.15535553712617906,-0.15535553633189067,-0.1553516557837687,-0.15535119024624544,-0.15535400724215861,-0.1553516427513084,-0.1553516420368706,-0.1553505594585589,-0.1553506070565814,-0.15535162415349008
9,0.07067350971943888,-0.15533980469907926,-0.15532752891977553,-0.15528898040224628,-0.1552930431934788,-0.15531770744156015,-0.15535859905498048,-0.15535831008682802,-0.15535612862506096,-0.1553507055082751,-0.15535213010935975,-0.15537834145139498,-0.15537620380196054,-0.15536928699850475,-0.15536799259577777,-0.15537612727245884,-0.15537877854866833,-0.15537663752515404,-0.15537689019372186,-0.1553731345363432,-0.15535521741074407,-0.1553521999145597,-0.15534925505144026,-0.15535224727752203,-0.1553522729430009,-0.15535229754111624,-0.15535569992123163,-0.15535549727379794,-0.155356877973153,-0.15535834067010873,-0.15534478811170357,-0.15535195930382215,-0.1553483275903032,-0.155349674059977,-0.15534965162464026,-0.15534833258381492,-0.15535088106821512,-0.155349117701181,-0.1553515817534114,-0.1553553584398288,-0.1553553576383456,-0.15535172612748682,-0.1553512613427269,-0.15535406842143112,-0.15535171356581728,-0.15535171287603977,-0.1553507020390924,-0.15535074891404899,-0.15535169579160343
10,0.07246805357715431,-0.15533980469907926,-0.1553274444105785,-0.1552896908045562,-0.15529380906651954,-0.15531852045385336,-0.1553587420285322,-0.15535848897885784,-0.1553563935709639,-0.15535086357597117,-0.15535220867864533,-0.1553781764434006,-0.1553760654271628,-0.15536915804677126,-0.15536788270160276,-0.15537599647800057,-0.15537856443087056,-0.15537645028969302,-0.1553766991850261,-0.1553729491723328,-0.15535525911631154,-0.155352263766003,-0.1553493620839431,-0.15535233323694622,-0.15535235905506115,-0.15535238379926364,-0.15535570800469897,-0.15535553377595618,-0.1553569472833128,-0.155358346769597,-0.1553447773930751,-0.15535200543113345,-0.1553483393569724,-0.15534974563729664,-0.15534972347035414,-0.155348400729171,-0.1553509481114651,-0.15534914336049876,-0.15535161611392193,-0.15535518675162843,-0.15535518594298572,-0.15535180110024832,-0.15535133711634785,-0.15535413347678748,-0.15535178900695334,-0.15535178834177046,-0.15535084917231498,-0.1553508944573391,-0.15535177204402362
11,0.07426259743486974,-0.15533980469907926,-0.15532735933378633,-0.1552904150487294,-0.1552945870741543,-0.1553193310078444,-0.155358885145476,-0.15535866934455184,-0.15535665978651697,-0.15535102342639243,-0.15535228814834023,-0.155378012959108,-0.15537592812180054,-0.15536903026625257,-0.15536777363199136,-0.15537586686802918,-0.15537835500225053,-0.15537626728023354,-0.15537651240495348,-0.15537276779823875,-0.15535530287607707,-0.1553523298155864,-0.15534947145331354,-0.1553524213917459,-0.15535244736125264,-0.15535247225034973,-0.15535571651208943,-0.15535557097635544,-0.15535701720515502,-0.15535835502308515,-0.15534478307457347,-0.15535205843172392,-0.15534836414449354,-0.15534982276869072,-0.1553498008704105,-0.15534847455495712,-0.15535101983971453,-0.1553491815460226,-0.15535166077818827,-0.15535502226209186,-0.1553550214463308,-0.15535188071273898,-0.15535141757844348,-0.15535420240944947,-0.15535186908526458,-0.1553518684446071,-0.15535100079629352,-0.1553510436672132,-0.1553518529210756
12,0.07605714129258517,-0.15533980469907926,-0.1553272736858878,-0.15529115293472273,-0.15529537701112747,-0.15532013889033525,-0.15535902839402996,-0.1553588511838289,-0.15535692725005965,-0.15535118506775972,-0.15535236853062756,-0.15537785098943385,-0.15537579188510836,-0.1553689036497294,-0.15536766538606614,-0.15537573843519592,-0.15537815025796464,-0.15537608850023932,-0.15537632985665864,-0.15537259040957682,-0.15535534867582726,-0.1553523980478939,-0.15534958314219713,-0.15535251172547143,-0.1553525378451184,-0.1553525628779106,-0.15535572545587545,-0.1553556088765706,-0.15535708773687149,-0.15535836539365377,-0.15534480517830926,-0.1553521181894657,-0.1553484018805697,-0.1553499054789232,-0.15534988384957135,-0.1553485540901376,-0.1553510962626237,-0.15534923217900004,-0.15535171563378125,-0.15535486516994673,-0.15535486434711426,-0.15535196497230983,-0.1553515027369921,-0.15535427521812845,-0.15535195380796146,-0.15535195319175654,-0.1553511568461695,-0.15535119652181728,-0.15535193842975362
13,0.07785168515030061,-0.15533980469907926,-0.15532718746335636,-0.15529190425872513,-0.15529617866903633,-0.15532094389415899,-0.1553591717622473,-0.15535903449623203,-0.155357195939453,-0.15535134850798984,-0.15535244983779367,-0.15537769052510153,-0.15537565671601658,-0.15536877818983363,-0.15536755796270943,-0.1553756111720008,-0.1553779501926646,-0.15537591395255532,-0.15537615154267015,-0.15537241700142973,-0.15535539650129646,-0.15535246844744874,-0.15534969713317345,-0.1553526042216129,-0.1553526304901413,-0.15535265566542222,-0.155355734848608,-0.15535564747825134,-0.1553571588767006,-0.1553583778448078,-0.1553448436946755,-0.15535218458531477,-0.1553484524729907,-0.1553499937881656,-0.15534997242800636,-0.1553486393590759,-0.15535117738644966,-0.15534929516132667,-0.15535178055589796,-0.15535471567174247,-0.15535471484189162,-0.15535205388292575,-0.15535159259656312,-0.1553543518990111,-0.15535204317886528,-0.15535204258703633,-0.15535131725419515,-0.15535135299664535,-0.15535202857367023
14,0.07964622900801603,-0.15533980469907926,-0.15532710066265046,-0.15529266881321377,-0.15529699183638584,-0.1553217458181297,-0.15535931523801552,-0.1553592192809184,-0.1553574658320777,-0.15535151375468467,-0.15535253208222932,-0.15537753155664966,-0.15537552261315962,-0.15536865387905496,-0.15536745136056973,-0.1553754850707992,-0.1553777548005067,-0.15537574363941692,-0.15537597746490006,-0.1553722475684552,-0.1553554463381718,-0.1553525409987183,-0.15534981340876175,-0.15535269886360556,-0.15535272527974942,-0.15535275059630574,-0.1553557447029199,-0.15535568678312936,-0.15535723062293416,-0.15535839234048718,-0.15534489858208167,-0.15535225749758483,-0.15534851581004314,-0.15535008771187137,-0.15535006662116677,-0.15534873038140443,-0.1553512632139958,-0.15534937037596216,-0.15535185540791752,-0.1553545739614431,-0.15535457312463302,-0.155352147445117,-0.15535168715826797,-0.1553544324457475,-0.1553521371983598,-0.15535213663082648,-0.1553514819497689,-0.15535151306450307,-0.15535212335300844
15,0.08144077286573147,-0.15533980469907926,-0.1553270132802134,-0.15529344638701137,-0.15529781629864456,-0.15532254446698968,-0.1553594588090557,-0.15535940553664912,-0.15535773690483218,-0.15535168081511994,-0.15535261527643068,-0.15537737407444044,-0.15537538957488425,-0.15536853070974724,-0.15536734557806833,-0.1553753601238084,-0.15537756407516098,-0.15537557756245904,-0.15537580762465283,-0.15537208210489356,-0.15535549817209834,-0.15535261568611938,-0.15534993195142582,-0.15535279563483473,-0.15535282219732097,-0.1553528476539326,-0.15535575503152904,-0.15535572679302528,-0.15535730297392417,-0.15535840884507687,-0.1553449697668014,-0.15535233680220145,-0.15534859176095567,-0.15535018726065394,-0.15535016643966396,-0.15534882717189843,-0.15535135374456482,-0.15534945768738082,-0.1553519400419526,-0.1553544402300052,-0.15535443938630147,-0.15535224565593417,-0.15535178641971448,-0.15535451684944115,-0.155352235863346,-0.15535223532002432,-0.15535165085946975,-0.155351676695472,-0.1553522227644772
16,0.08323531672344689,-0.15533980469907926,-0.15532692531247363,-0.15529423676534476,-0.15529865183830113,-0.15532333965135406,-0.15535960246292144,-0.15535959326177914,-0.15535800913413042,-0.15535184969623406,-0.15535269943300034,-0.1553772180686676,-0.15537525759925797,-0.15536840867413454,-0.1553672406134055,-0.15537523632311365,-0.15537737800982002,-0.15537541572272498,-0.15537564202263424,-0.1553719206045753,-0.15535555198868362,-0.1553526924940227,-0.15535005274357896,-0.15535289451864062,-0.15535292122618907,-0.15535294682162917,-0.15535576584724198,-0.15535576750985555,-0.15535737592808954,-0.1553584273234159,-0.15534505714293706,-0.15535242237293628,-0.15534868017637507,-0.15535029244017026,-0.15535027188915246,-0.15534892974035425,-0.1553514489739144,-0.1553495569420518,-0.155352034299393,-0.1553543146649412,-0.15535431381441583,-0.15535234850890603,-0.15535189037496402,-0.15535460509864046,-0.15535233916720012,-0.15535233864800216,-0.155351823907091,-0.15535184385687417,-0.15535232680126976
