,x,eq_complex_1,eq_complex_2,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_22,eq_complex_23,eq_complex_25
14,0.11783919,0.007726174452598047,0.007682802199822773,0.8058344465649372,0.8058209020290561,0.8051152514378783,0.8036008243725933,0.8021064724648626,0.8018604970838603,0.8029484314136853,0.8011128807487248,0.7978295997107683,0.8000613966974416,0.7981471895567501,0.8004541929052127,0.8010382290812919,0.8010381322728043,0.8010323128905593
15,0.12236181,0.007726174452598047,0.007682802199822773,0.7964998769380616,0.7964864908180473,0.7958759020096061,0.7945554232214768,0.7932798772083869,0.7930366349458915,0.7940861825756945,0.7921650115504327,0.7892010970031662,0.7913865166426406,0.789517279348268,0.791812111170238,0.7923993905610777,0.7923992909147936,0.7923934402941631
16,0.12688442,0.007726174452598047,0.007682802199822773,0.7871653279509251,0.7871521002464277,0.7866335147485999,0.7855009126112102,0.7844370709319644,0.7841965668076509,0.7852247690941683,0.7832151535238354,0.7805697903015884,0.782709064616616,0.7808844281382062,0.7831660398198652,0.7837563503925093,0.7837562478377509,0.7837503681767842
17,0.13140704,0.007726174452598047,0.007682802199822773,0.7778307583240494,0.777817689035419,0.7773880846465341,0.7764373515172949,0.775578197235868,0.7753404362249461,0.7763640433242033,0.7742630859431399,0.7719353320702655,0.7740287053904706,0.7722482821070359,0.7745155792603464,0.7751086890654788,0.7751085835325288,0.775102677233081
18,0.13592964,0.007726174452598047,0.007682802199822773,0.7684962299766519,0.768483319103188,0.7681397089164289,0.76736489942003,0.7667034979725394,0.7664684849753302,0.7675039433051352,0.7653086761618431,0.763297449949292,0.7653451799031513,0.7636085624153786,0.7658604036275704,0.7664560594507459,0.7664559508713502,0.7664500205527845
19,0.14045227,0.007726174452598047,0.007682802199822773,0.7591616397100375,0.7591488872527907,0.7588883211891404,0.7582835556279738,0.7578130583392665,0.7575807982297098,0.7586442369199625,0.7563516216721669,0.7546556973144102,0.7566580545162724,0.7549648157130965,0.7572000108844362,0.7577979369013264,0.7577978252091782,0.7577918737220701
20,0.14497487,0.007726174452598047,0.007682802199822773,0.7498271113626398,0.7498145173205597,0.7496340800974339,0.7491935405650124,0.7489071799695397,0.7486776775281763,0.7497848928516643,0.7473918257361681,0.7460098149888414,0.7479670846481024,0.7463167759325764,0.7485340853127123,0.7491339815677577,0.7491338666991904,0.7491278971407427
21,0.14949748,0.007726174452598047,0.007682802199822773,0.7404925623755033,0.7404801267489398,0.7403769397212702,0.7400948741412332,0.7399859682061587,0.7397592281809101,0.7409256678143319,0.7384289808711643,0.7373593286959031,0.7392718101264093,0.7376639616525131,0.7398620941498517,0.7404636350647903,0.7404635169594126,0.7404575326886425
22,0.1540201,0.007726174452598047,0.007682802199822773,0.7311579927486278,0.7311457155379313,0.7311169359623396,0.7309876568483171,0.7310496072723963,0.73082563435414,0.7320663792956295,0.7294628454650224,0.7287038151940248,0.7305718227362387,0.7290059422986964,0.7311835543535162,0.7317863870854654,0.7317862656869919,0.7317802703413816
23,0.15854271,0.007726174452598047,0.007682802199822773,0.7218234437614912,0.7218113249663115,0.7218541457021401,0.7218720298058895,0.7220983213239418,0.7218771201341467,0.7232068647182459,0.7204932035734065,0.7200428627551352,0.7218667264966211,0.7203422986239646,0.7224979931045095,0.7231017358406593,0.7231016110978421,0.7230956086106257
24,0.16306531,0.007726174452598047,0.007682802199822773,0.7124889154140935,0.7124769550340803,0.7125886049017627,0.7127480942083665,0.7131322954049302,0.7129138705077667,0.7143469012721797,0.7115197849336127,0.711375993138873,0.7131560592463034,0.7116725446684629,0.7138048696655559,0.7144091098459874,0.7144089817136413,0.7144029763318298
25,0.16758794,0.007726174452598047,0.007682802199822773,0.7031543251474791,0.7031425231836831,0.703320267547598,0.7036158707337596,0.7041516353694406,0.703935991296302,0.7054861647308632,0.7025422244624415,0.7027026215566491,0.7044392524277984,0.7029960877155985,0.7051035352868874,0.7057078277318005,0.7057076961719556,0.7057016924753301
26,0.17211054,0.007726174452598047,0.007682802199822773,0.6938197968000814,0.6938081532514518,0.6940492925630446,0.6944755822515033,0.6951566459119475,0.6949437870998798,0.6966245015569229,0.6935603394358048,0.6940223235711998,0.695715899333111,0.6943124952999349,0.6963935010981301,0.6969973660458847,0.6969972310292033,0.6969912339501304
27,0.17663316,0.007726174452598047,0.007682802199822773,0.6844852271732058,0.6844737420404433,0.6847756134355424,0.6853272297369951,0.6861474134849657,0.6859373443442451,0.6877615150705899,0.6845737118558044,0.6853344306665463,0.6869853486597295,0.6856210906476063,0.6876740325130658,0.6882769535671192,0.6882768150743341,0.6882708299185978
28,0.18115577,0.007726174452598047,0.007682802199822773,0.6751506781860693,0.6751393514688236,0.675499327656373,0.6761709761271805,0.6771241839451998,0.6769169088099742,0.6788969351029256,0.6755820649544633,0.6766383930980339,0.6782470691744477,0.6769213156789698,0.678944513464599,0.6795459354576481,0.6795457934813481,0.6795398259497107
29,0.1856784,0.007726174452598047,0.007682802199822773,0.6658160879194547,0.6658049196184262,0.6662204096793621,0.6670068632163905,0.6680870838257453,0.6678826069909821,0.6700303407673441,0.6665849842696046,0.6679335092605022,0.669500377754087,0.6682124602906644,0.6702041750000864,0.6708035017376022,0.6708033562841406,0.6707974124951903
30,0.190201,0.007726174452598047,0.007682802199822773,0.6564815595720572,0.6564705496861952,0.6569389981013127,0.657835095174081,0.6590363998000196,0.6588347254719186,0.6611614317431348,0.6575821952581818,0.6592191931792055,0.6607447081738507,0.6594939299883179,0.6614523640394888,0.6620489559973695,0.6620488070891378,0.6620428936025143
31,0.1947236,0.007726174452598047,0.007682802199822773,0.6471470312246597,0.6471361797539641,0.6476550673955417,0.6486557143365257,0.6499722589663001,0.649773391311706,0.6522897111368262,0.6485732441933951,0.6504946646944529,0.6519792998059254,0.6507649359569851,0.6526882325342598,0.6532814043779253,0.6532812520558011,0.6532753758973152
32,0.19924621,0.007726174452598047,0.007682802199822773,0.6378124822375232,0.6378017891823443,0.6383686330504426,0.6394688037475638,0.6408948285153548,0.6406987716493423,0.643414677703953,0.6395576962117597,0.6417591399195814,0.6432033889981934,0.6420246856333712,0.643910928933814,0.6444999469651995,0.644499791291403,0.6444939599788339
33,0.20376883,0.007726174452598047,0.007682802199822773,0.6284779126106474,0.6284673779713357,0.6290797310840008,0.6302744669868411,0.6318042959117146,0.6316110538913107,0.6345358021072546,0.6305351146603181,0.6330118101651289,0.6344161878896267,0.6332723616562121,0.6351195773209942,0.6357036568093422,0.6357034978706679,0.6356977194407517
34,0.20829144,0.007726174452598047,0.007682802199822773,0.619143363623511,0.6191329873997159,0.6197884386176425,0.6210728486026105,0.6227008891782422,0.6225104659898677,0.6256525420388355,0.6215050803126217,0.6242518594756318,0.6256169020150637,0.6245071394526441,0.6263132953568806,0.62689159776132,0.6268914356728075,0.6268857187093381
35,0.21281406,0.007726174452598047,0.007682802199822773,0.6098087939966353,0.6097985761887074,0.6104947506165413,0.6118640120485943,0.6135847561471595,0.6133971557314595,0.616764219380455,0.6124670707498221,0.6154783464469611,0.6168046115848578,0.6157280690231198,0.6174910757751427,0.6180627057472138,0.6180625406562743,0.6180568943205124
36,0.21733667,0.007726174452598047,0.007682802199822773,0.6004742450094988,0.6004641856170875,0.6011987442418588,0.6026481024459313,0.6044561254834783,0.6042713517102929,0.6078701718632324,0.6034206192486862,0.606690357160013,0.6079784250983552,0.6069342280067418,0.608651940421239,0.6092159427435154,0.6092157748346886,0.6092102088964292
37,0.22185928,0.007726174452598047,0.007682802199822773,0.5911396960223622,0.5911297950454677,0.5919004350183428,0.5934252040874216,0.5953151656542207,0.5951332223412245,0.5989696095198558,0.5943651740788091,0.597886867405149,0.5991373409484656,0.5981245838600663,0.5997948020095601,0.6003501582408322,0.6003499877411547,0.6003445126129113
38,0.2263819,0.007726174452598047,0.007682802199822773,0.5818051263954866,0.5817953838344592,0.582599838459309,0.5841954014496522,0.5861620452721014,0.5859829361847593,0.590061667006747,0.5853001574916691,0.5890667986417503,0.5902803036276902,0.5892980498884666,0.5909185206281217,0.5914641455493348,0.5914639727345019,0.5914585995078255
39,0.2309045,0.007726174452598047,0.007682802199822773,0.5724705980480891,0.5724610139022279,0.5732970523552705,0.5749588609137483,0.5769970142079413,0.5768207430343462,0.5811454752954607,0.5762250451223466,0.5802290941029598,0.5814062801357103,0.5804535614474016,0.5820219805752251,0.5825567184509114,0.5825565436523509,0.5825512841361827
40,0.23542711,0.007726174452598047,0.007682802199822773,0.5631360490609525,0.5631266233306081,0.5639920511027944,0.5657156266056086,0.5678202010685823,0.567646771457005,0.5722199567675914,0.5671391645091082,0.5713725214194334,0.572514061778915,0.5715898784498733,0.5731038918419189,0.5736265121011919,0.5736263357141449,0.5736212024793867
41,0.23994973,0.007726174452598047,0.007682802199822773,0.553801479434077,0.5537922121195996,0.554684870793826,0.5564658040890039,0.5586317953819442,0.5584612109219685,0.5632839939273069,0.5580418745232414,0.562495845950224,0.5636024382249147,0.5627057588487971,0.5641629645975744,0.5646721572688175,0.5646719797617119,0.5646669861885811
42,0.24447234,0.007726174452598047,0.007682802199822773,0.5444669304469404,0.5444578215479798,0.5453755887015478,0.5472095401078645,0.5494320276258944,0.5492642918357381,0.5543364005953394,0.5489325445079736,0.5535978093981251,0.5546701760159002,0.553799937255215,0.5551978876297191,0.5556922582221174,0.5556920801474073,0.5556872404788764
43,0.24899496,0.007726174452598047,0.007682802199822773,0.5351323608200649,0.5351234103369713,0.5360641997813852,0.5379468997961807,0.5402210471974821,0.5400561635491022,0.5453757930878487,0.5398104322650971,0.5446770093392264,0.5457158976465079,0.5448710043573799,0.5462072066852921,0.5466852701625335,0.5466850921693093,0.5466804215744115
44,0.25351757,0.007726174452598047,0.007682802199822773,0.5257978118329283,0.5257890197653514,0.5267507813414622,0.5286780304064284,0.5309990851408297,0.5308370570346421,0.5364007374901023,0.5306748438255372,0.5357320539310264,0.5367382368933606,0.5359175617346232,0.5371894798069776,0.5376496539095531,0.5376494767583084,0.5376449914027857
45,0.2580402,0.007726174452598047,0.007682802199822773,0.5164632215663137,0.5164545879149542,0.5174353077352933,0.519402976946663,0.5217662707868905,0.5216071015832637,0.5274095593257093,0.5215249502163851,0.5267613812102612,0.5277356574841625,0.5269380409271679,0.528143094338375,0.5285836913998281,0.5285835159798499,0.5285792331131766
46,0.26256278,0.007726174452598047,0.007682802199822773,0.5071287344983941,0.5071202592615006,0.508117959311761,0.510121989762015,0.5125229379060622,0.5123666308620143,0.5184006288713198,0.5123600889093742,0.5177635530275483,0.5187067481495365,0.5179309975562388,0.519066562052212,0.5194857799580336,0.5194856073079421,0.5194815453602245
47,0.26708543,0.007726174452598047,0.007682802199822773,0.49779410295230164,0.4977857861323259,0.49879852499060057,0.5008349294978428,0.5032690321529556,0.5031155905423326,0.5093717699250678,0.5031791739185988,0.5087366743143028,0.5096496399701905,0.5088945298449963,0.5099579315856784,0.5103538414681769,0.5103536728005931,0.510349851514486
48,0.27160805,0.007726174452598047,0.007682802199822773,0.48845953332542613,0.4884513749213174,0.4894772469698196,0.49154210857296415,0.49400494919988897,0.49385437617401845,0.5003210621587781,0.49398152386078115,0.4996792042526685,0.5005628204735934,0.499827090401236,0.5008156043183674,0.5011861377795644,0.501185974510428,0.5011824150795332
49,0.27613065,0.007726174452598047,0.007682802199822773,0.4791250049780285,0.47911700498908627,0.4801541408401568,0.4822436138933702,0.4847308601409056,0.4845831587981367,0.49124616800243864,0.48476618914900893,0.4905892931700377,0.49144446844387185,0.49072682212039626,0.49163766221352656,0.49198059386798787,0.4919804376522473,0.4919771629098344
50,0.28065327,0.007726174452598047,0.007682802199822773,0.46979043535115295,0.4697825937780777,0.4708291603205028,0.47293947077805154,0.4754468745677535,0.47530204797250053,0.48214447467674,0.47553210836851995,0.4814649324604435,0.48229260466938867,0.48159170783308375,0.4824220147615593,0.48273494115134286,0.48273479392640983,0.48273182857399
51,0.2851759,0.007726174452598047,0.007682802199822773,0.46045584508453846,0.4604481619276805,0.46150236219531693,0.4636298075020346,0.46615320473124305,0.466011255882198,0.47301323795312916,0.4662782649874867,0.4723041055600963,0.47310524373474994,0.47241972091821555,0.4731665461622061,0.47344686026499055,0.47344672430384865,0.47344409518810815
52,0.28969848,0.007726174452598047,0.007682802199822773,0.45112135801661885,0.45111383327422677,0.4521739064140195,0.4543148555972559,0.4568501660725285,0.4567110978707081,0.4638495664585458,0.45700368009524794,0.46310477691656804,0.46388038336683196,0.46320881359056465,0.4638690977582071,0.4641139575152526,0.4641138354918558,0.464111571946639
53,0.2942211,0.007726174452598047,0.007682802199822773,0.4417867883897432,0.4417794220632182,0.4428436435424578,0.4449945378557508,0.44753776570577547,0.44740158104999384,0.4546499988641601,0.4477069912934656,0.45386446795760554,0.4546155798531,0.45395649146760053,0.4545270313831855,0.4547333190725072,0.45473321414359036,0.4547313484300641
54,0.29874372,0.007726174452598047,0.007682802199822773,0.4324522187628677,0.4324450108522097,0.43351169228307773,0.435669044971013,0.43821627827776777,0.43808297998179546,0.44541105412508497,0.43838701283649795,0.4445808044370023,0.4453084977247828,0.4446603605333323,0.4451377728089423,0.44530204734645473,0.44530196325258153,0.445300531076348
55,0.30326632,0.007726174452598047,0.007682802199822773,0.4231176904154702,0.4231106409199786,0.4241781301258024,0.42633852673030365,0.428885937664174,0.4287555284693632,0.4361289132835404,0.42904241099896895,0.43525118450756833,0.43595657792491455,0.4353177935136553,0.4356984649552535,0.435816902000119,0.4358168431925906,0.4358158843504524
56,0.30778894,0.007726174452598047,0.007682802199822773,0.4137831207885946,0.41377622970897,0.4148429107376169,0.41700300930391165,0.41954685412146575,0.41941933673502807,0.4267993231491994,0.41967159820418776,0.4258726588459625,0.42655691903450105,0.425925808298263,0.4262058334529338,0.4262741518624163,0.42627412366283,0.4262736828334451
57,0.31231153,0.007726174452598047,0.007682802199822773,0.40444861308093594,0.40444188041612755,0.4055061735530653,0.40766270478607136,0.41019932388335967,0.41007470092077924,0.4174178961266543,0.41027301520729154,0.4164421953795166,0.4171065443499941,0.41648133129062337,0.4166564401558813,0.41666981493420097,0.416669823733744,0.4166699514086806
58,0.31683415,0.007726174452598047,0.007682802199822773,0.3951140434540604,0.3951074692051191,0.39616783093386493,0.39831759830307356,0.4008434160722786,0.400721690127636,0.4079796942124824,0.4008446812516903,0.4069562066080688,0.40760193038919323,0.4069807221063563,0.40704618961432043,0.4069991458561345,0.40699919936704043,0.4069999529751199
59,0.32135677,0.007726174452598047,0.007682802199822773,0.3857794738271848,0.38577305799411044,0.3868279810447411,0.3889678610071857,0.3914793859723173,0.39136055956064547,0.39847964943836445,0.3913845662444553,0.3974108948534687,0.39803935574354615,0.3974201173008813,0.397370664268369,0.39725695604508715,0.3972570636128354,0.3972585087897661
60,0.3258794,0.007726174452598047,0.007682802199822773,0.3764448835605704,0.37643862614371326,0.3774866394711953,0.3796135815852914,0.3821074063267627,0.3819914819096054,0.38891231303781865,0.381890268429396,0.3878018940379837,0.3884145457655951,0.3877950696782418,0.38762475030837695,0.387437221697138,0.38743739468851124,0.38743960670852223
61,0.330402,0.007726174452598047,0.007682802199822773,0.3671103552131728,0.3671042562114822,0.3681439250889009,0.3702549523355573,0.37272775371477995,0.3726147336680394,0.37927208200647783,0.37235914139158033,0.3781243560134371,0.3787227636879836,0.37810063326589016,0.37780272078078697,0.37753315663977577,0.3775334089161822,0.37753647418668934
62,0.3349246,0.007726174452598047,0.007682802199822773,0.35777582686577514,0.357769886279251,0.3587998121912585,0.36089202091420464,0.36334055979060964,0.36323044644942165,0.36955300648843487,0.3627879714690328,0.3683725740612225,0.36895843941109996,0.36833098567272854,0.3678978622942236,0.36753683591996755,0.3675371844065767,0.3675412019197141
63,0.33944723,0.007726174452598047,0.007682802199822773,0.3484412365991607,0.3484354544288538,0.34945427503998805,0.35152483501631604,0.35394595616421104,0.35383875182295915,0.35974903238042394,0.353173047287466,0.35853999571362866,0.3591151898396231,0.35847944229108986,0.3579025191128495,0.35743926016797944,0.3574397255128643,0.3574448079609344
64,0.34396985,0.007726174452598047,0.007682802199822773,0.3391066669722851,0.3391010432178452,0.34010743254559694,0.34215358745616076,0.34454421998224066,0.344439926849491,0.3498542983279801,0.34351023308500805,0.3486192383264327,0.349185843690075,0.3485384766359132,0.347808178004847,0.34723049788290583,0.34723110517826633,0.34723737927085635
65,0.34849244,0.007726174452598047,0.007682802199822773,0.32977215926462644,0.3297666939250028,0.3307593623279152,0.33277842986840467,0.3351355871672647,0.33503420737853107,0.33986315052081445,0.3337947147203218,0.33860177232930594,0.3391621357883904,0.33849941320305166,0.337605274289999,0.33689960638026356,0.3369003858790298,0.3369079911526729
66,0.35301507,0.007726174452598047,0.007682802199822773,0.32043756899801196,0.3204322620746056,0.321409955968426,0.3233993274138765,0.3257201064676114,0.32562164214331274,0.32977027695291217,0.3240208175374647,0.32847768775774516,0.32903448736590174,0.32835221234776435,0.3272831715918071,0.3264348235389324,0.3264358112192604,0.32644489617138206
67,0.3575377,0.007726174452598047,0.007682802199822773,0.3111029787313974,0.31109783022420834,0.312059332419399,0.3140164734134415,0.3162980556055709,0.31620250878013073,0.31957155781315055,0.3141824796893038,0.318236173665293,0.3187925018170523,0.31808598297873825,0.3168310012698865,0.3158247790646633,0.3158260167446573,0.31583673041718713
68,0.3620603,0.007726174452598047,0.007682802199822773,0.3017684503839999,0.3017634602919772,0.30270759000180825,0.3046300406958865,0.30686969181749224,0.30677706444568176,0.3092643620085832,0.3042731748579976,0.3078655010663815,0.3084249648708156,0.3076890175275751,0.3062381860977163,0.30505960578781605,0.30506114029364423,0.3050736168033013
69,0.3665829,0.007726174452598047,0.007682802199822773,0.2924339220366023,0.2924290903597461,0.2933547029816735,0.2952400777151563,0.29743514742740457,0.29734544142302144,0.2988481854697845,0.29428621481808676,0.29735351986194797,0.2979203577691372,0.2971493700962448,0.29549574444006854,0.2941331480328833,0.2941350285702602,0.2941493610304478
70,0.37110552,0.007726174452598047,0.007682802199822773,0.28309935240972667,0.28309467914873754,0.2840006662830671,0.28584665373094265,0.28799457560364067,0.2879077928330548,0.288325813917667,0.2842157015703985,0.28668904264385553,0.28726824952414803,0.28645636162623656,0.28459882602429576,0.28304681928906916,0.28304909166869424,0.28306529101650135
71,0.37562814,0.007726174452598047,0.007682802199822773,0.27376478278285116,0.273760267937729,0.2746455575609667,0.2764499211903795,0.27854821311023314,0.2784643553665013,0.277704713796914,0.27405800456968343,0.27586411164775065,0.2764615507361808,0.27560301764551354,0.2735505169817996,0.27181520655690766,0.2718179023090169,0.271835836320666
72,0.38015077,0.007726174452598047,0.007682802199822773,0.2644301925162366,0.2644258360873318,0.2652893924277876,0.2670499703539997,0.2690962342172683,0.26901530323948514,0.26699856288817236,0.2638139202620197,0.26487747238411236,0.2654999262757489,0.2645897662610194,0.2623671971090684,0.26047364990902333,0.2604767677166193,0.2604960769535588
73,0.38467336,0.007726174452598047,0.007682802199822773,0.25509568480857797,0.25509148679448934,0.2559323106356728,0.2576470163360838,0.2596389387659292,0.259560936200345,0.2562295760216999,0.25349245180786806,0.2537404503829696,0.2543955131065706,0.253430582558652,0.25108642276306914,0.24908845625933995,0.24909193291770607,0.24911192533595952
74,0.38919598,0.007726174452598047,0.007682802199822773,0.2457611151817025,0.24575707558348084,0.24657420366906593,0.24824102488122474,0.2501763757971392,0.2501013032748188,0.24543061365663077,0.24311555622600833,0.2424847361838705,0.24318036849825783,0.24216103391718566,0.2397762082615962,0.23776776049469972,0.23777142975510843,0.2377909673733058
75,0.3937186,0.007726174452598047,0.007682802199822773,0.23642654555482698,0.23642266437247236,0.23721516990626257,0.23883216973121715,0.24070880353706758,0.24063666260911717,0.23464857361756694,0.2327254249676781,0.23117391058458756,0.2319173581524558,0.23084994629178865,0.22854632843858216,0.22667199525226608,0.22667553689892264,0.22669294878245905
76,0.39824122,0.007726174452598047,0.007682802199822773,0.22709197592795138,0.22708825316146378,0.2278552456634702,0.22942056236696923,0.23123641759936456,0.23116720975631938,0.22394700886104946,0.22239184109696938,0.21991602527636117,0.22071168655173232,0.21961178421018937,0.21755688517734198,0.21601646743149056,0.21601935829901103,0.21603244540664182
77,0.4027638,0.007726174452598047,0.007682802199822773,0.21775748886003174,0.21775392450801007,0.21849455005477958,0.22000639764269225,0.2217594975356881,0.22169322418152143,0.21340868886433956,0.21221846893474677,0.20887558484605992,0.20972143400011312,0.20861775356507745,0.207019744980094,0.2060581563677965,0.2060596516492451,0.20606588373485069
78,0.40728644,0.007726174452598047,0.007682802199822773,0.2084228779536782,0.20841947201822408,0.20913291242063478,0.21058957905531048,0.21227802957730668,0.21221469212025518,0.20313595048145744,0.20234195356071516,0.19827720357582748,0.1991598700300079,0.1980974967922396,0.1971825636719914,0.19705365362340144,0.19705284977415075,0.19704987013276587
79,0.41180903,0.007726174452598047,0.007682802199822773,0.19908837024601958,0.19908512272538162,0.1997705967785342,0.20117044739562742,0.202792440216202,0.20273203993244085,0.19324874552442975,0.19291727222003677,0.18839141760189232,0.18928144469680747,0.18832158808939203,0.18828562813104419,0.18917987985779208,0.18917592854162787,0.1891624316589227
80,0.41633165,0.007726174452598047,0.007682802199822773,0.1897538006191441,0.18975071151437317,0.19040747385289195,0.19174894791465816,0.19330275767643093,0.19324529583339592,0.18387441495893117,0.18407722143166913,0.17948447724113933,0.18033564663529528,0.17954701669066336,0.1804800471470559,0.1824191641880408,0.18241168297177002,0.18238852575732675
81,0.42085424,0.007726174452598047,0.007682802199822773,0.18041929291148548,0.18041636222153073,0.18104370419250107,0.18232531753515202,0.18380930392191777,0.1837547816873499,0.17512804850488675,0.17586695041124972,0.1717233964335377,0.1724813211958851,0.17191864080258373,0.1737174998845313,0.17645106354642748,0.1764406601549924,0.1764116614220205
82,0.42537686,0.007726174452598047,0.007682802199822773,0.17108472328460989,0.17108195101052215,0.1716791999053416,0.17289954324675857,0.1743121491541497,0.17426056767405224,0.16707472091877798,0.16817008423197108,0.16504162686235058,0.1656627391103728,0.16533596172881174,0.16765184985369727,0.17063709868637925,0.17062567119644917,0.17059715900232175
83,0.42989948,0.007726174452598047,0.007682802199822773,0.16175015365773435,0.16174753979951365,0.1623140594398601,0.16347179963821842,0.16481155255905847,0.16476291289917902,0.15967065099917707,0.1606800762794045,0.1590252528336303,0.15949646862571656,0.15935048547924754,0.16164340970295715,0.1641916110936175,0.16418197897036857,0.1641605995127309
84,0.43442208,0.007726174452598047,0.007682802199822773,0.15241562531033678,0.15241316986728254,0.15294836055455413,0.15404224056911567,0.1553077524675487,0.15526205561983655,0.15268390008791663,0.1529752379818154,0.15293735285133433,0.15328018412908445,0.15321151771506614,0.1549444765245917,0.15648191096167843,0.15647698943827387,0.15646730720448324
