p,rho,theta,sigma1,sigma2,sigma3,f
789.4736842105262,174.63921847276737,0.6283185307179586,847.4712077194721,873.2873498056649,647.6624951064414,18.71134483636792
263.1578947368421,226.9131517797465,3.2463124087094526,113.26823173428384,243.79150782247476,432.41394465376766,0.0
-1000.0,161.00086074242552,2.8797932657906435,-1126.977375515913,-965.9765147734876,-907.0461097105992,-4.979408064198732
-684.2105263157895,160.60570984549136,4.817108735504349,-607.1318874202601,-814.626173438296,-630.8735180888124,4.677836209091952
-52.63157894736844,202.15447272688468,2.042035224833365,-191.06123104456552,94.43656422342544,-61.27007002096524,-12.90347698256712
578.9473684210525,247.3353354399238,1.151917306316257,557.838006684392,763.4364628305013,415.5676357482638,20.422183660177165
52.631578947368325,295.443893165059,3.560471674068432,-89.15922772486562,-45.48506569443638,292.53903026140694,0.0
578.9473684210525,135.9798812444023,2.670353755551324,468.072419103006,629.3526207170078,639.4170654431434,-18.54271107878213
1000.0,161.6273749717225,0.7330382858376183,1040.7804162231148,1088.3039610495664,870.9156227273186,0.0
789.4736842105262,165.98026880662425,2.8797932657906435,658.5691733693785,824.5494421760028,885.3024370861971,0.0
684.2105263157894,221.50968820073544,6.230825429619756,845.3596619178295,674.7449456713163,532.5269713582222,6.451738491283516
-1000.0,154.52259232318443,4.66002910282486,-942.7213042091416,-1125.994260588689,-931.2844352021692,0.0
684.2105263157894,304.7854123857493,5.497787143782138,924.5872024516556,508.2425864298059,619.8017900659065,39.75461900683684
-52.63157894736844,265.03079337891245,5.497787143782138,156.39161769251538,-205.64717884822363,-108.63917568639708,0.0
-789.4736842105264,190.8773091276179,0.7853981633974483,-749.1365625502282,-679.2706184035047,-940.013871677846,24.89704032099363
368.42105263157896,204.12414523193144,3.141592653589793,224.0834853341725,368.4210526315789,512.7586199289854,0.0
368.42105263157896,155.92787363639945,0.6283185307179586,420.2045557645664,443.25468262723854,241.8039195029318,0.0
-894.7368421052631,182.5934273515453,2.146754979953025,-1027.5742508133203,-769.7020393499553,-886.9342361525134,-11.654899618183752
-263.1578947368422,252.3260410919737,1.2566370614359172,-305.9925577480662,-67.21804537146983,-416.2630810909904,0.0
1000.0,144.81260114567218,2.617993877991494,881.761006289308,1059.119496855346,1059.1194968553457,-9.24335751993653
52.631578947368325,339.7604771398179,5.864306286700947,328.5251479585128,-60.20256239070739,-110.4278487257004,44.31658397475884
684.2105263157894,304.5673220094813,1.7278759594743862,527.7122786683203,929.827062381176,595.0922378978718,17.239659736385686
-578.9473684210527,300.62409077365703,3.7175513067479216,-690.3832146875545,-712.6336720143863,-333.8252185612173,0.0
-789.4736842105264,286.5805763701072,1.6755160819145565,-927.0107666825932,-556.7634564359089,-884.6468295130769,-8.863316794951778
-157.89473684210532,158.28766035702847,2.4609142453120043,-285.5448950477761,-76.56053031379771,-111.5787851647422,0.0
157.8947368421052,176.1738387191775,0.3141592653589793,254.14605438613268,202.3453905253004,17.192765614882518,14.546463747455002
-578.9473684210527,183.21505405505408,5.078908123303498,-462.6906339264439,-718.6058330538362,-555.5456382828779,5.336360797719989
684.2105263157894,276.94016866679414,5.550147021341967,905.3899473167112,532.9062446537782,614.3353869768787,0.0
-684.2105263157895,265.0307933789124,1.308996938995747,-740.2181230548181,-475.18732967590574,-837.2261262166446,0.0
-684.2105263157895,300.62409077365703,5.811946409141117,-439.08837645595406,-795.6463725822912,-817.8968299091232,0.0
684.2105263157894,252.3260410919737,1.884955592153876,531.1053399616411,880.1503756811617,641.3758633045653,0.0
578.9473684210525,239.45498961156875,5.393067388662478,761.4755802554462,427.0043127902831,548.362212217428,0.0
-894.7368421052631,174.3651166317653,5.1312680008633285,-779.5582886968403,-1024.7969582903434,-879.8552793286052,-11.129688295644604
368.42105263157896,309.6428134968665,5.707226654021457,620.8968669872091,230.72415993044507,253.64213097708247,9.018722723209647
578.9473684210525,268.8539427802037,3.560471674068432,449.9177343493195,489.6612217970101,797.2631491168274,-26.58995038485533
-1000.0,277.7172595751555,1.4660765716752366,-1092.2296459632964,-774.4869957648036,-1133.2833582718995,-17.726633589903557
-1000.0,252.3260410919737,1.884955592153876,-1153.105186354148,-804.0601506346276,-1042.834663011224,0.0
-157.89473684210532,268.8539427802037,1.4660765716752366,-247.1808834661476,60.42104385366977,-286.9243709138381,-26.58995038485533
52.631578947368325,177.87869325733428,2.9845130209103035,-82.95916341455762,75.35170529511072,165.50219496155185,0.0
-789.4736842105264,204.56049724593436,0.890117918517108,-763.3455389106225,-659.6724757942154,-945.4030379267411,26.68180398860012
578.9473684210525,198.00042087497349,3.141592653589793,438.9399281425682,578.9473684210524,718.9548086995366,-6.123724356957949
368.42105263157896,247.31664216586955,2.042035224833365,199.06562719351865,548.344844808614,357.8526858926041,32.258692456417755
-263.1578947368422,194.24832696972905,2.146754979953025,-404.4742869794563,-130.14214712481268,-254.85725010625745,0.0
1000.0,302.406141084343,1.5707963267948966,876.5432098765431,1246.9135802469134,876.5432098765431,0.0
52.631578947368325,265.03079337891245,5.497787143782138,261.6547755872521,-100.38402095348688,-3.37601779166031,0.0
157.8947368421052,154.52259232318443,4.764748857944519,226.6103016399358,31.9004762534161,215.1734326329636,0.0
368.42105263157896,286.5805763701072,3.560471674068432,230.883970159512,273.24790732902835,601.1312804061963,-8.863316794951778
-368.42105263157896,249.1289457761778,3.9269908169872414,-421.0681935662659,-512.2557165383828,-171.93924779008802,-15.901847602734769
-52.63157894736844,155.9278736363994,4.817108735504349,22.20205104829112,-179.2487120760155,-0.848075814380941,0.0
-157.89473684210532,154.0559586656087,4.71238898038469,-95.00165508109905,-283.68090036411786,-95.00165508109902,0.0
-578.9473684210527,252.3260410919737,1.884955592153876,-732.052554775201,-383.0075190556804,-621.7820314322768,0.0
473.6842105263156,216.37159394584737,0.0,626.6820318615664,473.6842105263156,320.68638919106473,12.247448713915857
578.9473684210525,215.05794970945172,1.0995574287564276,569.7574843002049,735.4028398793437,431.6817810836087,0.0
578.9473684210525,244.75625985921448,3.3510321638291125,430.4353376575285,537.3977453001651,769.0090223054635,-7.569781232759218
-894.7368421052631,199.2241364482144,2.9845130209103035,-1046.59847355062,-869.2903005957916,-768.3217521693775,21.345443190880093
578.9473684210525,172.54267370548172,0.5235987755982988,649.3876199933794,649.3876199933794,438.0668652763983,18.486715039873022
-578.9473684210527,295.443893165059,3.560471674068432,-720.7381750932866,-677.0640130628574,-339.0399171070141,0.0
578.9473684210525,318.4811939668134,1.361356816555577,498.5909581813049,833.3037025721126,404.9474445097396,41.54102530001912
-578.9473684210527,155.92787363639945,4.607669225265029,-527.1638652880654,-705.5645015496998,-504.113738425393,0.0
-578.9473684210527,155.92787363639945,2.5132741228718345,-705.5645015496998,-504.1137384253931,-527.1638652880653,0.0
-894.7368421052631,239.454989611569,4.031710572106901,-925.3219983088876,-1046.6798977360324,-712.208630270869,0.0
-1000.0,171.3845241145754,2.9321531433504733,-1133.085977544131,-970.9059029182368,-896.008119537632,0.0
789.4736842105262,141.08322848563063,0.2617993877991494,870.9281241548465,819.2880784811813,678.2048499955506,-24.897040320993646
157.8947368421052,215.05794970945172,1.0995574287564276,148.70485272125762,314.35020830039645,10.629149504661456,0.0
52.631578947368325,247.31664216586944,5.288347633542818,232.5553711244032,-116.72384649069193,42.063212208393686,32.258692456417734
157.8947368421052,239.45498961156875,3.2986722862692828,5.951681211335881,127.30958063848068,340.422948676499,0.0
157.8947368421052,276.94016866679414,5.550147021341967,379.0741578430269,6.590455180094068,88.0195975031945,0.0
368.42105263157896,226.9131517797467,4.084070449666731,349.0546657172114,218.53138962902065,537.6771025485048,0.0
789.4736842105262,132.53869259093952,4.607669225265029,833.4896618735654,681.8491210511761,853.0822697068369,-23.38918104545992
684.2105263157894,295.443893165059,5.654866776461628,924.117977629828,542.4197196435555,586.0938816739846,0.0
-578.9473684210527,154.0559586656087,2.617993877991494,-704.7335319430654,-516.0542866600464,-516.0542866600465,0.0
-368.42105263157896,276.9401686667943,1.780235837034216,-519.7253342935899,-147.24163163065697,-438.2961919704898,0.0
789.4736842105262,243.7073484267792,3.874630939427411,727.9835615922844,656.3259163479563,984.1115746913376,-33.23282024001534
368.42105263157896,252.32604109197376,3.979350694547071,325.58638962035474,215.31586627743064,564.3609019969513,0.0
263.1578947368421,156.53325006645417,2.9845130209103035,143.83804145834725,283.1516059228554,362.4840368293236,-21.34544319088011
157.8947368421052,225.2761743720756,5.497787143782138,335.56445398600647,27.831476926378254,110.28827961393084,-39.75461900683688
684.2105263157894,151.19688926873408,0.890117918517108,703.5226337113704,780.1505499278453,568.9583953081524,-26.681803988600137
-263.1578947368422,252.3260410919737,3.3510321638291125,-416.26308109099045,-305.99255774806613,-67.2180453714698,0.0
-1000.0,165.9802688066242,4.974188368183839,-904.171247124329,-1130.9045108411474,-964.9242420345232,0.0
578.9473684210525,161.8696108641742,4.34586983746588,599.6226833974979,455.5597928716998,681.6596289939595,-16.009082393160103
-368.42105263157896,261.4681726685169,5.916666164260777,-157.5615735565772,-444.9282624997912,-502.77332183836825,-25.85948960457862
-1000.0,310.1729889068096,1.361356816555577,-1078.26015605958,-752.2790484789674,-1169.4607954614523,33.232820240015286
1000.0,161.62737497172242,4.921828490624009,1088.3039610495662,870.9156227273186,1040.7804162231148,0.0
368.42105263157896,255.5304771576085,3.7175513067479216,273.7005833050524,254.7876945772453,576.774880012439,-45.093613616048565
-1000.0,177.70098117166208,2.670353755551324,-1144.8933996769922,-934.1294998405128,-920.9771004824944,23.17838884847765
-578.9473684210527,165.98026880662428,0.7853981633974483,-543.871610455576,-483.1186155453818,-709.8518792622003,0.0
-578.9473684210527,165.98026880662437,4.45058959258554,-543.8716104555762,-709.8518792622003,-483.11861554538166,0.0
-578.9473684210527,177.8786932573343,2.251474735072685,-714.5381107829787,-466.0767524068692,-556.2272420733103,0.0
157.8947368421052,270.0880025367099,3.8222710618675815,78.86531126395172,19.11327194717981,375.705627315184,-17.239659736385754
-368.42105263157896,267.46560355749216,3.979350694547071,-413.8257954234765,-530.712550166976,-160.72481230428417,15.139562465518384
894.7368421052631,155.92787363639945,0.418879020478639,969.5704721009226,946.5203452382505,768.1197089766159,0.0
789.4736842105262,252.015553486783,3.874630939427411,725.8873074121171,651.786787898096,990.7469573213652,-24.92461518001153
1000.0,161.62737497172253,4.50294947014537,1040.7804162231146,870.9156227273186,1088.3039610495664,0.0
263.1578947368421,268.8539427802037,3.560471674068432,134.12826066510922,173.87174811279982,481.4736754326172,-26.58995038485533
-789.4736842105264,146.0626365498293,4.974188368183839,-705.144381679936,-904.6696537507362,-758.6070172009069,-19.917632256794903
-578.9473684210527,243.7073484267792,3.874630939427411,-640.4374910392944,-712.0951362836225,-384.3094779402412,-33.23282024001534
1000.0,173.5055234471418,0.0,1122.686932202795,1000.0,877.3130677972044,-30.61862178478973
263.1578947368421,189.2509957443175,5.288347633542818,400.83870962013833,133.56417787989162,255.07079671049627,-25.8069539651342
1000.0,296.83448858438186,3.4033920413889422,828.622528111042,937.271491652288,1234.1059802366697,31.803695205469456
894.7368421052631,267.465603557492,5.445427266222308,1102.4330824325575,732.4453445698658,849.3320993133657,15.139562465518374
789.4736842105262,210.24786958888944,0.0,938.1413785268549,789.4736842105261,640.8059898941975,6.123724356957906
-789.4736842105264,154.0559586656087,2.617993877991494,-915.2598477325388,-726.58060244952,-726.58060244952,0.0
684.2105263157894,276.9401686667943,1.361356816555577,614.3353869768786,905.3899473167112,532.9062446537782,0.0
-368.42105263157896,193.88777565049412,5.078908123303498,-245.39208117611904,-516.214961806078,-343.65611491253964,16.009082393160043
-1000.0,278.7078324049026,5.602506898901797,-775.2376981288443,-1143.210660583061,-1081.5516412880943,-8.619829868192872
-368.42105263157896,291.60536805044734,1.5184364492350666,-476.51382351008544,-130.6525672675386,-498.0967671171127,-9.018722723209718
368.42105263157896,177.28217959987182,0.3665191429188091,459.5153639432834,420.2949185102256,225.4528754412277,18.9945192428434
-894.7368421052631,235.39914336677515,1.780235837034216,-1023.3454815179724,-706.7343342544793,-954.1307105433372,-41.54102530001915
894.7368421052631,177.70098117166208,0.4712388980384689,973.7597416227684,960.60734226475,749.8434424282706,23.17838884847765
-368.42105263157896,177.28217959987182,0.6806784082777885,-316.54718675293213,-277.3267413198745,-511.3892298219301,18.9945192428434
-789.4736842105264,145.25123678379336,0.4712388980384689,-724.8810533005654,-735.6317101671195,-907.908289163894,-9.271355539391074
894.7368421052631,265.03079337891245,1.832595714594046,741.7212422044079,1103.7600387451469,838.7292453662344,0.0
-789.4736842105264,160.60570984549142,4.607669225265029,-736.1366759835494,-919.8893313330328,-712.3950453149969,4.677836209091953
-1000.0,141.08322848563063,0.7853981633974483,-970.1856057293448,-918.5455600556796,-1111.2688342149754,-24.897040320993646
263.1578947368421,182.79925725303397,5.288347633542818,396.1450454763896,137.98214550001495,255.3464932341217,-32.258692456417755
473.6842105263156,147.08091122426748,4.50294947014537,510.79438928935,356.21742720817554,554.0408150814211,-14.54646374745504
684.2105263157894,156.533250066454,5.078908123303498,783.5366684082708,564.8906730372946,704.2042375018027,-21.345443190880093
-684.2105263157895,260.9501245467088,1.989675347273536,-856.5836387687316,-489.5660689113248,-706.481871267312,34.036972766961995
1000.0,267.46560355749216,3.979350694547071,954.5952572081025,837.7085024646028,1207.6962403272946,15.139562465518384
1000.0,185.49480492741,3.036872898470133,861.6381742711908,1015.8314497624018,1122.530375966407,0.0
-157.89473684210532,270.0880025367097,5.602506898901797,59.91615363097333,-296.67620173703074,-236.9241624202585,-17.239659736385743
-473.68421052631584,140.6155590140978,4.66002910282486,-421.5605973566346,-588.3389876620229,-411.15304656028985,-13.90703330908661
473.6842105263156,182.7992572530341,6.230825429619756,606.6713612658633,465.87280902359504,348.5084612894884,-32.25869245641779
-263.1578947368422,272.9817171802799,6.021385919380436,-47.86400219776169,-320.8457193780418,-420.7639626347229,7.950923801367325
-578.9473684210527,161.00086074242554,0.2617993877991494,-485.99347813165184,-544.9238831945404,-705.9247439369659,-4.979408064198733
52.631578947368325,204.12414523193144,3.141592653589793,-91.70598835003808,52.63157894736834,196.96914624477472,0.0
263.1578947368421,295.443893165059,5.654866776461628,503.0653460508808,121.36708806460824,165.04125009503727,0.0
-473.68421052631584,204.12414523193132,5.235987755982988,-329.3466432289095,-618.0217778237222,-473.68421052631567,0.0
-368.42105263157896,226.9131517797465,5.340707511102648,-199.16500271465327,-518.3107156341371,-387.7874395459463,0.0
-578.9473684210527,180.91849299922043,2.356194490192345,-721.6332852379036,-474.4940277865714,-540.7147922386831,14.93822419259616
157.8947368421052,134.54451130347417,0.6806784082777885,197.26329576786387,227.02881239116655,49.39210236728508,-23.74314905355427
789.4736842105262,171.38452411457544,4.39822971502571,818.5677812922893,656.3877066663949,893.4655646728942,0.0
-1000.0,194.24832696972896,0.0523598775598298,-866.9842523879704,-991.6993553694152,-1141.316392242614,0.0
-894.7368421052631,243.7073484267792,3.874630939427411,-956.2269647235048,-1027.8846099678328,-700.0989516244515,-33.23282024001534
-473.68421052631584,204.56049724593436,0.1570796326794896,-343.8830021100048,-447.556065226412,-629.6135642425305,26.68180398860012
578.9473684210525,185.49480492741003,0.942477796076938,594.7788181834543,701.4777443874596,440.5855426922433,0.0
894.7368421052631,185.49480492741,3.036872898470133,756.3750163764539,910.5682918676648,1017.2672180716702,0.0
157.8947368421052,190.87730912761785,4.974188368183839,268.09780264912666,7.354549374785478,198.23185850240336,24.89704032099361
-157.89473684210532,182.79925725303409,4.13643032722656,-165.7061383448259,-283.07048607893245,-24.907586102557588,-32.258692456417776
368.42105263157896,163.2993161855452,0.5235987755982988,435.0877192982456,435.08771929824553,235.0877192982456,9.243357519936495
-894.7368421052631,158.28766035702844,0.3665191429188091,-813.4026355769554,-848.4208904278998,-1022.3870003109336,0.0
263.1578947368421,233.72054633313888,3.2463124087094526,108.77154184420708,243.2105162150437,437.49162615127545,6.807394553392351
368.42105263157896,252.3260410919737,1.2566370614359172,325.58638962035485,564.3609019969513,215.31586627743064,0.0
-894.7368421052631,249.1289457761778,6.021385919380436,-698.2550372637721,-947.38398303995,-1038.571506012067,-15.901847602734769
52.631578947368325,276.9401686667943,1.780235837034216,-98.6727027146427,273.81099994829026,-17.24356039154258,0.0
-473.68421052631584,282.6051660230105,3.3510321638291125,-645.1620192429618,-521.6590330988867,-254.23157923709883,30.27912493103681
-894.7368421052631,165.98026880662437,4.45058959258554,-859.6610841397865,-1025.6413529464107,-798.908089229592,0.0
157.8947368421052,154.0559586656087,0.5235987755982988,220.78781860311148,220.78781860311145,32.10857332009259,0.0
263.1578947368421,177.28217959987188,2.4609142453120043,120.18971754649084,354.2522060485466,315.0317606154888,18.9945192428434
684.2105263157894,181.0226599683292,2.827433388230814,539.6360237703863,729.884592485678,783.1109626913038,19.39528499660668
789.4736842105262,239.45498961156875,3.2986722862692828,637.5306285797568,758.8885280069017,972.00189604492,0.0
894.7368421052631,154.52259232318443,4.66002910282486,952.0155378961214,768.742581516574,963.4524069030936,0.0
1000.0,252.01555348678264,5.550147021341967,1201.2732731108388,862.3131036875698,936.4136232015912,-24.924615180011493
473.6842105263156,225.27617437207556,1.308996938995747,426.07775329814126,651.3539276702168,343.6209506105887,-39.75461900683686
-263.1578947368422,161.6273749717225,2.4085543677521746,-392.2422720095235,-174.85393368727563,-222.37747851372728,0.0
789.4736842105262,329.62269378193383,5.759586531581287,1058.609486679662,654.9057829759581,654.9057829759583,27.216552697590828
-52.63157894736844,182.0308094105827,4.869468613064179,40.90275856018523,-199.42926088388973,0.6317654815992171,23.74314905355425
-157.89473684210532,287.32766227309554,5.916666164260777,73.81897642712738,-241.9685938401409,-305.53459311330244,0.0
-263.1578947368422,275.0353847902513,3.3510321638291125,-430.0425478628638,-309.8476774190763,-49.58345892858631,22.7093436982776
578.9473684210525,156.77855372257082,2.827433388230814,453.73552246655146,618.5043721574738,664.6022106391318,-4.84882124915168
263.1578947368421,252.3260410919737,1.2566370614359172,220.32323172561803,459.0977441022144,110.05270838269382,0.0
-473.68421052631584,302.406141084343,3.665191429188092,-597.1410006497726,-597.1410006497725,-226.77063027940216,0.0
-789.4736842105264,158.28766035702847,4.5553093477052,-743.1577325331632,-917.123842416197,-708.1394776822187,0.0
157.8947368421052,217.5581262060964,0.9948376736367678,167.1914588283601,306.8723741675781,-0.3796224696226318,23.309799236367454
894.7368421052631,301.86478384680566,5.969026041820607,1135.822410996268,818.5729402258502,729.8151750936711,24.924615180011443
-263.1578947368422,204.12414523193152,1.0471975511965976,-263.1578947368421,-118.82032743943572,-407.4954620342486,0.0
-157.89473684210532,226.91315177974664,1.151917306316257,-177.26112375647267,11.361313074820371,-307.78439984466365,0.0
-894.7368421052631,291.60536805044734,1.5184364492350666,-1002.8296129837696,-656.9683567412227,-1024.4125565907968,-9.018722723209718
-157.89473684210532,202.1893373708768,5.1312680008633285,-24.336627038721616,-308.70912688650714,-140.6384566010872,16.694532443466862
-368.42105263157896,210.72039085818065,6.126105674500097,-207.7962262173122,-395.3359900907686,-502.1309415866559,-28.734598753388266
52.631578947368325,260.9501245467088,1.989675347273536,-119.74153350557384,247.276036351833,30.36023399584581,34.036972766961995
-789.4736842105264,174.63921847276737,0.6283185307179586,-731.4761607015804,-705.6600186153876,-931.2848733146112,18.71134483636792
-473.68421052631584,180.91849299922035,4.974188368183839,-369.2308698918346,-616.3701273431666,-435.4516343439462,14.938224192596154
-157.89473684210532,155.92787363639945,2.5132741228718345,-284.5118699707524,-83.06110684644568,-106.11123370911784,0.0
894.7368421052631,313.1705267549625,1.4660765716752366,790.73319878495,1149.038740498144,744.4385870326952,17.726633589903493
1000.0,173.06530340196653,4.66002910282486,1064.1521392857612,858.8864281406682,1076.9614325735702,18.542711078782112
894.7368421052631,155.92787363639945,2.722713633111154,768.1197089766159,946.5203452382505,969.5704721009226,0.0
473.6842105263156,146.5722012182154,4.817108735504349,544.0278227222356,354.66410538538736,522.3607034713237,-9.355672418183971
-157.89473684210532,185.49480492741003,2.199114857512855,-296.2565625709144,-35.364360875698125,-142.0632870797034,0.0
-473.68421052631584,226.9131517797468,1.989675347273536,-623.5738735288742,-304.42816060939003,-493.0505974406832,0.0
368.42105263157896,174.3651166317655,4.29350995990605,383.3026154082366,238.3609364464984,483.5996060400018,-11.129688295644616
-473.68421052631584,158.28766035702847,2.4609142453120043,-601.3343687319865,-392.35000399800816,-427.3682588489526,0.0
-684.2105263157895,188.42087716063708,0.0523598775598298,-555.1852511321209,-676.1589010241223,-821.2874267911252,-5.827449809091874
473.6842105263156,158.28766035702847,4.5553093477052,520.0001622036787,346.03405232064483,555.0184170546231,0.0
-473.68421052631584,156.0214526782268,0.2617993877991494,-383.605182823185,-440.71299803876775,-596.7344507169946,-9.958816128397466
684.2105263157894,232.2713399232217,5.393067388662478,861.2628917951513,536.8257623539431,654.5429247982737,-7.183649688347069
-473.68421052631584,252.32604109197376,6.073745796940266,-277.74436116094336,-516.51887353754,-626.789396880464,0.0
684.2105263157894,182.5934273515453,2.146754979953025,551.3731176077321,809.2453290710971,692.0131322685389,-11.654899618183752
-1000.0,171.3845241145754,0.2094395102393195,-896.0081195376318,-970.9059029182368,-1133.085977544131,0.0
894.7368421052631,179.3170546818593,4.817108735504349,980.7955166002716,749.1271390073189,954.2878707081986,23.389181045459896
1000.0,226.9131517797465,3.2463124087094526,850.1103369974417,980.6336130856324,1169.2560499169256,0.0
-52.63157894736844,265.0307933789124,1.308996938995747,-108.63917568639698,156.3916176925153,-205.64717884822363,0.0
-263.1578947368422,190.8773091276179,0.2617993877991494,-152.9548289298205,-222.820773076544,-413.6980822041619,24.89704032099363
578.9473684210525,276.94016866679414,5.550147021341967,800.1267894219741,427.6430867590413,509.0722290821417,0.0
789.4736842105262,173.06530340196653,4.66002910282486,853.6258234962875,648.3601123511944,866.4351167840965,18.542711078782112
368.42105263157896,154.52259232318443,0.4712388980384689,437.1366174294096,425.6997484224372,242.42679204288984,0.0
-52.63157894736844,300.6240907736569,5.707226654021457,192.49057091246684,-186.31788254070227,-164.06742521386988,0.0
368.42105263157896,156.53325006645412,0.890117918517108,388.41476381759225,467.7471947240604,249.1011993530841,-21.345443190880104
52.631578947368325,268.6319636067903,5.550147021341967,267.1756173182624,-94.13357426478244,-15.147306211375032,-8.308205060003832
-578.9473684210527,313.1871518776742,1.7278759594743862,-739.8748117566577,-326.3794209575891,-670.5878725489114,25.859489604578563
-157.89473684210532,264.5491998808181,5.707226654021457,57.81275503454975,-275.53868400423914,-255.95828155662664,-36.07489089283883
-263.1578947368422,171.38452411457544,4.39822971502571,-234.063797655079,-396.2438722809733,-159.1660142744741,0.0
-473.68421052631584,154.52259232318443,2.565634000431664,-599.6784711150049,-404.968645728485,-416.40551473545753,0.0
789.4736842105262,156.02145267822672,4.974188368183839,879.5527119136567,666.4234440198475,822.4448966980742,-9.95881612839746
-473.68421052631584,161.62737497172242,4.921828490624009,-385.38024947674944,-602.768587798997,-432.90379430320087,0.0
368.42105263157896,177.87869325733422,0.1570796326794896,481.2916686457624,391.1411789793213,232.830310269653,0.0
1000.0,170.95967687082307,4.45058959258554,1036.1280307044408,865.1683538336179,1098.7036154619411,4.979408064198698
-789.4736842105264,302.406141084343,1.5707963267948966,-912.9304743339832,-542.5601039636128,-912.9304743339832,0.0
263.1578947368421,237.1864786264553,3.979350694547071,222.89331150629135,119.23901956394272,447.34135314029214,-15.13956246551844
263.1578947368421,158.28766035702844,0.6806784082777885,309.47384641420524,344.49210126514964,135.50773653117136,0.0
684.2105263157894,288.8835647830145,1.832595714594046,517.4235224238573,912.0458106532626,623.1622458702482,23.85277140410208
-368.42105263157896,160.60570984549136,4.817108735504349,-291.3424137360496,-498.8366997540853,-315.0840444046018,4.677836209091952
263.1578947368421,276.94016866679414,5.550147021341967,484.33731573776384,111.85361307483096,193.2827553979314,0.0
263.1578947368421,215.0579497094517,5.288347633542818,419.61336619513327,115.8923073993984,253.96801061599456,0.0
578.9473684210525,213.31902566652136,5.1312680008633285,719.8573007824205,419.831268832922,597.1535356478146,27.824220739111468
263.1578947368421,280.93264098164707,1.308996938995747,203.78984219347183,484.7224831751188,100.96135884193563,15.9018476027347
-473.68421052631584,156.533250066454,5.078908123303498,-374.3580684338344,-593.0040638048105,-453.6904993403024,-21.345443190880093
-684.2105263157895,146.57220121821547,0.418879020478639,-613.8669141198694,-635.5340333707812,-803.2306314567177,-9.355672418183977
1000.0,171.3845241145754,0.2094395102393195,1103.9918804623678,1029.094097081763,866.9140224558687,0.0
-52.63157894736844,208.60621121816823,2.042035224833365,-195.47919866468885,99.1302283671742,-61.54576654459067,-6.45173849128356
-684.2105263157895,255.5304771576085,1.6231562043547263,-797.8438843701231,-475.8566989349295,-778.9309956423159,-45.093613616048565
-1000.0,194.2483269697289,5.183627878423159,-866.9842523879705,-1141.316392242614,-991.6993553694152,0.0
-1000.0,177.70098117166208,4.764748857944519,-920.9771004824946,-1144.8933996769924,-934.1294998405128,23.17838884847765
789.4736842105262,217.90404054652768,1.2042771838760873,761.6411920652279,955.5743569798244,651.205503586526,-21.55094906504122
-368.42105263157896,191.95066700832444,0.2094395102393195,-251.9501465137267,-335.8356639000042,-517.4773474810058,20.56614289374903
52.631578947368325,192.87617901278475,1.989675347273536,-74.7746346048063,196.49922137675523,36.17015007015604,-34.036972766962016
157.8947368421052,193.88777565049412,5.078908123303498,280.923708297565,10.10082766760604,182.65967456114447,16.009082393160043
-1000.0,165.98026880662437,4.45058959258554,-964.9242420345232,-1130.9045108411476,-904.1712471243288,0.0
473.6842105263156,260.95012454670893,6.178465552059926,668.3286679307805,451.4128655747928,301.3110980733734,34.036972766962016
263.1578947368421,268.6319636067903,5.550147021341967,477.7019331077362,116.3927415246913,195.37900957809876,-8.308205060003832
-52.63157894736844,163.2354283361209,4.29350995990605,-38.69990315645485,-174.38998558872046,55.19515190307002,-22.25937659128921
-1000.0,304.3072099600108,3.769911184307752,-1101.060143981059,-1146.0445308724009,-752.89532514654,8.863316794951714
1000.0,233.2270981734429,3.4033920413889422,865.3462720872473,950.7133148696548,1183.9404130430976,-31.803695205469484
52.631578947368325,253.82228898826295,6.126105674500097,246.11148349182588,20.211313371526245,-108.42806002124718,14.367299376694094
-368.42105263157896,291.6053680504472,5.707226654021457,-130.65256726753867,-498.09676711711273,-476.5138235100853,-9.018722723209716
-789.4736842105264,215.0579497094517,5.288347633542818,-633.0182127522352,-936.73927154797,-798.6635683313739,0.0
-894.7368421052631,180.91849299922043,0.2617993877991494,-790.2835014707816,-856.5042659228935,-1037.422758922114,14.93822419259616
52.631578947368325,215.05794970945192,6.230825429619756,209.08705040565985,43.44169482652063,-94.63400839007548,0.0
-1000.0,296.83448858438203,6.021385919380436,-765.8940197633299,-1062.7285083477122,-1171.3774718889576,31.80369520546948
-473.68421052631584,158.28766035702847,4.5553093477052,-427.3682588489527,-601.3343687319865,-392.3500039980082,0.0
-578.9473684210527,322.0338435499143,1.4660765716752366,-685.8945110806198,-317.44824648875067,-733.4993476937876,26.58995038485527
789.4736842105262,179.31705468185936,2.722713633111154,643.863981112582,849.0247128134617,875.5323587055346,23.389181045459903
473.6842105263156,276.94016866679425,5.969026041820607,694.8636315272374,403.80907118740464,322.37992886430453,0.0
-789.4736842105264,191.87669651801565,4.188790204786391,-789.4736842105264,-925.1509974700884,-653.7963709509643,-12.247448713915905
-578.9473684210527,194.2483269697289,4.241150082346221,-570.6467237904681,-720.2637606636667,-445.93162080902334,0.0
684.2105263157894,300.62409077365703,1.6231562043547263,550.5242227224556,929.3326761756248,572.7746800492877,0.0
-789.4736842105264,268.1895883649573,4.031710572106901,-823.729059158586,-959.649906516988,-585.042086956005,28.73459875338825
-1000.0,233.72054633313925,6.178465552059926,-825.6662685855661,-1019.9473785217986,-1154.386352892635,6.8073945533923625
