p,rho,theta,sigma1,sigma2,sigma3,I1,I2,I3,f
684.2105263157898,506.1102418354042,5.445427266222308,1077.222536167577,377.11537848002604,598.2936642997661,2052.6315789473692,1276358.3445186443,243049133.64986724,-77.34782233146105
736.8421052631581,545.0417988996662,5.445427266222308,1160.0858081804677,406.1242537477201,644.3162538612864,2210.526315789474,1480273.5829920366,303562504.65873253,-83.29765481849654
789.4736842105266,583.9733559639286,5.445427266222308,1242.9490801933584,435.1331290154141,690.3388434228068,2368.421052631579,1699293.6539449394,373368605.4020487,-89.24748730553209
842.1052631578949,622.9049130281902,5.445427266222308,1325.8123522062488,464.14200428310846,736.3614329843272,2526.315789473684,1933418.557377353,453131202.28941965,-95.19731979256751
894.7368421052632,661.8364700924518,5.445427266222308,1408.675624219139,493.1508795508028,782.3840225458476,2684.2105263157896,2182648.2932892777,543514061.730449,-101.14715227960292
947.3684210526316,700.7680271567134,5.445427266222308,1491.5388962320292,522.1597548184972,828.4066121073681,2842.105263157894,2446982.8616807116,645180950.13474,-107.09698476663836
1000.0,739.6995842209753,5.445427266222308,1574.4021682449197,551.1686300861915,874.4292016688885,3000.0,2726422.2625516574,758795633.9118967,-113.04681725367382
1e-12,8.640626195074521e-13,5.550147021341967,1.690087215629377e-12,5.279255639044957e-13,7.81987220466127e-13,2.9999999999999997e-12,2.62669789478496e-24,6.9772047023822275e-37,-1.320529727565849e-13
52.63157894736937,41.149320222420236,5.550147021341967,85.49565520323,30.14994196741802,42.249139671460064,157.89473684210807,7463.61603009588,108905.14440069844,-6.288768822542941
105.26315789473772,82.29864044483976,5.550147021341967,170.9913104064584,60.29988393483541,84.49827934291929,315.78947368421314,29854.464120382934,871241.1552055617,-12.577537645085771
157.89473684210608,123.44796066725914,5.550147021341967,256.48696560968676,90.44982590225288,126.74741901437855,473.6842105263182,67172.5442708612,2940438.898818744,-18.866306467628583
210.52631578947447,164.59728088967876,5.550147021341967,341.9826208129153,120.59976786967029,168.9965586858378,631.5789473684234,119417.85648153067,6969929.2416444,-25.155075290171425
263.1578947368429,205.7466011120982,5.550147021341967,427.47827601614364,150.74970983708772,211.24569835729707,789.4736842105284,186590.40075239132,13613143.050086677,-31.44384411271425
315.7894736842112,246.89592133451765,5.550147021341967,512.9739312193719,180.89965180450514,253.4948380287563,947.3684210526333,268690.17708344304,23523511.190549724,-37.732612935257066
368.4210526315796,288.0452415569373,5.550147021341967,598.4695864226006,211.04959377192256,295.7439777002156,1105.263157894739,365717.18547468627,37354464.529437736,-44.02138175779991
421.052631578948,329.19456177935666,5.550147021341967,683.9652416258289,241.19953573934006,337.9931173716749,1263.157894736844,477671.4259261205,55759433.933154814,-50.31015058034272
473.6842105263164,370.3438820017762,5.550147021341967,769.4608968290574,271.3494777067575,380.24225704313415,1421.0526315789489,604552.8984377461,79391850.26810515,-56.59891940288556
526.3157894736847,411.4932022241955,5.550147021341967,854.9565520322856,301.499419674175,422.49139671459335,1578.9473684210539,746361.6030095625,108905144.40069284,-62.88768822542835
578.947368421053,452.64252244661503,5.550147021341967,940.452207235514,331.6493616415924,464.74053638605267,1736.8421052631593,903097.5396415704,144952747.1973221,-69.17645704797118
631.5789473684214,493.7918426690346,5.550147021341967,1025.9478624387425,361.79930360900977,506.9896760575118,1894.736842105264,1074760.708333769,188188089.524397,-75.46522587051403
684.2105263157898,534.9411628914543,5.550147021341967,1111.443517641971,391.9492455764271,549.2388157289711,2052.6315789473692,1261351.1090861594,239264602.24832177,-81.75399469305687
736.8421052631581,576.0904831138732,5.550147021341967,1196.939172845199,422.0991875438447,591.4879554004305,2210.526315789474,1462868.7418987406,298835716.23550063,-88.04276351559962
789.4736842105266,617.239803336293,5.550147021341967,1282.4348280484278,452.2491295112621,633.7370950718897,2368.4210526315796,1679313.6067715138,367554862.3523376,-94.3315323381425
842.1052631578949,658.3891235587129,5.550147021341967,1367.9304832516564,482.3990714786793,675.9862347433487,2526.315789473684,1910685.7037044768,446075471.4652366,-100.62030116068537
894.7368421052632,699.5384437811323,5.550147021341967,1453.4261384548847,512.5490134460968,718.2353744148079,2684.210526315789,2156985.0326976315,535050974.44060224,-106.90906998322818
947.3684210526316,740.6877640035511,5.550147021341967,1538.9217936581126,542.6989554135145,760.4845140862674,2842.105263157894,2418211.593750978,635134802.1448388,-113.19783880577091
1000.0,781.8370842259707,5.550147021341967,1624.4174488613412,572.8488973809319,802.7336537577266,3000.0,2694365.386864516,746980385.4443501,-119.48660762831376
1e-12,9.02627294015568e-13,5.654866776461628,1.732954779582401e-12,5.6680691290735e-13,7.002383075102488e-13,2.9999999999999997e-12,2.5926319840490665e-24,6.878096019065886e-37,-1.379467353117684e-13
52.63157894736937,43.04400478191737,5.654866776461628,87.58433214511382,31.973700068749977,38.33670462824429,157.8947368421081,7383.856133646659,107357.92234927737,-6.578329697957525
105.26315789473772,86.08800956383388,5.654866776461628,175.1686642902259,63.94740013749934,76.67340925648786,315.7894736842131,29535.424534586065,858863.3787941942,-13.156659395914918
157.89473684210608,129.13201434575038,5.654866776461628,262.752996435338,95.92110020624872,115.01011388473142,473.68421052631817,66454.70520281822,2898663.903430378,-19.73498909387231
210.52631578947447,172.17601912766693,5.654866776461628,350.3373285804502,127.89480027499815,153.34681851297503,631.5789473684234,118141.6981383432,6870907.030353462,-26.31331879182971
263.1578947368429,215.22002390958346,5.654866776461628,437.92166072556233,159.86850034374754,191.68352314121861,789.4736842105285,184596.4033411609,13419740.29365907,-32.8916484897871
315.7894736842112,258.2640286915002,5.654866776461628,525.5059928706746,191.84220041249677,230.02022776946208,947.3684210526335,265818.82081127126,23189311.227442805,-39.46997818774453
368.4210526315796,301.3080334734166,5.654866776461628,613.0903250157867,223.8159004812463,268.35693239770575,1105.2631578947387,361808.9505486746,36823767.365800366,-46.04830788570191
421.052631578948,344.35203825533324,5.654866776461628,700.674657160899,255.7896005499956,306.69363702594933,1263.157894736844,472566.7925533706,54967256.24282731,-52.626637583659324
473.6842105263164,387.39604303725,5.654866776461628,788.2589893060112,287.7633006187449,345.03034165419285,1421.0526315789489,598092.3468253593,78263925.39261927,-59.20496728161676
526.3157894736847,430.440047819166,5.654866776461628,875.8433214511228,319.73700068749446,383.3670462824365,1578.9473684210539,738385.6133646407,107357922.34927191,-65.78329697957408
578.947368421053,473.48405260108274,5.654866776461628,963.4276535962354,351.7107007562438,421.70375091068007,1736.8421052631593,893446.5921712152,142893394.6468809,-72.3616266775315
631.5789473684214,516.5280573829988,5.654866776461628,1051.011985741347,383.6844008249934,460.04045553892377,1894.7368421052643,1063275.2832450825,185514489.8195418,-78.93995637548882
684.2105263157898,559.5720621649158,5.654866776461628,1138.5963178864595,415.6581008937425,498.3771601671672,2052.6315789473692,1247871.6865862417,235865355.40135008,-85.51828607344629
736.8421052631581,602.6160669468322,5.654866776461628,1226.1806500315715,447.6318009624919,536.7138647954107,2210.526315789474,1447235.802194694,294590138.9264016,-92.09661577140368
789.4736842105266,645.660071728749,5.654866776461628,1313.764982176684,479.6055010312412,575.0505694236542,2368.421052631579,1661367.6300704395,362332987.92879194,-98.6749454693611
842.1052631578949,688.7040765106656,5.654866776461628,1401.349314321796,511.57920109999054,613.3872740518977,2526.315789473684,1890267.1702134772,439738049.9426167,-105.2532751673185
894.7368421052632,731.7480812925814,5.654866776461628,1488.9336464669077,543.5529011687402,651.7239786801415,2684.210526315789,2133934.4226238085,527449472.5019717,-111.8316048652758
947.3684210526316,774.7920860744989,5.654866776461628,1576.5179786120204,575.5266012374891,690.0606833083848,2842.105263157894,2392369.387301431,626111403.1409518,-118.40993456323335
1000.0,817.8360908564146,5.654866776461628,1664.1023107571318,607.500301306239,728.3973879366288,2999.999999999999,2665572.064246348,736367989.3936542,-124.98826426119061
1e-12,9.17207392589368e-13,5.759586531581287,1.7488967000508535e-12,6.255516499745729e-13,6.255516499745735e-13,3e-12,2.579365299489706e-24,6.843692792027191e-37,-1.401749827978729e-13
52.63157894736937,43.832974344541846,5.759586531581287,88.42105263158051,34.736842105263776,34.736842105263804,157.8947368421081,7349.58448753489,106693.10395101903,-6.6989063480832005
105.26315789473772,87.66594868908287,5.759586531581287,176.84210526315934,69.47368421052687,69.47368421052691,315.78947368421314,29398.33795013899,853544.8316081272,-13.397812696166275
157.89473684210608,131.49892303362384,5.759586531581287,265.26315789473813,104.21052631578999,104.21052631579006,473.68421052631817,66146.2603878123,2880713.806677403,-20.096719044249344
210.52631578947447,175.3318973781651,5.759586531581287,353.6842105263172,138.94736842105306,138.94736842105314,631.5789473684234,117593.35180055487,6828358.652864922,-26.795625392332454
263.1578947368429,219.16487172270573,5.759586531581287,442.1052631578957,173.6842105263163,173.68421052631646,789.4736842105285,183739.6121883667,13336637.99387678,-33.49453174041547
315.7894736842112,262.997846067247,5.759586531581287,530.5263157894747,208.4210526315793,208.42105263157944,947.3684210526334,264585.0415512476,23045710.453419004,-40.193438088498574
368.4210526315796,306.830820411788,5.759586531581287,618.9473684210536,243.15789473684248,243.15789473684265,1105.263157894739,360129.63988919795,36595734.65519775,-46.89234443658165
421.052631578948,350.66379475632914,5.759586531581287,707.3684210526326,277.89473684210554,277.8947368421058,1263.157894736844,470373.4072022174,54626869.222919025,-53.591250784664744
473.6842105263164,394.49676910087027,5.759586531581287,795.7894736842115,312.63157894736867,312.6315789473689,1421.0526315789489,595316.3434903062,77779272.78028895,-60.29015713274784
526.3157894736847,438.32974344541117,5.759586531581287,884.2105263157903,347.3684210526317,347.36842105263196,1578.9473684210539,734958.4487534638,106693103.9510135,-66.9890634808309
578.947368421053,482.162717789952,5.759586531581287,972.6315789473689,382.10526315789497,382.10526315789525,1736.842105263159,889299.7229916912,142008521.358799,-73.68796982891394
631.5789473684214,525.9956921344925,5.759586531581287,1061.0526315789473,416.84210526315826,416.84210526315854,1894.736842105264,1058340.1662049876,184365683.62735134,-80.38687617699694
684.2105263157898,569.8286664790342,5.759586531581287,1149.4736842105267,451.5789473684211,451.5789473684214,2052.6315789473692,1242079.7783933526,234404749.38037643,-87.08578252508009
736.8421052631581,613.6616408235751,5.759586531581287,1237.8947368421054,486.31578947368416,486.3157894736845,2210.526315789474,1440518.5595567874,292765877.2415806,-93.78468887316315
789.4736842105266,657.4946151681166,5.759586531581287,1326.3157894736846,521.0526315789472,521.0526315789475,2368.421052631579,1653656.509695291,360089225.8346698,-100.48359522124632
842.1052631578949,701.3275895126577,5.759586531581287,1414.7368421052636,555.7894736842102,555.7894736842106,2526.315789473684,1881493.6288088642,437014953.7833503,-107.18250156932939
894.7368421052632,745.1605638571984,5.759586531581287,1503.157894736842,590.5263157894734,590.5263157894739,2684.210526315789,2124029.916897507,524183219.7113281,-113.88140791741242
947.3684210526316,788.993538201739,5.759586531581287,1591.5789473684206,625.2631578947367,625.2631578947371,2842.1052631578946,2381265.3739612186,622234182.2423093,-120.58031426549545
1000.0,832.8265125462805,5.759586531581287,1680.0,659.9999999999997,660.0000000000002,3000.0,2653200.0,731808000.0,-127.27922061357857
1e-12,9.026272940155681e-13,5.864306286700947,1.7329547795824012e-12,7.002383075102482e-13,5.668069129073504e-13,2.9999999999999997e-12,2.592631984049066e-24,6.878096019065886e-37,-1.3794673531176845e-13
52.63157894736937,43.04400478191734,5.864306286700947,87.58433214511379,38.33670462824428,31.973700068750013,157.89473684210807,7383.85613364666,107357.92234927743,-6.57832969795752
105.26315789473772,86.08800956383391,5.864306286700947,175.16866429022593,76.67340925648779,63.94740013749937,315.7894736842131,29535.424534586055,858863.378794194,-13.156659395914923
157.89473684210608,129.13201434575043,5.864306286700947,262.75299643533805,115.01011388473134,95.92110020624877,473.6842105263181,66454.70520281821,2898663.903430378,-19.73498909387232
210.52631578947447,172.1760191276671,5.864306286700947,350.3373285804504,153.3468185129749,127.89480027499818,631.5789473684234,118141.6981383432,6870907.030353461,-26.313318791829737
263.1578947368429,215.22002390958374,5.864306286700947,437.92166072556256,191.6835231412184,159.86850034374748,789.4736842105285,184596.40334116083,13419740.293659056,-32.89164848978715
315.7894736842112,258.2640286914999,5.864306286700947,525.5059928706744,230.02022776946202,191.84220041249705,947.3684210526335,265818.8208112713,23189311.227442823,-39.46997818774449
368.4210526315796,301.3080334734168,5.864306286700947,613.0903250157869,268.3569323977055,223.81590048124633,1105.263157894739,361808.95054867456,36823767.36580035,-46.048307885701945
421.052631578948,344.35203825533335,5.864306286700947,700.6746571608991,306.6936370259491,255.78960054999573,1263.157894736844,472566.7925533706,54967256.2428273,-52.62663758365934
473.6842105263164,387.39604303724957,5.864306286700947,788.258989306011,345.03034165419274,287.76330061874535,1421.0526315789489,598092.3468253595,78263925.39261934,-59.20496728161669
526.3157894736847,430.44004781916647,5.864306286700947,875.8433214511233,383.3670462824361,319.7370006874944,1578.9473684210539,738385.6133646405,107357922.34927185,-65.78329697957413
578.947368421053,473.48405260108257,5.864306286700947,963.4276535962351,421.7037509106799,351.71070075624414,1736.8421052631593,893446.5921712153,142893394.64688095,-72.36162667753148
631.5789473684214,516.5280573829997,5.864306286700947,1051.0119857413479,460.0404555389232,383.6844008249932,1894.7368421052643,1063275.283245082,185514489.81954166,-78.93995637548896
684.2105263157898,559.5720621649158,5.864306286700947,1138.5963178864595,498.37716016716683,415.6581008937428,2052.6315789473692,1247871.6865862417,235865355.40135008,-85.51828607344629
736.8421052631581,602.6160669468321,5.864306286700947,1226.1806500315715,536.7138647954104,447.63180096249226,2210.526315789474,1447235.8021946943,294590138.9264017,-92.09661577140365
789.4736842105266,645.6600717287495,5.864306286700947,1313.7649821766843,575.0505694236538,479.6055010312414,2368.421052631579,1661367.6300704393,362332987.9287919,-98.67494546936119
842.1052631578949,688.704076510665,5.864306286700947,1401.3493143217956,613.3872740518976,511.57920109999117,2526.3157894736846,1890267.1702134777,439738049.942617,-105.25327516731842
894.7368421052632,731.748081292582,5.864306286700947,1488.9336464669082,651.7239786801409,543.5529011687404,2684.2105263157896,2133934.4226238085,527449472.5019716,-111.83160486527589
947.3684210526316,774.7920860744986,5.864306286700947,1576.5179786120202,690.0606833083845,575.5266012374897,2842.105263157894,2392369.3873014315,626111403.140952,-118.40993456323329
1000.0,817.836090856415,5.864306286700947,1664.1023107571323,728.3973879366281,607.5003013062392,2999.9999999999995,2665572.064246348,736367989.393654,-124.98826426119068
1e-12,8.64062619507451e-13,5.969026041820607,1.6900872156293765e-12,7.819872204661267e-13,5.279255639044968e-13,3e-12,2.6266978947849604e-24,6.977204702382235e-37,-1.3205297275658473e-13
52.63157894736937,41.149320222420265,5.969026041820607,85.49565520323003,42.24913967146003,30.149941967418023,157.89473684210807,7463.616030095878,108905.1444006984,-6.288768822542945
105.26315789473772,82.29864044483972,5.969026041820607,170.9913104064584,84.49827934291923,60.299883934835464,315.78947368421314,29854.464120382938,871241.1552055618,-12.577537645085766
157.89473684210608,123.44796066725921,5.969026041820607,256.4869656096868,126.74741901437845,90.4498259022529,473.68421052631817,67172.54427086118,2940438.898818743,-18.866306467628593
210.52631578947447,164.59728088967876,5.969026041820607,341.98262081291534,168.99655868583773,120.59976786967036,631.5789473684234,119417.85648153067,6969929.241644401,-25.155075290171425
263.1578947368429,205.74660111209818,5.969026041820607,427.4782760161437,211.24569835729693,150.74970983708783,789.4736842105284,186590.40075239132,13613143.050086679,-31.443844112714242
315.7894736842112,246.8959213345177,5.969026041820607,512.973931219372,253.49483802875613,180.89965180450523,947.3684210526334,268690.17708344304,23523511.190549724,-37.73261293525707
368.4210526315796,288.04524155693707,5.969026041820607,598.4695864226005,295.74397770021545,211.04959377192282,1105.263157894739,365717.1854746863,37354464.52943775,-44.02138175779988
421.052631578948,329.194561779357,5.969026041820607,683.9652416258293,337.9931173716746,241.19953573934,1263.157894736844,477671.42592612037,55759433.93315479,-50.31015058034278
473.6842105263164,370.34388200177636,5.969026041820607,769.4608968290576,380.24225704313386,271.3494777067576,1421.052631578949,604552.8984377459,79391850.26810513,-56.59891940288558
526.3157894736847,411.49320222419556,5.969026041820607,854.9565520322857,422.49139671459307,301.4994196741751,1578.9473684210539,746361.6030095624,108905144.4006928,-62.88768822542836
578.947368421053,452.6425224466154,5.969026041820607,940.4522072355144,464.7405363860523,331.6493616415924,1736.842105263159,903097.5396415702,144952747.19732204,-69.17645704797124
631.5789473684214,493.79184266903474,5.969026041820607,1025.9478624387427,506.98967605751153,361.79930360900994,1894.7368421052643,1074760.708333769,188188089.52439702,-75.46522587051405
684.2105263157898,534.9411628914543,5.969026041820607,1111.443517641971,549.2388157289706,391.9492455764273,2052.6315789473692,1261351.109086159,239264602.24832165,-81.75399469305688
736.8421052631581,576.0904831138733,5.969026041820607,1196.9391728451992,591.48795540043,422.09918754384495,2210.526315789474,1462868.7418987406,298835716.2355006,-88.04276351559963
789.4736842105266,617.2398033362939,5.969026041820607,1282.4348280484285,633.737095071889,452.2491295112619,2368.421052631579,1679313.606771513,367554862.3523373,-94.33153233814264
842.1052631578949,658.3891235587124,5.969026041820607,1367.9304832516561,675.9862347433484,482.39907147867984,2526.315789473684,1910685.7037044768,446075471.46523684,-100.6203011606853
894.7368421052632,699.538443781132,5.969026041820607,1453.4261384548845,718.2353744148077,512.5490134460972,2684.210526315789,2156985.0326976315,535050974.4406024,-106.90906998322814
947.3684210526316,740.6877640035517,5.969026041820607,1538.921793658113,760.4845140862667,542.6989554135145,2842.105263157894,2418211.593750977,635134802.1448386,-113.19783880577101
1000.0,781.8370842259709,5.969026041820607,1624.4174488613414,802.7336537577262,572.8488973809322,2999.9999999999995,2694365.3868645155,746980385.4443501,-119.48660762831379
1e-12,8.131854820213544e-13,6.073745796940266,1.6314664953479517e-12,8.619542955722591e-13,5.06579209079789e-13,3e-12,2.669364685914848e-24,7.1237678670615705e-37,-1.242775209563271e-13
52.63157894736937,38.93155706426259,6.073745796940266,82.86327201289204,46.02258956152124,29.008875267694812,157.89473684210807,7552.416239755555,110627.73493394627,-5.949832487035577
105.26315789473772,77.86311412852443,6.073745796940266,165.7265440257825,92.04517912304158,58.01775053538905,315.78947368421314,30209.664959021633,885021.8794715442,-11.899664974071039
157.89473684210608,116.79467119278627,6.073745796940266,248.58981603867292,138.06776868456194,87.0266258030833,473.6842105263182,67971.74615779825,2986948.8432164337,-17.849497461106502
210.52631578947447,155.72622825704812,6.073745796940266,331.45308805156344,184.09035824608236,116.03550107077761,631.5789473684234,120838.65983608546,7080175.035772261,-23.799329948141967
263.1578947368429,194.65778532131012,6.073745796940266,414.316360064454,230.11294780760267,145.04437633847178,789.4736842105284,188810.4059938831,13828466.866742646,-29.749162435177446
315.7894736842112,233.5893423855719,6.073745796940266,497.17963207734437,276.135537369123,174.05325160616604,947.3684210526335,271886.9846311913,23895590.74573125,-35.698994922212904
368.4210526315796,272.52089944983385,6.073745796940266,580.042904090235,322.15812693064345,203.06212687386028,1105.2631578947387,370068.39574801014,37945313.08234171,-41.648827409248376
421.052631578948,311.4524565140955,6.073745796940266,662.9061761031253,368.18071649216387,232.07100214155471,1263.157894736844,483354.63934433955,56641400.286177695,-47.598659896283806
473.6842105263164,350.38401357835755,6.073745796940266,745.769448116016,414.20330605368423,261.07987740924887,1421.052631578949,611745.7154201794,80647618.76684277,-53.5484923833193
526.3157894736847,389.3155706426195,6.073745796940266,828.6327201289064,460.2258956152045,290.08875267694293,1578.9473684210539,755241.6239755295,110627734.93394051,-59.498324870354786
578.947368421053,428.24712770688086,6.073745796940266,911.4959921417965,506.248485176725,319.0976279446376,1736.8421052631593,913842.3650103909,147245515.19707495,-65.44815735739017
631.5789473684214,467.17868477114285,6.073745796940266,994.3592641546871,552.2710747382453,348.10650321233175,1894.736842105264,1087547.9385247622,191164725.9658492,-71.39798984442565
684.2105263157898,506.11024183540474,6.073745796940266,1077.2225361675776,598.2936642997656,377.1153784800259,2052.6315789473692,1276358.3445186438,243049133.64986715,-77.34782233146113
736.8421052631581,545.0417988996668,6.073745796940266,1160.0858081804681,644.3162538612859,406.12425374772005,2210.526315789474,1480273.582992036,303562504.6587323,-83.29765481849662
789.4736842105266,583.9733559639286,6.073745796940266,1242.9490801933587,690.3388434228063,435.13312901541434,2368.421052631579,1699293.6539449394,373368605.4020487,-89.24748730553209
842.1052631578949,622.9049130281904,6.073745796940266,1325.8123522062492,736.3614329843267,464.1420042831086,2526.3157894736846,1933418.5573773533,453131202.28941965,-95.19731979256754
894.7368421052632,661.8364700924523,6.073745796940266,1408.6756242191395,782.3840225458471,493.1508795508028,2684.2105263157896,2182648.293289277,543514061.7304486,-101.147152279603
947.3684210526316,700.7680271567139,6.073745796940266,1491.5388962320296,828.4066121073674,522.1597548184973,2842.105263157894,2446982.8616807116,645180950.1347399,-107.09698476663843
1000.0,739.6995842209753,6.073745796940266,1574.40216824492,874.4292016688879,551.1686300861918,3000.0,2726422.2625516574,758795633.9118967,-113.04681725367382
1e-12,7.611774677591897e-13,6.178465552059926,1.567767405583178e-12,9.350356855232804e-13,4.971969088935416e-13,2.9999999999999997e-12,2.7103044312878537e-24,7.288501323819107e-37,-1.1632923950607688e-13
52.63157894736937,36.85528606480784,6.178465552059926,80.12218532677656,49.48608595072025,28.286465564611277,157.8947368421081,7631.093252020112,112153.95066058208,-5.632520116917567
105.26315789473772,73.71057212961499,6.178465552059926,160.24437065355158,98.97217190143954,56.57293112922198,315.7894736842131,30524.37300807985,897231.6052846301,-11.265040233835029
157.89473684210608,110.56585819442216,6.178465552059926,240.3665559803266,148.45825785215885,84.8593966938327,473.68421052631817,68679.83926817923,3028156.667835598,-16.897560350752492
210.52631578947447,147.4211442592292,6.178465552059926,320.48874130710163,197.94434380287822,113.14586225844353,631.5789473684234,122097.49203231835,7177852.8422769485,-22.53008046766994
263.1578947368429,184.27643032403634,6.178465552059926,400.61092663387666,247.4304297535975,141.43232782305427,789.4736842105284,190777.33130049703,14019243.832572121,-28.1626005845874
315.7894736842112,221.13171638884344,6.178465552059926,480.7331119606516,296.9165157043168,169.718793387665,947.3684210526334,274719.3570727153,24225253.34268457,-33.79512070150486
368.4210526315796,257.9870024536507,6.178465552059926,560.8552972874269,346.40260165503616,198.00525895227574,1105.2631578947387,373923.56934897345,38468805.07657778,-39.427640818422326
421.052631578948,294.84228851845756,6.178465552059926,640.9774826142017,395.88868760575554,226.29172451688666,1263.157894736844,488389.9681292712,57422822.73821521,-45.060160935339745
473.6842105263164,331.69757458326484,6.178465552059926,721.0996679409768,445.37477355647485,254.57819008149735,1421.0526315789489,618118.5534136085,81760230.03156026,-50.69268105225722
526.3157894736847,368.552860648072,6.178465552059926,801.2218532677518,494.86085950719405,282.86465564610796,1578.9473684210539,763109.3252019851,112153950.66057631,-56.3252011691747
578.947368421053,405.4081467128791,6.178465552059926,881.3440385945269,544.3469454579134,311.1511212107188,1736.8421052631593,923362.283494402,149276908.3292271,-61.95772128609214
631.5789473684214,442.2634327776865,6.178465552059926,961.4662239213021,593.8330314086327,339.43758677532935,1894.7368421052643,1098877.428290858,193802026.7414757,-67.59024140300964
684.2105263157898,479.11871884249337,6.178465552059926,1041.588409248077,643.319117359352,367.7240523399402,2052.6315789473692,1289654.7595913538,246402229.6012859,-73.22276151992706
736.8421052631581,515.9740049073009,6.178465552059926,1121.7105945748522,692.8052033100713,396.0105179045506,2210.526315789474,1495694.277395889,307750440.6126208,-78.85528163684458
789.4736842105266,552.8292909721077,6.178465552059926,1201.832779901627,742.2912892607907,424.29698346916166,2368.421052631579,1716995.9817044644,378519583.4794444,-84.48780175376199
842.1052631578949,589.6845770369148,6.178465552059926,1281.954965228402,791.7773752115099,452.5834490337724,2526.3157894736846,1953559.872517079,459382581.9057196,-90.12032187067945
894.7368421052632,626.5398631017223,6.178465552059926,1362.0771505551772,841.2634611622292,480.8699145983829,2684.210526315789,2205385.949833733,551012359.5954099,-95.75284198759695
947.3684210526316,663.395149166529,6.178465552059926,1442.199335881952,890.7495471129486,509.1563801629938,2842.105263157894,2472474.2136544273,654081840.2524792,-101.38536210451434
1000.0,700.2504352313359,6.178465552059926,1522.321521208727,940.2356330636679,537.4428457276049,3000.0,2754824.663979162,769263947.5808913,-107.01788222143178
1e-12,7.402453855810041e-13,0.0,1.5234325318863785e-12,1e-12,4.765674681136215e-13,3e-12,2.7260183845630152e-24,7.260183845630153e-37,-8.741881485645771e-14
52.63157894736937,36.33309450981157,0.0,78.32295645674884,52.63157894736936,26.940201437989877,157.89473684210807,7650.202429150071,111054.53811388217,-4.290734024126964
105.26315789473772,72.66618901962245,0.0,156.64591291349618,105.2631578947377,53.88040287597922,315.7894736842131,30600.809716599695,888436.3049110315,-8.581468048253848
157.89473684210608,108.99928352943344,0.0,234.96886937024362,157.89473684210606,80.8206043139685,473.68421052631817,68851.82186234886,2998472.529074701,-12.872202072380743
210.52631578947447,145.33237803924436,0.0,313.29182582699104,210.52631578947447,107.76080575195789,631.5789473684233,122403.23886639767,7107490.439288154,-17.16293609650763
263.1578947368429,181.66547254905524,0.0,391.61478228373835,263.1578947368428,134.70100718994726,789.4736842105284,191255.06072874594,13881817.264234636,-21.45367012063451
315.7894736842112,217.99856705886606,0.0,469.93773874048566,315.78947368421115,161.64120862793663,947.3684210526334,275407.2874493938,23987780.232597403,-25.744404144761386
368.4210526315796,254.331661568677,0.0,548.2606951972332,368.4210526315796,188.58141006592604,1105.263157894739,374859.9190283414,38091706.57305974,-30.035138168888274
421.052631578948,290.66475607848776,0.0,626.5836516539805,421.05263157894797,215.5216115039155,1263.157894736844,489612.95546558854,56859923.514304884,-34.325872193015144
473.6842105263164,326.9978505882988,0.0,704.9066081107279,473.68421052631635,242.46181294190478,1421.052631578949,619666.3967611351,80958758.28501604,-38.61660621714204
526.3157894736847,363.33094509810974,0.0,783.2295645674752,526.3157894736846,269.402014379894,1578.9473684210539,765020.2429149809,111054538.11387645,-42.90734024126893
578.947368421053,399.6640396079204,0.0,861.5525210242225,578.947368421053,296.3422158178836,1736.8421052631593,925674.493927127,147813590.22956958,-47.198074265395796
631.5789473684214,435.99713411773126,0.0,939.8754774809698,631.5789473684214,323.28241725587293,1894.7368421052643,1101629.149797572,191902241.86077842,-51.48880828952267
684.2105263157898,472.33022862754245,0.0,1018.1984339377174,684.2105263157897,350.22261869386205,2052.6315789473692,1292884.2105263164,243986820.2361862,-55.77954231364959
736.8421052631581,508.6633231373531,0.0,1096.5213903944646,736.842105263158,377.16282013185156,2210.526315789474,1499439.676113361,304733652.58447653,-60.07027633777644
789.4736842105266,544.9964176471641,0.0,1174.844346851212,789.4736842105265,404.1030215698409,2368.4210526315796,1721295.5465587052,374809066.1343325,-64.36101036190335
842.1052631578949,581.3295121569746,0.0,1253.1673033079592,842.1052631578948,431.04322300783053,2526.315789473684,1958451.8218623488,454879388.1144373,-68.65174438603019
894.7368421052632,617.6626066667857,0.0,1331.4902597647065,894.7368421052631,457.9834244458197,2684.210526315789,2210908.502024291,545610945.7534739,-72.9424784101571
947.3684210526316,653.9957011765966,0.0,1409.8132162214538,947.3684210526314,484.923625883809,2842.105263157894,2478665.5870445333,647670066.2801257,-77.23321243428398
1000.0,690.3287956864075,0.0,1488.1361726782013,999.9999999999999,511.86382732179845,2999.9999999999995,2761723.0769230765,761723076.9230769,-81.52394645841086
1e-12,7.015376538996455e-13,0.1047197551196597,1.4634074389336864e-12,1.0598742273590454e-12,4.767183337072682e-13,2.9999999999999997e-12,2.7539224600804906e-24,7.3940340200825975e-37,-8.284764954387657e-14
52.63157894736937,34.876795620073686,0.1047197551196597,75.66978145392213,55.60821345715431,26.616741931031658,157.8947368421081,7702.053871117327,111999.55988327035,-4.118753319488407
105.26315789473772,69.75359124014672,0.1047197551196597,151.3395629078428,111.21642691430753,53.233483862062776,315.7894736842131,30808.215484468707,895996.4790661365,-8.237506638976738
