,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13
375,0.7274765616432866,0.4091963587008572,0.40919733271217906,0.4092054615486837,0.4097782777580399,0.41011434291469523,0.4089474672898046,0.4089384552174601,0.4094942583605245,0.41024632970267333,0.4102463287327356,0.41043768345285003
376,0.7292711055010019,0.4122924515019019,0.41229342551322384,0.4123014816664411,0.41286964038947593,0.4131947662070811,0.41202135137173396,0.41201174130773377,0.41256728452446445,0.4132817969140183,0.4132817961025795,0.4134621018505366
377,0.7310656493587174,0.41538854430294686,0.41538951831426874,0.41539750293570915,0.4159609752040937,0.41627483201731796,0.4150952877142138,0.41508513359579635,0.41564025770825663,0.41631457399060834,0.41631457332520233,0.4164833398452866
378,0.7328601932164328,0.4184846371039916,0.4184856111153135,0.4184935253293378,0.4190522824311976,0.4193545388561115,0.4181692805883914,0.41815864029804667,0.41871318236871874,0.4193447684033248,0.41934476787010505,0.419501524494195
379,0.7346547370741483,0.42158072990503653,0.42158170391635846,0.42158954882102456,0.42214356230142197,0.4224338854019018,0.42124333425451727,0.4212322695019877,0.421786062972023,0.42237250460943837,0.42237250419351163,0.4225168029364591
380,0.7364492809318637,0.42467682270608126,0.42467779671740313,0.42468557338528007,0.42523481504671895,0.42551287050861397,0.42431745296112194,0.4243060291576926,0.42485890399283366,0.4253979236932463,0.42539792337905064,0.4255293419685239
381,0.7382438247895792,0.4277729155071262,0.42777388951844814,0.4277815989973988,0.4283260409003488,0.4285914932135948,0.427391640944199,0.427379927069549,0.42793170991344676,0.4284211828355649,0.4284211826072815,0.4285393274168907
382,0.7400383686472946,0.43086900830817093,0.4308699823194928,0.43087762563342735,0.4314172400968669,0.4316697527457283,0.4304659024263865,0.43045397088829046,0.4310044852229232,0.4314424546120959,0.4314424544540838,0.4315469633086135
383,0.74183291250501,0.4339651011092159,0.4339660751205378,0.4339736532701377,0.43450841287211406,0.43474764853373565,0.4335402416161547,0.43352816810333755,0.4340772344162261,0.43446192612327034,0.43446192602051076,0.43455247084255916
384,0.7436274563627254,0.4370611939102606,0.4370621679215825,0.4370696818849983,0.4375995594632037,0.43782518021465355,0.4366146627069932,0.43660252603545346,0.43714996199335204,0.4374797979607923,0.43747979789932806,0.4375560871676083
385,0.7454220002204408,0.4401572867113054,0.44015826072262726,0.4401657114561496,0.44069068010851187,0.4409023476424933,0.43968916987660406,0.43967705182973654,0.4402226724584653,0.44049628301875793,0.44049628298611443,0.4405580639771034
386,0.7472165440781563,0.4432533795123503,0.44325435352367215,0.4432617419623785,0.4437817750476648,0.44397915089707646,0.44276376728609557,0.4427517524489533,0.4432953703190288,0.4435116051597993,0.44351160514537125,0.4435586659319023
387,0.7490110879358717,0.44634947231339506,0.44635044632471693,0.4463577733830943,0.4468728445215272,0.447055590293045,0.44583845907917996,0.4458266346672287,0.44636806008493485,0.44652599774919316,0.4465259977445839,0.44655816892733347
388,0.7508056317935872,0.44944556511443995,0.4494465391257618,0.4494538056983072,0.4499638887721917,0.45013166638904584,0.44891324938137545,0.4489017050641024,0.44944074626763664,0.4495397020721852,0.4495397020714862,0.4495568582220823
