0.05,0.23803812
0.054522615,0.2519869
0.059045225,0.26552507
0.06356784,0.27867013
0.068090454,0.29143885
0.07261306,0.30384716
0.07713568,0.31591034
0.08165829,0.32764307
0.0861809,0.33905947
0.09070352,0.35017264
0.09522613,0.36099526
0.099748746,0.37153944
0.10427135,0.38181692
0.10879397,0.39183837
0.11331658,0.40161455
0.11783919,0.41115502
0.12236181,0.42046973
0.12688442,0.42956725
0.13140704,0.4384563
0.13592964,0.4471451
0.14045227,0.45564133
0.14497487,0.46395233
0.14949748,0.4720853
0.1540201,0.4800466
0.15854271,0.48784277
0.16306531,0.4954799
0.16758794,0.5029638
0.17211054,0.5102996
0.17663316,0.51749295
0.18115577,0.5245487
0.1856784,0.53147143
0.190201,0.5382657
0.1947236,0.54493594
0.19924621,0.5514861
0.20376883,0.5579203
0.20829144,0.5642419
0.21281406,0.5704549
0.21733667,0.57656235
0.22185928,0.58256775
0.2263819,0.58847404
0.2309045,0.59428406
0.23542711,0.6000009
0.23994973,0.6056271
0.24447234,0.61116534
0.24899496,0.616618
0.25351757,0.62198734
0.2580402,0.62727594
0.26256278,0.63248557
0.26708543,0.6376185
0.27160805,0.64267683
0.27613065,0.64766216
0.28065327,0.6525765
0.2851759,0.65742165
0.28969848,0.6621991
0.2942211,0.6669106
0.29874372,0.6715575
0.30326632,0.6761415
0.30778894,0.68066394
0.31231153,0.68512607
0.31683415,0.6895293
0.32135677,0.69387484
0.3258794,0.69816387
0.330402,0.7023977
0.3349246,0.7065773
0.33944723,0.7107038
0.34396985,0.7147782
0.34849244,0.7188015
0.35301507,0.7227746
0.3575377,0.7266986
0.3620603,0.7305742
0.3665829,0.73440236
0.37110552,0.7381839
0.37562814,0.7419196
0.38015077,0.74561024
0.38467336,0.7492565
0.38919598,0.7528592
0.3937186,0.756419
0.39824122,0.75993645
0.4027638,0.76341236
0.40728644,0.76684725
0.41180903,0.77024174
0.41633165,0.7735965
0.42085424,0.7769121
0.42537686,0.780189
0.42989948,0.7834277
0.43442208,0.7866288
0.4389447,0.7897927
0.44346732,0.7929201
0.44798994,0.79601127
0.45251256,0.7990668
0.45703515,0.80208695
0.46155778,0.8050724
0.4660804,0.8080234
0.470603,0.8109403
0.4751256,0.81382364
0.47964823,0.81667376
0.48417085,0.819491
0.48869348,0.8222758
0.49321607,0.8250285
0.4977387,0.8277493
0.5022613,0.83043873
0.5067839,0.833097
0.5113065,0.8357245
0.51582915,0.83832145
0.52035177,0.8408884
0.5248744,0.8434253
0.529397,0.8459326
0.53391963,0.84841067
0.5384422,0.8508597
0.5429648,0.85327995
0.54748744,0.85567176
0.55201006,0.8580353
0.5565327,0.86037093
0.5610553,0.8626788
0.5655779,0.8649593
0.57010055,0.86721253
0.5746231,0.8694387
0.5791457,0.8716382
0.58366835,0.8738111
0.588191,0.8759578
0.5927136,0.87807834
0.5972362,0.8801731
0.60175884,0.88224214
0.60628146,0.88428575
0.610804,0.8863042
0.61532664,0.88829756
0.61984926,0.8902661
0.6243719,0.8922101
0.62889445,0.89412963
0.63341707,0.8960249
0.6379397,0.8978962
0.6424623,0.89974356
0.6469849,0.90156734
0.6515075,0.9033676
0.6560301,0.9051446
0.66055274,0.90689844
0.6650754,0.90862936
0.66959804,0.91033757
0.67412066,0.9120231
0.6786433,0.91368634
0.68316585,0.91532725
0.68768847,0.9169462
0.6922111,0.91854316
0.6967337,0.92011845
0.7012563,0.9216721
0.7057789,0.9232044
0.7103015,0.9247155
0.71482414,0.9262056
0.7193467,0.9276747
0.7238693,0.9291231
0.72839195,0.93055093
0.73291457,0.9319584
0.7374372,0.9333455
0.7419598,0.93471265
0.74648243,0.9360598
0.75100505,0.93738717
0.7555276,0.9386949
0.76005024,0.9399832
0.76457286,0.9412522
0.7690955,0.9425021
0.7736181,0.9437329
0.7781407,0.9449449
0.78266335,0.9461333
0.78718597,0.94729567
0.7917085,0.9484327
0.79623115,0.9495447
0.8007538,0.95063245
0.8052764,0.9516964
0.80979896,0.952737
0.8143216,0.95375484
0.8188442,0.9547504
0.8233668,0.9557242
0.8278894,0.9566766
0.832412,0.9576082
0.8369346,0.9585194
0.84145725,0.9594107
0.84597987,0.96028244
0.8505025,0.96113515
0.8550251,0.9619691
0.85954773,0.962784
0.8640703,0.96357995
0.8685929,0.964357
0.87311554,0.9651157
0.87763816,0.96585643
0.8821608,0.96657974
0.8866834,0.967286
0.891206,0.96797574
0.89572865,0.96864927
0.9002512,0.969307
0.90477383,0.9699494
0.90929645,0.9705769
0.9138191,0.97118986
0.9183417,0.97178847
0.9228643,0.9723733
0.92738694,0.9729446
0.93190956,0.9735028
0.9364321,0.97404814
0.94095474,0.97458094
0.94547737,0.97510153
0.95,0.97561026
