,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_9,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_24,eq_complex_26,eq_complex_27,eq_complex_33,eq_complex_40,eq_complex_41,eq_complex_54,eq_complex_55,eq_complex_58,eq_complex_59,eq_complex_61,eq_complex_62
112,0.2555115270641283,0.24464533099944816,0.3407957634373531,-0.3417044087563699,-0.5526601470874517,-0.5533271304679579,-0.5533271137572482,-0.5449155977145836,-0.5075509898812918,-0.5113889595698451,-0.539917958626968,-0.6322042412530753,-0.6437473607717628,-0.6656789630833388,-0.7124472273951798,-0.7035403799659896,-0.6952776113270855,-0.6884392007322684,-0.6906488360795062,-0.6920168804063,-0.6917157962976774,-0.6918817159930835,-0.6914103380220948,-0.6918678190488496,-0.689885712404525,-0.6898977012991796,-0.6898839439408633,-0.6918533982564072,-0.69322630367883
113,0.2573060709218437,0.24464533099944816,0.3401028313288857,-0.3404516990113711,-0.5506030850580612,-0.5516537323127446,-0.5516537033767079,-0.5442003004229614,-0.5057251140325607,-0.5095607938578379,-0.5369892419712645,-0.6296648067630921,-0.6411385198772623,-0.6621864971264724,-0.7087994695619528,-0.6999432653832696,-0.6917273236257995,-0.684653908020231,-0.6868557497299914,-0.6881899750020783,-0.6878899596031489,-0.6880649580445597,-0.6875948584685099,-0.6883745686855833,-0.6863890478060968,-0.6864012171170117,-0.6863874461379889,-0.688350205614433,-0.689723111036856
114,0.25910061477955915,0.24464533099944816,0.33940989922041825,-0.33853755303544514,-0.5476521818683231,-0.5490851685855362,-0.5490851274567012,-0.5425619840886808,-0.5030586724427977,-0.5068860302483857,-0.5331777186369719,-0.6260248327533049,-0.6373994334759103,-0.6570907620965538,-0.7034771535820674,-0.6946948561896769,-0.6865472530225283,-0.6792646436390517,-0.6814553892524065,-0.6827406586517268,-0.6824421650404005,-0.6826302681815197,-0.6821619744725373,-0.683242813143746,-0.6812523840153244,-0.6812647278064268,-0.6812509496200108,-0.683202760822909,-0.684575666245332
115,0.2608951586372745,0.24464533099944816,0.3387169671119508,-0.3359641347217078,-0.5438107542701416,-0.5456243267597793,-0.5456242734843817,-0.5400029418395571,-0.49955421401991124,-0.5033674060582614,-0.5284899234685563,-0.6212915048982506,-0.6325378803765631,-0.650408281476859,-0.6964975376525395,-0.6878119511930894,-0.6797537759755603,-0.672287980459982,-0.6744643616403176,-0.6756860106362503,-0.6753894871208415,-0.6755946354828821,-0.6751286730868342,-0.6764891108653655,-0.6744923327202905,-0.6745048443820316,-0.6744910659267636,-0.6764248543106637,-0.6777977597330866
116,0.26268970249498996,0.24464533099944816,0.3380240350034834,-0.33273435325380724,-0.5390831199457577,-0.5412750973711726,-0.541275032009102,-0.5365265423087131,-0.4952152135742432,-0.49900859754587584,-0.5229334272976944,-0.615474142032042,-0.6265639449672362,-0.6421606729149556,-0.6878832006457825,-0.6793165298198973,-0.6713683207492935,-0.6637453956777575,-0.6659041883084149,-0.6670481631920633,-0.6667540519001911,-0.6669800751755361,-0.6665169669224558,-0.6681351807536056,-0.666130686134039,-0.666143358213477,-0.6661295871118238,-0.6680344936791676,-0.6694073991015905
117,0.2644842463527054,0.24464533099944816,0.33733110289501594,-0.32885185981716575,-0.5334745926547695,-0.5360423696440864,-0.5360422922688202,-0.5321372246710132,-0.4900460681012631,-0.49381421584789503,-0.5165168248432699,-0.6085841581435161,-0.6194899732398251,-0.6323745199197015,-0.677661908101638,-0.669235623266482,-0.6614172432672878,-0.6536631487533784,-0.6558011827839847,-0.6568541722226748,-0.6565629077262696,-0.6568135001802686,-0.6563537656977165,-0.6582077724237152,-0.6561942899993845,-0.6562071140197372,-0.656193358737791,-0.6580536717259966,-0.6594265771484196
118,0.26627879021042083,0.24464533099944816,0.33663817078654856,-0.3243210434714085,-0.5269914762615779,-0.5299320259952991,-0.5299319366938195,-0.5268404924332166,-0.4840520920542913,-0.48778980187950466,-0.5092497212709906,-0.6006350160654095,-0.6113305192334564,-0.621081214821217,-0.6658664482045908,-0.6576011567664588,-0.6499316751123789,-0.6420721326556837,-0.6441863016422023,-0.6451358597846291,-0.6448478677689267,-0.6451265646138598,-0.6446707197438797,-0.6467385068225915,-0.6447148879631364,-0.644727854233268,-0.6447141242409089,-0.6465082106538687,-0.6478811160762914
119,0.26807333406813627,0.24464533099944816,0.3359452386780811,-0.31914702618864327,-0.5196410576499799,-0.5229509354212261,-0.522950834293922,-0.5206429059869782,-0.4772395116130543,-0.4809418202044114,-0.5011427174307896,-0.591642173190986,-0.6021022822998756,-0.6083167744180844,-0.6525344392337535,-0.6444497643879752,-0.6369473450219989,-0.6290076997022982,-0.6310949699884962,-0.6319296297683041,-0.6316453257523122,-0.63195548065844,-0.6315040368787617,-0.633763688379211,-0.6317289387358247,-0.6317420361504327,-0.6317283420811357,-0.6334277376558592,-0.6348006430782822
120,0.2698678779258517,0.24464533099944816,0.3352523065696137,-0.3133356570632027,-0.5114315985328668,-0.5151069457760773,-0.515106832936632,-0.5135520739352586,-0.46961545795499443,-0.47327765188182797,-0.49220739379220396,-0.5816230196068657,-0.5918240356608915,-0.5941216299721745,-0.6377081102198501,-0.6298225780102804,-0.6225043754511874,-0.6145094635131516,-0.6165668830043083,-0.6172762584251761,-0.6169960465406412,-0.6173408104386626,-0.6168942742888011,-0.6193240900016463,-0.6172774076871526,-0.6172906235188234,-0.6172769773279294,-0.6188458378088508,-0.6202187432312738
121,0.27166242178356714,0.24464533099944816,0.3345593744611462,-0.3068935056993914,-0.5023723261662358,-0.5064088749496236,-0.5064087505248862,-0.5055766432041144,-0.46118795953734554,-0.46480558629882646,-0.48245629309998667,-0.5705968090823768,-0.5805165467897724,-0.5785403934268243,-0.6214340567683279,-0.6137649923432991,-0.6066470559808739,-0.5986210787840116,-0.6006457852671925,-0.6012206616034936,-0.600944933438867,-0.6013272347561682,-0.6008861072690654,-0.6034647123615304,-0.6014055347396414,-0.6014188544244399,-0.6014052695442831,-0.6028004059258627,-0.6041733113482857
