Complexity,Loss,Equation
50,0.412326,"((log(sin(cos(sin(x0 * (x0 + cos(x0)))))) / 0.34138486) * sin(exp(x0 * x0) + (sin(exp(exp(sin(sin(sin(1.1012728 + (sin(exp(0.9687037)) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0)))))"
51,0.412033,"((log(sin(cos(sin(x0 * (x0 + cos(x0)))))) / 0.34138486) * sin(exp(x0 * x0) + (sin(exp(exp(sin(sin(sin(sin(1.1012728 + (sin(exp(0.9687037)) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * 0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
52,0.39269897,"((log(cos(sin(sin(x0) * (x0 / log(sin(0.8668325)))))) / sin(sin(0.34138486))) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (exp(0.38939896) * (cos(x0) / 0.053195786))) * x0) * (-0.054672938 + sin(0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
53,0.39071125,"((log(cos(sin(sin(x0) * (x0 / sin(log(sin(0.8668325))))))) / sin(sin(0.34138486))) * sin(exp((x0 * x0) + 0.039277278) + (sin(exp(exp((sin(1.0446465 * (exp(0.38939896) * (cos(x0) / 0.053195786))) * x0) * (-0.054672938 + sin(0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
54,0.38372672,"(((log(cos(sin(sin(x0) * (x0 / log(sin(0.8668325)))))) * 1.1332928) / sin(0.34138486)) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp(sin(sin(1.0446465 * (exp(0.38939896) * (cos(x0) / 0.053195786))) * x0) * (-0.054672938 + sin(0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
56,0.339311,"((sin(log(sin(cos(sin(sin(x0) * (x0 / sin(log(sin(0.8668325))))))))) / 0.29024208) * sin(exp(((x0 * x0) + -0.033541188) / 0.9537173) + (sin(exp(exp((sin(1.0446465 * (exp(0.38939896) * (cos(x0) / sin(0.053195786)))) * x0) * (sin(0.22670372) * 0.6211482)))) * (exp(1.1012728) * (cos(x0) / x0)))))"
64,0.33875787,"((sin(log(sin(cos(sin(sin(x0) * (x0 / sin(log(sin(0.8668325))))))))) / 0.29024208) * sin(exp(((x0 * x0) + (-0.033541188 * exp(cos((x0 * x0) / x0)))) / 0.9537173) + (sin(exp(exp((sin(1.0446465 * (exp(0.38939896) * (cos(x0) / sin(0.053195786)))) * x0) * (sin(0.22670372) * 0.6211482)))) * (exp(1.1012728) * (cos(x0) / x0)))))"
66,0.33483917,"((log(sin(cos(sin(sin(x0) * (x0 / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp(x0)) * 0.030505247) / -1.3950813)))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
67,0.33447176,"((log(sin(cos(sin(sin(x0) * (x0 / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp(x0)) * 0.030505247) / -1.3950813)))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(0.22670372)))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
68,0.33289677,"((log(sin(cos(sin(sin(x0) * (x0 / sin(log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp(x0)) * 0.030505247) / -1.3950813)))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(0.22670372)))))) * (exp(1.1012728) * (cos(x0) / x0)))))"
