,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_18,eq_complex_19,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_28
0,0.054522615,0.166655976903211,0.3609933079065988,0.7149352286141429,0.7148479348342279,0.9258130553872282,0.9243394019716434,0.9233464998753226,0.9207016196133766,0.8851454182465621,0.875970519560012,0.9507437473207584,0.9394008574722786,0.9000289299386627,0.895870391022356,0.8819312323827091,0.8799968020341258,0.8800139909171221,0.8800075570772798,0.8800011231699431,0.8801868070780574,0.8801803713084139,0.8794937470150123,0.880477233138555
1,0.05631715885771543,0.166655976903211,0.3602182352541222,0.7266267473587636,0.7265443384648528,0.9409974408537913,0.9395953808569507,0.9386461083771479,0.9363433582762076,0.8996097901731046,0.8898958857380836,0.9581753439085489,0.9473535479447371,0.908165190411299,0.904261075511051,0.8898199201259317,0.887952242702066,0.8879688241467616,0.8879628153594774,0.8879568064942293,0.8881301770756681,0.8881241666285428,0.8874673717084967,0.8884644808817901
2,0.05811170271543087,0.166655976903211,0.35944316260164566,0.7376852761692263,0.737607808613571,0.9553120718514847,0.9539826121868802,0.9530804244822785,0.9511203901295184,0.9132551811319636,0.903012640790408,0.9649207679480453,0.9546463587148611,0.9156831994014621,0.9120340591231819,0.897109102026137,0.8953137175017267,0.8953296418471981,0.8953240561634461,0.895318470391553,0.8954794778135715,0.8954738907148189,0.8948484606727409,0.8958581805401717
3,0.0599062465731463,0.166655976903211,0.3586680899491691,0.748098314950427,0.7480258388746428,0.9687408703399387,0.9674849258073672,0.9666332697701623,0.9650161143182406,0.9260660270814328,0.9153060311836826,0.9710173493432852,0.9612886141293051,0.9225900575656092,0.9191962298850563,0.9038056651668723,0.9020877763628923,0.9021029969847625,0.902097832253906,0.9020926674250199,0.9022413352386248,0.9022361693134805,0.9016434746243485,0.9026648038685282
4,0.06170079043086173,0.166655976903211,0.35789301729669254,0.7578540932419997,0.7577866524626896,0.9812687532363817,0.980087146144569,0.9792894537995511,0.978014920068461,0.9380276963295046,0.9267622221042892,0.9765016845471274,0.9672894521075787,0.9288926398052818,0.925754256467354,0.9099162777597616,0.908280746374195,0.9082952197201339,0.9082904736033379,0.9082857273789092,0.9084221485349482,0.9084174014214953,0.9078586504706347,0.9088905984300185
5,0.06349533428857716,0.166655976903211,0.357117944644216,0.766941583523146,0.7668792155254532,0.9928816493567935,0.9917751092610518,0.9910347911344101,0.9901022042249272,0.9491265062327524,0.9373683129210518,0.981409282498455,0.9726577925206243,0.9345975700395014,0.931714562669867,0.915447364678697,0.9138987080230938,0.9139123936421022,0.9139080636248489,0.9139037334906431,0.9140280662884719,0.9140237354502057,0.9134999777307278,0.9145415639769484
6,0.06528987814629258,0.166655976903211,0.3563428719917395,0.7753505136776815,0.7752932496167163,1.0035665152205104,1.002535678774981,1.0018561172433849,1.0012643876565606,0.9593497388350841,0.9471123516052083,0.9857742302206355,0.9774023085898548,0.939711198401267,0.937083304319006,0.9204050853449678,0.9189474737130998,0.9189603342792279,0.9189564176829609,0.9189525009607002,0.9190649649472282,0.9190610476847397,0.9185731772150046,0.9196234310937796
7,0.06708442200400802,0.166655976903211,0.35556779933926297,0.7830713786052033,0.7830192433153021,1.0133113497005217,1.012356760624416,1.0117413032550102,1.0114889305115664,0.9686856554285229,0.955983348091604,0.9896288797740044,0.9815314011425742,0.9442395807313242,0.9418663484532663,0.9247953138403141,0.9234325684404825,0.9234445697715895,0.923441063764499,0.9234375576226492,0.923538429457584,0.923534922919379,0.9230836818464726,0.9241416419857451
8,0.06887896586172346,0.166655976903211,0.3547927266867864,0.7900954509652557,0.7900484629770063,1.0221052075030133,1.0212273166601178,1.0206792695521183,1.020764346304989,0.9771235100193362,0.9639712865663063,0.9930035579884368,0.9850531755666162,0.948188460249583,0.9460692546789509,0.9286236211318869,0.9273592125196691,0.9273703235917833,0.9273672251987589,0.9273641266624809,0.9274537359637437,0.9274506371562236,0.9270366195146911,0.928101333303475
9,0.07067350971943888,0.166655976903211,0.35401765403430985,0.796414791042346,0.7963729626073118,1.0299382114609938,1.0291373770515841,1.0286599981902067,1.0290802148228864,0.9846535616840922,0.9710671366670381,0.995926300157049,0.9879754213145181,0.9515632512921258,0.9496972585858487,0.9318952593004212,0.930732306253842,0.9307424992116304,0.9307398053233992,0.9307371112836885,0.9308158364652717,0.9308131422618923,0.9304367978600849,0.9315073209013158
10,0.07246805357715431,0.166655976903211,0.3532425813818333,0.8020222557206673,0.8019855928437294,1.0368015636282326,1.0360780514923873,1.0356745441258624,1.0364271938286447,0.9912670858014557,0.9772628635840517,0.9984226086513828,0.9903055938154921,0.9543690250094933,0.9527552571202446,0.9346151476704534,0.933556416454694,0.9335656666185113,0.933563373999984,0.9335610812220161,0.9336293453349981,0.9336270524846325,0.9332886908939709,0.9343640864344951
11,0.07426259743486974,0.166655976903211,0.3524675087293568,0.806911506558373,0.8068800090376032,1.0426875551610133,1.042041539192199,1.041715045242632,1.0427970295582547,0.9969563841467693,0.9825514370502796,1.0005152372235573,0.9920507986617424,0.9566104969298925,0.9552477958204484,0.936787860749114,0.9358357647229433,0.9358440505928782,0.9358421558907251,0.9358402610214311,0.935898527607436,0.9358966327419606,0.9355964273672088,0.9366757657079016
12,0.07605714129258517,0.166655976903211,0.35169243607688017,0.8110770169522868,0.8110506784262492,1.0475895749766275,1.0470211376442853,1.0467747311631246,1.0481825659927795,1.0017147938377726,0.986926839210865,1.0022240015925077,0.9932177779442293,0.9582920162990336,0.9571790578280304,0.9384176178878605,0.93757421740895,0.9375815206662472,0.9375800204157223,0.9375785199906148,0.9376272889557211,0.9376257885968469,0.9373637808081275,0.9384461386969907
13,0.07785168515030061,0.166655976903211,0.3509173634244036,0.8145140783849394,0.8144928863873218,1.0515021171788699,1.051011250158616,1.0508479308374548,1.052577752897591,1.0055366951210718,0.9903840713634053,1.0035656167691356,0.9938128986216919,0.9594175571164478,0.9585528545959833,0.9395082745893993,0.9387752771805841,0.938781582686773,0.9387804733178124,0.9387793637670814,0.9388191672830263,0.9388180578483962,0.938594161158159,0.9396786211691265
14,0.07964622900801603,0.166655976903211,0.3501422907719271,0.8172188057468815,0.8172027417683319,1.0544207872422036,1.0540073921521182,1.0539300788995294,1.0559776526193403,1.0084175179902797,0.9929191595615267,1.004553561457775,0.9938421428155798,0.9599907107963158,0.9593726182231508,0.940063315389988,0.9394420761333457,0.9394473719273662,0.9394466497699756,0.9394459274238783,0.9394773258623702,0.939476603670946,0.9392906079414257,0.9403762578415016
15,0.08144077286573147,0.166655976903211,0.34936721811945054,0.8191881417282453,0.8191771812852972,1.0563423069476434,1.0560061961890073,1.0560177207840478,1.0583784456330316,1.010353747628053,0.994529159075656,1.0051979697768,0.9933110999324196,0.9600146803890438,0.9596413953523846,0.9400858482552582,0.939577370385596,0.9395816476791679,0.9395813089681252,0.9395809700616876,0.9396045479667352,0.9396042092434913,0.9394557849123855,0.9405417170196356
16,0.08323531672344689,0.166655976903211,0.34859214546697403,0.8204198602745998,0.8204139729855502,1.0572645180648166,1.0570054157655266,1.0571085165984844,1.059777434832962,1.0113429286655684,0.9952121577061589,1.005505550466689,0.9922249605240419,0.9594922763080054,0.9593618425780299,0.9395786004356367,0.9391835361096219,0.939186789281063,0.9391868301599529,0.9391868708370048,0.9392032329393741,0.9392032738193221,0.9390919761334536,0.9401772866682967
17,0.08502986058116233,0.166655976903211,0.3478170728144975,0.820912569103189,0.8209117187707897,1.0571863847760643,1.057003927834849,1.05720124374571,1.0601730485627143,1.0113836682543076,0.9949672779452742,1.0054795336961102,0.9905885118049486,0.9584259135140286,0.9585362233164391,0.9385439157353582,0.9382625669570797,0.9382647935437396,0.9382652100683406,0.9382656263849024,0.9382753936621423,0.938275810193703,0.9382010834423473,0.9392848718745179
18,0.08682440443887776,0.166655976903211,0.3470420001620209,0.8206657112767095,0.8206698559775237,1.0561079948398602,1.056001734069296,1.0562957982943182,1.0595648423807886,1.0104756379463495,0.9937946779855777,1.0051196455317157,0.9884061347549118,0.9568176101183338,0.9571664061013065,0.9369837531569379,0.9368160728451779,0.9368172735346082,0.9368180616756526,0.9368188496026956,0.9368226553875948,0.9368234435353405,0.9367846252766735,0.9378659936701789
19,0.0886189482965932,0.166655976903211,0.34626692750954435,0.8196795658328488,0.8196886580131177,1.0540305594922417,1.0539999608584563,1.054393195095112,1.0579534995599007,1.0086195743807003,0.9916955515739865,1.0044221101011592,0.9856818027436086,0.954668987372685,0.9552538642736419,0.9348996868907885,0.9348452800777062,0.9348454586976546,0.9348466143429783,0.9348477697685746,0.9348462559084588,0.9348474115552424,0.9348437368310253,0.9359217891893682
20,0.09041349215430862,0.166655976903211,0.3454918548570678,0.8179552474688736,0.8179692340467288,1.0509564120863628,1.0510008580432126,1.0514955666436308,1.055340830319376,1.0058172787745407,0.9886721267116095,1.0033796794468905,0.9824190816227248,0.951981271023542,0.9527996770441984,0.9322929076274472,0.9323510327827402,0.9323501962900117,0.9323517152461139,0.9323532339769969,0.9323470470459055,0.9323485659943969,0.9323791715295495,0.9334530131434685
21,0.09220803601202404,0.166655976903211,0.34471678220459134,0.8154947052816216,0.8155135277554736,1.0468890054716962,1.0470077963870876,1.047606160689983,1.0517297697915087,1.0020716152195952,0.9847276632010414,1.0019816910359485,0.9786211312394564,0.9487552940149322,0.949804531914096,0.9291642251775679,0.9293337956564978,0.9293319541246914,0.9293338321177225,0.9293357098802735,0.9293254974457965,0.9293273754194414,0.9293913038045895,0.9304600406045461
22,0.09400257986973948,0.166655976903211,0.3439417095521148,0.8123007205643259,0.812324315127252,1.041832908115829,1.042025263787766,1.0427293365986685,1.0471243747241676,0.9973865077851877,0.9798664490439774,1.0002141528537454,0.9742907083337334,0.9449915005326546,0.9462687284472645,0.9255140723924883,0.9257936580104436,0.9257908246165302,0.9257930572927227,0.9257952897334034,0.9257816966797889,0.9257839293232132,0.9258801331796095,0.9269428710952511
23,0.09579712372745491,0.166655976903211,0.34316663689963817,0.8083769036627573,0.808405201322704,1.035793798973212,1.036058860233036,1.0368705604624724,1.0415298189233515,0.9917669364308611,0.9740937956933156,0.9980598559632065,0.9694301707897313,0.9406899513902235,0.9421921833961303,0.921342510385741,0.9217303391262641,0.9217265301359358,0.921729113061499,0.9217316957467453,0.9217153606558098,0.9217179435346805,0.9218452896621333,0.9229011339909698
24,0.09759166758517035,0.166655976903211,0.34239156424716166,0.8037276898942427,0.8037606165998523,1.0287784611066142,1.0291152915068307,1.0300363989758998,1.0349523874408193,0.9852189317328091,0.9674160321651925,0.9954985143505077,0.964041483220356,0.9358503307647074,0.9375744371897303,0.9166492350633896,0.9171431949308326,0.9171384296825145,0.9171413583430068,0.9171442867586022,0.9171258383499924,0.9171287669503563,0.9172860404599146,0.9183340952474702
25,0.09938621144288577,0.166655976903211,0.3416164915946851,0.7983583345341679,0.798395811306035,1.020794774068463,1.021202361652435,1.022234512075026,1.0273994695133168,0.9777495684296611,0.9598404980176609,0.9925069318012129,0.958126223871368,0.9304719542982626,0.9324146618010996,0.9114335849784814,0.9120312260106893,0.9120255268980665,0.9120287966972636,0.9120320662472061,0.9120121198796586,0.9120153896067733,0.9122012980409635,0.9132406654746985
26,0.1011807553006012,0.166655976903211,0.34084141894220854,0.7922749068756364,0.7923168499427895,1.011851705050614,1.012328964201336,1.0134736443520067,1.0188795502613415,0.9693669577945235,0.9513755352039973,0.9890591954526344,0.9516855928396435,0.9245537785887508,0.9267116700183902,0.9056945505322722,0.9063930869929182,0.9063864794457912,0.9063900857040648,0.9063936917089477,0.9063728459443781,0.9063764521210527,0.9065896295654047,0.9076194093847527
27,0.10297529915831663,0.166655976903211,0.34006634628973204,0.7854842833689963,0.7855306043103982,1.0019592988124955,1.0025050721775686,1.0037636152538738,1.0094022011567638,0.9600802388414725,0.9420304788098697,0.985126895547042,0.9447204216077675,0.9180944121003113,0.9204639261516987,0.899430784552125,0.9002270973265626,0.9002196097898083,0.9002235477420326,0.9002274854369496,0.9002063186694748,0.9002102565339339,0.9004492677244058,0.9014685566493285
28,0.10476984301603207,0.166655976903211,0.3392912736372554,0.7779941398489901,0.7780447457398447,0.991128666398945,0.9917417268887956,0.9931153080765989,0.9989780692700168,0.9498995683760206,0.9318156466848434,0.9806793707640528,0.9372311839046974,0.9110921275321483,0.9136695582150074,0.8926406142831597,0.8935312535059033,0.8935229174162795,0.8935271822092806,0.8935314467412764,0.8935105138936159,0.8935147785969081,0.8937781230286009,0.8947860142091376
29,0.1065643868737475,0.166655976903211,0.33851620098477897,0.7698129428583151,0.7698677364209622,0.9793719726604014,0.9800510255167182,0.9815406577667666,0.9876188653089344,0.9388361099003704,0.9207423279799445,0.9756839783380084,0.9292180079096394,0.9035448756910973,0.9063263716299796,0.8853220548378007,0.8863032427840172,0.8862940925445061,0.8862986792340698,0.8863032656591471,0.8862830949492927,0.8862876815522508,0.8865737975955175,0.8875693800848917
30,0.10835893073146294,0.166655976903211,0.33774112833230235,0.7609499400773981,0.761008819836573,0.9667024225894727,0.9674461075207594,0.9690526375445196,0.9753373504626727,0.9269020213855521,0.9088227706041977,0.9701063879672028,0.9206806898235124,0.89545030092067,0.898431864505558,0.8774728241543012,0.8785404584319768,0.8785305313833307,0.8785354349307843,0.8785403382104867,0.8785214279920253,0.8785263314618023,0.8788336004924798,0.8798159587464192
31,0.11015347458917836,0.166655976903211,0.33696605567982585,0.7514151498712123,0.7514780103134447,0.953134246489235,0.9539411398703187,0.9556652443627857,0.962147322065504,0.9141104419238448,0.896070167614292,0.9639108982971946,0.9116187088394762,0.8868057581463417,0.8899832445544074,0.8690903595221582,0.8702400166059159,0.8702293529950242,0.8702345682634088,0.8702397832609923,0.8702225989410617,0.8702278141472537,0.8705545646983128,0.8715227781033473
32,0.11194801844689378,0.166655976903211,0.3361909830273493,0.7412193499649313,0.741286081701854,0.9386826839899023,0.9395513011221662,0.9413934832190575,0.9480635980965698,0.9004754772760831,0.8824986425526725,0.9570607745118291,0.9020312435508766,0.8776083316036565,0.8809774477141284,0.8601718357389533,0.8613987748908147,0.8613874178354727,0.8613929395853209,0.8613984610615328,0.861383432101052,0.861388953811426,0.8617334657538039,0.8626866081874299
33,0.11374256230460922,0.166655976903211,0.3354159103748727,0.7303740652612509,0.730444555196579,0.9233639669318413,0.9242927643609065,0.926253350337343,0.9331020005330285,0.8860121843297748,0.8681232337505771,0.9495186052958094,0.8919171898417345,0.867854855322449,0.8714111585479474,0.8507141849696536,0.8520133525963808,0.852001348046002,0.8520071709307381,0.8520129935392162,0.8520005105407698,0.852006333416609,0.8523668421774041,0.853303981603128
34,0.11553710616232465,0.166655976903211,0.33464083772239617,0.7188915548131188,0.7189656863130692,0.9071953011341396,0.9081826790216557,0.9102618152391074,0.9172793375752846,0.8707365544851008,0.8529598776136453,0.9412466771453395,0.8812751803113765,0.8575419354468642,0.8612808325060303,0.8407141183856162,0.8420801528865982,0.8420675495783746,0.8420736681393531,0.8420797864216659,0.842070198311228,0.8420763169023182,0.8424510177288469,0.8433712158292668
35,0.11733165002004009,0.166655976903211,0.3338657650699196,0.7067847979666215,0.7068624510335232,0.8901948470692159,0.8912391516153871,0.8934368017233192,0.9006133847642711,0.8546654959871435,0.8370253909088798,0.9322073637033523,0.8701036052911436,0.8466659744770683,0.8505827201348437,0.8301681496665487,0.8315953868305327,0.8315822362405022,0.8315886449017026,0.8315950532820429,0.8315886645916191,0.8315950733308849,0.8319821256093518,0.832884437460586
36,0.1191261938777555,0.166655976903211,0.3330906924174431,0.6940674796896756,0.6941485311385359,0.8723816994651699,0.8734812253785822,0.8757971677769091,0.8831228650120029,0.8378168152238251,0.82033745207285,0.9223635274886429,0.8584006355171424,0.8352231975243523,0.8393128933278589,0.8190726204543143,0.8205550994675752,0.8205414557560226,0.8205481488184174,0.8205548415979714,0.8205519098571775,0.820558603054993,0.8209561346926905,0.8218396084836218
37,0.12092073773547093,0.166655976903211,0.3323156197649666,0.680753975103116,0.6808382987408906,0.8537758658587864,0.8549288588700835,0.8573626844381641,0.8648274275678259,0.8202091970102423,0.8029145815621052,0.9116789310804293,0.8461642465287738,0.8232096806768135,0.8274672737164356,0.8074237278527896,0.808955197985583,0.8089411179361596,0.8089480895717758,0.8089550609227831,0.8089557941684034,0.8089627660065938,0.8093688778866254,0.8102325546866004
38,0.12271528159318637,0.166655976903211,0.33154054711249004,0.6668593332316696,0.666946800038991,0.83439824412329,0.8356029035391966,0.8381540136367507,0.8457476259440082,0.8018621838812134,0.7847761212678496,0.9001186545185418,0.8333922448682207,0.8106213815778008,0.8150416633047755,0.7952175540728301,0.796791482115145,0.796777025067053,0.7967842693127427,0.7967915132722709,0.796796067685919,0.7968033122114696,0.7972160827289777,0.7980589963077818
39,0.1245098254509018,0.166655976903211,0.3307654744600135,0.6523992599931656,0.6524897383082806,0.8142705989960698,0.8155250802902387,0.8181926850351904,0.8259048948254475,0.7827961544149493,0.7659422130179331,0.8876495153923843,0.8200822961611292,0.7974541723237608,0.8020317774573543,0.7824500983257181,0.7840596768474022,0.7840449046199537,0.7840524153709019,0.7840599258343482,0.7840684035194954,0.784075914637995,0.7844934043267635,0.7853145810308713
40,0.12630436930861724,0.166655976903211,0.3299904018075369,0.6373901004452333,0.6374834561498981,0.793415537632769,0.794717955069901,0.7975010718977636,0.8053215259894642,0.7630323006119103,0.7464337761902728,0.87424048782719,0.8062319551633853,0.7837038747920149,0.7884332803511489,0.7691173110722341,0.7707554675864724,0.7707404443953013,0.7707482153982823,0.7707559861126378,0.7707684330234561,0.7707762044922899,0.7711964607503797,0.7719949194396776
41,0.12809891316633268,0.166655976903211,0.32921532915506035,0.6218488203095305,0.6219449170166107,0.7718564842151544,0.7732049135048318,0.7761023660138685,0.7840206432626986,0.7425926043539022,0.7262724844627538,0.8598631163421363,0.7918386978630179,0.7693662985120504,0.774241823008097,0.7552151307374716,0.7568745378502998,0.7568593302144645,0.7568673550608801,0.7568753796177621,0.7568917836534925,0.7568998090748125,0.7573208709975581,0.7580956230469285
42,0.1298934570240481,0.166655976903211,0.3284402565025838,0.605792986794417,0.6058916860369403,0.7496176536413464,0.7510101346179843,0.7540205517039675,0.7620261765432913,0.7214998129695963,0.7054807417256735,0.8444919203601318,0.7768999557298786,0.7544372811962331,0.7594530840255451,0.7407395230037493,0.7424126096357317,0.7423972862749217,0.7424055583936421,0.7424138302221367,0.7424341195019444,0.7424423923154417,0.742862295643695,0.7436123450140525
43,0.13168800088176352,0.166655976903211,0.3276651838501073,0.5892407487377092,0.5893419101591197,0.7267240243278851,0.7281585636532164,0.7312803789372203,0.7393628349174743,0.6997774139335575,0.6840816571836478,0.8281047850013246,0.7614131522086441,0.7389127320470598,0.7440628131236812,0.7256865227951702,0.7273654865644908,0.7273501182855194,0.7273586309355498,0.7273671432948811,0.7273911846294976,0.7273996981050009,0.727816480295929,0.7285408236794984
44,0.13348254473947896,0.166655976903211,0.3268901111976308,0.5722108160920101,0.5723142976373656,0.7032013101542524,0.704675884038745,0.7079073355909734,0.7160560789008291,0.6774496087269627,0.6620990196748768,0.8106833336996014,0.7453757415529328,0.7227886779582715,0.7280668776291167,0.7100522790675625,0.7117290999265042,0.7117137594982456,0.7117225057612551,0.7117312517333109,0.7117588493110798,0.7117675965410117,0.7121793019680425,0.7128769290128684
45,0.1352770885971944,0.166655976903211,0.32611503854515417,0.5547224387757599,0.5548280968836266,0.6790759315813122,0.6805884885209224,0.6839276188831686,0.6921320918353556,0.6545412858890464,0.6395572712364646,0.7922132781500126,0.7287852500996176,0.7060613127259219,0.7114613120125555,0.6938331025163562,0.695499557735379,0.6954843197512889,0.695493292524027,0.6955022650057762,0.6955331593120571,0.6955421332037788,0.6959468184914217,0.6966167121102986
46,0.13707163245490983,0.166655976903211,0.32533996589267766,0.5367953849139426,0.5369030747087274,0.6543749859761354,0.655923449500796,0.6593681060097066,0.667617750474514,0.6310779932892748,0.6164814799453603,0.7726847411314252,0.7116393200828074,0.6887270493828866,0.6942423705957889,0.6770255163124241,0.6786731969077172,0.6786581376350627,0.6786673296216958,0.6786765213175266,0.67871038830775,0.678719581575824,0.6791153210740677,0.6797564578432667
47,0.13886617631262524,0.166655976903211,0.3245648932402011,0.5184499184930291,0.5185594939775051,0.6291262171765238,0.6307084886067877,0.634256324019666,0.6425405947892613,0.6070859096511281,0.5928973120652687,0.752092547857243,0.6939357560861963,0.670782575765918,0.6764065835388183,0.6596263099716693,0.6612466386730196,0.6612318358879337,0.6612412395923423,0.6612506430063585,0.6612870935543214,0.6612964987127341,0.6616813901145133,0.6622927407678686
48,0.14066072017034068,0.166655976903211,0.32378982058772454,0.499706776455418,0.499818090703187,0.6033579843294268,0.6049719455376885,0.6086204189621478,0.6169287970290179,0.5825918153591985,0.5688310035306569,0.7304364816911644,0.6756725742304724,0.6522249134181081,0.6579508162115362,0.6416325964580974,0.6432168473140865,0.6432023801215654,0.643211987839638,0.6432215952679528,0.6432601749122016,0.643269784266582,0.6436419543704293,0.6442224843945141
49,0.1424552640280561,0.166655976903211,0.323014747935248,0.48058714525927665,0.48070005060692383,0.5770992300382584,0.5787427462110014,0.582489124339334,0.590811130072326,0.5576230625821657,0.5443093307997111,0.7077215003263212,0.6568480541890245,0.6330514799212206,0.6388723320458265,0.6230418726119651,0.6245811923287312,0.6245671409667004,0.624576944778664,0.6245867483017311,0.6246269373140755,0.6246367429539492,0.6249943535723491,0.6255430239086293
