,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_16
268,0.5354603688677355,0.07045519456487044,0.07045352128996499,0.0703779314035396,0.07045554285363889,0.07000173923438868,0.06988734346907599,0.06987295472935126,0.06958823912814437,0.06941679337937487
269,0.5372549127254509,0.07393398516700034,0.07393221483383708,0.07386095794723488,0.07393439764694922,0.07345504994593952,0.07333431185825863,0.07331917785475171,0.07303742839862896,0.07286705376908295
270,0.5390494565831664,0.07741277576913046,0.0774109083777094,0.07734354416213393,0.07741325987925987,0.07690849872214715,0.07678146754943795,0.07676560319760739,0.07648689769970742,0.0763176650881338
271,0.5408440004408818,0.08089156637126035,0.0808896019215815,0.08082575531467653,0.08089212995842852,0.08036209283874429,0.08022882042346341,0.08021224140323746,0.07993665618959617,0.0797686366049888
272,0.5426385442985971,0.08437035697339026,0.0843682954654536,0.08430764438001503,0.08437100829231596,0.08381583952479009,0.08367638029959712,0.08365910304694875,0.08338671293618712,0.08321997746962835
273,0.5444330881563126,0.08784914757552038,0.08784698900932592,0.08778925480535499,0.08784989528878576,0.08726974596033009,0.08712415693244605,0.08710619863055649,0.08683707691421458,0.08667169671054158
274,0.546227632014028,0.09132793817765027,0.09132568255319802,0.09127062255986555,0.09132879135570356,0.0907238192740692,0.09057216000891476,0.09055353857892978,0.09028775700245155,0.09012380323175641
275,0.5480221758717435,0.09480672877978039,0.09480437609707035,0.0947517776771864,0.0948076969009389,0.09417806654106053,0.09402039914518125,0.09400113323656402,0.09373876198093804,0.09357630580991265
276,0.5498167197294589,0.09828551938191028,0.09828306964094244,0.09823274543124864,0.0982866123323635,0.09763249478040527,0.09746888388369174,0.09744899286417685,0.09719010052823694,0.09702921309137365
277,0.5516112635871744,0.1017643099840404,0.10176176318481475,0.10171354724323654,0.10176553805785321,0.1010871109529709,0.10091762369018188,0.10089712763533501,0.1006417812187251,0.10048253358938443
278,0.5534058074448898,0.10524310058617031,0.10524045672868686,0.1051942013887739,0.10524447448528629,0.10454192195912161,0.10436662795071854,0.10434554763310637,0.10409381251991345,0.10393627568127013
279,0.5552003513026051,0.10872189118830021,0.10871915027255895,0.10867472355486092,0.10872342202254522,0.10799693463646781,0.10781590596876955,0.10779426284674497,0.10754620278980385,0.10739044760568234
280,0.5569948951603206,0.11220068179043031,0.11219784381643128,0.11215512728252626,0.11220238107751603,0.11145215575763058,0.11126546696229742,0.1112432831684049,0.11099896027427787,0.11084505745988898
281,0.558789439018036,0.11567947239256023,0.11567653736030338,0.11563542432165078,0.1156813520580879,0.11490759202802318,0.11471532006087938,0.11469261838988591,0.11445209310452055,0.11430011319711075
282,0.5605839828757515,0.11915826299469033,0.11915523090417568,0.11911562491764524,0.11916033537215472,0.11836325008365277,0.11816547430285738,0.1181422781994143,0.11790560929448225,0.11775562262390696
283,0.5623785267334669,0.12263705359682024,0.12263392444804778,0.12259573804477313,0.12263933142761356,0.12181913648893741,0.12161593863251347,0.12159227217845464,0.121359516738374,0.12121159339760662
284,0.5641730705911824,0.12611584419895036,0.1261126179919201,0.12607577159735994,0.1261183406323665,0.1252752577345457,0.12506672189727763,0.12504260979856002,0.12481382320820329,0.12466803302379183
285,0.5659676144488978,0.12959463480108024,0.12959131153579223,0.12955573254749364,0.12959736339431902,0.12873162023525248,0.12851783284496282,0.12849330041825502,0.128268536351345,0.12812494885382786
286,0.5677621583066133,0.13307342540321038,0.13307000507966454,0.13303562707587718,0.1330764001213819,0.13218823032781854,0.1319692801210344,0.1319443532799593,0.13172366368815452,0.1315823480824473
287,0.5695567021643286,0.1365522160053403,0.13654869862353664,0.13651546068101428,0.13655545122146961,0.13564509426888743,0.135421072265908,0.135395777506946,0.13517921260961716,0.13504023774538226
288,0.571351246022044,0.1400310066074702,0.14002739216740873,0.13999523827080573,0.14003451710250187,0.13910221823290725,0.13887321771228356,0.13884758210034237,0.1386351903750409,0.13849862471705238
289,0.5731457898797595,0.14350979720960028,0.14350608571128104,0.14347496423977218,0.1435135981724034,0.14255960831007197,0.14232572478251077,0.1422997759361686,0.14209160410978888,0.14195751570830317
290,0.5749403337374749,0.1469885878117302,0.14698477925515313,0.14695464253446938,0.146992694839103,0.14601727050428565,0.1457786016859891,0.14575236776241784,0.14554846080305267,0.14541691726419892
291,0.5767348775951904,0.15046737841386032,0.15046347279902544,0.150434276709151,0.15047180751053552,0.1494752107311515,0.1492318565166052,0.1492053661961803,0.149005767305671,0.14887683576187177
292,0.5785294214529058,0.15394616901599018,0.15394216634289754,0.15391386997333067,0.15395093659464015,0.15293343481598176,0.15268549725020292,0.15265877972080716,0.15246353032798843,0.1523372774084228
293,0.5803239653106212,0.1574249596181203,0.15742085988676985,0.15739342523259103,0.15743008249936236,0.1563919484918352,0.15613953174209422,0.15611261668312215,0.1559217564377609,0.15579824823888283
294,0.5821185091683366,0.16090375022025022,0.16089955343064194,0.16087294512372657,0.16090924563265208,0.15985075739757515,0.1595939677246035,0.1595668852906746,0.1593804520581027,0.1592597541142261
295,0.5839130530260521,0.16438254082238035,0.16437824697451425,0.16435243204512395,0.16438842640246581,0.1633098670759578,0.16304881280465455,0.16302159360904123,0.1628396234654821,0.16272180071944475
296,0.5857075968837675,0.16786133142451026,0.1678569405183864,0.16783188818310973,0.16786762521676502,0.16676928297174126,0.1665040744613927,0.16647674955917197,0.16629927678775908,0.16618439356167763
297,0.587502140741483,0.17134012202664034,0.1713356340622587,0.17131131553488205,0.17134684248351761,0.1702290104298252,0.1699597600438506,0.16993236091478597,0.16975941800227318,0.16964753796840126
298,0.5892966845991984,0.17481891262877025,0.1748143276061308,0.17479071592852735,0.17482607861069704,0.17368905469341367,0.17341587676865095,0.1733884352998133,0.17322005293397474,0.1731112390856761
299,0.5910912284569138,0.17829770323090016,0.1782930211500029,0.17827009104054958,0.17830533400628323,0.17714942090220892,0.17687243171775419,0.17684498018588896,0.1766811872536072,0.17657550187645632
300,0.5928857723146292,0.1817764938330303,0.1817717146938752,0.18174944241126217,0.18178460907826255,0.18061011409063,0.18032943183624567,0.1803020028898943,0.1801428264759351,0.18004033111895673
301,0.5946803161723446,0.18525528443516015,0.18525040823774735,0.1852287714583412,0.18526390423462707,0.1840711391860606,0.18378688393016596,0.18375951057155004,0.18360497595802094,0.18350573140508136
