,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_46,eq_complex_47,eq_complex_48,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_54,eq_complex_56,eq_complex_64,eq_complex_66,eq_complex_67,eq_complex_68,eq_complex_73,eq_complex_74,eq_complex_77,eq_complex_78,eq_complex_85,eq_complex_86,eq_complex_87,eq_complex_94,eq_complex_95,eq_complex_96,eq_complex_98,eq_complex_99
10,0.07246805357715431,0.9898473799561858,0.9898829428792473,0.9898829543373938,0.9898694053223174,0.9899453100757704,0.9899820780433851,0.9900252667036693,0.9900098382285124,0.9900531732955494,0.9899703866128482,0.989890793935845,0.9898795911302769,0.9899186636945921,0.9899194838127968,0.9899087846035713,0.9899291042194963,0.9899169932355529,0.9899171373696467,0.98991727235046,0.9898910553844551,0.9898910552227108,0.9898907997621184,0.9898911273749632,0.9898911272984716,0.9898792376830279,0.9898792375213561,0.9898814527949518,0.9900714766895298,0.9899816181633634,0.989887513784695,0.9901209855161905,0.9898836159564882,0.9898836135214512,0.9899736476711328,0.9899747174656893,0.9900671648718951,0.9900677841752578,0.9899782425307059,0.9899785248314491,0.9898629685179254,0.9898517505010346,0.9898647240706709,0.9900294721132824,0.9900169218362136,0.9900682975850358,0.9900683396692694,0.9900612262437042,0.9900751976453305,0.9900752396174215,0.9900774885746183,0.9900700806132519,0.9900691465546881,0.9900691465192988,0.9900683550775874,0.9900849007320747,0.9900848808885192,0.9900772349422777,0.9900807731774379,0.9900807731789505
11,0.07426259743486974,0.9898473799561858,0.9898827951751075,0.9898828065856625,0.9898694966865744,0.9898896042714747,0.9899824197767481,0.9899648081962612,0.9899175457009234,0.9899374742200131,0.9899026621113859,0.9898686106789663,0.9898631781548601,0.9899119971103234,0.9899238017965617,0.9898914716903457,0.9899218704911006,0.9899045883015128,0.9899048591151032,0.9899051137728726,0.9898908097096151,0.9898899988655452,0.9898857364517082,0.9898921012675952,0.989891725433881,0.9898765956722738,0.9898758695550384,0.9898784760772376,0.9900369861231895,0.9899612577139395,0.9898620028977012,0.9900812596337272,0.989858621259406,0.9898586191722213,0.9898766512165289,0.9898777817939189,0.9899907492915275,0.9899915967053367,0.9898965740099522,0.9898968896909808,0.9898623853428367,0.9898530680644161,0.989864163055483,0.990101531414993,0.9900955931403737,0.9900140242455241,0.9900141702641596,0.990007924812323,0.9900193605722073,0.9900195064337831,0.9900212053047694,0.9900146964236898,0.9900093160560377,0.9900093159988714,0.9900080805204273,0.9900305654568285,0.9900303112377449,0.9900234613822254,0.990031523948743,0.9900315239503805
12,0.07605714129258517,0.9898473799561858,0.9898826474709677,0.9898826588339312,0.9898695888099273,0.9898297195243854,0.9899812823638515,0.9898998142073707,0.989817984863473,0.9898091401691569,0.9898233329584404,0.9898373949135686,0.9898399274729243,0.9898918714862622,0.9899141284054789,0.9898622195705551,0.9899000257958959,0.9898786007346718,0.989878979806356,0.9898793369624626,0.9898840210512149,0.9898791685437675,0.9898734450182793,0.9898864955465801,0.9898842600063602,0.9898640954299126,0.989860587741057,0.9898650952669027,0.9899758028408929,0.9899250025189271,0.9898450116654267,0.9900056246372879,0.9898426106647519,0.9898426091927169,0.9897755289474747,0.9897765899759824,0.989894047028081,0.9898949456567324,0.9898062568491159,0.9898065641886324,0.9898569584429613,0.9898524788890902,0.9898584537921512,0.9901223355983824,0.990122943792134,0.9899328328246175,0.9899331003287444,0.9899294525310536,0.9899357815373464,0.9899360491104628,0.9899369242581353,0.9899331137314394,0.9899276056097123,0.9899276055413737,0.9899261747471338,0.9899463189935244,0.9899456779448141,0.9899414949011137,0.9899527284106042,0.9899527284096302
13,0.07785168515030061,0.9898473799561858,0.989882499766828,0.9898825110821998,0.9898696817018489,0.9897735967937902,0.9899786782633963,0.9898389032023802,0.9897243946172581,0.9896853715919135,0.9897431191983833,0.9898008148083166,0.9898125092276838,0.9898596672626729,0.9898900758371061,0.9898240185766468,0.9898652366229309,0.9898414423299916,0.9898418891051604,0.9898423106707427,0.989863512025219,0.9898536788838173,0.9898485184893481,0.9898667885661474,0.9898622307909315,0.9898368547609232,0.989830818955496,0.9898362674628487,0.9898971738329813,0.9898777715218331,0.9898369531296426,0.9899054621038972,0.9898355489575793,0.9898355481014279,0.9896821899493863,0.989683042080762,0.9897900268560873,0.9897908075836128,0.9897183266080916,0.989718581096469,0.9898464100950416,0.9898489952065266,0.989847317033672,0.9900923005157128,0.9900980645936314,0.9898394617974019,0.9898398087364425,0.9898401684351298,0.9898395949940152,0.989839942717916,0.989839869296032,0.9898402261182436,0.9898359124987587,0.9898359124307702,0.9898345317800032,0.9898471262016112,0.9898461300611112,0.9898461895078112,0.9898579773138549,0.9898579773081787
14,0.07964622900801603,0.9898473799561858,0.9898823520626882,0.9898823633304685,0.9898697753719697,0.9897277187602659,0.9899746359995079,0.9897891109506615,0.9896476561118024,0.9895810881314056,0.9896722389271978,0.9897636510634801,0.9897844593321508,0.9898188790468602,0.9898537874577429,0.9897815116963473,0.9898213177449451,0.9897975849766626,0.9897980416713275,0.9897984732420273,0.9898233428598063,0.9898139569057559,0.9898079856927852,0.9898264936189977,0.9898221243484591,0.9897953039528227,0.9897894607709702,0.9897925860060331,0.9898113015789457,0.9898250800280411,0.9898359308572594,0.9897945170986022,0.9898352837854397,0.9898352833940632,0.9896059030365171,0.9896064197734771,0.9896908581249143,0.989691403385495,0.989642658214815,0.989642822506373,0.9898316162657587,0.9898422723544216,0.9898314632332731,0.9900211443936475,0.9900300093454529,0.9897481614753372,0.9897485097593238,0.9897536757367459,0.9897454596635631,0.9897458096605636,0.9897448071459305,0.9897501665820152,0.9897456301743479,0.9897456301167138,0.9897444940587676,0.9897484285804256,0.9897472943357375,0.9897525238180942,0.9897621750824902,0.9897621750722552
15,0.08144077286573147,0.9898473799561858,0.9898822043585483,0.9898822155787372,0.9898698698300817,0.9896965502302933,0.9899691998492964,0.9897552831866775,0.9895953268414354,0.9895073871451623,0.9896191278614358,0.9897310728109329,0.989759654326185,0.9897745591822156,0.9898095756416682,0.9897402799080689,0.9897736378627621,0.9897528412368073,0.989753240613794,0.9897536187836016,0.9897673449524587,0.9897637412026616,0.9897575142714359,0.9897692234314849,0.9897675655408835,0.9897431849534987,0.9897404873998156,0.9897380841785484,0.9897281977728607,0.9897725925072149,0.9898389635675809,0.9896868745894434,0.9898387597489053,0.9898387596281895,0.9895524208931618,0.9895526150185849,0.9896065431277448,0.9896068261777979,0.9895865165939626,0.9895865846973931,0.9898143663201464,0.9898327320446285,0.9898124825218249,0.9899237975574944,0.9899336579303383,0.9896701525807952,0.9896704301274747,0.989680478348968,0.9896649542189383,0.9896652339246323,0.9896634361279367,0.9896738815049274,0.989666463898892,0.989666463858187,0.9896656847234689,0.9896631409398936,0.9896621524280714,0.9896726707001854,0.9896787046818054,0.9896787046698731
16,0.08323531672344689,0.9898473799561858,0.9898820566544086,0.9898820678270059,0.9898699650861409,0.9896823494631589,0.9899624293578656,0.9897398708396906,0.9895712934022315,0.9894707743343842,0.9895895923698529,0.9897078997456568,0.9897417659288165,0.9897325449472228,0.989763210780714,0.9897060265266727,0.9897283262894794,0.9897134708467453,0.9897137454637244,0.9897140065397988,0.9897169882565423,0.9897167876588535,0.9897148684940352,0.9897173634913656,0.9897172731182404,0.9896942570879025,0.9896940712309187,0.9896872094019079,0.9896567886017947,0.9897257363238697,0.9898431010234324,0.9895952238737685,0.9898430793943581,0.9898430793836076,0.9895246504052985,0.9895246681290576,0.9895442210657858,0.9895443122618106,0.9895540847481724,0.989554092800387,0.9897969834439153,0.9898214737386709,0.9897927455985958,0.9898164166121917,0.9898255428625388,0.9896127859507258,0.9896129535444328,0.989627273530639,0.9896056930884113,0.9896058624218862,0.989603478628791,0.9896183773880949,0.9896057009360896,0.9896057009140802,0.9896052919136031,0.9896000614177817,0.9895994277020519,0.9896145739113075,0.989617181819233,0.989617181809807
17,0.08502986058116233,0.9898473799561858,0.9898819089502688,0.9898819200752746,0.9898700611502713,0.9896852840739512,0.9899543986860823,0.9897430558253588,0.9895759384724313,0.989473093896367,0.9895864252172499,0.9896979643145443,0.9897337791606498,0.9896986190808272,0.989721024693615,0.9896837987514797,0.9896914250338146,0.9896852781946659,0.9896853696406533,0.9896854583605297,0.989702404114694,0.9897024025564464,0.9897019957097699,0.9897024632764936,0.989702462601947,0.9896778301630739,0.9896778286091991,0.9896704777318738,0.9896042701716631,0.9896893500365624,0.9898462133847694,0.9895295677746223,0.9898462235548899,0.9898462235619684,0.9895240291037743,0.9895240094765251,0.9895084521511619,0.9895084613006296,0.9895472426311731,0.9895472376650188,0.9897819772458434,0.9898100852269851,0.9897751903767452,0.9897136103590418,0.9897208577478236,0.989579908332061,0.9895799613899389,0.9895973781129912,0.9895716777759431,0.9895717316353771,0.98956901097161,0.989587140880819,0.9895680637878709,0.9895680637812061,0.9895679437688953,0.9895638070914096,0.989563597323596,0.9895820798164875,0.9895825729859145,0.9895825729822433
18,0.08682440443887776,0.9898473799561858,0.989881761246129,0.9898817723235432,0.9898701580327687,0.9897037629776753,0.9899451957982529,0.9897631113106322,0.9896066775386628,0.9895120106919202,0.9896094421181273,0.989703653132419,0.9897376342451832,0.989677739212526,0.989688996190441,0.9896773556252783,0.9896681155368465,0.9896728398892495,0.9896727066982587,0.9896725837110766,0.9897368316775104,0.9897354674598189,0.9897285991608388,0.9897378760910438,0.9897372863848464,0.9897087893510516,0.9897075867325863,0.9897031165037804,0.9895756967019299,0.9896673616811161,0.989847371952218,0.989496440837008,0.9898473721481597,0.9898473721482888,0.9895510756160615,0.9895510684912819,0.9895020693042657,0.989502066654333,0.9895668662223082,0.9895668654676912,0.9897717668393509,0.9898004242389644,0.989762924198292,0.9896270329766118,0.9896318747798502,0.9895726236754311,0.9895725829920092,0.9895915165422732,0.9895640714747254,0.98956403079799,0.989561234127001,0.989580949610969,0.9895560552524084,0.9895560552542046,0.9895560869676099,0.9895556202854505,0.9895557815812209,0.9895758727441062,0.9895757612902886,0.9895757612932704
19,0.0886189482965932,0.9898473799561858,0.9898816135419893,0.989881624571812,0.9898702557441037,0.989734892654099,0.9899349214986024,0.9897968969061635,0.9896587129419098,0.9895818639271687,0.9896558510895658,0.9897256669749314,0.989754024480691,0.9896734380640386,0.9896719605053015,0.9896887511958752,0.9896621168204329,0.9896789577546024,0.9896785810310417,0.9896782282292031,0.9898044161293923,0.9897957089007504,0.9897845782255158,0.9898064950080777,0.9898027504714436,0.9897668648723954,0.9897606244196574,0.9897637488904122,0.9895737787320368,0.9896625114458558,0.9898468481250902,0.9894986249500399,0.9898468653198267,0.9898468653310396,0.9896048013961243,0.9896048012048753,0.9895265203422934,0.9895265202150105,0.9896131114047299,0.9896131114539634,0.9897684643495624,0.9897944020042667,0.9897587187393087,0.989564973347646,0.9895674215069854,0.9895900359367557,0.9895899388903188,0.9896085734237831,0.9895819661766178,0.989581868815641,0.9895792482057864,0.9895986565654211,0.9895704049882074,0.9895704049913834,0.9895704590175477,0.9895743346906138,0.9895747381702272,0.9895944729807581,0.9895948382276846,0.9895948382360534
20,0.09041349215430862,0.9898473799561858,0.9898814658378495,0.9898814768200807,0.9898703542949259,0.9897749759598083,0.9899236883271108,0.9898404000359684,0.9897258675146676,0.9896747123149262,0.9897208449321421,0.9897630014842629,0.9897823554834191,0.989687453644559,0.9896730401572861,0.9897181593532276,0.9896753114389403,0.989704382931083,0.9897037691506435,0.9897031923422688,0.98987693219084,0.9898596579427594,0.9898497157925471,0.9898791914450695,0.9898718793546525,0.9898285915588195,0.989817808831357,0.9898279030387637,0.9895988674876453,0.9896761437679025,0.9898458267576175,0.9895352965115857,0.9898459044461455,0.9898459044967294,0.9896818736236559,0.9896818740699562,0.9895812056775489,0.9895812060429113,0.9896842898332817,0.9896842933192512,0.9897737225503862,0.9897937942223598,0.9897645702592063,0.9895325091659153,0.9895329779924659,0.9896298885817131,0.9896297787816543,0.9896462223560718,0.9896230408365914,0.989622930739941,0.9896207154110493,0.9896378438764029,0.9896101917999148,0.9896101918003075,0.9896101982609717,0.9896171826141724,0.9896176668148475,0.9896350256532044,0.9896363009372863,0.9896363009485255
21,0.09220803601202404,0.9898473799561858,0.9898813181337097,0.9898813290683494,0.9898704536960672,0.9898199890710381,0.9899116193268016,0.9898892535720255,0.9898013879616342,0.9897814140395588,0.98979830578031,0.9898131212261712,0.9898208494131966,0.9897196062619061,0.9896933447360282,0.9897639297295997,0.9897076155853581,0.989747810816458,0.989746991696873,0.9897462205154482,0.9899355958372439,0.9899179253152995,0.9899080544927243,0.9899373227477949,0.9899300192921217,0.9898845839855593,0.9898733995582545,0.989885876393028,0.9896491009347098,0.9897080947765424,0.9898459596917502,0.989602506840717,0.9898461148090374,0.9898461149102361,0.9897764093581133,0.9897764151949221,0.9896626154033219,0.9896626206625742,0.9897758993511585,0.9897759107739518,0.9897886164138588,0.9898000768010036,0.9897814833685187,0.989531867966218,0.9895310198624608,0.9896889983434461,0.989688911133134,0.9897013417371437,0.989684004641942,0.9896839172351608,0.9896823038426354,0.9896952527299886,0.9896726363219206,0.9896726363190771,0.9896725910796124,0.9896803725556578,0.9896807905727113,0.9896938581626696,0.9896958464809876,0.98969584649215
22,0.09400257986973948,0.9898473799561858,0.98988117042957,0.989881181316618,0.9898705539585466,0.9898659921594657,0.9898988466959855,0.9899391815480714,0.989878641184996,0.9898926208318654,0.989881523721152,0.9898722803694935,0.9898667629085451,0.9897679035323481,0.9897319408459735,0.9898228364476305,0.9897570758558446,0.989806110577861,0.9898051402842967,0.989804225581633,0.98997608679746,0.989965679216644,0.9899535178815168,0.9899770816790286,0.9899728699704134,0.98993001427227,0.9899224220319953,0.9899327389553949,0.9897206853092965,0.9897566937218408,0.9898488825931674,0.9896938845385156,0.9898490850146785,0.9898490851472669,0.989880577538712,0.9898805911084713,0.9897642791480582,0.9897642919978935,0.9898809233879754,0.9898809391626561,0.9898134843690579,0.98981423935008,0.9898094911351394,0.9895627247413431,0.9895613200406075,0.9897633729459342,0.9897633235401192,0.9897701321405693,0.9897607211721516,0.9897606716459924,0.9897598158190722,0.9897669085405995,0.9897529981571219,0.9897529981528607,0.9897529326047302,0.9897593833317414,0.9897596504381512,0.989766756555329,0.9897688274487981,0.989768827457311
23,0.09579712372745491,0.9898473799561858,0.9898810227254302,0.9898810335648867,0.9898706550935734,0.9899094486468366,0.9898855103402194,0.9899863456523665,0.9899516590535647,0.9899996055170036,0.9899638529776249,0.9899359341950138,0.9899166797976816,0.9898288292638314,0.9897860572393419,0.9898904649482041,0.9898201508082312,0.9898747297579448,0.98987367998034,0.9898726892068185,0.9900019348240948,0.989998920292958,0.9899872700833211,0.9900023232602901,0.9900011219287882,0.9899608870599174,0.9899582630738915,0.9899644429777479,0.9898082830267545,0.9898188845932239,0.9898557942024159,0.9898014508312621,0.9898559731338963,0.9898559732517485,0.9899856612308393,0.9899856758988494,0.9898776275779475,0.9898776419917631,0.989990919867473,0.9899909322537289,0.9898477101178113,0.9898365495240099,0.9898477195833958,0.9896223443742624,0.9896211057242865,0.9898481183351807,0.9898481011051099,0.9898480412182851,0.9898481238917569,0.9898481066048558,0.9898481137604901,0.9898480528202919,0.9898449215219906,0.9898449215184968,0.989844869542603,0.9898489927074285,0.9898491069939458,0.9898489633817369,0.9898504241028844,0.9898504241074603
