,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_16
400,0.7723401580861723,0.4865986787269779,0.48659943633283065,0.48659865802881247,0.48660625668756946,0.4870545434116131,0.48702846074294565,0.4858102016961829,0.48568495404705,0.48637350168132304,0.48622006303099163,0.48619711859014003,0.4864047598971019,0.486742447575518
401,0.7741347019438878,0.48969477152802277,0.48969552913387554,0.4896947508298574,0.4897022990495468,0.4901452823128053,0.4900993098164054,0.4888863937998821,0.48875985600752886,0.4894470521823114,0.4892883930886915,0.48926558738513354,0.4894730899548017,0.4896838362166292
402,0.7759292458016032,0.4927908643290675,0.49279162193492027,0.49279084363090214,0.4927983420785314,0.49323599950225444,0.4931698255206413,0.4919627417362797,0.49183505982619313,0.49252065043668614,0.4923568920438939,0.4923342339396139,0.4925415889100041,0.49262303221968273
403,0.7777237896593187,0.4958869571301124,0.49588771473596516,0.49588693643194703,0.49589438576137973,0.4963266952390313,0.4962400134309784,0.4950392493116358,0.4949105692738147,0.49559430078076944,0.49542557060625336,0.495403068781073,0.49561026747236364,0.4955627963545596
404,0.779518333517034,0.4989830499311572,0.49898380753701,0.4989830292329918,0.4989904300852906,0.4994173697832393,0.49930987954443906,0.49811592030143576,0.497986387845221,0.4986680075408411,0.4984944392638626,0.4984721022057766,0.4986791361299729,0.49850595739785175
405,0.7813128773747495,0.5020791427322021,0.5020799003380549,0.5020791220340368,0.5020864750377957,0.5025080233960043,0.5023794302912424,0.5011927584496637,0.5010625187603516,0.5017417750323064,0.5015635082715976,0.5015413442675304,0.5017482051377078,0.5014552608385564
406,0.7831074212324649,0.5051752355332468,0.5051759931390997,0.5051752148350814,0.5051825206067468,0.50559865633946,0.5054486725463266,0.50426976746808,0.5041389649657647,0.5048156075588625,0.5046327876399719,0.5046108047669742,0.5048174845060822,0.5044132166483623
407,0.7849019650901803,0.5082713283342916,0.5082720859401443,0.5082713076361262,0.5082785667803079,0.5086892688767369,0.5085176136408796,0.5073469510355063,0.5072157291365889,0.5078895094116701,0.5077022871245279,0.50768049324143,0.5078869839906381,0.5073819600526879
408,0.7866965089478958,0.5113674211353365,0.5113681787411893,0.5113674004371712,0.5113746135469437,0.511779861271949,0.5115862613738588,0.5104243127971161,0.5102928136789069,0.510963484868526,0.5107720162157805,0.5107504189553168,0.5109567130818907,0.51036313855162
409,0.7884910528056112,0.5144635139363812,0.5144642715422341,0.5144634932382159,0.5144706608954098,0.51487043379018,0.5146546240234813,0.513501856363731,0.5133702207325639,0.5140375381930372,0.5138419841297328,0.5138205908911525,0.514026680995843,0.5133578360550909
410,0.7902855966633267,0.5175596067374262,0.517560364343279,0.5175595860392608,0.5175667088147453,0.5179609866974731,0.5177227103586689,0.5165795853111275,0.5164479521743892,0.5171116736338011,0.5169121997989848,0.5168910177411618,0.5170968966650951,0.5163665412301793
411,0.792080140521042,0.520655699538471,0.5206564571443237,0.5206556788403056,0.5206627572942623,0.5210515202608152,0.5207905296504198,0.5196575031793441,0.5195260096218173,0.5201858954235845,0.5199826718644435,0.5199617078994956,0.5201673687305537,0.5193891625755861
412,0.7938746843787575,0.5237517923395159,0.5237525499453687,0.5237517716413506,0.523758806323538,0.5241420347481265,0.5238580916830907,0.5227356134720018,0.5226043944368982,0.5232602077785092,0.5230534086676537,0.5230326694550833,0.5232381055337639,0.5224250880418927
413,0.7956692282364729,0.5268478851405606,0.5268486427464134,0.5268478644423952,0.5268548558924067,0.5272325304282455,0.526925406765564,0.5258139196556266,0.5256831077306829,0.5263346148972378,0.526124418243759,0.5261039101851203,0.5263091151098692,0.5254732829002325
414,0.7974637720941884,0.5299439779416055,0.5299447355474582,0.5299439572434401,0.5299509059909522,0.5303230075709183,0.5299924857422745,0.5288924251589833,0.5287621503679708,0.529409120960166,0.5291957083151034,0.5291754375492063,0.5293804051812138,0.5285324165674509
415,0.7992583159519038,0.5330400707426503,0.5330408283485031,0.533040050044485,0.5330469566094991,0.5334134664467834,0.5330593400040704,0.5319711333724123,0.5318415229724035,0.5324837301286152,0.5322672862854806,0.532247258684135,0.5324519831515909,0.5316010075031687
416,0.8010528598096192,0.536136163543695,0.5361369211495478,0.5361361428455297,0.5361430077386066,0.5365039073273601,0.5361259814988809,0.5350500476471776,0.5349212259318924,0.5355584465440307,0.5353391592350399,0.5353193803993457,0.5355238561011502,0.5346775750791051
417,0.8028474036673346,0.5392322563447399,0.5392330139505926,0.5392322356465745,0.5392390593690612,0.5395943304850351,0.5391924227421628,0.5381291712948209,0.5380012594043646,0.5386332743271847,0.5384113339158523,0.5383918091730358,0.5385960307819625,0.5377607881808477
418,0.80464194752505,0.5423283491457846,0.5423291067516374,0.5423283284476192,0.5423351114918693,0.5426847361930487,0.5422586768270918,0.5412085075865213,0.5410816233238085,0.5417082175773793,0.5414838167481375,0.5414645511489378,0.5416685136142477,0.5408496017445513
419,0.8064364913827655,0.5454244419468296,0.5454251995526824,0.5454244212486643,0.545431164098252,0.5457751247254827,0.545324757434473,0.5442880597524677,0.5441623174066087,0.5447832803716591,0.5445566138171594,0.5445376121337625,0.5447413106832696,0.5439433739017695
420,0.8082310352404809,0.5485205347478743,0.5485212923537272,0.548520514049709,0.5485272171796365,0.5488654963572461,0.54839067884233,0.5473678309812329,0.5472433411581482,0.5478584667640228,0.5476297308707807,0.5476109975953014,0.5478144277368909,0.5470419574305989
421,0.8100255790981964,0.5516166275489193,0.551617385154772,0.5516166068507539,0.5516232707276527,0.5519558513640632,0.5514564559351454,0.5504478244191616,0.5503246938796681,0.5509337807846441,0.550703173317684,0.5506847126611906,0.5508878701837943,0.5501457595249867
422,0.8118201229559118,0.5547127203499641,0.5547134779558168,0.5547126996517987,0.5547193247341254,0.5550461900224585,0.5545221042127085,0.5535280431697621,0.5534063746753599,0.5540092264390921,0.5537769462262475,0.553758762118327,0.5539616430923577,0.5532557635352329
423,0.8136146668136273,0.5578088131510089,0.5578095707568618,0.5578087924528436,0.5578153791910697,0.5581365126097454,0.5575876397985392,0.5566084902931093,0.5564883824596828,0.5570848077075616,0.5568510543240753,0.5568331504129331,0.5570357511901857,0.5563735056906155
