,0,1,2,3,01,02,03,12,13,23,00,11,22,33
0,0.24136524,0.2613796,0.24141759,0.25594556,-0.010905325,0.008615199,-0.006875963,-0.01113491,0.012476257,-0.0063174004,0.00862992,0.012873483,0.008592284,0.005084753
1,0.24237022,0.26779845,0.24399182,0.24569081,-0.01705729,0.008148451,0.0012678443,-0.017197732,0.018291686,0.0035653175,0.008693352,0.024659066,0.006774253,-0.0056231353
2,0.24336213,0.2793653,0.24466717,0.24298088,-0.027505461,0.0074010785,0.003992611,-0.028351607,0.030762626,0.0061168494,0.007661568,0.039934613,0.0063512125,-0.008491547
3,0.24579738,0.29326695,0.2462255,0.24087301,-0.04112847,0.005056928,0.0076752603,-0.042208146,0.0443889,0.008348825,0.004999807,0.056899324,0.0048484304,-0.010140128
4,0.24945599,0.30960143,0.24681313,0.23929818,-0.057900384,0.0013875247,0.012956604,-0.059104998,0.059634443,0.010096057,-0.0006073527,0.07539659,0.0043297443,-0.011380845
5,0.25601122,0.32732132,0.24795485,0.2373391,-0.076587796,-0.0056811664,0.022060353,-0.077837124,0.07961149,0.012460597,-0.010536368,0.09493037,0.0030412779,-0.013499955
6,0.26413128,0.3469547,0.24489214,0.24106103,-0.09818992,-0.01452307,0.033294663,-0.09925029,0.104529314,0.007861753,-0.024950484,0.115253486,0.006794628,-0.009457494
7,0.28000584,0.3668306,0.24415624,0.24140202,-0.12027784,-0.032278437,0.056230195,-0.12128626,0.13291547,0.0073713935,-0.046665534,0.13611713,0.007789188,-0.009464531
8,0.30151024,0.38819653,0.24026152,0.24887264,-0.14512461,-0.05634487,0.085354164,-0.1454736,0.16424273,-0.00097058073,-0.07220406,0.15768354,0.012525645,0.0013997861
9,0.32676136,0.4108167,0.2331076,0.2635793,-0.17318465,-0.08413852,0.11713019,-0.17156097,0.19728304,-0.017014986,-0.09811834,0.17935891,0.021686712,0.021228582
10,0.35382545,0.43492195,0.22597626,0.27761322,-0.20360574,-0.113818526,0.1503464,-0.19959933,0.23138915,-0.03198029,-0.12566602,0.20007741,0.03098444,0.038860146
11,0.37854552,0.46035126,0.21999694,0.28696725,-0.23481557,-0.14108527,0.1805044,-0.22893913,0.26535138,-0.041691974,-0.15274166,0.21910983,0.03834221,0.049812376
12,0.39871314,0.486285,0.21435742,0.29555267,-0.26439825,-0.16366181,0.205588,-0.25831968,0.29809228,-0.05086355,-0.1810258,0.23531187,0.04537577,0.06034173
13,0.41446176,0.5117922,0.21273732,0.29837283,-0.28986165,-0.18144704,0.2253475,-0.28665304,0.32886577,-0.05393592,-0.2117913,0.24661729,0.047420893,0.06429693
14,0.4267933,0.53638786,0.21598285,0.29477894,-0.30980012,-0.1954272,0.2408695,-0.3135185,0.35754162,-0.050181188,-0.24342868,0.2518102,0.04359352,0.060931183
15,0.43956107,0.55920774,0.22133505,0.2885927,-0.32465127,-0.20990811,0.25693625,-0.33813423,0.38352326,-0.04370113,-0.2728316,0.25280073,0.037342265,0.0546426
16,0.45458743,0.5803385,0.22343752,0.28640077,-0.33703253,-0.22678755,0.27551132,-0.3607257,0.40719888,-0.04146807,-0.29684427,0.25222743,0.034964394,0.052711636
17,0.4691754,0.6000358,0.22431275,0.28566548,-0.3466255,-0.24302869,0.2932384,-0.38164353,0.4290135,-0.04076616,-0.31746697,0.24985154,0.034019455,0.05232283
18,0.4849393,0.6180538,0.22454788,0.28565297,-0.3543423,-0.2604137,0.31206116,-0.4006794,0.4487959,-0.04081714,-0.33514276,0.24647063,0.033806,0.05266973
19,0.49904773,0.63492095,0.2240971,0.28643674,-0.36010087,-0.2758498,0.32865438,-0.41843227,0.46719804,-0.041696325,-0.35073966,0.24178515,0.03437665,0.053847287
20,0.51401293,0.65043133,0.22227804,0.28877223,-0.36543828,-0.29211617,0.34604838,-0.43470776,0.48403436,-0.044181243,-0.3630814,0.23705764,0.036474574,0.0566497
21,0.52824235,0.6649063,0.22079492,0.29069483,-0.36960134,-0.3074736,0.36236387,-0.44986162,0.4996871,-0.04622848,-0.3744511,0.23142356,0.038184527,0.058980506
22,0.5420263,0.6784626,0.2195405,0.29233006,-0.37266338,-0.32229295,0.37805927,-0.464026,0.5142979,-0.047970437,-0.38513926,0.22496453,0.039626725,0.06098112
23,0.556139,0.6910571,0.21800844,0.2942525,-0.3753397,-0.33739492,0.3939894,-0.47716558,0.5278385,-0.05000175,-0.39409235,0.21849468,0.041364152,0.063257255
24,0.5688959,0.7031771,0.21611856,0.29655918,-0.3780517,-0.35098985,0.4082805,-0.48979253,0.5408375,-0.052422807,-0.40200067,0.21220386,0.04348385,0.065921195
25,0.58194536,0.7145005,0.21398401,0.2991277,-0.38054788,-0.36484134,0.42279375,-0.5015768,0.55295986,-0.055110957,-0.40904444,0.20584376,0.04586686,0.06884906
26,0.59360224,0.7256681,0.21255143,0.30089507,-0.38277072,-0.37718958,0.43570882,-0.5131867,0.56489396,-0.056967255,-0.41630113,0.19926555,0.04746934,0.07091952
27,0.60531306,0.73630077,0.21118985,0.30257273,-0.38480654,-0.38956508,0.44862568,-0.5242307,0.57623976,-0.058728322,-0.42291614,0.19262174,0.048989534,0.07288488
