,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_13,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_36,eq_complex_37,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_45,eq_complex_46,eq_complex_49,eq_complex_50,eq_complex_52,eq_complex_54,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_68,eq_complex_72,eq_complex_73,eq_complex_74,eq_complex_75,eq_complex_76,eq_complex_77,eq_complex_78,eq_complex_80,eq_complex_89,eq_complex_90
0,0.054522615,0.9898473836703806,0.989884431587838,0.9898463867411127,0.990394096578302,0.9902517151580689,0.9901984460308629,0.9901638232895434,0.9901856748056174,0.9899205342230027,0.9898905961982553,0.9899661127803141,0.9900518951878808,0.9900856260060205,0.9899358709325937,0.9899517361877574,0.9899645945147592,0.989975727053647,0.9902778032488396,0.990271778942082,0.99027099327128,0.990298838870729,0.9902948451738073,0.9902815504935744,0.9899187737382593,0.9902927433232647,0.9902927098040465,0.9899320679247057,0.9899535851163387,0.9899192150761448,0.9898740778323881,0.9902882791959947,0.9899860344512723,0.9902828012618442,0.9901335558772778,0.9898955218653801,0.9900047628358365,0.990063768631611,0.9899329204053353,0.9902951631121168,0.9902992026544738,0.9902992021541842,0.9902900161832888,0.9902895006139562,0.9902908008064297,0.9903008037760783,0.9902385077988763,0.9902706302006499,0.9902891085042169,0.9902890045350473,0.9902531766180622,0.9902854245966498,0.9902641491042758,0.9902508527923172,0.9902412615899836,0.990251616716497
1,0.05631715885771543,0.9898473836703806,0.9898842838371709,0.9898463711784027,0.9903536048031206,0.9902307046141007,0.9901843995053226,0.9901534720734981,0.9901703702430373,0.9899084537847375,0.9898802147863404,0.9899582350054914,0.9900380367009803,0.9900700322340233,0.9899309897628121,0.9899460468304316,0.9899582533099806,0.9899688273413227,0.9902610185979299,0.990291126540021,0.9902907087503193,0.9902995638370409,0.9903001702008752,0.9902950831663899,0.9900345189763439,0.9902993445612014,0.9902993336975574,0.9900693665041137,0.9901259636126304,0.9900362333583442,0.9899991280670515,0.9903009040833686,0.9900906773900979,0.9902984797354344,0.9902040741900164,0.9900161261583866,0.9901058104034922,0.990152498472351,0.9900482556962387,0.9903035803508806,0.9903043666434522,0.9903043666199006,0.9903017235278754,0.9903014549720766,0.9903020027753314,0.99030426352557,0.990268904533466,0.9902913784084103,0.9903011133886255,0.9903010661524103,0.9902794332988363,0.9902992799858569,0.9902866151947284,0.9902778717196933,0.9902708476933715,0.9902784195035768
2,0.05811170271543087,0.9898473836703806,0.9898841360865038,0.989846355121064,0.9903112444019686,0.9902052944535495,0.9901664723925807,0.9901398437861588,0.9901515769174741,0.9898984964077145,0.9898720479600264,0.989949819034847,0.9900232735970796,0.9900532837011407,0.9899256399710878,0.9899397956811551,0.9899512749716934,0.9899612249019366,0.9902392543593296,0.9902998522967627,0.9902997710912597,0.9902920284410129,0.9902966026982791,0.9903002189476269,0.9901375816343612,0.9902992601846523,0.990299270676918,0.9901916208341401,0.9902796776961408,0.9901412706273522,0.9901136892632945,0.9903059244390492,0.9901813606608499,0.990305930938414,0.9902590457698441,0.9901258187529972,0.990192388670418,0.9902254669659427,0.9901507831476336,0.9903046805527511,0.9903024731770386,0.9903024735925265,0.9903057575734213,0.9903058313687517,0.990305686746788,0.9903008167907783,0.9902924583927464,0.9903040841812554,0.9903058991463483,0.990305906008042,0.9902984604674766,0.99030595430734,0.9903019146316759,0.990297652829708,0.9902935781627584,0.9902979494690746
3,0.0599062465731463,0.9898473836703806,0.9898839883358367,0.9898463385451348,0.9902672149341144,0.9901754812140441,0.9901441885267144,0.9901222762394686,0.9901289638367994,0.9898904671577695,0.9898658884140874,0.9899408624203542,0.9900076052495158,0.9900353710861937,0.9899197803230245,0.9899329327415384,0.9899436021170996,0.9899528556845131,0.9902124591657699,0.9902967673527427,0.9902969758112095,0.9902756822419188,0.9902834427054938,0.9902954480401033,0.9902200374408118,0.9902910897562379,0.9902911192187762,0.9902894310358984,0.9904028641364158,0.9902263089241317,0.9902084868482027,0.9903017404951935,0.9902517047782752,0.9903035160056115,0.99029514834307,0.9902159855970473,0.9902585316409283,0.9902780084774416,0.9902328052660369,0.9902970522276351,0.9902922570040646,0.9902922577990154,0.990300585646141,0.9903010365749488,0.9903002919268774,0.9902892728097702,0.9903063907668048,0.9903068908554606,0.9903013331499431,0.9903013884222944,0.9903077479630067,0.990303658480327,0.9903077297051261,0.9903076474640498,0.9903067166895958,0.990307688238476
4,0.06170079043086173,0.9898473836703806,0.9898838405851696,0.98984632142508,0.990221721726363,0.9901414044531068,0.9901171787845042,0.990100106536581,0.9901023077970339,0.9898841630484309,0.9898615217770075,0.9899313657859362,0.9899910395764591,0.9900162975011169,0.9899133706581441,0.9899254091814532,0.9899351785761165,0.9899436568612751,0.990180688277458,0.9902810390138214,0.9902814762309773,0.9902502073737436,0.9902602494942156,0.9902795124969227,0.99027543048344,0.9902735738252001,0.9902736187556818,0.9903551390182552,0.9904858240811558,0.9902846369248159,0.9902757068606584,0.9902869140668744,0.9902965183420096,0.9902897956757266,0.9903099295984552,0.9902793104211584,0.9902994478619107,0.9903065662221594,0.990287991324642,0.990279447294881,0.9902726142509034,0.9902726153440156,0.9902848502338275,0.9902856516065283,0.990284430829613,0.9902686007618162,0.9903078982673973,0.9902980522315387,0.9902853725274804,0.9902854672551913,0.9903048386459209,0.9902907225004935,0.990301813975539,0.9903053558073166,0.9903075094393116,0.9903051735300604
5,0.06349533428857716,0.9898473836703806,0.9898836928345026,0.9898463037336601,0.9901749749208921,0.9901033491360964,0.9900852573766376,0.99007276985395,0.9900715445559682,0.9898793750843865,0.9898587284016782,0.9899213332262279,0.9899735940775126,0.9899960802160214,0.9899063724752186,0.989917178100786,0.9899259503161862,0.9899335679113279,0.9901441142454983,0.9902522863942939,0.9902528804082779,0.9902155645591894,0.9902268989397095,0.9902515361001725,0.9902994035815612,0.9902457079486326,0.9902457637937168,0.9903835762340795,0.9905219736264342,0.9903114921928656,0.9903097521076059,0.9902602969739976,0.9903122771751964,0.9902636638265931,0.9903020273919642,0.9903104891925132,0.9903119590754219,0.9903090031203761,0.9903119677751342,0.9902508925028,0.9902427007609599,0.9902427020512795,0.9902574919664592,0.9902585614260945,0.9902570158948576,0.9902380215960203,0.9902944004116777,0.9902760737709496,0.9902562620453936,0.9902563841075791,0.9902875514927262,0.9902657427348466,0.9902821954048036,0.9902885539327551,0.9902934285722875,0.9902882187366352
6,0.06528987814629258,0.9898473836703806,0.9898835450838355,0.9898462854417868,0.9901271885087843,0.9900617404956642,0.9900484955055969,0.9900399358285775,0.9900368139952758,0.9898758899565232,0.9898572848394952,0.9899107727073304,0.9899552967915841,0.9899747522603669,0.9898987495995664,0.9899081954145712,0.9899158665334729,0.989922531916049,0.9901030343062016,0.9902106595162948,0.9902113314608381,0.9901720302845665,0.9901836309202555,0.9902111492842025,0.9902901329795907,0.9902068642099336,0.9902069255469501,0.990372579319633,0.9905085043841715,0.9903045361187853,0.9903077877860773,0.9902211660561713,0.9902974743671555,0.9902244831276884,0.9902713199313702,0.9903067688327742,0.9902948147568337,0.990284808345815,0.990302738541643,0.990210804697644,0.9902020326477451,0.9902020340189215,0.9902178764928743,0.9902190888845547,0.990217390067789,0.9901971012615556,0.9902638406577131,0.990239872940003,0.9902127631027522,0.9902128977286281,0.9902542401351092,0.9902277442114845,0.9902474092205319,0.9902555575210272,0.990262467234641,0.9902551665580831
7,0.06708442200400802,0.9898473836703806,0.9898833973331684,0.9898462665183625,0.990078579353682,0.9900171312481219,0.9900072761304287,0.990001661657859,0.9899984894491621,0.9898734914831276,0.989856965103057,0.9898996964596853,0.9899361871326908,0.9899523638218339,0.9898904689370512,0.9898984208704739,0.9899048809242011,0.9899104970852358,0.9900578736216986,0.9901568923927324,0.9901575616656318,0.9901202209781442,0.9901310814666873,0.9901585949556863,0.9902485093169465,0.9901569093532554,0.9901569701975161,0.9903232047635356,0.9904466656784453,0.9902640995708849,0.9902700071640785,0.9901693522750922,0.9902527959258558,0.9901722092842055,0.9902189863963831,0.9902682390815353,0.9902488418379491,0.9902351732715281,0.9902608817396096,0.9901590992406517,0.990150579779955,0.9901505811067406,0.9901659131193933,0.9901671196369798,0.9901654484485569,0.990145836736136,0.9902150139116345,0.9901889496845868,0.9901543920687081,0.990154522823471,0.9902040617645572,0.9901763431660685,0.9901967380402297,0.9902054966751106,0.9902134595802526,0.9902051531371975
8,0.06887896586172346,0.9898473836703806,0.9898832495825013,0.9898462469301054,0.9900293662100093,0.9899701816452823,0.9899623137903889,0.9899585196479443,0.9899571824138521,0.9898719618740504,0.989857541799862,0.9898881213515908,0.9899163165573233,0.9899289833583593,0.989881501316904,0.9898878192034165,0.9898929531440479,0.9898974185254336,0.9900091835878992,0.9900923215336747,0.9900929116321546,0.9900611003718865,0.9900702947431166,0.9900948002012617,0.9901780382053352,0.9900963059429094,0.9900963601756837,0.9902396109701871,0.9903416267923525,0.9901931637886865,0.9901995825826094,0.9901053488280379,0.9901810951690825,0.9901074884585951,0.9901474664374588,0.9901978354217008,0.9901769062805973,0.9901629236554464,0.9901894952432085,0.9900962789540476,0.9900888414139333,0.9900888425707286,0.9901021510139756,0.9901032025806737,0.9901017360152071,0.9900847249491149,0.990147879260868,0.9901235536007037,0.9900816367682176,0.9900817470020613,0.9901372214289482,0.9901118906418654,0.9901304283777909,0.9901385660463266,0.9901463854961142,0.9901383500947549
9,0.07067350971943888,0.9898473836703806,0.9898831018318343,0.9898462266413525,0.9899797687401924,0.9899216334218806,0.9899146284631833,0.989911644869012,0.9899137174349025,0.98987108287596,0.9898587871959982,0.9898760692304387,0.9898957490156081,0.9899046983359627,0.9898718224217162,0.9898763614259912,0.9898800504547592,0.9898832602502967,0.9899576346142122,0.9900188634148601,0.9900193079650301,0.9899959670179393,0.9900027108918177,0.9900214000053367,0.990084470310036,0.9900261814979959,0.9900262233921123,0.9901286194571419,0.9902019325267766,0.9900970740585547,0.9901023078163755,0.9900303821481564,0.9900871623487137,0.9900317123217249,0.9900603171182819,0.9901010477283347,0.9900836848635964,0.9900723105688278,0.9900938944263431,0.9900234903520959,0.9900178927883821,0.9900178936593201,0.99002783823624,0.9900286099334715,0.9900275060158955,0.9900148044117352,0.9900638058011536,0.9900448293269237,0.9899961133619056,0.9899961880299702,0.9900551504846574,0.9900355752981167,0.9900498474480945,0.9900562079881715,0.9900626092508585,0.9900561459159478
