,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_15,eq_complex_17,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_35,eq_complex_36,eq_complex_37,eq_complex_38,eq_complex_46,eq_complex_47,eq_complex_49,eq_complex_53,eq_complex_60,eq_complex_61,eq_complex_62,eq_complex_64,eq_complex_67,eq_complex_69,eq_complex_75,eq_complex_76,eq_complex_77,eq_complex_78,eq_complex_80,eq_complex_81,eq_complex_82,eq_complex_83,eq_complex_90,eq_complex_92,eq_complex_94,eq_complex_95,eq_complex_98
10,0.07246805357715431,0.9898473872576415,0.9898829382319643,0.9898643528771874,0.989850715415083,0.9901802961700524,0.9899342223019401,0.9898658538717876,0.989865848749415,0.9898636701088783,0.9898636665968169,0.9898988878564643,0.9898473834519602,0.9898473839117853,0.9899468513138143,0.9899468511567072,0.9899467718542514,0.9893972198798345,0.9897035274774438,0.9896617862242715,0.9896673584615127,0.9896174072853355,0.9896170232616919,0.9896934940110862,0.9897303133538592,0.989719359104964,0.9897143468306487,0.989905948554029,0.989757998886381,0.9897765517871215,0.9897456943074665,0.989774471888533,0.9896859405976483,0.9896794339460272,0.9894855585932879,0.9897277372232859,0.9897345943743467,0.9897396960118972,0.9897974314289668,0.9897856923340178,0.9897612223095112,0.9897320319639571,0.9897337146817814,0.9899698810045227,0.9899738430729786,0.9899739162038487,0.989966482772225,0.9899881551790529,0.9899881551790531,0.9899877331532869,0.9900025666196747,0.9899988096634157,0.9899986061913628,0.9899971257916695,0.9900028972833189,0.9900028918642053
11,0.07426259743486974,0.9898473872576415,0.989882790547127,0.9898648933432134,0.98985072514097,0.9902054964355143,0.9898845008667054,0.9898165634954538,0.989816587278386,0.989820218956485,0.9898202352414287,0.9897624426462593,0.9898473730031359,0.9898473708457728,0.9899460450521815,0.9899460448959108,0.9899459662453847,0.9893854786136987,0.989697810786935,0.9896550195615126,0.9896602044326559,0.9896094675148439,0.9896091516592331,0.9896869554894907,0.9897226097236306,0.989712203917717,0.989707424673899,0.9898422551724556,0.9897194705736304,0.9897386746518186,0.9896932393331522,0.9897359922712663,0.9896395225581774,0.9896688453160648,0.9894586863757665,0.9896880402373462,0.98969497300132,0.9897313262303532,0.9897906753315828,0.989778028081319,0.9897522934427571,0.9897233857571728,0.9897251096613299,0.9899705199133112,0.9899745173937178,0.9899745911698302,0.9899675022039847,0.9899892924557486,0.9899892924557483,0.9899888601250987,0.9900034289280678,0.9899996366001106,0.9899993881651832,0.9899979435328728,0.9900037111954747,0.9900036711994665
12,0.07605714129258517,0.9898473872576415,0.9898826428622898,0.9898654693648561,0.9898507349237704,0.990228407484597,0.9898350315822898,0.9897681717535926,0.9897685750467863,0.9897775378005659,0.9897778143767754,0.9896370465532142,0.9898472315446422,0.9898471939552083,0.9899450778227299,0.9899450776679539,0.9899449996644734,0.9894063104792007,0.9897034159945902,0.9896628113945857,0.9896672189487036,0.9896125015853559,0.9896122577051863,0.9896885642709802,0.9897226938778247,0.9897147354566035,0.9897105197202665,0.989781412098428,0.989686917222114,0.9897067895223478,0.9896504090953223,0.9897039401361756,0.9896043695385961,0.9896689905788437,0.9894716878746336,0.9896609555242506,0.9896679637798477,0.9897319472928022,0.9897887073772967,0.989776034323391,0.9897486370009292,0.9897232641811607,0.9897250313814249,0.9899704023490951,0.9899744088112289,0.9899744827445414,0.9899677603352742,0.9899895202428224,0.9899895202428146,0.9899890858282419,0.9900033266605979,0.9899995230926156,0.9899992269677567,0.9899978312875752,0.9900035579157913,0.9900034777451658
13,0.07785168515030061,0.9898473872576415,0.9898824951774525,0.9898660845700963,0.9898507447639852,0.9902487075400228,0.9897860284859337,0.9897214165212764,0.9897230346677782,0.989736170055741,0.9897372845749965,0.9895328052183048,0.9898467528471819,0.98984659535514,0.9899437456792853,0.9899437455266453,0.9899436681626234,0.9894574969651329,0.9897199452695342,0.9896845160477689,0.9896879041527998,0.9896279119521174,0.9896277371138927,0.9896995114412469,0.9897308465727525,0.9897271007234565,0.9897236813926393,0.9897272607096773,0.9896625461454894,0.9896831043200818,0.9896198919543373,0.9896804560993405,0.9895826271850361,0.9896802889208431,0.9895189022081258,0.9896481388039655,0.9896552224015275,0.9897418534846388,0.9897923621594465,0.9897805620627392,0.9897510522870161,0.989732038061,0.9897338507891648,0.9899694355959409,0.9899734214175898,0.989973494961277,0.9899671598684588,0.9899887235193721,0.989988723519332,0.9899882963645223,0.9900021415473153,0.989998354028962,0.9899980081602403,0.9899966752238465,0.9900023200978804,0.99000219445886
14,0.07964622900801603,0.9898473872576415,0.9898823474926153,0.9898667430978774,0.9898507546621211,0.9902660766706407,0.9897377018194168,0.9896769561507833,0.9896809507656498,0.9896966024778961,0.9896993730128509,0.9894563028736317,0.9898457356182127,0.9898453233339136,0.9899418495289062,0.9899418493790243,0.9899417726444322,0.9895353532753,0.9897464446939715,0.9897187872036161,0.9897210662851245,0.9896582696154698,0.9896581566224966,0.989721882854984,0.9897469316781718,0.9897489450084939,0.9897464555401984,0.9896831550475612,0.9896480865150274,0.9896693488415397,0.9896036142257688,0.9896671737029101,0.989575633492365,0.9897026614797985,0.9895946428622002,0.9896504533643358,0.9896576121238321,0.9897609139748185,0.9898022222309816,0.9897921609992629,0.9897600552434122,0.9897496709002607,0.9897515315104687,0.9899675232410938,0.9899714555184572,0.9899715280652948,0.9899655993957276,0.9899867823080857,0.9899867823079662,0.9899863725022281,0.9899997507248391,0.9899960098205474,0.9899956126949712,0.9899943570829034,0.9899998759714388,0.9899996998198197
15,0.08144077286573147,0.9898473872576415,0.9898821998077781,0.9898674496913419,0.9898507646186913,0.990280201613361,0.9896902571270778,0.9896353471566449,0.9896430102650481,0.9896592506938671,0.98966461581488,0.9894104013773158,0.9898439843512122,0.989843133415159,0.9899391958126414,0.9899391956661195,0.9899391195488833,0.9896350394678181,0.9897814868043638,0.9897636937630062,0.9897649189772653,0.9897057956608102,0.9897057339200921,0.9897575302985048,0.9897704126886684,0.9897794439253874,0.9897779245087898,0.9896517896479198,0.9896446968451151,0.9896666822439512,0.9896026615659019,0.9896651386752492,0.9895838796220429,0.9897355425866735,0.9896894593310661,0.9896679566443937,0.9896751903533322,0.9897885906663952,0.9898185725574423,0.9898110371971678,0.9897758386453309,0.9897757280708455,0.9897776390386829,0.9899645660888545,0.989968408585911,0.9899684794673843,0.9899629742804181,0.9899835726235814,0.9899835726233106,0.9899831904626373,0.9899960279285632,0.9899923675608544,0.9899919180023673,0.9899907553249424,0.9899961005378856,0.9899958689701135
16,0.08323531672344689,0.9898473872576415,0.9898820521229409,0.9898682098122591,0.9898507746342147,0.9902907811124042,0.989643894381788,0.98959702835797,0.9896095877333856,0.9896244488782201,0.9896333450865429,0.9893945860667029,0.9898413101586696,0.9898397893994257,0.9899355971139898,0.9899355969714085,0.9899355214579866,0.9897509022472363,0.9898232713467321,0.9898168566164238,0.9898172093402658,0.9897706677131995,0.9897706441009164,0.98980677261361,0.9898003887662314,0.9898173569678775,0.9898167670270372,0.9896350780310138,0.9896529100299728,0.9896756380819587,0.989617253165225,0.9896747658077715,0.9896070207929192,0.9897779086756612,0.9897835994742361,0.9896999298226685,0.989707238233922,0.9898239711831953,0.9898413699773322,0.9898370281340932,0.9897982486537559,0.9898094013140462,0.9898113652341448,0.9899604632098318,0.989964176352413,0.9899642448386592,0.9899591776944784,0.9899789676132411,0.9899789676127241,0.9899786229025926,0.989990844861135,0.9899873023555879,0.9899867992624446,0.9899857464444862,0.9899908669383107,0.989990575039203
17,0.08502986058116233,0.9898473872576415,0.9898819044381036,0.9898690297824799,0.9898507847092163,0.9902975317381223,0.9895988071425946,0.9895623119905159,0.9895807702710218,0.9895924438693542,0.9896056984275076,0.9894056883296536,0.989837531606437,0.9898350644075212,0.9899308727237612,0.9899308725856798,0.9899307976618605,0.9898768250443473,0.9898697370225054,0.9898755967396665,0.9898753578065538,0.9898499184378725,0.9898499189664444,0.9898675132472016,0.9898356470073335,0.9898610982915003,0.9898613333575402,0.989634083975786,0.9896726165494001,0.9896961075132563,0.9896467655670755,0.9896958331281971,0.9896439319940201,0.9898283226926735,0.9898433562206947,0.9897449451182126,0.9897523279477579,0.9898658141104781,0.98987022914486,0.9898695961271722,0.989826778664083,0.9898495462834704,0.989851565865322,0.9899551131157583,0.9899586540356948,0.9899587193363768,0.9899541018059769,0.989972838891597,0.9899728388907199,0.9899725401161356,0.9899840727244695,0.9899806888119087,0.9899801308526954,0.9899792064430573,0.9899840479804316,0.9899836906426539
18,0.08682440443887776,0.9898473872576415,0.9898817567532664,0.9898699169601751,0.9898507948442276,0.9903001941288734,0.98955518174758,0.9895313817594394,0.989556409889775,0.9895633937044448,0.9895816453997242,0.9894387886748814,0.9898324755799041,0.9898287419636416,0.98992484920425,0.9899248490712066,0.9899247747231555,0.990006566637882,0.9899186772695328,0.9899370856040937,0.9899366030215868,0.9899375342914306,0.9899375463403816,0.9899352605432382,0.9898747271020069,0.9899088199829812,0.9899097309159505,0.9896490043508003,0.9897030841378879,0.9897273589674928,0.9896898004174642,0.9897275109309149,0.9896928012957749,0.9898849916432961,0.9898492947793204,0.9898009640735057,0.9898084209980745,0.9899126035476781,0.9899044255557607,0.9899078401903961,0.9898605805017329,0.9898947306897686,0.9898968087514255,0.9899484150528245,0.9899517376872188,0.9899517989534241,0.9899476391126675,0.9899650580718552,0.9899650580704932,0.9899648114880512,0.9899755839059323,0.9899724026777567,0.9899717879667854,0.9899710124502716,0.9899755178146966,0.9899750895484806
19,0.0886189482965932,0.9898473872576415,0.9898816090684293,0.9898708799612597,0.9898508050397863,0.9902985395788734,0.9895131965452967,0.9895042973174603,0.9895361890203057,0.9895373702717323,0.9895610239083938,0.9894881225266768,0.9898259782266522,0.9898206171741387,0.9899173610108649,0.9899173608833769,0.9899172870989569,0.9901340719262665,0.989967853744041,0.9899984898962524,0.9899981438583982,0.9900258117389876,0.990025825973156,0.9900041262311509,0.9899159942973119,0.9899585029353427,0.9899599155857899,0.9896791994708974,0.9897430102575546,0.9897680906188718,0.9897442886037877,0.9897684214973373,0.9897512522563102,0.9899458348165845,0.9898628375921946,0.9898654592030011,0.9898729898576403,0.9899626101401193,0.9899429154056948,0.9899505254988479,0.9898984921890098,0.9899432905800439,0.9899454300393448,0.9899402704099894,0.9899433256604412,0.989943381987698,0.9899396839206577,0.9899554985017285,0.9899554984997566,0.9899553072430973,0.989965253813634,0.9899623226264733,0.9899616484022965,0.9899610444886168,0.9899651537540535,0.9899646485086255
20,0.09041349215430862,0.9898473872576415,0.989881461383592,0.9898719289401253,0.9898508152964367,0.9902923768729822,0.9894730211679449,0.9894810042640211,0.9895196862401247,0.9895143655510721,0.9895435796487981,0.9895478578969392,0.9898178860345092,0.9898104980756027,0.9899082512443627,0.9899082511229274,0.9899081778933025,0.9902537422208652,0.9900151020529292,0.9900571038473783,0.990057271733993,0.9901073688098309,0.9901073799990041,0.9900683639964191,0.9899577165692709,0.9900080505649816,0.9900097842107872,0.9897232647798577,0.9897906022023918,0.9898165104899229,0.9898076220670344,0.9898167240529007,0.9898164863033287,0.9900085601772315,0.9899693760148823,0.9899355510266861,0.9899431550022268,0.9900139559910492,0.9899843712405773,0.9899961288530658,0.9899390807713053,0.9899933923688806,0.9899955962318071,0.9899305842428666,0.9899333201993463,0.9899333706318406,0.9899301339710954,0.9899440372152123,0.9899440372125183,0.9899439005456245,0.9899529628608744,0.9899503321869206,0.9899495945204406,0.9899491873821075,0.9899528382370592,0.9899522492579771
21,0.09220803601202404,0.9898473872576415,0.9898813136987548,0.9898730759490779,0.9898508256147295,0.9902815592464976,0.9894348158492394,0.9894613484948619,0.9895064330679454,0.9894943007531981,0.9895290031753916,0.9896126715248429,0.9898080571168657,0.9897982072421204,0.9898973726202667,0.9898973725053618,0.9898972998268901,0.9903606563146666,0.9900584253411481,0.9901104639571294,0.9901114877272514,0.9901768903050134,0.9901768968737029,0.9901237419755051,0.9899981421113511,0.9900553809450879,0.9900572641814123,0.9897791361538271,0.9898436786213408,0.989870437973935,0.989876804042387,0.9898702186778794,0.9898854359538098,0.9900707464166123,0.9901035520402544,0.9900081526075654,0.9900158294479964,0.9900646811717798,0.9900272316600018,0.9900428978772345,0.9899806980700454,0.9900430983995622,0.9900453697453067,0.9899192669185386,0.9899216291525846,0.9899216726886666,0.989918892222394,0.9899305571170504,0.9899305571135492,0.9899304700139107,0.9899385986056393,0.9899363218250131,0.9899355153861648,0.9899353328146713,0.9899384609399358,0.9899377806890224
22,0.09400257986973948,0.9898473872576415,0.9898811660139175,0.9898743354034857,0.9898508359952221,0.9902659913248758,0.989398730789698,0.9894450935971966,0.9894959571028539,0.9894770375798241,0.9895169611101966,0.9896781032389133,0.9897963627872713,0.9897835837542712,0.98988458875253,0.9898845886446135,0.9898845165210194,0.9904507373389464,0.9900960724807688,0.99015644244617,0.9901586004269516,0.9902319126766954,0.9902319154234184,0.9901681963190315,0.9900355736228807,0.9900985134398873,0.9901003965989953,0.9898442202594974,0.9898997856782584,0.9899274199940896,0.9899486085310868,0.9899264625016093,0.9899549202219534,0.9901299281798313,0.9901273980830289,0.9900801142013814,0.9900878634011254,0.9901128099044957,0.9900697627520444,0.9900889211656138,0.9900215467410745,0.9900904340211819,0.9900927759834809,0.9899062358921042,0.9899081678241173,0.9899082034231842,0.9899058688008058,0.9899149494221415,0.98991494941779,0.9899149027200445,0.9899220580577529,0.9899201911891173,0.9899193091032956,0.9899193815505797,0.9899219210499263,0.9899211412166846
23,0.09579712372745491,0.9898473872576415,0.9898810183290804,0.98987572469078,0.9898508464384784,0.9902456358756682,0.9893649055718429,0.989431939976606,0.9894878106564605,0.9894623908075869,0.9895071199509724,0.9897407081553398,0.9897826895112063,0.9897664856397719,0.9898697758545876,0.9898697757540967,0.9898697041989061,0.9905208638643654,0.9901265987610346,0.9901933172927987,0.9901968018810225,0.9902725180405018,0.9902725186829595,0.9902016393733385,0.9900684363833713,0.9901356465569379,0.990137410151745,0.9899155411300065,0.9899563209369692,0.989984854887459,0.9900197403428215,0.9899828915253021,0.9900217944541179,0.9901836820334271,0.9900061523851221,0.9901483614226685,0.9901561824237574,0.9901564148518485,0.9901101284859251,0.9901322062219432,0.9900597536692438,0.9901334543912299,0.9901358701355091,0.9898914176319527,0.9898928609775863,0.9898928875684341,0.9898909831380236,0.9898971163776218,0.9898971163724336,0.9898970977473687,0.9899032501738906,0.9899018515391782,0.9899008853662153,0.9899012458365621,0.9899031297199494,0.989902241354941
24,0.09759166758517035,0.9898473872576415,0.9898808706442431,0.9898772649780301,0.9898508569450697,0.9902205201837957,0.9893334686275654,0.989421544498632,0.9894815866883913,0.9894501414394559,0.9894991624911219,0.9897980497701868,0.9897669413230629,0.9897467928958565,0.9898528249612325,0.9898528248685818,0.9898527539077867,0.9905689266952952,0.9901489080788106,0.9902198181221183,0.9902247203948722,0.9903003017366678,0.9903003017608235,0.9902251856943848,0.9900953376847085,0.9901652244421899,0.9901667835284871,0.9899898943594823,0.9900106583168775,0.9900401173593114,0.9900869879698502,0.9900369417812662,0.9900830880063013,0.9902297108039431,0.98986895540374,0.9902100213469559,0.9902179135361007,0.990193678277914,0.9901464669768031,0.990170761818461,0.9900934475246551,0.9901703094298377,0.9901728021257112,0.9898747497176799,0.9898756450186779,0.989875661509418,0.9898741663207231,0.989876974300253,0.98987697429431,0.9898769703705526,0.9898820985691074,0.9898812283876648,0.9898801682567475,0.9898808520133849,0.9898820127330448,0.9898810065342327
25,0.09938621144288577,0.9898473872576415,0.9898807229594059,0.9898789822979731,0.9898508675155736,0.9901907418426392,0.9893045367596528,0.989413539603461,0.9894769252014799,0.9894400497537978,0.989492797867334,0.9898485854448638,0.9897490427893408,0.989724411194683,0.9898336447678179,0.9898336446833949,0.9898335743583065,0.9905938352611932,0.9901622766267406,0.9902351484642378,0.9902414501754185,0.9903171560911845,0.9903171560638263,0.9902402112752807,0.9901151158212762,0.9901859901806179,0.9901872948898828,0.9900640009677911,0.9900602680420206,0.9900906784305623,0.9901473627538563,0.9900861641788452,0.9901361245357764,0.9902659240019168,0.9898654498136454,0.9902625321207221,0.9902704948262725,0.9902229491212121,0.9901769693662547,0.9902026813301683,0.9901208372390992,0.9901993055427529,0.990201878331443,0.9898561831419977,0.9898564703872901,0.989856475676939,0.9898553636831401,0.9898544569652072,0.9898544569586666,0.9898544569050366,0.9898585444825629,0.989858264389213,0.9898570993219877,0.9898581433733616,0.9898585134141495,0.9898573801959193
