,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_24,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_36,eq_complex_39,eq_complex_40,eq_complex_41,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_46,eq_complex_47,eq_complex_48,eq_complex_49,eq_complex_50,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_61,eq_complex_62,eq_complex_63,eq_complex_64,eq_complex_67,eq_complex_69,eq_complex_70,eq_complex_72,eq_complex_73,eq_complex_74,eq_complex_75,eq_complex_80,eq_complex_81,eq_complex_82,eq_complex_86,eq_complex_88,eq_complex_89,eq_complex_90,eq_complex_93
10,0.07246805357715431,0.9898473667706091,0.9898829681198976,0.9898473891953279,0.9898715972554363,0.9897200228951311,0.9900634876637179,0.9900485257936797,0.9897276367749133,0.9903101161383598,0.9899462149421363,0.9900081944312983,0.9899316396262972,0.9899151835584863,0.9897629836822708,0.9897335779891008,0.9897546172392744,0.9897799999875948,0.9898008436555088,0.9897047381708528,0.9897673192322852,0.9897986459920026,0.9897766049880959,0.9897781133482009,0.9898061985132552,0.989805649787121,0.9897880640026617,0.9897880144536169,0.989838548223323,0.9898579250867375,0.9898346363982734,0.9898366555121719,0.9898610070203506,0.9897654599998914,0.989756164631331,0.9897779557077446,0.9897430886384295,0.9897476449253573,0.9897604281475751,0.9897610884118515,0.9897617347879283,0.9897580975586425,0.9897739497390778,0.9897503257642873,0.9897503257099226,0.9897500121184191,0.9897500121025686,0.9897386950124613,0.9897376525457177,0.9897449669028079,0.9897385781297156,0.9897452487978118,0.9898084467907539,0.9897871715799684,0.9897791875000299,0.989917712761267,0.9899024374462183,0.9899010578666027,0.9899216924810874,0.9898810526668538,0.9898816174784496,0.9898820586604689,0.9899036531173537,0.9898897631130622,0.9898849003510376,0.9898859408581638,0.9898978487735889
11,0.07426259743486974,0.9898473667706091,0.9898828203109206,0.9898473892586827,0.9898716972281105,0.9897225312167583,0.9900865577103748,0.9900699986104406,0.9896825525685959,0.9900452394781468,0.9898927029034755,0.989919951737494,0.9899710331941383,0.9899478735028727,0.9897320582402017,0.9896918775905996,0.9897383740660571,0.989760321056961,0.9897729625506501,0.9896521788797003,0.989738731419191,0.9897661739095909,0.9897545958837677,0.9897563013437259,0.9897902852831048,0.9897893503274362,0.9897715641315942,0.9897714901545782,0.989810646059848,0.9898327943228941,0.9898065573855701,0.9898138886459713,0.9898335179829951,0.9897476383732298,0.9897588671473737,0.9897635657819503,0.9897285428745458,0.9897377305349985,0.989762678683042,0.9897633389473185,0.9897639853233953,0.9897575444263729,0.9897781586939797,0.9897597762879158,0.989759715396357,0.9897599190466555,0.9897599188386816,0.9897433447313556,0.9897425820691148,0.989753407531083,0.9897420147884902,0.9897525173547723,0.9898164087875895,0.9897953435218309,0.9897959007846059,0.9899366560485799,0.9899146230022825,0.9899127778813339,0.9899425143603645,0.9898811676479004,0.9898817816035527,0.9898822611726628,0.9899073597652603,0.9898942569282978,0.9898826970891057,0.9898836858894399,0.9898997790164753
12,0.07605714129258517,0.9898473667706091,0.9898826725019434,0.9898473893228351,0.9898717980252608,0.989725105327577,0.9901059173901849,0.9900880179436174,0.9896456898045698,0.9897653049724063,0.9898273051740645,0.9898156937713793,0.9900099065386885,0.9899806950385092,0.989709176196825,0.989661023049371,0.9897317775726452,0.9897500230497343,0.9897552070317703,0.9896131014447497,0.989718435522566,0.9897417363867279,0.9897420345703987,0.9897436810043118,0.9897780732812679,0.9897767414168392,0.9897642140073034,0.9897641165090837,0.9897799779520446,0.9898030757988656,0.9897905488082078,0.9898024207594409,0.9898171735395785,0.9897417479749329,0.9897718743308926,0.9897590428052768,0.989712367588564,0.989725548901326,0.9897604155451871,0.9897610758094635,0.9897617221855403,0.9897524469784053,0.9897770315052616,0.9897813634840377,0.9897808037233122,0.989782169048637,0.9897821685956628,0.9897555509604822,0.9897555228282096,0.9897695531635763,0.9897522688006881,0.9897664682826662,0.9898187965361578,0.9897981227664235,0.9898050235222324,0.9899502989752486,0.9899225523719903,0.9899203910216762,0.9899581700318133,0.9898776653390399,0.9898781975470362,0.9898786132619405,0.9899055301077759,0.9898943037781035,0.9898761210568182,0.9898768421289458,0.9898963463438798
13,0.07785168515030061,0.9898473667706091,0.9898825246929663,0.9898473893877987,0.9898718996570716,0.9897277463672144,0.9901213216536455,0.9901023557094463,0.9896179318411811,0.989507365945474,0.9897589032631321,0.9897095352721663,0.9900473690983114,0.9900128553660983,0.9896943180412833,0.9896409880566392,0.9897341892512924,0.9897486580322002,0.9897473512873295,0.9895875346834961,0.9897064853892883,0.9897255709713557,0.9897388005459916,0.9897402211033143,0.9897698338494284,0.9897681407440135,0.989765795314431,0.9897656756605416,0.9897484223418487,0.9897702968304968,0.9897861908714188,0.9898016773480953,0.9898114158577467,0.9897469623376424,0.9897936391890486,0.989763666113176,0.989695606676495,0.9897120082663967,0.9897545758171952,0.9897552360814715,0.9897558824575483,0.989743816269117,0.9897714841843062,0.9898127356120039,0.989810580411852,0.9898135860207097,0.9898135853522386,0.9897730974062181,0.9897741251602551,0.9897909832059392,0.9897672675896048,0.9897847770076723,0.9898163159643655,0.9897961248869478,0.9898073434996686,0.9899587782774901,0.9899266350347748,0.9899242924014955,0.989968951984681,0.9898713557531773,0.9898717046365411,0.9898719771540815,0.9898992412230563,0.9898906059449369,0.9898664740032307,0.9898667748415525,0.989888740732736
14,0.07964622900801603,0.9898473667706091,0.9898823768839892,0.9898473894535873,0.9898720021338941,0.9897304554615209,0.9901325901147819,0.9901128440107817,0.9895995446992247,0.9893005793059797,0.9896965234471934,0.989615111767352,0.9900825417210884,0.9900435532498568,0.9896872016029689,0.9896313921286989,0.9897446763157953,0.9897554759036463,0.9897488196069155,0.9895750596053025,0.9897026382681278,0.9897176098741846,0.9897444168920547,0.9897455263936621,0.9897657168426341,0.9897637397420245,0.9897757417500523,0.9897756017422717,0.9897178308050423,0.9897361740887102,0.989792527497725,0.9898105960462525,0.9898149827015696,0.989761918905189,0.989822208376448,0.9897762836450917,0.989679386562356,0.9896981386915953,0.9897462804540355,0.9897469407183118,0.9897475870943886,0.9897328471017723,0.9897626466945996,0.9898511638757124,0.9898455956628524,0.9898505301275512,0.98985052932233,0.9897935684004497,0.9897958280303253,0.9898150517800545,0.9897847949687919,0.9898050270206646,0.989809912552708,0.9897902244296048,0.9898039531214209,0.9899625188236922,0.9899275092628793,0.9899250978998194,0.9899754144257327,0.9898631936758109,0.9898632922120737,0.9898633691800889,0.9898897644883727,0.9898840566516575,0.9898551763244949,0.9898549741331333,0.9898783274587799
15,0.08144077286573147,0.9898473667706091,0.989882229075012,0.9898473895202148,0.9898721054662513,0.9897332337196721,0.9901396079425433,0.9901193759667773,0.9895904520348159,0.9891639638206277,0.9896480832904159,0.9895438282376942,0.9901145776255685,0.9900719991914662,0.9896873047829431,0.9896315312583525,0.9897620554520041,0.9897694625239325,0.9897587215019237,0.9895748449136715,0.9897063721893143,0.9897174920015399,0.9897580729651768,0.9897588545536595,0.9897657413736041,0.9897635915294161,0.9897931632459916,0.989793005091812,0.9896899021323026,0.989702516796468,0.9898081787566858,0.9898277428778773,0.9898261528803289,0.989784864993089,0.9898553936871964,0.9897954336996405,0.9896648428709202,0.9896850222726324,0.9897367534496119,0.9897374137138882,0.989738060089965,0.9897208348304634,0.9897517811330432,0.9898937573222346,0.9898823838841712,0.9898893448708439,0.9898893440258919,0.9898146631675502,0.9898181922098254,0.9898392269046545,0.9898027759325826,0.9898250096789875,0.9898006968502453,0.9897814847407259,0.9897961615712938,0.9899621839207856,0.9899259800524601,0.9899235842697502,0.989978307440408,0.9898542073921882,0.9898540257735751,0.9898538839088062,0.9898784703421891,0.9898756707076208,0.9898436649739261,0.989842947848254,0.9898665472070869
16,0.08323531672344689,0.9898473667706091,0.9898820812660349,0.9898473895876955,0.9898722096648399,0.9897360822310746,0.9901423257088562,0.9901219055714592,0.9895904862056819,0.9891059500281757,0.9896194667644832,0.9895036701298224,0.9901426824840115,0.9900974352288046,0.9896938943288128,0.9896404167154494,0.9897849422700817,0.9897893842184321,0.9897758949519948,0.989585693229509,0.989716911607032,0.9897245839324644,0.989778658117099,0.9897791458542937,0.9897697889880688,0.9897676016977224,0.9898168809942354,0.9898167072689557,0.9896660828689952,0.9896711251302749,0.9898314582834149,0.9898514308470672,0.9898429924994039,0.9898138058064129,0.9898909372182156,0.989819467513432,0.9896530450250861,0.9896737191367012,0.9897272364333932,0.9897278966976696,0.9897285430737464,0.9897090876948266,0.9897401942758487,0.9899376593610726,0.9899178186959366,0.9899267316504434,0.9899267308562707,0.9898344379316585,0.9898391569529763,0.9898613593734588,0.9898194910888642,0.9898429425081958,0.9897898620884759,0.9897710778790823,0.9897853984610752,0.9899586107273075,0.9899229450750523,0.9899206176880704,0.9899784995106844,0.9898454237367251,0.989844969317643,0.9898446143647175,0.9898667297099465,0.9898665091528827,0.9898332924068165,0.9898321155147437,0.9898548142147572
17,0.08502986058116233,0.9898473667706091,0.9898819334570578,0.989847389656044,0.9898723147405349,0.9897390020620638,0.9901407582412661,0.9901204466258038,0.9895995316988347,0.9891253251753594,0.9896139976612514,0.9894986301606311,0.9901661331546844,0.9901191538659224,0.9897060595096749,0.9896568204547608,0.9898118047271487,0.9898138370438234,0.9897989560997784,0.9896060961740624,0.9897332602875454,0.9897380089386897,0.9898048051976064,0.98980506457326,0.9897775996381373,0.989775522474392,0.9898454720122075,0.9898452856144062,0.9896474993021946,0.9896436892493423,0.9898604870866223,0.989879832299702,0.9898635685513095,0.9898466433954214,0.9899266585119559,0.9898466634228896,0.9896449231535074,0.9896651936106592,0.9897189035720044,0.9897195638362808,0.9897202102123577,0.989698839640938,0.9897291495053614,0.9899802137671249,0.9899493634619694,0.9899600140966149,0.9899600134207724,0.9898514540174672,0.9898571970098112,0.9898798550137418,0.9898337035197148,0.9898575906295913,0.9897785988884457,0.989760199552447,0.989773114670938,0.9899527355034692,0.9899193139366972,0.9899170758473232,0.9899768940729721,0.9898377938866386,0.9898371084454042,0.9898365730379336,0.9898558178991923,0.9898576024107729,0.9898252323451047,0.9898237094066397,0.9898444183283786
18,0.08682440443887776,0.9898473667706091,0.9898817856480807,0.9898473897252754,0.9898724207043929,0.9897419942523853,0.9901349825416771,0.9901150708005709,0.989617523243181,0.9892131004397323,0.9896323074606744,0.9895287054900718,0.9901842946357539,0.9901365156765026,0.9897227494668297,0.9896793254803241,0.9898410187625741,0.9898412991426129,0.9898263536138232,0.989634296286389,0.9897542402356894,0.9897566829263196,0.9898349422668133,0.9898350506875335,0.9897887708029531,0.9897869507542584,0.9898773216622516,0.9898771257635016,0.9896349215552629,0.9896216942516124,0.9898932970745522,0.9899110785419483,0.9898861085443569,0.9898812980099586,0.9899605750322645,0.9898753255114009,0.9896412015277809,0.9896602448850205,0.9897127815187657,0.9897134417830421,0.989714088159119,0.9896911684407528,0.9897197830328085,0.9900190921372658,0.9899752045681045,0.9899872786901472,0.9899872781694826,0.989864829391852,0.9898713772694083,0.9898937440371973,0.9898446975646922,0.9898682937614188,0.9897680120920191,0.9897499841800642,0.9897606860220968,0.9899455140241372,0.9899159264902738,0.989913769134319,0.9899743460278013,0.9898321242102884,0.9898312787080413,0.9898306182747368,0.9898468264768845,0.9898498764504575,0.9898203976350517,0.9898186882626862,0.9898364364909957
19,0.0886189482965932,0.9898473667706091,0.9898816378391035,0.9898473897954049,0.9898725275676556,0.9897450598114494,0.9901251348444892,0.9901059048981183,0.9896443107071815,0.9893548419675374,0.9896725401868632,0.9895903538477279,0.9901966348682294,0.9901489651690906,0.9897428129747677,0.9897063794598429,0.9898709244138534,0.9898701845098739,0.9898564258940759,0.9896683536535472,0.9897785353051192,0.9897793559996237,0.9898673506724438,0.9898673799292027,0.9898027600783151,0.9898013304372842,0.98991068227403,0.9899104802638071,0.98962875675363,0.9896063359653269,0.989927919754414,0.9899433424421389,0.9899090976684084,0.9899158061818758,0.9899909906464524,0.9899038620486503,0.9896423423605231,0.9896594462035591,0.9897096787806272,0.9897103390449036,0.9897109854209805,0.9896869235381094,0.9897130289797438,0.9900523789413527,0.9899942742890905,0.9900073988889011,0.990007398529511,0.9898742062168048,0.9898813183602667,0.9899026576784868,0.9898522416668636,0.9898749141235509,0.9897590445120401,0.9897414250635461,0.9897493250654639,0.9899378426837616,0.9899134759783649,0.9899113664696852,0.9899715839360851,0.989829016141328,0.9898281033048005,0.989827390275774,0.989840588060633,0.9898440862113793,0.9898193746938679,0.989817668384621,0.9898316585238569
20,0.09041349215430862,0.9898473667706091,0.9898814900301265,0.989847389866448,0.9898726353417548,0.98974819971435,0.9901114068973468,0.9900931273906484,0.9896794456541536,0.9895330790845205,0.989730805447604,0.9896772642395687,0.9902027370774531,0.9901560445570271,0.9897650393442387,0.9897363498790887,0.9898998807548802,0.9898988965395678,0.9898874593044626,0.9897062151011795,0.9898047380361089,0.9898046582143277,0.9899002274439473,0.9899002299137757,0.9898188915184115,0.989817959434542,0.9899437358200064,0.9899435312468118,0.9896290655599699,0.9895984518555389,0.9899624576743445,0.9899749019516676,0.9899313160458728,0.9899483927349894,0.9900165500720686,0.9899308414583741,0.9896485032124438,0.989663096104775,0.9897101282845465,0.9897107885488229,0.9897114349248997,0.9896866674493333,0.9897095573046633,0.9900786142000898,0.990006183795503,0.9900199644443308,0.9900199642273132,0.9898796563423973,0.9898870964561551,0.9899067332751786,0.9898564950335367,0.9898777277738932,0.9897524119088864,0.9897353042626212,0.989740005651477,0.989930485636953,0.9899124424023938,0.9899103310148808,0.9899691430899965,0.9898288185053997,0.9898279436842412,0.9898272603495363,0.9898376181271671,0.9898407600699736,0.9898223780483234,0.9898208757997636,0.989830531180873
