,0,1,2,01,02,12,00,11,22
0,0.33033335,0.33033335,0.33633333,0.0,0.0,0.0,0.0,0.0,0.0
1,0.32764384,0.32830623,0.33915693,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3253973,0.32824057,0.3419077,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3235278,0.32949436,0.3428991,0.0,0.0,0.0,0.0,0.0,0.0
4,0.32190627,0.33140266,0.3421382,0.0,0.0,0.0,0.0,0.0,0.0
5,0.32044908,0.33367175,0.3405959,0.0,0.0,0.0,0.0,0.0,0.0
6,0.3191215,0.33616865,0.33868554,0.0,0.0,0.0,0.0,0.0,0.0
7,0.31790656,0.33882517,0.33669913,0.0,0.0,0.0,0.0,0.0,0.0
8,0.3167807,0.34160182,0.33499947,0.0,0.0,0.0,0.0,0.0,0.0
9,0.31570747,0.34447283,0.33399025,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3146471,0.34741947,0.33387145,0.0,0.0,0.0,0.0,0.0,0.0
11,0.31357178,0.3504275,0.33455935,0.0,0.0,0.0,0.0,0.0,0.0
12,0.31247562,0.3534864,0.3358665,0.0,0.0,0.0,0.0,0.0,0.0
13,0.31137434,0.35658893,0.33762804,0.0,0.0,0.0,0.0,0.0,0.0
14,0.31029668,0.3597305,0.33972305,0.0,0.0,0.0,0.0,0.0,0.0
15,0.30927217,0.36290827,0.34206197,0.0,0.0,0.0,0.0,0.0,0.0
16,0.30832028,0.36612004,0.34457114,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3074462,0.3693636,0.34718308,0.0,0.0,0.0,0.0,0.0,0.0
18,0.30664524,0.3726362,0.349836,0.0,0.0,0.0,0.0,0.0,0.0
19,0.30591285,0.37593424,0.35248226,0.0,0.0,0.0,0.0,0.0,0.0
20,0.30525342,0.37925342,0.35509726,0.0,0.0,0.0,0.0,0.0,0.0
21,0.30468294,0.38258868,0.35767817,0.0,0.0,0.0,0.0,0.0,0.0
22,0.30422536,0.38593468,0.36023217,0.0,0.0,0.0,0.0,0.0,0.0
23,0.30390415,0.38928658,0.36276233,0.0,0.0,0.0,0.0,0.0,0.0
24,0.30373278,0.39264134,0.36525902,0.0,0.0,0.0,0.0,0.0,0.0
25,0.3037064,0.39599833,0.3676981,0.0,0.0,0.0,0.0,0.0,0.0
26,0.3037972,0.39935926,0.37004367,0.0,0.0,0.0,0.0,0.0,0.0
27,0.30395555,0.40272704,0.37225443,0.0,0.0,0.0,0.0,0.0,0.0
28,0.3041197,0.40610456,0.37429717,0.0,0.0,0.0,0.0,0.0,0.0
29,0.30423346,0.4094934,0.37616733,0.0,0.0,0.0,0.0,0.0,0.0
30,0.30426517,0.41289303,0.37790498,0.0,0.0,0.0,0.0,0.0,0.0
31,0.304215,0.41630098,0.3795895,0.0,0.0,0.0,0.0,0.0,0.0
32,0.30410597,0.41971347,0.38131064,0.0,0.0,0.0,0.0,0.0,0.0
33,0.30396566,0.4231271,0.3831345,0.0,0.0,0.0,0.0,0.0,0.0
