0.05,0.9900659
0.054522615,0.9900849
0.059045225,0.9902055
0.06356784,0.99014926
0.068090454,0.9899583
0.07261306,0.9899045
0.07713568,0.9899835
0.08165829,0.98995066
0.0861809,0.9898555
0.09070352,0.98993635
0.09522613,0.9899127
0.099748746,0.9898088
0.10427135,0.9899826
0.10879397,0.99005055
0.11331658,0.9900436
0.11783919,0.9899717
0.12236181,0.98979133
0.12688442,0.98949945
0.13140704,0.98909044
0.13592964,0.9886108
0.14045227,0.988414
0.14497487,0.9888059
0.14949748,0.98928016
0.1540201,0.98968256
0.15854271,0.9900232
0.16306531,0.9903685
0.16758794,0.99060565
0.17211054,0.9907429
0.17663316,0.99084157
0.18115577,0.9908833
0.1856784,0.99084634
0.190201,0.99073166
0.1947236,0.99053884
0.19924621,0.99026585
0.20376883,0.9900152
0.20829144,0.99000776
0.21281406,0.9899109
0.21733667,0.98972404
0.22185928,0.989445
0.2263819,0.98906946
0.2309045,0.9891573
0.23542711,0.98931104
0.23994973,0.98952085
0.24447234,0.9896807
0.24899496,0.989792
0.25351757,0.98985547
0.2580402,0.9898907
0.26256278,0.98993415
0.26708543,0.9899227
0.27160805,0.98985577
0.27613065,0.9897318
0.28065327,0.9895512
0.2851759,0.9895167
0.28969848,0.9894438
0.2942211,0.9896718
0.29874372,0.9898409
0.30326632,0.98995113
0.30778894,0.99000174
0.31231153,0.98999137
0.31683415,0.9899177
0.32135677,0.9897775
0.3258794,0.98957646
0.330402,0.98931974
0.3349246,0.98898244
0.33944723,0.98905724
0.34396985,0.98928857
0.34849244,0.98951125
0.35301507,0.9897185
0.3575377,0.98986274
0.3620603,0.98994243
0.3665829,0.9899551
0.37110552,0.9900679
0.37562814,0.99016625
0.38015077,0.99019545
0.38467336,0.9903546
0.38919598,0.9904905
0.3937186,0.9906215
0.39824122,0.9906795
0.4027638,0.99066406
0.40728644,0.9905734
0.41180903,0.9904043
0.41633165,0.9902076
0.42085424,0.98998654
0.42537686,0.98970926
0.42989948,0.9894494
0.43442208,0.9892862
0.4389447,0.9891738
0.44346732,0.98958373
0.44798994,0.989895
0.45251256,0.99011374
0.45703515,0.99024445
0.46155778,0.9902898
0.4660804,0.9902506
0.470603,0.990126
0.4751256,0.9899136
0.47964823,0.98960894
0.48417085,0.9893984
0.48869348,0.9897144
0.49321607,0.989964
0.4977387,0.9901509
0.5022613,0.99027777
0.5067839,0.9903463
0.5113065,0.99035776
0.51582915,0.9903123
0.52035177,0.9902095
0.5248744,0.99004805
0.529397,0.98988664
0.53391963,0.98972917
0.5384422,0.98947483
0.5429648,0.9892852
0.54748744,0.98911
0.55201006,0.9890126
0.5565327,0.98922867
0.5610553,0.98951465
0.5655779,0.9897178
0.57010055,0.9898657
0.5746231,0.98995954
0.5791457,0.9899996
0.58366835,0.98998564
0.588191,0.98991525
0.5927136,0.98978883
0.5972362,0.989605
0.60175884,0.98951674
0.60628146,0.9895558
0.610804,0.98955363
0.61532664,0.98951197
0.61984926,0.9894298
0.6243719,0.9896794
0.62889445,0.98988575
0.63341707,0.99003786
0.6379397,0.990136
0.6424623,0.9901799
0.6469849,0.9901994
0.6515075,0.9902376
0.6560301,0.9903679
0.66055274,0.99044365
0.6650754,0.9904438
0.66959804,0.99035335
0.67412066,0.9901903
0.6786433,0.9899841
0.68316585,0.9899924
0.68768847,0.98987657
0.6922111,0.98970443
0.6967337,0.98946214
0.7012563,0.9891141
0.7057789,0.9887455
0.7103015,0.9885464
0.71482414,0.98894215
0.7193467,0.98928183
0.7238693,0.989549
0.72839195,0.9897492
0.73291457,0.9898868
0.7374372,0.98996454
0.7419598,0.9899844
0.74648243,0.9899476
0.75100505,0.9898547
0.7555276,0.98988646
0.76005024,0.989967
0.76457286,0.9899758
0.7690955,0.9899145
0.7736181,0.9897837
0.7781407,0.9896522
0.78266335,0.9896594
0.78718597,0.98982483
0.7917085,0.99007064
0.79623115,0.99026954
0.8007538,0.9904233
0.8052764,0.9905334
0.80979896,0.9906008
0.8143216,0.990626
0.8188442,0.99060905
0.8233668,0.9905497
0.8278894,0.9904471
0.832412,0.99029994
0.8369346,0.990105
0.84145725,0.98995936
0.84597987,0.9898737
0.8505025,0.98973626
0.8550251,0.989546
0.85954773,0.98934263
0.8640703,0.9891799
0.8685929,0.9891052
0.87311554,0.9891334
0.87763816,0.9893657
0.8821608,0.98962337
0.8866834,0.989808
0.891206,0.98992264
0.89572865,0.9899594
0.9002512,0.98991805
0.90477383,0.9898071
0.90929645,0.989625
0.9138191,0.9893686
0.9183417,0.98931634
0.9228643,0.98938704
0.92738694,0.98954207
0.93190956,0.98970485
0.9364321,0.98982155
0.94095474,0.98992956
0.94547737,0.9899725
0.95,0.98997253
