,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_27,eq_complex_28
15,0.12236181,0.741404522190583,0.7494569033918878,0.7494443555276273,0.6931705895866923,0.6993804477636315,0.704955993434895,0.7076635754601426,0.7076540584713221,0.7076371897101335,0.7065741348810793,0.7061831467209705,0.7053985769976432,0.7041140389807213,0.7040958420951555,0.7049094042307869,0.7048912073452209,0.7042765257686762,0.7024567338766612,0.7030706679579651,0.7035671448718062,0.7037849618774735,0.7042009266322855,0.7042039710775378,0.7043697048786297
16,0.12688442,0.7431715400395531,0.7511286268517718,0.7511161664548949,0.6966955695463022,0.7028964498940219,0.7082706727376166,0.7111382969236946,0.7111288412351437,0.711112081049001,0.7100649236361387,0.7097465411289859,0.7089619714056586,0.7077400922045362,0.7077217157752264,0.7085354574546017,0.7085170810252918,0.7079041067014051,0.7062409504736546,0.7068302818719226,0.7073491184894748,0.7075612708772284,0.7078781681515115,0.7078879691873282,0.7080456439623573
17,0.13140704,0.7449385617955987,0.7528003540080248,0.7527879810787248,0.7002171664314722,0.706405746793799,0.7115821708004577,0.7146015047733628,0.7145921157414992,0.7145754736257011,0.7135379523012544,0.7132891929321694,0.7125046232088421,0.7113485599310421,0.7113300067548066,0.7121439251811075,0.7121253720048721,0.7115145408013672,0.7100092643960443,0.7105706360292072,0.7111150504922342,0.7113216380405457,0.7115338771032432,0.7115504113248052,0.7117003170952472
18,0.13592964,0.7467055757374934,0.7544720737715401,0.7544597883094302,0.7037348198366193,0.7099072787978984,0.7148899606516884,0.7180522224788195,0.7180429053411119,0.718026390580253,0.7169930445678203,0.7168109650094594,0.7160263952861321,0.714939151180746,0.7149204243320052,0.7157345164308115,0.7157157895820706,0.7151075414588415,0.713760261337968,0.7142905653959926,0.7148635215239947,0.7150646411672829,0.7151678501889546,0.7151910832122653,0.715333503575449
19,0.14045227,0.7484726014006144,0.7561438046241619,0.7561316066298223,0.7072480327788631,0.7134000622209626,0.7181935749584766,0.7214895566530276,0.7214803165207155,0.7214639381757739,0.7204300870124966,0.7203117845183833,0.719527214795056,0.7185116374583485,0.7184927402934135,0.719307002708414,0.7192881055434789,0.7186828838414417,0.7174926538883579,0.7179890772639004,0.7185932397121935,0.718788985735252,0.7187799507769803,0.7188098376112463,0.7189450496440914
20,0.14497487,0.750239615342509,0.7578155243876772,0.7578034138605276,0.7107562241608378,0.7168830442035667,0.7214924672917835,0.7249125538190594,0.7249033956671699,0.7248871625578087,0.723848884256131,0.7237914952972796,0.7230069255739524,0.7220657022993742,0.7220466384677502,0.7228610675494397,0.7228420037178157,0.7222402542905828,0.7212051272579554,0.7216651882084613,0.7223028864914173,0.7224933509276557,0.7223699566760484,0.7224064418205817,0.7225347162949773
21,0.14949748,0.7520066331914792,0.7594872478475613,0.7594752247877954,0.7142588920844046,0.7203552666763896,0.7247861656967635,0.7283203615124677,0.7283112901738026,0.7282952108677061,0.7272493186653948,0.7272500205415331,0.7264654508182058,0.7256011073489541,0.7255818807964638,0.7263964725990195,0.7263772460465292,0.7257794164899912,0.7248965151197713,0.7253180890401159,0.7259912923045891,0.7261765650608045,0.7259377280511562,0.72598074590627,0.7261023471698641
22,0.1540201,0.7537736549475249,0.7611589750038142,0.7611470394116252,0.7177555052445848,0.7238157598947709,0.7280741705661461,0.731712123187794,0.7317031433449896,0.7316872261437853,0.730631243925959,0.730687254393419,0.7299026846700917,0.729117581840326,0.7290981968172304,0.7299129470903916,0.7298935620672959,0.7293001008176618,0.7285656859238607,0.7289470236304774,0.7296573229808982,0.7298374921061952,0.7294830956326335,0.7295325707089997,0.7296477567913632
23,0.15854271,0.7555406727964951,0.7628306984636983,0.7628188503388929,0.7212455187667721,0.7272635597781878,0.7313559695325983,0.7350869950635722,0.7350781112418503,0.7350623641682519,0.7339945006995988,0.7341030779464474,0.7333185082231202,0.7326148389699011,0.7325953000378511,0.7334102042199665,0.7333906652879165,0.7328020206849852,0.732211561316398,0.7325512994978948,0.7332998981246767,0.7334750500321678,0.733005877304157,0.7330617244676854,0.733170747149915
24,0.16306531,0.7573076867383898,0.7645024182272137,0.7644906575695982,0.7247284053033075,0.7306977400906562,0.7346310667100754,0.7384441773175202,0.7384353938787332,0.7384198246659813,0.73733894654763,0.7374973896541169,0.7367128199307897,0.7360926071351924,0.7360729191724222,0.7368879723852579,0.7368682844224878,0.7362849037761546,0.7358331495072268,0.7361303138764537,0.736918024430599,0.7370882440538603,0.7365059095333075,0.7365680343115074,0.7366711391408929
25,0.16758794,0.7590747124015108,0.7661741490798354,0.7661624758899903,0.7282036703939793,0.7341174287262775,0.7378989971379111,0.7417829295214212,0.7417742506591679,0.7417588667423654,0.7406644701904241,0.7408701197290163,0.740085550005689,0.7395506448988256,0.7395308131044418,0.740346010148891,0.7403261783545073,0.7397485070141361,0.7394295610177591,0.7396835630914339,0.7405108113850224,0.7406761822962284,0.7399830622659287,0.7400513611833315,0.74014878747062
26,0.17211054,0.7608417263434055,0.7678458688433507,0.7678342831206958,0.7316707450602858,0.7375217032864512,0.7411592257829184,0.7451024683249778,0.7450938980569843,0.7450787065595857,0.7439708886144225,0.7442211257916241,0.7434365560682968,0.742988634139958,0.7429686640422546,0.7437839993900234,0.74376402929232,0.7431925095075187,0.7429998973812278,0.743210527204328,0.7440773600506011,0.7442379647108025,0.7434371314066053,0.7435114921329627,0.7436034731265061
27,0.17663316,0.7626087480994511,0.7695175959996037,0.7695060977445256,0.735129147283838,0.7409097511076315,0.7444112993839733,0.7484021232825848,0.7483936654484868,0.7483786731783602,0.7472581013895532,0.7475503493623131,0.7467657796389858,0.7464063406764044,0.746386238134079,0.7472017059264698,0.7471816033841445,0.7466166734048809,0.746543417550918,0.7467108297522205,0.7476169292759504,0.7477728490441092,0.7468680002119167,0.7469483019999322,0.7470350647990822
28,0.18115577,0.7643757659484213,0.7711893194594878,0.7711779086717933,0.7385783363796875,0.7442807272470745,0.7476547095134454,0.7516811978989837,0.7516728561541511,0.7516580695926245,0.7505259514567987,0.7508576747286553,0.750073105005328,0.749803469680582,0.7497832408893638,0.7505988349306474,0.7505786061394292,0.7500206990398739,0.7500593866616003,0.7501840843538984,0.7511287845833295,0.7512800999116253,0.750275493865267,0.750361607735198,0.7504433734380708
29,0.1856784,0.7661427916115423,0.7728610503121096,0.7728497269921855,0.7420178202952361,0.747633860685147,0.7508889934746441,0.7549390726931084,0.7549308505064443,0.7549162758043984,0.7537743271039875,0.7541430322479257,0.7533584625245984,0.7531797718856672,0.7531594233802661,0.7539751371357326,0.7539547886303315,0.7534043313097492,0.7535471848246962,0.7536299988625488,0.7546123068126809,0.7547590972817102,0.7536594859980544,0.7537512751104447,0.7538282587991638
30,0.190201,0.767909805553437,0.7745327700756248,0.7745215342228908,0.7454470491158185,0.7509683512651436,0.7541136341608675,0.7581751045612224,0.7581670052098833,0.758152648178386,0.7570030610352343,0.7574062962179061,0.7566217264945788,0.7565349388657007,0.7565144775250274,0.7573303041157662,0.757309842775093,0.7567672547183062,0.7570061971166819,0.7570482639669255,0.7580668822083587,0.7582092266910135,0.7570197935345341,0.7571171133875794,0.7571895242676216
31,0.1947236,0.7696768194953317,0.7762044898391401,0.7761933414535962,0.7488655369029593,0.7542834893023989,0.7573281746247789,0.7613887425535152,0.7613807691224121,0.7613666352318262,0.7602120452998794,0.7606474011108441,0.7598628313875168,0.7598687226969584,0.7598481557445196,0.7606640879470239,0.760643520994585,0.7601092132813458,0.7604359351788268,0.7604386711927409,0.7614920238369236,0.7616300004903214,0.7603562964704222,0.7604589953007399,0.7605270366727532
32,0.19924621,0.7714438373443019,0.7778762132990242,0.7778651523808638,0.7522727856789422,0.7575785821146064,0.7605321465980616,0.7645794560100676,0.7645716113893091,0.7645577057647521,0.7634011592574848,0.7638662686909985,0.7630816989676712,0.7631808612942848,0.7631601963006793,0.7639762265443502,0.7639555615507447,0.7634299356942814,0.7638359577239209,0.7638010327682632,0.7648872921563645,0.765020978503913,0.7636688628448252,0.7637767819034214,0.7638406512446294
33,0.20376883,0.7732108591003475,0.7795479404552772,0.7795369670046938,0.7556682933078989,0.7608529624509363,0.7637250779023239,0.7677467423481876,0.7677390292312973,0.7677253566494764,0.7665702770067753,0.7670628155521635,0.7662782458288362,0.7664710863705151,0.7664503312549287,0.7672664516205806,0.7672456965049941,0.7667291432955339,0.7672058763216438,0.767135186208469,0.7682523007642945,0.7683817737570587,0.7669573565671245,0.767070330411786,0.7671302194458516
34,0.20829144,0.7749778769493176,0.7812196639151613,0.7812087779319614,0.7590515463097955,0.7641059822443921,0.7669064856918022,0.7708901206179237,0.7708825415002775,0.7708691063867107,0.7697192606741904,0.770236946375763,0.7694523766524357,0.7697391167266173,0.7697182797577103,0.7705344819766828,0.7705136450077759,0.7700065433285879,0.7705453459121587,0.7704409842280785,0.7715867068957422,0.7717120429732879,0.7702216305476768,0.7703394873284827,0.7703955821030039
35,0.21281406,0.7767448987053632,0.7828913910714143,0.7828805925557912,0.7624220649290503,0.7673370564186418,0.7700759188331804,0.774009173385537,0.7740017305651176,0.7739885369954643,0.7728480022444043,0.7733885960963699,0.7726040263730426,0.7729847019207957,0.7729637917157631,0.7737800671708611,0.7737591569658285,0.7732618727369038,0.7738541065502224,0.7737183357794754,0.7748902530724618,0.775011528160864,0.7734615701129938,0.7735841319247441,0.7736366128396295
36,0.21733667,0.7785119165543334,0.7845631145312983,0.7845524034830589,0.7657793434450394,0.7705456058497524,0.7732329017771777,0.77710349116166,0.7770961867379811,0.7770832384361281,0.7759563678677512,0.7765176737605617,0.7757331040372344,0.7762075647360513,0.7761865902603731,0.7770029299861169,0.7769819555104385,0.7764948404730875,0.7771319215738643,0.7769671449190596,0.778162705334297,0.7782799949104332,0.776677035318385,0.7768041184681826,0.7768531603727611
37,0.22185928,0.7802789344033035,0.7862348379911825,0.7862242144103265,0.7691229025604436,0.7737311078952553,0.776376983821401,0.7801727207418655,0.7801655566175216,0.7801528569583228,0.7790442464060454,0.7796241114364051,0.7788395417130778,0.7794074518216734,0.7793864223869014,0.7802028170717389,0.7801817876369668,0.7797051783014819,0.7803786261199392,0.7801873592431425,0.7814039016492067,0.7815172807357127,0.7798679112804523,0.7799993266303201,0.7800450988650521
38,0.2263819,0.7820459561593491,0.7879065651474354,0.7878960290341565,0.7724522670560071,0.7768930750313449,0.7795077180982227,0.7832165441036794,0.7832095219855297,0.7831970739968971,0.7821115284827453,0.7827078430869217,0.7819232733635944,0.7825841122288913,0.7825630374902063,0.7833794774789568,0.7833584027402717,0.7828926192902912,0.7835941019246501,0.7833789456153822,0.7846137267225685,0.7847232699051923,0.783034086490245,0.7831696397676536,0.783212306233018
39,0.2309045,0.7838129701012438,0.7895782849109507,0.7895678362648618,0.7757669366774487,0.7800310273964687,0.7826246341985821,0.7862346515644992,0.7862277729640791,0.786215579327705,0.7851580796350516,0.7857687776016097,0.7849842078782824,0.7857372699246113,0.7857161598778171,0.7865326351746768,0.7865115251278826,0.7860568702486349,0.7867782463057497,0.786541860256704,0.7877920810082576,0.7878978624815836,0.7861754251849727,0.7863149172600882,0.7863546365122257
40,0.23542711,0.785579987950214,0.7912500083708348,0.7912396471921295,0.7790664597371306,0.7831445625441664,0.7857273073825711,0.7892268084543551,0.7892200746919381,0.7892081377504895,0.788183807913883,0.7888068667337975,0.7880222970104702,0.7888666940837803,0.7888455590605463,0.7896620593338457,0.7896409243106117,0.7891976822895113,0.7899310398961819,0.789676117110627,0.7909389482941889,0.7910410418194657,0.7892918371274839,0.789435064380266,0.7894719896611954
41,0.23994973,0.7873470097062596,0.7929217355270878,0.7929114618159594,0.7823503670472285,0.7862332925990625,0.7888152964541578,0.7921927941919711,0.792186206398278,0.7921745281584173,0.7911886029198412,0.7918220438133444,0.7910374740900171,0.7919721362685087,0.7919509869316028,0.7927675015185742,0.7927463521816682,0.7923147878274832,0.793052479738109,0.7927817227013855,0.7940543288891251,0.7941528078248854,0.7923832147245401,0.7925299693304105,0.7925642486608996
42,0.24447234,0.7891140275552297,0.7945934589869719,0.7945832727432269,0.7856181797810476,0.7892968517282604,0.7918881511534961,0.7951324091009737,0.7951259682196286,0.7951145503563619,0.794172343077335,0.7948142311003351,0.7940296613770078,0.7950533383330095,0.7950321856702864,0.795848703583075,0.7958275509203518,0.7954079085409,0.7961425841162323,0.7958586822837039,0.7971382444279023,0.797233181747654,0.7954494406498885,0.795599510879397,0.795631287142879
43,0.24899496,0.7908810493112755,0.7962651861432248,0.7962550873670569,0.7888694530078773,0.7923349366590019,0.7949454530944857,0.798045512868533,0.798039219660914,0.7980280635261827,0.7971349352736926,0.7977833795367827,0.7969988098134554,0.7981100736909603,0.7980889290083596,0.7989054389410258,0.798884294258425,0.7984767968428537,0.7992014306536195,0.7989070392955862,0.8001907758681169,0.8002822441286565,0.7984904286201059,0.7986435991829443,0.7986730101773516
44,0.25351757,0.7926480671602456,0.797936909603109,0.7979268982943245,0.7921037180343271,0.7953472522143629,0.7979867615460311,0.800931971869296,0.8009258269172169,0.8009149335446436,0.8000762620883223,0.8007294158225414,0.7999448460992141,0.8011420931550558,0.8011209680687218,0.8019374584051212,0.8019163333187873,0.8015211815617432,0.8022290987340712,0.8019268196294581,0.8032120060060586,0.803300077376653,0.801506069196343,0.8016621215263756,0.8016893000616675
45,0.2580402,0.7944150928233666,0.7996086404557308,0.7995987166147166,0.7953205471431443,0.7983335712585761,0.8010116743085333,0.8037917162330069,0.8037857199447445,0.8037750900603117,0.8029962406362119,0.8036523013763204,0.8028677316529931,0.8041491859711014,0.8041280923987866,0.8049445512211668,0.804923457648852,0.8045408292754004,0.8052257273531813,0.8049180909578995,0.8062020771869914,0.8062868234085434,0.8044962901955307,0.8046550027956679,0.8046800767462914
46,0.26256278,0.7961820989511104,0.8012803528265084,0.8012705164522975,0.7985194469529892,0.8012936350592539,0.8040197274358328,0.806624644024809,0.8066187966365935,0.8066084306612796,0.8058947256133677,0.8065519352703729,0.8057673655470456,0.8071310802993877,0.8071100304499159,0.8079264455494533,0.8079053956999813,0.8075354444405827,0.8081914127874552,0.807880862297829,0.809161089177905,0.8092425816317887,0.8074609574117486,0.8076221061086044,0.8076451985378784
47,0.26708543,0.7979491324283824,0.8029520910718678,0.8029423421658141,0.8017000639255402,0.8042273429306127,0.8070105884817398,0.8094308023909196,0.8094251039783318,0.809415002048307,0.8087716954688595,0.8094283404988858,0.8086437707755585,0.8100876351314229,0.8100666414958272,0.8108830003814883,0.8108620067458927,0.8105048621910539,0.8111263965323809,0.8108152734383709,0.8120892866675882,0.8121675962341147,0.8104000651173273,0.8105634234742152,0.8105846526310767
48,0.27160805,0.799716154184428,0.8046238182281208,0.804614156789644,0.8048618948061325,0.8071344837060057,0.8099837842158129,0.8122101302239173,0.8122045807001304,0.812194742663635,0.8116269900038604,0.8122814014976136,0.8114968317742864,0.8130185707387907,0.8129976460763193,0.8138139359888561,0.8137930113263848,0.813448777704823,0.8140307943785635,0.8137213259504109,0.8149867889390553,0.8150619861493161,0.8133134677540659,0.8134788072656528,0.8134982867603519
49,0.27613065,0.8014831681263227,0.8062955379916361,0.8062859640203494,0.8080045199594657,0.8100149507118385,0.8129389200382356,0.8149626635302409,0.8149572626554522,0.814947688089511,0.8144605216127906,0.8151110754434194,0.8143265057200921,0.8159236863050131,0.8159028436315107,0.8167190515550785,0.8166982088815762,0.8163669648455621,0.816904809965076,0.8165990982450044,0.8178538029251553,0.8179259578761423,0.8162010959771467,0.8163681864376706,0.8163860252756551
50,0.28065327,0.8032501898823683,0.807967265147889,0.8079577786441793,0.8111275461162786,0.8128686875180945,0.8158756261422305,0.8176884831199066,0.8176832305084266,0.8176739187314078,0.8172722231062087,0.8179173399843819,0.8171327702610546,0.8188028064521808,0.8187820590272856,0.8195981717022464,0.819577424277351,0.819259222552401,0.8197486786903168,0.8194486912775136,0.8206905672247631,0.8207597495550251,0.8190629031600165,0.8192315129770635,0.8192478156337543
51,0.2851759,0.8050172155454893,0.8096389960005108,0.8096295969645714,0.8142305511127013,0.8156956364368211,0.8187935055502661,0.820387665090501,0.8203825602154841,0.8203735102954816,0.820061997832648,0.8207001434456725,0.8199155737223452,0.8216557304841938,0.8216350917960032,0.8224510957342592,0.8224304570460687,0.8221253239386894,0.8225626149868582,0.8222701773334138,0.8234972994956287,0.8235635784141594,0.8218988146240223,0.8220687111019105,0.82208357762631
52,0.28969848,0.8067842216732332,0.8113107083712884,0.8113013968021523,0.8173130851220288,0.8184957390944844,0.8216921352723437,0.8230602811289397,0.8230553233273937,0.8230465340911021,0.8228297208965314,0.8234594061290977,0.8226748364057704,0.8244822341830116,0.824461717931073,0.825277599433077,0.8252570831811384,0.8249650181786867,0.825346811873875,0.8250636010269021,0.826274196006227,0.8263376403178764,0.8247087290938904,0.8248796787277695,0.8248932048416238
53,0.2942211,0.8085512434292788,0.8129824355275413,0.8129732114259822,0.8203748068812563,0.8212690589927429,0.8245711944052436,0.8257065151914957,0.8257017036760167,0.8256931737295278,0.8255753613184914,0.8261951420782959,0.8254105723549686,0.8272821948611735,0.8272618149441214,0.828077560111239,0.828057180194187,0.8277781562408842,0.828101561771165,0.8278291020280454,0.8290215521206432,0.8290822301274199,0.8274926426959875,0.8276644115075995,0.8276766886475196
54,0.29874372,0.8103182651853243,0.8146541626837943,0.814645026049812,0.8234152927383905,0.8240156068234582,0.8274302845720926,0.8283264964939167,0.8283218303555109,0.8283135580893123,0.8282988104424339,0.8289072879903047,0.8281227182669775,0.8300554164131532,0.8300351869080269,0.8308507816632186,0.8308305521580923,0.8305645152227226,0.8308270819522561,0.8305667413726798,0.8317395881983596,0.8317975677775548,0.8302504747245477,0.830422828527637,0.8304339439722447
55,0.30326632,0.8120852791272191,0.8163258824473096,0.8163168332805175,0.8264341395943902,0.8267354329950782,0.8302690267227786,0.8309203875945014,0.8309158658104858,0.8309078494134621,0.8309999743503761,0.8315957953855019,0.8308112256621746,0.8328017241305086,0.8327816592748765,0.8335970893805741,0.833577024524942,0.8333238937073423,0.8335236059794136,0.8332765944988014,0.8344285407862029,0.8344838893732667,0.8329821615764826,0.8331548662808359,0.8331649032319935
56,0.30778894,0.8138523008832647,0.8179976096035626,0.8179886479043473,0.8294309909728346,0.8294286496061054,0.8330870856482999,0.8334884050903837,0.8334840265336853,0.833476264009598,0.8336787969735427,0.8342606535536558,0.8334760838303285,0.8355209883693927,0.8355011025445902,0.8363163536194581,0.8362964677946557,0.8360561356512817,0.8361914049276541,0.8359587738916539,0.8370886837694728,0.8371414683207308,0.8356876800057479,0.8358605019130831,0.835869539571652
57,0.31231153,0.8156193109180839,0.819669325670709,0.8196604514384905,0.8324054373788391,0.8320953394967718,0.8358840762842775,0.8360307326728824,0.8360264961166979,0.8360189852924423,0.8363351708799454,0.8369018007792539,0.8361172310559266,0.8382130342269842,0.8381933419348471,0.8390083994770496,0.8389887071849125,0.8387610397370644,0.838830696961488,0.8386133393726228,0.8397202381991584,0.8397705252414307,0.8383669569710784,0.8385396630599896,0.8385477767369879
58,0.31683415,0.8173863326741295,0.8213410528269619,0.8213322660623203,0.8353571486863802,0.8347356738350874,0.8386596882000397,0.8385476330484882,0.8385435371773673,0.8385362757226161,0.8389690554933145,0.8395192419263975,0.8387346722030702,0.8408777617913527,0.8408582776382607,0.8416731270414181,0.8416536428883262,0.8414384803046355,0.8414417636620827,0.8412404161546111,0.8423234882782774,0.8423713438466113,0.8410199890017003,0.8411923472118441,0.8411996083970537
59,0.32135677,0.8191533544301751,0.8230127799832149,0.8230040806861503,0.8382857424660244,0.837349792636248,0.8414135617819309,0.8410393338480752,0.8410353772627929,0.8410283626986305,0.8415803593786872,0.8421129313804069,0.8413283616570796,0.8435150270807751,0.8434957657525721,0.8443103923308405,0.8442911310026376,0.8440882878311818,0.8440248317800374,0.8438400769286198,0.8448986634550661,0.8449441531424388,0.8436467234339255,0.8438185029491856,0.843824979422291
60,0.3258794,0.8209203800932962,0.8246845108358367,0.8246758990065424,0.8411908695670097,0.8399378800944074,0.8441453687095587,0.8435060992868759,0.8435022805134438,0.8434955102283368,0.8441690165782132,0.8446828489415084,0.8438982792181811,0.8461247196692154,0.8461056959110252,0.8469200849192808,0.8469010611610907,0.8467103270367036,0.846580147973446,0.8464124179540575,0.8474460129381949,0.8474892018742862,0.8462471354053899,0.8464181069296992,0.8464238628457205
