Complexity,Loss,Equation
50,0.02416665,"((sin(((exp(sin(x0 + (exp(sin(cos(x0 * -0.6796908))) * sin(sin(x0 + sin(x0 + -0.17898346)))))) + -0.11627196) * (sin(exp(sin(sin(x0 + sin(cos(0.6492853) / x0)))) * x0) + -0.15854488)) + -0.15854488) / cos(cos(x0) / -0.79149806)) + (-0.14855814 * x0))"
51,0.023485614,"((sin(((exp(sin((exp(cos(sin(x0))) * sin(sin(sin(x0 + -0.14855814) + x0))) + x0)) + -0.12342088) * (sin(exp(sin(sin(x0 + sin(cos(cos(sin(cos(0.05475044)))) / x0)))) * x0) + -0.15854488)) + -0.15854488) / cos(cos(x0) / -0.79149806)) + (x0 * -0.14855814))"
53,0.023264118,"((sin(((exp(sin((exp(cos(sin(x0))) * sin(sin(sin(x0 + -0.14855814) + x0))) + x0)) + -0.12342088) * (sin(exp(sin(sin(x0 + sin(cos(-0.5853962 * -0.5853962) / (x0 / 0.84499425))))) * x0) + -0.15854488)) + -0.15854488) / cos(cos(x0) / -0.79149806)) + sin(x0 * -0.14855814))"
61,0.019582018,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (0.9816496 + -0.5037038)) / 0.60111445)) + (0.273999 / 1.2832917))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(-0.38965648)))) + -0.20102955)))) + 0.60111445)"
62,0.017945202,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (sin(0.9816496) + -0.46007237)) / 0.60111445)) + (0.273999 / 1.2832917))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(-0.38965648)))) + -0.20102955)))) + 0.60111445)"
63,0.017869564,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (sin(0.9816496) + -0.46007237)) / 0.60111445)) + sin(0.273999 / 1.2832917))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(-0.38965648)))) + -0.20102955)))) + 0.60111445)"
65,0.017349286,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (sin(cos(0.061975066)) + -0.46007237)) / 0.60111445)) + (0.273999 / (1.2832917 + 0.19427118)))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(-0.38965648)))) + -0.20102955)))) + 0.60111445)"
66,0.01658122,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (sin(cos(0.061975066)) + -0.46007237)) / 0.60111445)) + (0.273999 / (1.2832917 + 0.19427118)))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(sin(-0.38965648))))) + -0.20102955)))) + 0.60111445)"
68,0.016580814,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(((-0.5037038 + x0) * exp(sin(0.9816496))) + x0) * 2.4524324) + sin(x0)) + sin(x0))) / (sin(cos(sin(0.061975066))) + -0.46007237)) / 0.60111445)) + (0.273999 / (1.2832917 + sin(0.19427118))))) / sin(cos(sin((exp(sin(x0)) / ((x0 / sin(x0)) + sin(sin(sin(-0.38965648))))) + -0.20102955)))) + 0.60111445)"
87,0.015947372,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(sin(sin((-0.5037038 + x0) * (exp(cos(0.60111445)) + x0)) + x0) * (2.4524324 + x0)) + x0) + x0) + ((sin(0.273999 / 1.2832917) * cos(cos((x0 * x0) + 0.5920046))) * (x0 + x0))) * 1.9410139) / 0.60111445) / 0.60111445)) + (0.273999 / 1.2832917))) / sin(cos(sin((exp(sin(x0)) / (((x0 / sin(x0)) / 0.99900544) + sin(sin(sin(-0.38965648))))) + -0.20102955) / -0.9706086))) + 0.60111445)"
88,0.015004269,"((sin((sin(x0) * x0) + ((x0 + sin(sin(sin(sin((sin(sin(sin(sin(sin((-0.5037038 + x0) * (exp(cos(0.60111445)) + x0)) + x0)) * (2.4524324 + x0)) + x0) + x0) + ((sin(0.273999 / 1.2832917) * cos(cos((x0 * x0) + 0.5920046))) * (x0 + x0))) * 1.9410139) / 0.60111445) / 0.60111445)) + (0.273999 / 1.2832917))) / sin(cos(sin((exp(sin(x0)) / (((x0 / sin(x0)) / 0.99900544) + sin(sin(sin(-0.38965648))))) + -0.20102955) / -0.9706086))) + 0.60111445)"
