,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_19
20,0.14497487,-0.46525352919361007,-0.4623228367483835,-0.46232568030080556,-0.5040392339402702,-0.45384431173783013,-0.5078389492499314,-0.5070059253079654,-0.5085246469969752,-0.5083890623996453,-0.5083876329619433,-0.4912979487613989,-0.500397810043536,-0.5008241754414934,-0.501488005487463,-0.502906026420608
21,0.14949748,-0.45822591918979894,-0.45533209077560843,-0.45533491394796133,-0.4960258831350012,-0.446619617973507,-0.49893934015684516,-0.49824317700955745,-0.5000516993650593,-0.49991611476772957,-0.5007322203894625,-0.48401418480584935,-0.4931693140820178,-0.4935785558813536,-0.4942154165320217,-0.4957186086295622
22,0.1540201,-0.4511982936471506,-0.4483413293455065,-0.4483441321377454,-0.48802561404778055,-0.43939165964688554,-0.49004625015177583,-0.4894747133633496,-0.4915608640821154,-0.49142527948478554,-0.4930541452565086,-0.47669497383423864,-0.48588769808871446,-0.48627991234134527,-0.48688996871019974,-0.4884766709462136
23,0.15854271,-0.44417068364333945,-0.44135058337273136,-0.44135336578490136,-0.48003844565521103,-0.4321604236804857,-0.4811602895631918,-0.48070174233256513,-0.4830531445142483,-0.48291755991691854,-0.4853529760486738,-0.4693408998101807,-0.4785531660848863,-0.478928467876257,-0.47951191506713253,-0.481180387233591
24,0.16306531,-0.4371430891783652,-0.4343598528572826,-0.4343626148894286,-0.472064361486636,-0.4249258649144899,-0.4722820271660735,-0.4719254358958519,-0.47452951774352203,-0.47439393314619216,-0.4776282596632714,-0.4619525335221969,-0.47116595137294726,-0.4715244748018702,-0.47208153786173956,-0.4738299609855814
25,0.16758794,-0.43011544809687996,-0.4273690759698544,-0.4273718176218413,-0.46410327473648993,-0.4176878740499824,-0.4634119509650655,-0.4631468890672008,-0.46599089576900166,-0.4658553111716718,-0.469879488266707,-0.45453039860416333,-0.463726283086379,-0.46406818114842363,-0.46459911486859695,-0.4664255919585848
26,0.17211054,-0.4230878536319057,-0.42037834545440567,-0.42038106672636866,-0.4561552746742046,-0.4104465017455339,-0.4545507425854022,-0.45436738961147694,-0.45743838921417523,-0.45730280461684536,-0.4621063409614121,-0.4470752010439597,-0.4562346172535011,-0.45656006221233203,-0.4570651516961809,-0.45896770611308735
27,0.17663316,-0.41606022808925747,-0.413387584024304,-0.4133902849161527,-0.44822025705770285,-0.40320162255194464,-0.44569886528767244,-0.44558800841925805,-0.448872910124141,-0.4487373255268112,-0.45430832565457624,-0.4395874840370927,-0.4486912916238569,-0.4490004745846974,-0.44948003456116004,-0.451456612044945
28,0.18115577,-0.40903261808544633,-0.40639683805152876,-0.4063995185633086,-0.44029825825497815,-0.39595323911428737,-0.43685693620638544,-0.4368099663397016,-0.44029553036062974,-0.4401599457633,-0.4464851070765138,-0.4320679402901295,-0.4410968400012564,-0.44138997115077483,-0.44184434633459135,-0.4438928138562114
29,0.1856784,-0.4020049770039609,-0.3994060611641003,-0.399408721295721,-0.432389209467271,-0.38870125798256117,-0.428025452074265,-0.4280343605039669,-0.4317072159501717,-0.4315716313528418,-0.4386362675637807,-0.4245171802583517,-0.4334517596898335,-0.4337290680031113,-0.43415863261795395,-0.4362767796048257
