,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_13
53,0.2942211,-0.4820391096414065,-0.4818850790326649,-0.48188615880802194,-0.48200837734957874,-0.48566721815375596,-0.4861773976534094,-0.4812122885895342,-0.4790819431236979,-0.479234538333354
54,0.29874372,-0.4724803536915924,-0.4723296355741377,-0.4723306921284837,-0.4724489459637214,-0.4759537881791016,-0.47644256443485694,-0.4710531784507013,-0.4688730712523264,-0.46879114877423733
55,0.30326632,-0.46292164001265657,-0.4627742343718401,-0.4627752677052778,-0.4628895264952088,-0.4662437834806712,-0.46671160201308615,-0.46089564947483885,-0.45866866080181834,-0.45836008278754453
56,0.30778894,-0.45336288406284236,-0.45321879091331285,-0.4532198010257395,-0.4533300323024797,-0.4565371172929105,-0.45698442432289166,-0.45074025640473303,-0.4484694120305309,-0.44794314969944876
57,0.31231153,-0.4438041915193456,-0.44366341083912997,-0.44366439773069966,-0.4437705667804183,-0.44683389603153456,-0.4472611388907668,-0.44058775373336273,-0.4382762218080077,-0.4375422861549289
58,0.31683415,-0.4342454355695315,-0.4341079673806028,-0.43410893105116144,-0.4342110005947556,-0.4371339900811902,-0.4375416167204669,-0.43043864596345704,-0.42808973170436915,-0.4271590917887875
59,0.32135677,-0.4246866796197173,-0.4245525239220755,-0.4245534643716231,-0.4246513943973864,-0.4274374629330248,-0.42782592232280947,-0.42029363592033175,-0.4179107778747156,-0.416795285922126
60,0.3258794,-0.4151279025344642,-0.41499705933543346,-0.41499797656391874,-0.41509172401197836,-0.4177442922732887,-0.4181140342280434,-0.4101533322474907,-0.4077400971330742,-0.40645240564200036
61,0.330402,-0.4055691888555283,-0.4054416581331359,-0.40544255214071284,-0.40553207063389946,-0.4080545629252881,-0.40840603830671074,-0.40001845056354124,-0.39757852851007663,-0.39613200933148013
62,0.3349246,-0.3960104751765923,-0.3958862569308382,-0.39588712771750684,-0.39597236713868283,-0.3983682096955664,-0.39870187012416625,-0.3898895437849983,-0.3874267425657864,-0.3858354003791206
63,0.33944723,-0.38645169809133917,-0.3863307923441962,-0.38633163990980246,-0.38641254599369196,-0.3886851674804535,-0.389001465347328,-0.3797671585553267,-0.3772853981430675,-0.3755637861823317
64,0.34396985,-0.37689294214152497,-0.3767753488856688,-0.37677617323026413,-0.3768526871661543,-0.37900552105908375,-0.3793049097959566,-0.36965199112602626,-0.3671552982271136,-0.36531843537156156
65,0.34849244,-0.3673342495980282,-0.36721996881148605,-0.36722076993522434,-0.3672928278178543,-0.3693293123083261,-0.3696122462995283,-0.3595446850619699,-0.3570371869406714,-0.35510047186150967
66,0.35301507,-0.35777547251277503,-0.357664504224844,-0.35766528212751997,-0.35773281425692094,-0.35965639058874715,-0.3599233248490817,-0.3494456744943969,-0.3469315926024772,-0.344910717511738
67,0.3575377,-0.3482166954275218,-0.34810903963820194,-0.3481097943198155,-0.3481727246048828,-0.3499868406129402,-0.3502382311882048,-0.3393556303764782,-0.33683927421342097,-0.334750143698662
68,0.3620603,-0.3386579817485859,-0.33855363843590436,-0.3385543698966096,-0.3386126150308098,-0.34032072560523097,-0.3405570295230257,-0.329275191414538,-0.32676095178309017,-0.32461959973119986
69,0.3665829,-0.32909926806965,-0.3289982372336067,-0.32899894547340364,-0.3290524139228999,-0.3306579805303074,-0.3308796555966348,-0.31920485224144507,-0.3166971944596081,-0.3145197023790354
70,0.37110552,-0.3195405121198358,-0.3194427937750794,-0.3194434787938653,-0.3194920696945159,-0.32099856179677144,-0.3212060666388012,-0.30914511911728393,-0.3066485761470931,-0.30445099460688796
71,0.37562814,-0.30998175617002177,-0.3098873503165522,-0.3098880121143271,-0.3099316140078117,-0.3113425112603813,-0.3115363054536104,-0.29909657586298943,-0.29661574110872807,-0.29441401313971854
72,0.38015077,-0.30042297908476856,-0.3003318857299101,-0.30033252430662266,-0.30037101356406065,-0.30168980669932033,-0.30187035067287393,-0.2890597275191142,-0.2865992476186713,-0.2844091341642515
73,0.38467336,-0.2908642865412717,-0.29077650565572727,-0.2907771210115828,-0.29081036006754235,-0.29204055391349426,-0.29220830912060575,-0.2790351995334327,-0.2765997666153277,-0.27443677452222814
74,0.38919598,-0.2813055305914577,-0.28122106219720006,-0.2812216543320446,-0.2812494893507089,-0.2823946026599849,-0.28255003123641564,-0.26902333814541735,-0.26661768291930354,-0.26449699686003264
75,0.3937186,-0.2717467746416436,-0.2716656187386729,-0.2716661876525064,-0.2716884459995489,-0.2727520160751934,-0.2728955811248682,-0.2590246976269845,-0.25665358118711856,-0.2545899976033456
76,0.39824122,-0.26218801869182945,-0.2621101752801456,-0.26211072097296806,-0.26212720797559985,-0.2631127932775255,-0.26324495878596327,-0.2490397514812598,-0.2467079576734565,-0.2447158227147591
77,0.4027638,-0.2526293472837717,-0.25255481633407756,-0.25255533880609443,-0.25256583388916615,-0.2534770185944207,-0.2535982495231818,-0.2390690465924751,-0.2367813737211889,-0.23487452378277482
78,0.40728644,-0.24307054906307937,-0.2429993306193206,-0.24299982987022384,-0.2430040815391008,-0.24384447810775958,-0.24395524006089453,-0.22911280611726376,-0.22687406039702188,-0.2250657699552658
